Fecha,Perspectiva,Sexo,Concepto,Periodo,Valor
2010,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,18795.455609333334
2010,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,18550.136428666665
2011,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,18566.183514333334
2011,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Feb - Abr,18742.053935
2011,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Mar - May,18961.563329333334
2011,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Abr - Jun,19001.145740000004
2011,TOTAL NACIONAL,Total,Población ocupada Total Nacional,May - Jul,19039.869216666666
2011,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jun - Ago,19037.98202866667
2011,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jul - Sep,19210.120158
2011,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ago - Oct,19672.942031999995
2011,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Sep - Nov,20015.608042333333
2011,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Oct - Dic,20061.336997333332
2011,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,19627.544703333333
2011,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,19397.046244666664
2012,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,19416.193557666662
2012,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Feb - Abr,19605.401106
2012,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Mar - May,19741.136077333333
2012,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Abr - Jun,19856.06106666667
2012,TOTAL NACIONAL,Total,Población ocupada Total Nacional,May - Jul,19811.196216
2012,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jun - Ago,19843.444622333333
2012,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jul - Sep,19695.31450333333
2012,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ago - Oct,19959.970964333334
2012,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Sep - Nov,19991.355155
2012,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Oct - Dic,20100.268464666664
2012,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,19765.355221333335
2012,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,19549.839816
2013,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,19388.635767333333
2013,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Feb - Abr,19528.01162033333
2013,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Mar - May,19813.30858366667
2013,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Abr - Jun,19979.414428
2013,TOTAL NACIONAL,Total,Población ocupada Total Nacional,May - Jul,20071.936857666667
2013,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jun - Ago,20061.380878
2013,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jul - Sep,20112.97327933333
2013,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ago - Oct,20402.792162
2013,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Sep - Nov,20469.466075666667
2013,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Oct - Dic,20544.639632000002
2013,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,20164.531363666665
2013,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,19970.756005
2014,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,19856.863957999998
2014,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Feb - Abr,20091.317402333334
2014,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Mar - May,20325.67376466667
2014,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Abr - Jun,20491.744461666665
2014,TOTAL NACIONAL,Total,Población ocupada Total Nacional,May - Jul,20422.381833
2014,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jun - Ago,20475.589869
2014,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jul - Sep,20550.18593533333
2014,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ago - Oct,20942.259883333336
2014,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Sep - Nov,21087.505272333332
2014,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Oct - Dic,21018.777323000002
2014,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,20545.253992
2014,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,20280.769582333334
2015,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,20290.246815000002
2015,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Feb - Abr,20572.397446666666
2015,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Mar - May,20755.823148333333
2015,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Abr - Jun,20880.578851
2015,TOTAL NACIONAL,Total,Población ocupada Total Nacional,May - Jul,20838.200928666665
2015,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jun - Ago,20846.645693666665
2015,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jul - Sep,20837.969731333334
2015,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ago - Oct,21146.946153333334
2015,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Sep - Nov,21374.991263666667
2015,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Oct - Dic,21431.141728333332
2015,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,20965.088596999998
2015,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,20645.700363666667
2016,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,20408.158357666667
2016,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Feb - Abr,20692.519941
2016,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Mar - May,20760.308860666668
2016,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Abr - Jun,21007.336029666665
2016,TOTAL NACIONAL,Total,Población ocupada Total Nacional,May - Jul,20823.113908666666
2016,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jun - Ago,20886.551959666667
2016,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jul - Sep,20843.953679333332
2016,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ago - Oct,21210.844437333333
2016,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Sep - Nov,21407.481940333335
2016,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Oct - Dic,21464.002815666667
2016,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,21033.512476
2016,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,20732.083443666666
2017,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,20590.13692333333
2017,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Feb - Abr,20919.983635
2017,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Mar - May,21033.763901333332
2017,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Abr - Jun,21309.775491666664
2017,TOTAL NACIONAL,Total,Población ocupada Total Nacional,May - Jul,21172.273589333334
2017,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jun - Ago,21237.327739666667
2017,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jul - Sep,21080.327166333333
2017,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ago - Oct,21341.745717333335
2017,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Sep - Nov,21435.495935333336
2017,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Oct - Dic,21531.55876633333
2017,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,21098.912949
2017,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,20807.086875666664
2018,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,20669.797278000002
2018,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Feb - Abr,21000.092448333337
2018,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Mar - May,21208.987491666667
2018,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Abr - Jun,21390.105372333335
2018,TOTAL NACIONAL,Total,Población ocupada Total Nacional,May - Jul,21318.146191666663
2018,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jun - Ago,21403.37312933333
2018,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jul - Sep,21398.752428
2018,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ago - Oct,21590.009388000002
2018,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Sep - Nov,21542.086380333334
2018,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Oct - Dic,21628.167448666663
2018,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,21239.866241
2018,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,21137.523501333333
2019,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,20929.655134666667
2019,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Feb - Abr,21079.85417266667
2019,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Mar - May,21129.565966
2019,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Abr - Jun,21313.449165333335
2019,TOTAL NACIONAL,Total,Población ocupada Total Nacional,May - Jul,21330.272610000004
2019,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jun - Ago,21286.511683333334
2019,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jul - Sep,21155.19205366667
2019,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ago - Oct,21419.357776666668
2019,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Sep - Nov,21695.907509
2019,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Oct - Dic,21840.956016666667
2019,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,21442.327323
2019,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,21150.101014666667
2020,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,20471.823055999997
2020,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Feb - Abr,18900.827930333333
2020,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Mar - May,17452.28031033333
2020,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Abr - Jun,16788.888818000003
2020,TOTAL NACIONAL,Total,Población ocupada Total Nacional,May - Jul,17250.827738000004
2020,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jun - Ago,17970.816698333332
2020,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jul - Sep,18526.167800333333
2020,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ago - Oct,19529.617509333333
2020,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Sep - Nov,20042.504141
2020,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Oct - Dic,20409.62497266667
2020,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,19983.481003666664
2020,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,19913.38785433333
2021,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,19787.210458666665
2021,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Feb - Abr,20004.15751266667
2021,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Mar - May,19946.438146333337
2021,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Abr - Jun,19939.257222666667
2021,TOTAL NACIONAL,Total,Población ocupada Total Nacional,May - Jul,20159.417250333336
2021,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jun - Ago,20355.450913666664
2021,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jul - Sep,20558.206703666667
2021,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ago - Oct,20780.735785333334
2021,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Sep - Nov,21010.881780666667
2021,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Oct - Dic,21282.291796
2021,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,21152.724937666666
2021,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,21290.670992
2022,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,21352.177793
2022,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Feb - Abr,21772.714409333334
2022,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Mar - May,21940.662028000002
2022,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Abr - Jun,22054.917514999997
2022,TOTAL NACIONAL,Total,Población ocupada Total Nacional,May - Jul,22087.473180999998
2022,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jun - Ago,22079.220003666665
2022,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jul - Sep,22201.465962333332
2022,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ago - Oct,22385.128792666666
2022,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Sep - Nov,22493.886424333334
2022,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Oct - Dic,22520.158621666666
2022,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,22148.664008666663
2022,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,22064.135597
2023,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,22172.651851333332
2023,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Feb - Abr,22589.448848333337
2023,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Mar - May,22701.036206666668
2023,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Abr - Jun,22787.22184833333
2023,TOTAL NACIONAL,Total,Población ocupada Total Nacional,May - Jul,22933.833811333334
2023,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jun - Ago,23131.70821
2023,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jul - Sep,23149.819886666664
2023,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ago - Oct,23116.482338666665
2023,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Sep - Nov,23124.637365333332
2023,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Oct - Dic,23043.881428666664
2023,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,22691.48863133333
2023,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,22460.620363666665
2024,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,22387.53679433333
2024,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Feb - Abr,22667.548709333332
2024,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Mar - May,22846.60044966667
2024,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Abr - Jun,22938.895007
2024,TOTAL NACIONAL,Total,Población ocupada Total Nacional,May - Jul,23051.676656666667
2024,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jun - Ago,23180.937313666665
2024,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jul - Sep,23278.056746000002
2024,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ago - Oct,23341.430961333335
2024,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Sep - Nov,23403.893784333337
2024,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Oct - Dic,23539.682919
2024,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,23376.259302333332
2024,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,23330.997814333332
2025,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,23358.235019
2025,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Feb - Abr,23582.649624333335
2025,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Mar - May,23635.101318666668
2025,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Abr - Jun,23651.954433000003
2025,TOTAL NACIONAL,Total,Población ocupada Total Nacional,May - Jul,23782.943116333336
2025,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jun - Ago,23844.278902000002
2025,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Jul - Sep,23902.24325
2025,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ago - Oct,24035.76622033333
2025,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Sep - Nov,24298.36797733333
2025,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Oct - Dic,24397.302737
2025,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Nov - Ene,24016.432111000002
2025,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Dic - Feb,23848.204875666666
2026,TOTAL NACIONAL,Total,Población ocupada Total Nacional,Ene - Mar,23890.987974666667
2007,TOTAL NACIONAL,Total,"Obrero, empleado particular",Ene - Mar,6061.579743266666
2007,TOTAL NACIONAL,Total,"Obrero, empleado particular",Feb - Abr,6200.163063433334
2007,TOTAL NACIONAL,Total,"Obrero, empleado particular",Mar - May,6343.4647675999995
2007,TOTAL NACIONAL,Total,"Obrero, empleado particular",Abr - Jun,6444.045751400001
2007,TOTAL NACIONAL,Total,"Obrero, empleado particular",May - Jul,6624.6510198666665
2007,TOTAL NACIONAL,Total,"Obrero, empleado particular",Jun - Ago,6589.0384381
2007,TOTAL NACIONAL,Total,"Obrero, empleado particular",Jul - Sep,6649.405974
2007,TOTAL NACIONAL,Total,"Obrero, empleado particular",Ago - Oct,6466.845316
2007,TOTAL NACIONAL,Total,"Obrero, empleado particular",Sep - Nov,6544.222568633333
2007,TOTAL NACIONAL,Total,"Obrero, empleado particular",Oct - Dic,6402.5061279
2007,TOTAL NACIONAL,Total,"Obrero, empleado particular",Nov - Ene,6278.234633133333
2007,TOTAL NACIONAL,Total,"Obrero, empleado particular",Dic - Feb,6075.496603433334
2008,TOTAL NACIONAL,Total,"Obrero, empleado particular",Ene - Mar,5975.656592
2008,TOTAL NACIONAL,Total,"Obrero, empleado particular",Feb - Abr,5986.4405203
2008,TOTAL NACIONAL,Total,"Obrero, empleado particular",Mar - May,5942.9999403
2008,TOTAL NACIONAL,Total,"Obrero, empleado particular",Abr - Jun,5979.127897766666
2008,TOTAL NACIONAL,Total,"Obrero, empleado particular",May - Jul,6019.195199933333
2008,TOTAL NACIONAL,Total,"Obrero, empleado particular",Jun - Ago,6108.3021247
2008,TOTAL NACIONAL,Total,"Obrero, empleado particular",Jul - Sep,6052.017169566666
2008,TOTAL NACIONAL,Total,"Obrero, empleado particular",Ago - Oct,5935.445721966666
2008,TOTAL NACIONAL,Total,"Obrero, empleado particular",Sep - Nov,5936.692483133334
2008,TOTAL NACIONAL,Total,"Obrero, empleado particular",Oct - Dic,6102.9843785
2008,TOTAL NACIONAL,Total,"Obrero, empleado particular",Nov - Ene,6119.233026633333
2008,TOTAL NACIONAL,Total,"Obrero, empleado particular",Dic - Feb,6057.831481033332
2009,TOTAL NACIONAL,Total,"Obrero, empleado particular",Ene - Mar,5989.926648866666
2009,TOTAL NACIONAL,Total,"Obrero, empleado particular",Feb - Abr,6175.747081699999
2009,TOTAL NACIONAL,Total,"Obrero, empleado particular",Mar - May,6296.6303353
2009,TOTAL NACIONAL,Total,"Obrero, empleado particular",Abr - Jun,6230.620586166667
2009,TOTAL NACIONAL,Total,"Obrero, empleado particular",May - Jul,6209.931925633334
2009,TOTAL NACIONAL,Total,"Obrero, empleado particular",Jun - Ago,6111.220284566666
2009,TOTAL NACIONAL,Total,"Obrero, empleado particular",Jul - Sep,6188.050474633333
2009,TOTAL NACIONAL,Total,"Obrero, empleado particular",Ago - Oct,6220.769002599999
2009,TOTAL NACIONAL,Total,"Obrero, empleado particular",Sep - Nov,6243.439946633333
2009,TOTAL NACIONAL,Total,"Obrero, empleado particular",Oct - Dic,6233.798039633333
2009,TOTAL NACIONAL,Total,"Obrero, empleado particular",Nov - Ene,6039.254698866666
2009,TOTAL NACIONAL,Total,"Obrero, empleado particular",Dic - Feb,6182.425717900001
2010,TOTAL NACIONAL,Total,"Obrero, empleado particular",Ene - Mar,6170.5858177
2010,TOTAL NACIONAL,Total,"Obrero, empleado particular",Feb - Abr,6413.025505466667
2010,TOTAL NACIONAL,Total,"Obrero, empleado particular",Mar - May,6384.4613203
2010,TOTAL NACIONAL,Total,"Obrero, empleado particular",Abr - Jun,6352.7183773
2010,TOTAL NACIONAL,Total,"Obrero, empleado particular",May - Jul,6382.636386933334
2010,TOTAL NACIONAL,Total,"Obrero, empleado particular",Jun - Ago,6335.240532033334
2010,TOTAL NACIONAL,Total,"Obrero, empleado particular",Jul - Sep,6443.618107900001
2010,TOTAL NACIONAL,Total,"Obrero, empleado particular",Ago - Oct,6404.756716666667
2010,TOTAL NACIONAL,Total,"Obrero, empleado particular",Sep - Nov,6443.038323666667
2010,TOTAL NACIONAL,Total,"Obrero, empleado particular",Oct - Dic,6474.738161133333
2010,TOTAL NACIONAL,Total,"Obrero, empleado particular",Nov - Ene,6382.0341290666665
2010,TOTAL NACIONAL,Total,"Obrero, empleado particular",Dic - Feb,6342.758612666667
2011,TOTAL NACIONAL,Total,"Obrero, empleado particular",Ene - Mar,6349.1104313000005
2011,TOTAL NACIONAL,Total,"Obrero, empleado particular",Feb - Abr,6463.755051166667
2011,TOTAL NACIONAL,Total,"Obrero, empleado particular",Mar - May,6545.067141300001
2011,TOTAL NACIONAL,Total,"Obrero, empleado particular",Abr - Jun,6563.6347713
2011,TOTAL NACIONAL,Total,"Obrero, empleado particular",May - Jul,6547.710164366666
2011,TOTAL NACIONAL,Total,"Obrero, empleado particular",Jun - Ago,6562.175454733333
2011,TOTAL NACIONAL,Total,"Obrero, empleado particular",Jul - Sep,6643.569122566667
2011,TOTAL NACIONAL,Total,"Obrero, empleado particular",Ago - Oct,6714.6319273
2011,TOTAL NACIONAL,Total,"Obrero, empleado particular",Sep - Nov,6761.802678200001
2011,TOTAL NACIONAL,Total,"Obrero, empleado particular",Oct - Dic,6788.073296066667
2011,TOTAL NACIONAL,Total,"Obrero, empleado particular",Nov - Ene,6719.261655266667
2011,TOTAL NACIONAL,Total,"Obrero, empleado particular",Dic - Feb,6677.071179166666
2012,TOTAL NACIONAL,Total,"Obrero, empleado particular",Ene - Mar,6669.517656200001
2012,TOTAL NACIONAL,Total,"Obrero, empleado particular",Feb - Abr,6831.657024100001
2012,TOTAL NACIONAL,Total,"Obrero, empleado particular",Mar - May,6950.970980499999
2012,TOTAL NACIONAL,Total,"Obrero, empleado particular",Abr - Jun,6925.732230500001
2012,TOTAL NACIONAL,Total,"Obrero, empleado particular",May - Jul,6880.060547766666
2012,TOTAL NACIONAL,Total,"Obrero, empleado particular",Jun - Ago,6911.806103433333
2012,TOTAL NACIONAL,Total,"Obrero, empleado particular",Jul - Sep,6935.197171566666
2012,TOTAL NACIONAL,Total,"Obrero, empleado particular",Ago - Oct,7036.592743033332
2012,TOTAL NACIONAL,Total,"Obrero, empleado particular",Sep - Nov,7078.772171833333
2012,TOTAL NACIONAL,Total,"Obrero, empleado particular",Oct - Dic,7174.6534743
2012,TOTAL NACIONAL,Total,"Obrero, empleado particular",Nov - Ene,7089.260189933334
2012,TOTAL NACIONAL,Total,"Obrero, empleado particular",Dic - Feb,6997.814095066667
2013,TOTAL NACIONAL,Total,"Obrero, empleado particular",Ene - Mar,7011.375702966667
