Fecha,Perspectiva,Concepto,Periodo,Valor
2015,TOTAL NACIONAL,Población ocupada Total Nacional,Ene - Mar,20290.246815000002
2015,TOTAL NACIONAL,Población ocupada Total Nacional,Feb - Abr,20572.397446666666
2015,TOTAL NACIONAL,Población ocupada Total Nacional,Mar - May,20755.823148333333
2015,TOTAL NACIONAL,Población ocupada Total Nacional,Abr - Jun,20880.578851
2015,TOTAL NACIONAL,Población ocupada Total Nacional,May - Jul,20838.200928666665
2015,TOTAL NACIONAL,Población ocupada Total Nacional,Jun - Ago,20846.645693666665
2015,TOTAL NACIONAL,Población ocupada Total Nacional,Jul - Sep,20837.969731333334
2015,TOTAL NACIONAL,Población ocupada Total Nacional,Ago - Oct,21146.946153333334
2015,TOTAL NACIONAL,Población ocupada Total Nacional,Sep - Nov,21374.991263666667
2015,TOTAL NACIONAL,Población ocupada Total Nacional,Oct - Dic,21431.141728333332
2015,TOTAL NACIONAL,Población ocupada Total Nacional,Nov - Ene,20965.088596999998
2015,TOTAL NACIONAL,Población ocupada Total Nacional,Dic - Feb,20645.700363666667
2016,TOTAL NACIONAL,Población ocupada Total Nacional,Ene - Mar,20408.158357666667
2016,TOTAL NACIONAL,Población ocupada Total Nacional,Feb - Abr,20692.519941
2016,TOTAL NACIONAL,Población ocupada Total Nacional,Mar - May,20760.308860666668
2016,TOTAL NACIONAL,Población ocupada Total Nacional,Abr - Jun,21007.336029666665
2016,TOTAL NACIONAL,Población ocupada Total Nacional,May - Jul,20823.113908666666
2016,TOTAL NACIONAL,Población ocupada Total Nacional,Jun - Ago,20886.551959666667
2016,TOTAL NACIONAL,Población ocupada Total Nacional,Jul - Sep,20843.953679333332
2016,TOTAL NACIONAL,Población ocupada Total Nacional,Ago - Oct,21210.844437333333
2016,TOTAL NACIONAL,Población ocupada Total Nacional,Sep - Nov,21407.481940333335
2016,TOTAL NACIONAL,Población ocupada Total Nacional,Oct - Dic,21464.002815666667
2016,TOTAL NACIONAL,Población ocupada Total Nacional,Nov - Ene,21033.512476
2016,TOTAL NACIONAL,Población ocupada Total Nacional,Dic - Feb,20732.083443666666
2017,TOTAL NACIONAL,Población ocupada Total Nacional,Ene - Mar,20590.13692333333
2017,TOTAL NACIONAL,Población ocupada Total Nacional,Feb - Abr,20919.983635
2017,TOTAL NACIONAL,Población ocupada Total Nacional,Mar - May,21033.763901333332
2017,TOTAL NACIONAL,Población ocupada Total Nacional,Abr - Jun,21309.775491666664
2017,TOTAL NACIONAL,Población ocupada Total Nacional,May - Jul,21172.273589333334
2017,TOTAL NACIONAL,Población ocupada Total Nacional,Jun - Ago,21237.327739666667
2017,TOTAL NACIONAL,Población ocupada Total Nacional,Jul - Sep,21080.327166333333
2017,TOTAL NACIONAL,Población ocupada Total Nacional,Ago - Oct,21341.745717333335
2017,TOTAL NACIONAL,Población ocupada Total Nacional,Sep - Nov,21435.495935333336
2017,TOTAL NACIONAL,Población ocupada Total Nacional,Oct - Dic,21531.55876633333
2017,TOTAL NACIONAL,Población ocupada Total Nacional,Nov - Ene,21098.912949
2017,TOTAL NACIONAL,Población ocupada Total Nacional,Dic - Feb,20807.086875666664
2018,TOTAL NACIONAL,Población ocupada Total Nacional,Ene - Mar,20669.797278000002
2018,TOTAL NACIONAL,Población ocupada Total Nacional,Feb - Abr,21000.092448333337
2018,TOTAL NACIONAL,Población ocupada Total Nacional,Mar - May,21208.987491666667
2018,TOTAL NACIONAL,Población ocupada Total Nacional,Abr - Jun,21390.105372333335
2018,TOTAL NACIONAL,Población ocupada Total Nacional,May - Jul,21318.146191666663
2018,TOTAL NACIONAL,Población ocupada Total Nacional,Jun - Ago,21403.37312933333
2018,TOTAL NACIONAL,Población ocupada Total Nacional,Jul - Sep,21398.752428
2018,TOTAL NACIONAL,Población ocupada Total Nacional,Ago - Oct,21590.009388000002
2018,TOTAL NACIONAL,Población ocupada Total Nacional,Sep - Nov,21542.086380333334
2018,TOTAL NACIONAL,Población ocupada Total Nacional,Oct - Dic,21628.167448666663
2018,TOTAL NACIONAL,Población ocupada Total Nacional,Nov - Ene,21239.866241
2018,TOTAL NACIONAL,Población ocupada Total Nacional,Dic - Feb,21137.523501333333
2019,TOTAL NACIONAL,Población ocupada Total Nacional,Ene - Mar,20929.655134666667
2019,TOTAL NACIONAL,Población ocupada Total Nacional,Feb - Abr,21079.85417266667
2019,TOTAL NACIONAL,Población ocupada Total Nacional,Mar - May,21129.565966
2019,TOTAL NACIONAL,Población ocupada Total Nacional,Abr - Jun,21313.449165333335
2019,TOTAL NACIONAL,Población ocupada Total Nacional,May - Jul,21330.272610000004
2019,TOTAL NACIONAL,Población ocupada Total Nacional,Jun - Ago,21286.511683333334
2019,TOTAL NACIONAL,Población ocupada Total Nacional,Jul - Sep,21155.19205366667
2019,TOTAL NACIONAL,Población ocupada Total Nacional,Ago - Oct,21419.357776666668
2019,TOTAL NACIONAL,Población ocupada Total Nacional,Sep - Nov,21695.907509
2019,TOTAL NACIONAL,Población ocupada Total Nacional,Oct - Dic,21840.956016666667
2019,TOTAL NACIONAL,Población ocupada Total Nacional,Nov - Ene,21442.327323
2019,TOTAL NACIONAL,Población ocupada Total Nacional,Dic - Feb,21150.101014666667
2020,TOTAL NACIONAL,Población ocupada Total Nacional,Ene - Mar,20471.823055999997
2020,TOTAL NACIONAL,Población ocupada Total Nacional,Feb - Abr,18900.827930333333
2020,TOTAL NACIONAL,Población ocupada Total Nacional,Mar - May,17452.28031033333
2020,TOTAL NACIONAL,Población ocupada Total Nacional,Abr - Jun,16788.888818000003
2020,TOTAL NACIONAL,Población ocupada Total Nacional,May - Jul,17250.827738000004
2020,TOTAL NACIONAL,Población ocupada Total Nacional,Jun - Ago,17970.816698333332
2020,TOTAL NACIONAL,Población ocupada Total Nacional,Jul - Sep,18526.167800333333
2020,TOTAL NACIONAL,Población ocupada Total Nacional,Ago - Oct,19529.617509333333
2020,TOTAL NACIONAL,Población ocupada Total Nacional,Sep - Nov,20042.504141
2020,TOTAL NACIONAL,Población ocupada Total Nacional,Oct - Dic,20409.62497266667
2020,TOTAL NACIONAL,Población ocupada Total Nacional,Nov - Ene,19983.481003666664
2020,TOTAL NACIONAL,Población ocupada Total Nacional,Dic - Feb,19913.38785433333
2021,TOTAL NACIONAL,Población ocupada Total Nacional,Ene - Mar,19787.210458666665
2021,TOTAL NACIONAL,Población ocupada Total Nacional,Feb - Abr,20004.15751266667
2021,TOTAL NACIONAL,Población ocupada Total Nacional,Mar - May,19946.438146333337
2021,TOTAL NACIONAL,Población ocupada Total Nacional,Abr - Jun,19939.257222666667
2021,TOTAL NACIONAL,Población ocupada Total Nacional,May - Jul,20159.417250333336
2021,TOTAL NACIONAL,Población ocupada Total Nacional,Jun - Ago,20355.450913666664
2021,TOTAL NACIONAL,Población ocupada Total Nacional,Jul - Sep,20558.206703666667
2021,TOTAL NACIONAL,Población ocupada Total Nacional,Ago - Oct,20780.735785333334
2021,TOTAL NACIONAL,Población ocupada Total Nacional,Sep - Nov,21010.881780666667
2021,TOTAL NACIONAL,Población ocupada Total Nacional,Oct - Dic,21282.291796
2021,TOTAL NACIONAL,Población ocupada Total Nacional,Nov - Ene,21152.724937666666
2021,TOTAL NACIONAL,Población ocupada Total Nacional,Dic - Feb,21290.670992
2022,TOTAL NACIONAL,Población ocupada Total Nacional,Ene - Mar,21352.177793
2022,TOTAL NACIONAL,Población ocupada Total Nacional,Feb - Abr,21772.714409333334
2022,TOTAL NACIONAL,Población ocupada Total Nacional,Mar - May,21940.662028000002
2022,TOTAL NACIONAL,Población ocupada Total Nacional,Abr - Jun,22054.917514999997
2022,TOTAL NACIONAL,Población ocupada Total Nacional,May - Jul,22087.473180999998
2022,TOTAL NACIONAL,Población ocupada Total Nacional,Jun - Ago,22079.220003666665
2022,TOTAL NACIONAL,Población ocupada Total Nacional,Jul - Sep,22201.465962333332
2022,TOTAL NACIONAL,Población ocupada Total Nacional,Ago - Oct,22385.128792666666
2022,TOTAL NACIONAL,Población ocupada Total Nacional,Sep - Nov,22493.886424333334
2022,TOTAL NACIONAL,Población ocupada Total Nacional,Oct - Dic,22520.158621666666
2022,TOTAL NACIONAL,Población ocupada Total Nacional,Nov - Ene,22148.664008666663
2022,TOTAL NACIONAL,Población ocupada Total Nacional,Dic - Feb,22064.135597
2023,TOTAL NACIONAL,Población ocupada Total Nacional,Ene - Mar,22172.651851333332
2023,TOTAL NACIONAL,Población ocupada Total Nacional,Feb - Abr,22589.448848333337
2023,TOTAL NACIONAL,Población ocupada Total Nacional,Mar - May,22701.036206666668
2023,TOTAL NACIONAL,Población ocupada Total Nacional,Abr - Jun,22787.22184833333
2023,TOTAL NACIONAL,Población ocupada Total Nacional,May - Jul,22933.833811333334
2023,TOTAL NACIONAL,Población ocupada Total Nacional,Jun - Ago,23131.70821
2023,TOTAL NACIONAL,Población ocupada Total Nacional,Jul - Sep,23149.819886666664
2023,TOTAL NACIONAL,Población ocupada Total Nacional,Ago - Oct,23116.482338666665
2023,TOTAL NACIONAL,Población ocupada Total Nacional,Sep - Nov,23124.637365333332
2023,TOTAL NACIONAL,Población ocupada Total Nacional,Oct - Dic,23043.881428666664
2023,TOTAL NACIONAL,Población ocupada Total Nacional,Nov - Ene,22691.48863133333
2023,TOTAL NACIONAL,Población ocupada Total Nacional,Dic - Feb,22460.620363666665
2024,TOTAL NACIONAL,Población ocupada Total Nacional,Ene - Mar,22387.53679433333
2024,TOTAL NACIONAL,Población ocupada Total Nacional,Feb - Abr,22667.548709333332
2024,TOTAL NACIONAL,Población ocupada Total Nacional,Mar - May,22846.60044966667
2024,TOTAL NACIONAL,Población ocupada Total Nacional,Abr - Jun,22938.895007
2024,TOTAL NACIONAL,Población ocupada Total Nacional,May - Jul,23051.676656666667
2024,TOTAL NACIONAL,Población ocupada Total Nacional,Jun - Ago,23180.937313666665
2024,TOTAL NACIONAL,Población ocupada Total Nacional,Jul - Sep,23278.056746000002
2024,TOTAL NACIONAL,Población ocupada Total Nacional,Ago - Oct,23341.430961333335
2024,TOTAL NACIONAL,Población ocupada Total Nacional,Sep - Nov,23403.893784333337
2024,TOTAL NACIONAL,Población ocupada Total Nacional,Oct - Dic,23539.682919
2024,TOTAL NACIONAL,Población ocupada Total Nacional,Nov - Ene,23376.259302333332
2024,TOTAL NACIONAL,Población ocupada Total Nacional,Dic - Feb,23330.997814333332
2025,TOTAL NACIONAL,Población ocupada Total Nacional,Ene - Mar,23358.235019
2025,TOTAL NACIONAL,Población ocupada Total Nacional,Feb - Abr,23582.649624333335
2025,TOTAL NACIONAL,Población ocupada Total Nacional,Mar - May,23635.101318666668
2025,TOTAL NACIONAL,Población ocupada Total Nacional,Abr - Jun,23651.954433000003
2025,TOTAL NACIONAL,Población ocupada Total Nacional,May - Jul,23782.943116333336
2025,TOTAL NACIONAL,Población ocupada Total Nacional,Jun - Ago,23844.278902000002
2025,TOTAL NACIONAL,Población ocupada Total Nacional,Jul - Sep,23902.24325
2025,TOTAL NACIONAL,Población ocupada Total Nacional,Ago - Oct,24035.76622033333
2025,TOTAL NACIONAL,Población ocupada Total Nacional,Sep - Nov,24298.36797733333
2025,TOTAL NACIONAL,Población ocupada Total Nacional,Oct - Dic,24397.302737
2025,TOTAL NACIONAL,Población ocupada Total Nacional,Nov - Ene,24016.432111000002
2025,TOTAL NACIONAL,Población ocupada Total Nacional,Dic - Feb,23848.204875666666
2026,TOTAL NACIONAL,Población ocupada Total Nacional,Ene - Mar,23890.987974666667
2026,TOTAL NACIONAL,Población ocupada Total Nacional,Feb - Abr,24241.02269
2026,TOTAL NACIONAL,Población ocupada Total Nacional,Mar - May,24404.07625833333
2026,TOTAL NACIONAL,Población ocupada Total Nacional,Abr - Jun,24439.674599
2015,TOTAL NACIONAL,No informa,Ene - Mar,0.940673386
2015,TOTAL NACIONAL,No informa,Feb - Abr,0.15618603866666667
2015,TOTAL NACIONAL,No informa,Mar - May,0.20949562200000002
2015,TOTAL NACIONAL,No informa,Abr - Jun,0.285573373
2015,TOTAL NACIONAL,No informa,May - Jul,0.6777980253333333
2015,TOTAL NACIONAL,No informa,Jun - Ago,0.7141760183333333
2015,TOTAL NACIONAL,No informa,Jul - Sep,1.1748951446666667
2015,TOTAL NACIONAL,No informa,Ago - Oct,1.6323751283333332
2015,TOTAL NACIONAL,No informa,Sep - Nov,2.8120427973333335
2015,TOTAL NACIONAL,No informa,Oct - Dic,2.2046604396666667
2015,TOTAL NACIONAL,No informa,Nov - Ene,2.260226558333333
2015,TOTAL NACIONAL,No informa,Dic - Feb,1.923268041
2016,TOTAL NACIONAL,No informa,Ene - Mar,1.9210333220000002
2016,TOTAL NACIONAL,No informa,Feb - Abr,2.8052809880000003
2016,TOTAL NACIONAL,No informa,Mar - May,1.8728842600000002
2016,TOTAL NACIONAL,No informa,Abr - Jun,3.714908383333333
2016,TOTAL NACIONAL,No informa,May - Jul,2.739060900333333
2016,TOTAL NACIONAL,No informa,Jun - Ago,2.739060900333333
2016,TOTAL NACIONAL,No informa,Jul - Sep,1.3228138026666667
2016,TOTAL NACIONAL,No informa,Ago - Oct,0.4842097083333334
2016,TOTAL NACIONAL,No informa,Sep - Nov,0.4842097083333334
2016,TOTAL NACIONAL,No informa,Oct - Dic,0.0
2016,TOTAL NACIONAL,No informa,Nov - Ene,1.7563223306666667
2016,TOTAL NACIONAL,No informa,Dic - Feb,10.177824915666667
2017,TOTAL NACIONAL,No informa,Ene - Mar,10.193890983666666
2017,TOTAL NACIONAL,No informa,Feb - Abr,12.335497956666666
2017,TOTAL NACIONAL,No informa,Mar - May,8.023046227333333
2017,TOTAL NACIONAL,No informa,Abr - Jun,8.023662172
2017,TOTAL NACIONAL,No informa,May - Jul,6.453564994333334
2017,TOTAL NACIONAL,No informa,Jun - Ago,2.4754615686666663
2017,TOTAL NACIONAL,No informa,Jul - Sep,5.820049926666666
2017,TOTAL NACIONAL,No informa,Ago - Oct,3.7568275540000005
2017,TOTAL NACIONAL,No informa,Sep - Nov,4.102460966
2017,TOTAL NACIONAL,No informa,Oct - Dic,1.2964646783333333
2017,TOTAL NACIONAL,No informa,Nov - Ene,1.0868148826666666
2017,TOTAL NACIONAL,No informa,Dic - Feb,0.6102340406666668
2018,TOTAL NACIONAL,No informa,Ene - Mar,0.05495995766666667
2018,TOTAL NACIONAL,No informa,Feb - Abr,0.0
2018,TOTAL NACIONAL,No informa,Mar - May,0.0
2018,TOTAL NACIONAL,No informa,Abr - Jun,0.0
2018,TOTAL NACIONAL,No informa,May - Jul,1.4109435689999998
2018,TOTAL NACIONAL,No informa,Jun - Ago,1.4892570836666665
2018,TOTAL NACIONAL,No informa,Jul - Sep,1.4892570836666665
2018,TOTAL NACIONAL,No informa,Ago - Oct,0.26064594933333335
2018,TOTAL NACIONAL,No informa,Sep - Nov,0.18233243466666668
2018,TOTAL NACIONAL,No informa,Oct - Dic,0.18233243466666668
2018,TOTAL NACIONAL,No informa,Nov - Ene,0.0
2018,TOTAL NACIONAL,No informa,Dic - Feb,0.0
2019,TOTAL NACIONAL,No informa,Ene - Mar,0.0
2019,TOTAL NACIONAL,No informa,Feb - Abr,0.0
2019,TOTAL NACIONAL,No informa,Mar - May,0.0
2019,TOTAL NACIONAL,No informa,Abr - Jun,0.0
2019,TOTAL NACIONAL,No informa,May - Jul,0.6712781353333334
2019,TOTAL NACIONAL,No informa,Jun - Ago,0.6712781353333334
2019,TOTAL NACIONAL,No informa,Jul - Sep,0.6712781353333334
2019,TOTAL NACIONAL,No informa,Ago - Oct,0.0
2019,TOTAL NACIONAL,No informa,Sep - Nov,0.0
2019,TOTAL NACIONAL,No informa,Oct - Dic,2.411278655333333
2019,TOTAL NACIONAL,No informa,Nov - Ene,4.379251728333333
2019,TOTAL NACIONAL,No informa,Dic - Feb,4.379251728333333
2020,TOTAL NACIONAL,No informa,Ene - Mar,6.573309257999999
2020,TOTAL NACIONAL,No informa,Feb - Abr,13.95949137
2020,TOTAL NACIONAL,No informa,Mar - May,16.617461219333332
2020,TOTAL NACIONAL,No informa,Abr - Jun,13.311526071666664
2020,TOTAL NACIONAL,No informa,May - Jul,5.375460002
2020,TOTAL NACIONAL,No informa,Jun - Ago,2.7174901526666666
2020,TOTAL NACIONAL,No informa,Jul - Sep,2.4507536556666665
2020,TOTAL NACIONAL,No informa,Ago - Oct,1.0326645403333334
2020,TOTAL NACIONAL,No informa,Sep - Nov,1.4888699106666667
2020,TOTAL NACIONAL,No informa,Oct - Dic,0.6230502299999999
2020,TOTAL NACIONAL,No informa,Nov - Ene,13.691767531333333
2020,TOTAL NACIONAL,No informa,Dic - Feb,27.385933532333336
2021,TOTAL NACIONAL,No informa,Ene - Mar,48.02636558366667
2021,TOTAL NACIONAL,No informa,Feb - Abr,35.538151806
2021,TOTAL NACIONAL,No informa,Mar - May,24.916646079666666
2021,TOTAL NACIONAL,No informa,Abr - Jun,4.135315186
2021,TOTAL NACIONAL,No informa,May - Jul,3.5548116623333335
2021,TOTAL NACIONAL,No informa,Jun - Ago,4.01059459
2021,TOTAL NACIONAL,No informa,Jul - Sep,3.9846485726666665
2021,TOTAL NACIONAL,No informa,Ago - Oct,6.628696464666667
2021,TOTAL NACIONAL,No informa,Sep - Nov,42.30486317533333
2021,TOTAL NACIONAL,No informa,Oct - Dic,48.243194886
2021,TOTAL NACIONAL,No informa,Nov - Ene,51.575742849666675
2021,TOTAL NACIONAL,No informa,Dic - Feb,14.919318183
2022,TOTAL NACIONAL,No informa,Ene - Mar,9.144457968000001
2022,TOTAL NACIONAL,No informa,Feb - Abr,6.652385151333334
2022,TOTAL NACIONAL,No informa,Mar - May,8.609274884333333
2022,TOTAL NACIONAL,No informa,Abr - Jun,9.227275436000001
2022,TOTAL NACIONAL,No informa,May - Jul,5.789558740666667
2022,TOTAL NACIONAL,No informa,Jun - Ago,0.9846208823333334
2022,TOTAL NACIONAL,No informa,Jul - Sep,2.9823729176666665
2022,TOTAL NACIONAL,No informa,Ago - Oct,4.730812821666667
2022,TOTAL NACIONAL,No informa,Sep - Nov,13.890745886333335
2022,TOTAL NACIONAL,No informa,Oct - Dic,12.136240856999999
2022,TOTAL NACIONAL,No informa,Nov - Ene,11.702301293
2022,TOTAL NACIONAL,No informa,Dic - Feb,2.386025737
2023,TOTAL NACIONAL,No informa,Ene - Mar,2.9797465716666665
2023,TOTAL NACIONAL,No informa,Feb - Abr,1.618439888
2023,TOTAL NACIONAL,No informa,Mar - May,2.741005944
2023,TOTAL NACIONAL,No informa,Abr - Jun,2.106965224
2023,TOTAL NACIONAL,No informa,May - Jul,2.513022975333333
2023,TOTAL NACIONAL,No informa,Jun - Ago,1.692198907
2023,TOTAL NACIONAL,No informa,Jul - Sep,1.3882287746666666
2023,TOTAL NACIONAL,No informa,Ago - Oct,1.109816044
2023,TOTAL NACIONAL,No informa,Sep - Nov,1.581123402
2023,TOTAL NACIONAL,No informa,Oct - Dic,1.966979962
2023,TOTAL NACIONAL,No informa,Nov - Ene,1.965728705
2023,TOTAL NACIONAL,No informa,Dic - Feb,1.4187502283333335
2024,TOTAL NACIONAL,No informa,Ene - Mar,0.5099630786666666
2024,TOTAL NACIONAL,No informa,Feb - Abr,0.6783732703333333
2024,TOTAL NACIONAL,No informa,Mar - May,0.9395243276666667
2024,TOTAL NACIONAL,No informa,Abr - Jun,0.7820258816666668
2024,TOTAL NACIONAL,No informa,May - Jul,0.48722192633333333
2024,TOTAL NACIONAL,No informa,Jun - Ago,0.8678629573333333
2024,TOTAL NACIONAL,No informa,Jul - Sep,0.9192739956666666
2024,TOTAL NACIONAL,No informa,Ago - Oct,0.9192739956666666
2024,TOTAL NACIONAL,No informa,Sep - Nov,0.16101008333333333
2024,TOTAL NACIONAL,No informa,Oct - Dic,0.17041393466666666
2024,TOTAL NACIONAL,No informa,Nov - Ene,0.6187058276666667
2024,TOTAL NACIONAL,No informa,Dic - Feb,2.598843353
2025,TOTAL NACIONAL,No informa,Ene - Mar,2.5380284633333337
2025,TOTAL NACIONAL,No informa,Feb - Abr,2.0897365703333333
2025,TOTAL NACIONAL,No informa,Mar - May,0.0
2025,TOTAL NACIONAL,No informa,Abr - Jun,0.0
2025,TOTAL NACIONAL,No informa,May - Jul,0.0
2025,TOTAL NACIONAL,No informa,Jun - Ago,0.06971373166666667
2025,TOTAL NACIONAL,No informa,Jul - Sep,0.06971373166666667
2025,TOTAL NACIONAL,No informa,Ago - Oct,0.06971373166666667
2025,TOTAL NACIONAL,No informa,Sep - Nov,0.8487810733333333
2025,TOTAL NACIONAL,No informa,Oct - Dic,0.8487810733333333
2025,TOTAL NACIONAL,No informa,Nov - Ene,0.8487810733333333
2025,TOTAL NACIONAL,No informa,Dic - Feb,0.0
2026,TOTAL NACIONAL,No informa,Ene - Mar,0.072949404
2026,TOTAL NACIONAL,No informa,Feb - Abr,0.17498915199999998
2026,TOTAL NACIONAL,No informa,Mar - May,0.17498915199999998
2026,TOTAL NACIONAL,No informa,Abr - Jun,0.102039748
2015,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Ene - Mar,3333.8018903333327
2015,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Feb - Abr,3324.4783960333334
2015,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Mar - May,3138.6517376333336
2015,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Abr - Jun,3215.043608933333
2015,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",May - Jul,3276.6299073333334
2015,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Jun - Ago,3415.1270610333327
2015,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Jul - Sep,3338.790334266667
2015,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Ago - Oct,3475.2934588666662
2015,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Sep - Nov,3504.8430436
2015,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Oct - Dic,3571.141769766666
2015,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Nov - Ene,3349.0592044333334
2015,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Dic - Feb,3344.9801484333334
2016,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Ene - Mar,3263.347366533333
2016,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Feb - Abr,3346.448999533334
2016,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Mar - May,3186.1935737666668
2016,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Abr - Jun,3312.492750266667
2016,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",May - Jul,3347.8175321
2016,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Jun - Ago,3555.9244793333332
2016,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Jul - Sep,3404.0145363333336
2016,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Ago - Oct,3478.7710472
2016,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Sep - Nov,3414.2119204333335
2016,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Oct - Dic,3483.681926933333
2016,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Nov - Ene,3349.6415857666666
2016,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Dic - Feb,3368.526989233333
2017,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Ene - Mar,3420.9694852333337
2017,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Feb - Abr,3472.9733101666666
2017,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Mar - May,3424.3938149999994
2017,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Abr - Jun,3480.4811182666667
2017,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",May - Jul,3576.9032820333327
2017,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Jun - Ago,3698.8977964666665
2017,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Jul - Sep,3626.9200910999994
2017,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Ago - Oct,3648.1235449
2017,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Sep - Nov,3651.5125841333333
2017,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Oct - Dic,3658.846310166667
2017,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Nov - Ene,3573.5016702333337
2017,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Dic - Feb,3538.626341766667
2018,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Ene - Mar,3574.738256766667
2018,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Feb - Abr,3543.6859839333333
2018,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Mar - May,3417.6222261999997
2018,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Abr - Jun,3442.297321233333
2018,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",May - Jul,3459.3456973666666
2018,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Jun - Ago,3658.3437610999995
2018,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Jul - Sep,3569.413297333333
2018,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Ago - Oct,3682.6444236999996
2018,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Sep - Nov,3621.7736189999996
2018,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Oct - Dic,3700.7447048
2018,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Nov - Ene,3560.123477133333
2018,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Dic - Feb,3528.834374966667
2019,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Ene - Mar,3364.5855804999997
2019,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Feb - Abr,3244.3729277666666
2019,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Mar - May,3087.9400776
2019,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Abr - Jun,3285.1674498333336
2019,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",May - Jul,3396.5640158333335
2019,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Jun - Ago,3545.1842936666667
2019,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Jul - Sep,3366.654862033333
2019,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Ago - Oct,3511.6318239333336
2019,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Sep - Nov,3468.2366874333334
2019,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Oct - Dic,3578.4378871999998
2019,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Nov - Ene,3377.8700049666663
2019,TOTAL NACIONAL,"Agricultura, ganadería, caza, silvicultura y pesca",Dic - Feb,3331.5308501
