Fecha,Perspectiva,Grupo,Concepto,Periodo,Valor
2021,Total nacional,Población ocupada,En una mina o cantera,Nov - Ene,88.50469766666667
2021,Total nacional,Población ocupada,En una mina o cantera,Dic - Feb,80.000739
2022,Total nacional,Población ocupada,En una mina o cantera,Ene - Mar,75.45624766666667
2022,Total nacional,Población ocupada,En una mina o cantera,Feb - Abr,82.46982533333333
2022,Total nacional,Población ocupada,En una mina o cantera,Mar - May,94.02082733333333
2022,Total nacional,Población ocupada,En una mina o cantera,Abr - Jun,136.40875633333334
2022,Total nacional,Población ocupada,En una mina o cantera,May - Jul,106.08222466666666
2022,Total nacional,Población ocupada,En una mina o cantera,Jun - Ago,114.01526666666666
2022,Total nacional,Población ocupada,En una mina o cantera,Jul - Sep,80.96113100000001
2022,Total nacional,Población ocupada,En una mina o cantera,Ago - Oct,145.86651733333335
2022,Total nacional,Población ocupada,En una mina o cantera,Sep - Nov,161.5820953333333
2022,Total nacional,Población ocupada,En una mina o cantera,Oct - Dic,182.71996366666667
2022,Total nacional,Población ocupada,En una mina o cantera,Nov - Ene,133.43577966666666
2022,Total nacional,Población ocupada,En una mina o cantera,Dic - Feb,107.76023133333332
2023,Total nacional,Población ocupada,En una mina o cantera,Ene - Mar,78.73809433333332
2023,Total nacional,Población ocupada,En una mina o cantera,Feb - Abr,92.78989233333333
2023,Total nacional,Población ocupada,En una mina o cantera,Mar - May,92.51235033333332
2023,Total nacional,Población ocupada,En una mina o cantera,Abr - Jun,134.354212
2023,Total nacional,Población ocupada,En una mina o cantera,May - Jul,118.929605
2023,Total nacional,Población ocupada,En una mina o cantera,Jun - Ago,118.830335
2023,Total nacional,Población ocupada,En una mina o cantera,Jul - Sep,101.55718033333335
2023,Total nacional,Población ocupada,En una mina o cantera,Ago - Oct,175.40884033333336
2023,Total nacional,Población ocupada,En una mina o cantera,Sep - Nov,186.70549966666667
2023,Total nacional,Población ocupada,En una mina o cantera,Oct - Dic,179.4721063333333
2023,Total nacional,Población ocupada,En una mina o cantera,Nov - Ene,110.19285066666667
2023,Total nacional,Población ocupada,En una mina o cantera,Dic - Feb,99.016511
2024,Total nacional,Población ocupada,En una mina o cantera,Ene - Mar,86.48616333333332
2024,Total nacional,Población ocupada,En una mina o cantera,Feb - Abr,97.71952866666668
2024,Total nacional,Población ocupada,En una mina o cantera,Mar - May,99.78299566666668
2024,Total nacional,Población ocupada,En una mina o cantera,Abr - Jun,149.139424
2024,Total nacional,Población ocupada,En una mina o cantera,May - Jul,118.57718533333333
2024,Total nacional,Población ocupada,En una mina o cantera,Jun - Ago,132.48809466666668
2024,Total nacional,Población ocupada,En una mina o cantera,Jul - Sep,110.34097200000001
2024,Total nacional,Población ocupada,En una mina o cantera,Ago - Oct,192.85453833333335
2024,Total nacional,Población ocupada,En una mina o cantera,Sep - Nov,204.521131
2024,Total nacional,Población ocupada,En una mina o cantera,Oct - Dic,183.49308733333336
2024,Total nacional,Población ocupada,En una mina o cantera,Nov - Ene,131.10322
2024,Total nacional,Población ocupada,En una mina o cantera,Dic - Feb,111.701274
2025,Total nacional,Población ocupada,En una mina o cantera,Ene - Mar,107.968204
2025,Total nacional,Población ocupada,En una mina o cantera,Feb - Abr,129.094065
2025,Total nacional,Población ocupada,En una mina o cantera,Mar - May,129.929231
2025,Total nacional,Población ocupada,En una mina o cantera,Abr - Jun,159.910344
2025,Total nacional,Población ocupada,En una mina o cantera,May - Jul,124.646156
2025,Total nacional,Población ocupada,En una mina o cantera,Jun - Ago,133.248023
2025,Total nacional,Población ocupada,En una mina o cantera,Jul - Sep,137.49418
2025,Total nacional,Población ocupada,En una mina o cantera,Ago - Oct,184.181675
2025,Total nacional,Población ocupada,En una mina o cantera,Sep - Nov,200.803636
2025,Total nacional,Población ocupada,En una mina o cantera,Oct - Dic,177.983402
2026,Total nacional,Población ocupada,En una mina o cantera,Nov - Ene,136.003122
2026,Total nacional,Población ocupada,En una mina o cantera,Dic - Feb,133.700136
2026,Total nacional,Población ocupada,En una mina o cantera,Ene - Mar,131.470204
2021,Total nacional,Población ocupada,Otro,Ene - Mar,301.96367433333336
2021,Total nacional,Población ocupada,Otro,Feb - Abr,283.83797599999997
2021,Total nacional,Población ocupada,Otro,Mar - May,261.41862066666664
2021,Total nacional,Población ocupada,Otro,Abr - Jun,236.33694133333333
2021,Total nacional,Población ocupada,Otro,May - Jul,208.48175633333335
2021,Total nacional,Población ocupada,Otro,Jun - Ago,213.49848066666667
2021,Total nacional,Población ocupada,Otro,Jul - Sep,243.42892433333336
2021,Total nacional,Población ocupada,Otro,Ago - Oct,229.3764643333333
2021,Total nacional,Población ocupada,Otro,Sep - Nov,196.25725866666664
2021,Total nacional,Población ocupada,Otro,Oct - Dic,150.90490366666666
2021,Total nacional,Población ocupada,Otro,Nov - Ene,134.81379
2021,Total nacional,Población ocupada,Otro,Dic - Feb,116.55598366666668
2022,Total nacional,Población ocupada,Otro,Ene - Mar,109.62861066666666
2022,Total nacional,Población ocupada,Otro,Feb - Abr,99.86721333333334
2022,Total nacional,Población ocupada,Otro,Mar - May,90.10011066666668
2022,Total nacional,Población ocupada,Otro,Abr - Jun,74.04665466666665
2022,Total nacional,Población ocupada,Otro,May - Jul,67.18063033333334
2022,Total nacional,Población ocupada,Otro,Jun - Ago,75.181534
2022,Total nacional,Población ocupada,Otro,Jul - Sep,82.60755866666666
2022,Total nacional,Población ocupada,Otro,Ago - Oct,96.325148
2022,Total nacional,Población ocupada,Otro,Sep - Nov,107.11903233333332
2022,Total nacional,Población ocupada,Otro,Oct - Dic,116.153504
2022,Total nacional,Población ocupada,Otro,Nov - Ene,117.53541333333334
2022,Total nacional,Población ocupada,Otro,Dic - Feb,102.50267433333333
2023,Total nacional,Población ocupada,Otro,Ene - Mar,86.51946766666667
2023,Total nacional,Población ocupada,Otro,Feb - Abr,78.39504000000001
2023,Total nacional,Población ocupada,Otro,Mar - May,61.729354666666666
2023,Total nacional,Población ocupada,Otro,Abr - Jun,82.94009166666667
2023,Total nacional,Población ocupada,Otro,May - Jul,70.73231233333334
2023,Total nacional,Población ocupada,Otro,Jun - Ago,75.87458600000001
2023,Total nacional,Población ocupada,Otro,Jul - Sep,49.603979
2023,Total nacional,Población ocupada,Otro,Ago - Oct,47.67155466666667
2023,Total nacional,Población ocupada,Otro,Sep - Nov,62.99505033333333
2023,Total nacional,Población ocupada,Otro,Oct - Dic,64.37358733333333
2023,Total nacional,Población ocupada,Otro,Nov - Ene,69.66895966666667
2023,Total nacional,Población ocupada,Otro,Dic - Feb,46.474567666666665
2024,Total nacional,Población ocupada,Otro,Ene - Mar,38.407163
2024,Total nacional,Población ocupada,Otro,Feb - Abr,42.476567333333335
2024,Total nacional,Población ocupada,Otro,Mar - May,52.13672233333333
2024,Total nacional,Población ocupada,Otro,Abr - Jun,81.54120666666667
2024,Total nacional,Población ocupada,Otro,May - Jul,81.60076
2024,Total nacional,Población ocupada,Otro,Jun - Ago,73.39173933333332
2024,Total nacional,Población ocupada,Otro,Jul - Sep,63.67955033333334
2024,Total nacional,Población ocupada,Otro,Ago - Oct,67.06049266666666
2024,Total nacional,Población ocupada,Otro,Sep - Nov,76.49091899999999
2024,Total nacional,Población ocupada,Otro,Oct - Dic,60.56821866666667
2024,Total nacional,Población ocupada,Otro,Nov - Ene,52.353317
2024,Total nacional,Población ocupada,Otro,Dic - Feb,41.153054
2025,Total nacional,Población ocupada,Otro,Ene - Mar,42.169575
2025,Total nacional,Población ocupada,Otro,Feb - Abr,31.788313
2025,Total nacional,Población ocupada,Otro,Mar - May,36.282749
2025,Total nacional,Población ocupada,Otro,Abr - Jun,35.928191
2025,Total nacional,Población ocupada,Otro,May - Jul,47.745599
2025,Total nacional,Población ocupada,Otro,Jun - Ago,48.700111
2025,Total nacional,Población ocupada,Otro,Jul - Sep,39.57784
2025,Total nacional,Población ocupada,Otro,Ago - Oct,40.482944
2025,Total nacional,Población ocupada,Otro,Sep - Nov,47.015556
2025,Total nacional,Población ocupada,Otro,Oct - Dic,62.977767
2026,Total nacional,Población ocupada,Otro,Nov - Ene,57.90946
2026,Total nacional,Población ocupada,Otro,Dic - Feb,58.955051
2026,Total nacional,Población ocupada,Otro,Ene - Mar,58.70224
2021,Total nacional,Formal,Formal,Ene - Mar,7785.653908666667
2021,Total nacional,Formal,Formal,Feb - Abr,7909.355157000001
2021,Total nacional,Formal,Formal,Mar - May,8072.084484
2021,Total nacional,Formal,Formal,Abr - Jun,8129.446118333333
2021,Total nacional,Formal,Formal,May - Jul,8238.332096666667
2021,Total nacional,Formal,Formal,Jun - Ago,8213.251104
2021,Total nacional,Formal,Formal,Jul - Sep,8379.499542
2021,Total nacional,Formal,Formal,Ago - Oct,8468.644289000002
2021,Total nacional,Formal,Formal,Sep - Nov,8699.100822
2021,Total nacional,Formal,Formal,Oct - Dic,8786.183250666667
2021,Total nacional,Formal,Formal,Nov - Ene,8877.007702666668
2021,Total nacional,Formal,Formal,Dic - Feb,8866.115357
2022,Total nacional,Formal,Formal,Ene - Mar,8871.164574
2022,Total nacional,Formal,Formal,Feb - Abr,8972.862147
2022,Total nacional,Formal,Formal,Mar - May,9209.821490666667
2022,Total nacional,Formal,Formal,Abr - Jun,9319.959230333334
2022,Total nacional,Formal,Formal,May - Jul,9320.579292666667
2022,Total nacional,Formal,Formal,Jun - Ago,9295.435332333333
2022,Total nacional,Formal,Formal,Jul - Sep,9317.692012
2022,Total nacional,Formal,Formal,Ago - Oct,9435.209284333332
2022,Total nacional,Formal,Formal,Sep - Nov,9449.594036333334
2022,Total nacional,Formal,Formal,Oct - Dic,9555.084776000002
2022,Total nacional,Formal,Formal,Nov - Ene,9378.897764333333
2022,Total nacional,Formal,Formal,Dic - Feb,9306.445961
2023,Total nacional,Formal,Formal,Ene - Mar,9275.529452333334
2023,Total nacional,Formal,Formal,Feb - Abr,9606.630535666665
2023,Total nacional,Formal,Formal,Mar - May,9844.298999666666
2023,Total nacional,Formal,Formal,Abr - Jun,10086.912075666667
2023,Total nacional,Formal,Formal,May - Jul,10109.484209666667
2023,Total nacional,Formal,Formal,Jun - Ago,10185.146267999999
2023,Total nacional,Formal,Formal,Jul - Sep,10163.486025
2023,Total nacional,Formal,Formal,Ago - Oct,10240.098126333332
2023,Total nacional,Formal,Formal,Sep - Nov,10298.674289
2023,Total nacional,Formal,Formal,Oct - Dic,10251.100362666666
2023,Total nacional,Formal,Formal,Nov - Ene,10054.055346000001
2023,Total nacional,Formal,Formal,Dic - Feb,9815.573713
2024,Total nacional,Formal,Formal,Ene - Mar,9792.551913333335
2024,Total nacional,Formal,Formal,Feb - Abr,9911.884756
2024,Total nacional,Formal,Formal,Mar - May,10090.831013666668
2024,Total nacional,Formal,Formal,Abr - Jun,10143.182266666667
2024,Total nacional,Formal,Formal,May - Jul,10172.497691666666
2024,Total nacional,Formal,Formal,Jun - Ago,10204.013674
2024,Total nacional,Formal,Formal,Jul - Sep,10280.891537666668
2024,Total nacional,Formal,Formal,Ago - Oct,10365.881872
2024,Total nacional,Formal,Formal,Sep - Nov,10452.200478666668
2024,Total nacional,Formal,Formal,Oct - Dic,10416.460848333334
2024,Total nacional,Formal,Formal,Nov - Ene,10278.111016
2024,Total nacional,Formal,Formal,Dic - Feb,10070.076338
2025,Total nacional,Formal,Formal,Ene - Mar,10004.248083
2025,Total nacional,Formal,Formal,Feb - Abr,10193.976907
2025,Total nacional,Formal,Formal,Mar - May,10415.646119
2025,Total nacional,Formal,Formal,Abr - Jun,10633.526133
2025,Total nacional,Formal,Formal,May - Jul,10707.799927
2025,Total nacional,Formal,Formal,Jun - Ago,10686.791196
2025,Total nacional,Formal,Formal,Jul - Sep,10754.485423
2025,Total nacional,Formal,Formal,Ago - Oct,10710.24066
2025,Total nacional,Formal,Formal,Sep - Nov,10848.084908
2025,Total nacional,Formal,Formal,Oct - Dic,10811.989069
2026,Total nacional,Formal,Formal,Nov - Ene,10726.999686
2026,Total nacional,Formal,Formal,Dic - Feb,10659.72814
2026,Total nacional,Formal,Formal,Ene - Mar,10672.697775
2021,Total nacional,Formal,En esta vivienda,Ene - Mar,1197.32862
2021,Total nacional,Formal,En esta vivienda,Feb - Abr,1309.083318
2021,Total nacional,Formal,En esta vivienda,Mar - May,1337.253771
2021,Total nacional,Formal,En esta vivienda,Abr - Jun,1309.1246266666667
2021,Total nacional,Formal,En esta vivienda,May - Jul,1270.8347673333333
2021,Total nacional,Formal,En esta vivienda,Jun - Ago,1168.745538
2021,Total nacional,Formal,En esta vivienda,Jul - Sep,1129.4715326666667
2021,Total nacional,Formal,En esta vivienda,Ago - Oct,1043.6538573333335
2021,Total nacional,Formal,En esta vivienda,Sep - Nov,1013.972191
2021,Total nacional,Formal,En esta vivienda,Oct - Dic,980.6334193333333
2021,Total nacional,Formal,En esta vivienda,Nov - Ene,983.910136
2021,Total nacional,Formal,En esta vivienda,Dic - Feb,969.1578336666666
2022,Total nacional,Formal,En esta vivienda,Ene - Mar,910.519593
2022,Total nacional,Formal,En esta vivienda,Feb - Abr,904.0327156666666
2022,Total nacional,Formal,En esta vivienda,Mar - May,860.279359
2022,Total nacional,Formal,En esta vivienda,Abr - Jun,897.1641319999999
2022,Total nacional,Formal,En esta vivienda,May - Jul,859.18111
2022,Total nacional,Formal,En esta vivienda,Jun - Ago,859.4384683333333
2022,Total nacional,Formal,En esta vivienda,Jul - Sep,832.1283363333333
2022,Total nacional,Formal,En esta vivienda,Ago - Oct,806.2606743333332
2022,Total nacional,Formal,En esta vivienda,Sep - Nov,849.8441793333333
2022,Total nacional,Formal,En esta vivienda,Oct - Dic,879.5309980000001
2022,Total nacional,Formal,En esta vivienda,Nov - Ene,880.3594316666666
2022,Total nacional,Formal,En esta vivienda,Dic - Feb,804.0935093333334
2023,Total nacional,Formal,En esta vivienda,Ene - Mar,766.3543763333333
2023,Total nacional,Formal,En esta vivienda,Feb - Abr,773.2470160000001
2023,Total nacional,Formal,En esta vivienda,Mar - May,799.6087423333333
2023,Total nacional,Formal,En esta vivienda,Abr - Jun,808.7753946666667
2023,Total nacional,Formal,En esta vivienda,May - Jul,839.9594856666666
2023,Total nacional,Formal,En esta vivienda,Jun - Ago,883.685395
2023,Total nacional,Formal,En esta vivienda,Jul - Sep,898.7139553333333
2023,Total nacional,Formal,En esta vivienda,Ago - Oct,880.0170133333335
2023,Total nacional,Formal,En esta vivienda,Sep - Nov,891.199117
2023,Total nacional,Formal,En esta vivienda,Oct - Dic,867.31907
2023,Total nacional,Formal,En esta vivienda,Nov - Ene,861.7828343333334
2023,Total nacional,Formal,En esta vivienda,Dic - Feb,805.1260106666667
2024,Total nacional,Formal,En esta vivienda,Ene - Mar,806.220448
2024,Total nacional,Formal,En esta vivienda,Feb - Abr,826.9530993333333
2024,Total nacional,Formal,En esta vivienda,Mar - May,848.209668
2024,Total nacional,Formal,En esta vivienda,Abr - Jun,861.3004993333334
2024,Total nacional,Formal,En esta vivienda,May - Jul,855.170338
2024,Total nacional,Formal,En esta vivienda,Jun - Ago,850.5116356666667
2024,Total nacional,Formal,En esta vivienda,Jul - Sep,840.0165066666667
2024,Total nacional,Formal,En esta vivienda,Ago - Oct,819.2591926666668
2024,Total nacional,Formal,En esta vivienda,Sep - Nov,847.4950709999999
2024,Total nacional,Formal,En esta vivienda,Oct - Dic,842.5873786666667
2024,Total nacional,Formal,En esta vivienda,Nov - Ene,874.451717
2024,Total nacional,Formal,En esta vivienda,Dic - Feb,809.969358
2025,Total nacional,Formal,En esta vivienda,Ene - Mar,777.154043
2025,Total nacional,Formal,En esta vivienda,Feb - Abr,767.318313
2025,Total nacional,Formal,En esta vivienda,Mar - May,766.938222
2025,Total nacional,Formal,En esta vivienda,Abr - Jun,796.761859
2025,Total nacional,Formal,En esta vivienda,May - Jul,774.16143
2025,Total nacional,Formal,En esta vivienda,Jun - Ago,824.099793
2025,Total nacional,Formal,En esta vivienda,Jul - Sep,855.068118
2025,Total nacional,Formal,En esta vivienda,Ago - Oct,874.53919
2025,Total nacional,Formal,En esta vivienda,Sep - Nov,874.606813
2025,Total nacional,Formal,En esta vivienda,Oct - Dic,849.535132
2026,Total nacional,Formal,En esta vivienda,Nov - Ene,854.570674
2026,Total nacional,Formal,En esta vivienda,Dic - Feb,874.199568
2026,Total nacional,Formal,En esta vivienda,Ene - Mar,901.281717
2021,Total nacional,Formal,En otras viviendas,Ene - Mar,226.523596
2021,Total nacional,Formal,En otras viviendas,Feb - Abr,220.094297
2021,Total nacional,Formal,En otras viviendas,Mar - May,209.08648033333336
2021,Total nacional,Formal,En otras viviendas,Abr - Jun,194.78685899999996
2021,Total nacional,Formal,En otras viviendas,May - Jul,193.72847666666667
2021,Total nacional,Formal,En otras viviendas,Jun - Ago,192.27537100000004
2021,Total nacional,Formal,En otras viviendas,Jul - Sep,187.31629333333333
2021,Total nacional,Formal,En otras viviendas,Ago - Oct,177.61458933333333
2021,Total nacional,Formal,En otras viviendas,Sep - Nov,169.24123433333332
2021,Total nacional,Formal,En otras viviendas,Oct - Dic,166.743741
2021,Total nacional,Formal,En otras viviendas,Nov - Ene,171.37327133333335
2021,Total nacional,Formal,En otras viviendas,Dic - Feb,181.15136666666663
2022,Total nacional,Formal,En otras viviendas,Ene - Mar,188.163687
2022,Total nacional,Formal,En otras viviendas,Feb - Abr,190.74584933333335
2022,Total nacional,Formal,En otras viviendas,Mar - May,191.414617
2022,Total nacional,Formal,En otras viviendas,Abr - Jun,193.057462
2022,Total nacional,Formal,En otras viviendas,May - Jul,176.18154366666667
2022,Total nacional,Formal,En otras viviendas,Jun - Ago,181.04086766666668
2022,Total nacional,Formal,En otras viviendas,Jul - Sep,184.632694
2022,Total nacional,Formal,En otras viviendas,Ago - Oct,246.03103666666667
2022,Total nacional,Formal,En otras viviendas,Sep - Nov,320.77518833333335
2022,Total nacional,Formal,En otras viviendas,Oct - Dic,306.70425066666667
2022,Total nacional,Formal,En otras viviendas,Nov - Ene,253.277506
2022,Total nacional,Formal,En otras viviendas,Dic - Feb,186.86425799999998
2023,Total nacional,Formal,En otras viviendas,Ene - Mar,181.362344
2023,Total nacional,Formal,En otras viviendas,Feb - Abr,191.98969233333332
2023,Total nacional,Formal,En otras viviendas,Mar - May,196.93093466666664
2023,Total nacional,Formal,En otras viviendas,Abr - Jun,219.32358733333334
2023,Total nacional,Formal,En otras viviendas,May - Jul,240.529866
2023,Total nacional,Formal,En otras viviendas,Jun - Ago,251.429124
2023,Total nacional,Formal,En otras viviendas,Jul - Sep,240.30473833333335
2023,Total nacional,Formal,En otras viviendas,Ago - Oct,240.32118433333335
2023,Total nacional,Formal,En otras viviendas,Sep - Nov,211.80911666666665
2023,Total nacional,Formal,En otras viviendas,Oct - Dic,216.85872133333336
2023,Total nacional,Formal,En otras viviendas,Nov - Ene,212.394095
2023,Total nacional,Formal,En otras viviendas,Dic - Feb,218.344216
2024,Total nacional,Formal,En otras viviendas,Ene - Mar,210.93999566666665
2024,Total nacional,Formal,En otras viviendas,Feb - Abr,187.13850200000002
2024,Total nacional,Formal,En otras viviendas,Mar - May,189.66393433333334
2024,Total nacional,Formal,En otras viviendas,Abr - Jun,198.107924
2024,Total nacional,Formal,En otras viviendas,May - Jul,212.16627233333335
2024,Total nacional,Formal,En otras viviendas,Jun - Ago,206.35998099999998
2024,Total nacional,Formal,En otras viviendas,Jul - Sep,207.19741466666665
2024,Total nacional,Formal,En otras viviendas,Ago - Oct,211.18796933333337
2024,Total nacional,Formal,En otras viviendas,Sep - Nov,210.72558933333335
2024,Total nacional,Formal,En otras viviendas,Oct - Dic,232.52497133333335
2024,Total nacional,Formal,En otras viviendas,Nov - Ene,234.958489
2024,Total nacional,Formal,En otras viviendas,Dic - Feb,233.619875
2025,Total nacional,Formal,En otras viviendas,Ene - Mar,218.535876
2025,Total nacional,Formal,En otras viviendas,Feb - Abr,206.097069
2025,Total nacional,Formal,En otras viviendas,Mar - May,223.688149
2025,Total nacional,Formal,En otras viviendas,Abr - Jun,220.685798
2025,Total nacional,Formal,En otras viviendas,May - Jul,242.593371
2025,Total nacional,Formal,En otras viviendas,Jun - Ago,233.508921
2025,Total nacional,Formal,En otras viviendas,Jul - Sep,229.61859
2025,Total nacional,Formal,En otras viviendas,Ago - Oct,207.933245
2025,Total nacional,Formal,En otras viviendas,Sep - Nov,212.420585
2025,Total nacional,Formal,En otras viviendas,Oct - Dic,238.902551
2026,Total nacional,Formal,En otras viviendas,Nov - Ene,243.129466
2026,Total nacional,Formal,En otras viviendas,Dic - Feb,243.465812
2026,Total nacional,Formal,En otras viviendas,Ene - Mar,237.265786
2021,Total nacional,Formal,En kiosco - caseta,Ene - Mar,17.421387
2021,Total nacional,Formal,En kiosco - caseta,Feb - Abr,20.501903333333335
2021,Total nacional,Formal,En kiosco - caseta,Mar - May,25.30190433333333
2021,Total nacional,Formal,En kiosco - caseta,Abr - Jun,23.847301666666667
2021,Total nacional,Formal,En kiosco - caseta,May - Jul,22.66891533333333
2021,Total nacional,Formal,En kiosco - caseta,Jun - Ago,17.737191
2021,Total nacional,Formal,En kiosco - caseta,Jul - Sep,17.350048
2021,Total nacional,Formal,En kiosco - caseta,Ago - Oct,12.548008666666666
2021,Total nacional,Formal,En kiosco - caseta,Sep - Nov,10.521741333333333
2021,Total nacional,Formal,En kiosco - caseta,Oct - Dic,10.545962
2021,Total nacional,Formal,En kiosco - caseta,Nov - Ene,8.654566
2021,Total nacional,Formal,En kiosco - caseta,Dic - Feb,9.444950333333333
2022,Total nacional,Formal,En kiosco - caseta,Ene - Mar,9.084469
2022,Total nacional,Formal,En kiosco - caseta,Feb - Abr,9.576374333333334
2022,Total nacional,Formal,En kiosco - caseta,Mar - May,10.642458666666668
2022,Total nacional,Formal,En kiosco - caseta,Abr - Jun,8.672314666666667
2022,Total nacional,Formal,En kiosco - caseta,May - Jul,7.302119666666667
2022,Total nacional,Formal,En kiosco - caseta,Jun - Ago,6.153349333333334
2022,Total nacional,Formal,En kiosco - caseta,Jul - Sep,5.261735666666667
2022,Total nacional,Formal,En kiosco - caseta,Ago - Oct,6.657129666666666
2022,Total nacional,Formal,En kiosco - caseta,Sep - Nov,6.447768333333333
2022,Total nacional,Formal,En kiosco - caseta,Oct - Dic,7.340053666666666
2022,Total nacional,Formal,En kiosco - caseta,Nov - Ene,9.796655666666666
2022,Total nacional,Formal,En kiosco - caseta,Dic - Feb,8.257719999999999
2023,Total nacional,Formal,En kiosco - caseta,Ene - Mar,8.047253666666666
2023,Total nacional,Formal,En kiosco - caseta,Feb - Abr,4.8818399999999995
2023,Total nacional,Formal,En kiosco - caseta,Mar - May,6.903510333333333
2023,Total nacional,Formal,En kiosco - caseta,Abr - Jun,9.844987333333334
2023,Total nacional,Formal,En kiosco - caseta,May - Jul,10.305833333333334
2023,Total nacional,Formal,En kiosco - caseta,Jun - Ago,11.211022666666667
2023,Total nacional,Formal,En kiosco - caseta,Jul - Sep,10.293466
2023,Total nacional,Formal,En kiosco - caseta,Ago - Oct,11.613052666666666
2023,Total nacional,Formal,En kiosco - caseta,Sep - Nov,12.074922
2023,Total nacional,Formal,En kiosco - caseta,Oct - Dic,13.531889
2023,Total nacional,Formal,En kiosco - caseta,Nov - Ene,14.244256333333333
2023,Total nacional,Formal,En kiosco - caseta,Dic - Feb,11.435357333333334
2024,Total nacional,Formal,En kiosco - caseta,Ene - Mar,9.316035333333332
2024,Total nacional,Formal,En kiosco - caseta,Feb - Abr,7.020984333333334
2024,Total nacional,Formal,En kiosco - caseta,Mar - May,8.579891333333334
2024,Total nacional,Formal,En kiosco - caseta,Abr - Jun,5.861182
2024,Total nacional,Formal,En kiosco - caseta,May - Jul,7.073028333333333
2024,Total nacional,Formal,En kiosco - caseta,Jun - Ago,5.476059666666667
2024,Total nacional,Formal,En kiosco - caseta,Jul - Sep,7.445322666666667
2024,Total nacional,Formal,En kiosco - caseta,Ago - Oct,9.280639666666666
2024,Total nacional,Formal,En kiosco - caseta,Sep - Nov,9.902061999999999
2024,Total nacional,Formal,En kiosco - caseta,Oct - Dic,10.365234
2024,Total nacional,Formal,En kiosco - caseta,Nov - Ene,7.824487
2024,Total nacional,Formal,En kiosco - caseta,Dic - Feb,7.853143
2025,Total nacional,Formal,En kiosco - caseta,Ene - Mar,6.921249
2025,Total nacional,Formal,En kiosco - caseta,Feb - Abr,7.492479
2025,Total nacional,Formal,En kiosco - caseta,Mar - May,7.526453
2025,Total nacional,Formal,En kiosco - caseta,Abr - Jun,6.442028
2025,Total nacional,Formal,En kiosco - caseta,May - Jul,5.377085
2025,Total nacional,Formal,En kiosco - caseta,Jun - Ago,10.962599
2025,Total nacional,Formal,En kiosco - caseta,Jul - Sep,12.047657
2025,Total nacional,Formal,En kiosco - caseta,Ago - Oct,12.701846
2025,Total nacional,Formal,En kiosco - caseta,Sep - Nov,7.988504
2025,Total nacional,Formal,En kiosco - caseta,Oct - Dic,10.31433
2026,Total nacional,Formal,En kiosco - caseta,Nov - Ene,13.019641
2026,Total nacional,Formal,En kiosco - caseta,Dic - Feb,13.647792
2026,Total nacional,Formal,En kiosco - caseta,Ene - Mar,15.320308
2021,Total nacional,Formal,En un vehículo,Ene - Mar,339.2445043333334
2021,Total nacional,Formal,En un vehículo,Feb - Abr,351.938766
2021,Total nacional,Formal,En un vehículo,Mar - May,331.0791246666667
2021,Total nacional,Formal,En un vehículo,Abr - Jun,341.5517903333334
2021,Total nacional,Formal,En un vehículo,May - Jul,356.2204036666667
2021,Total nacional,Formal,En un vehículo,Jun - Ago,374.03128233333337
2021,Total nacional,Formal,En un vehículo,Jul - Sep,384.07865266666664
2021,Total nacional,Formal,En un vehículo,Ago - Oct,375.085721
2021,Total nacional,Formal,En un vehículo,Sep - Nov,398.82776600000005
2021,Total nacional,Formal,En un vehículo,Oct - Dic,401.002993
2021,Total nacional,Formal,En un vehículo,Nov - Ene,412.65758933333336
2021,Total nacional,Formal,En un vehículo,Dic - Feb,394.15833833333335
2022,Total nacional,Formal,En un vehículo,Ene - Mar,408.9303893333333
2022,Total nacional,Formal,En un vehículo,Feb - Abr,436.03810599999997
2022,Total nacional,Formal,En un vehículo,Mar - May,476.411715
2022,Total nacional,Formal,En un vehículo,Abr - Jun,477.8793473333333
2022,Total nacional,Formal,En un vehículo,May - Jul,476.29664099999997
2022,Total nacional,Formal,En un vehículo,Jun - Ago,460.78846233333337
2022,Total nacional,Formal,En un vehículo,Jul - Sep,445.91650200000004
2022,Total nacional,Formal,En un vehículo,Ago - Oct,453.7282433333333
2022,Total nacional,Formal,En un vehículo,Sep - Nov,449.377951
2022,Total nacional,Formal,En un vehículo,Oct - Dic,444.355938
2022,Total nacional,Formal,En un vehículo,Nov - Ene,435.58041333333335
2022,Total nacional,Formal,En un vehículo,Dic - Feb,451.564782
2023,Total nacional,Formal,En un vehículo,Ene - Mar,471.66626733333334
2023,Total nacional,Formal,En un vehículo,Feb - Abr,484.922357
2023,Total nacional,Formal,En un vehículo,Mar - May,507.3442526666667
2023,Total nacional,Formal,En un vehículo,Abr - Jun,508.88928699999997
2023,Total nacional,Formal,En un vehículo,May - Jul,511.36310466666663
2023,Total nacional,Formal,En un vehículo,Jun - Ago,480.51227266666666
2023,Total nacional,Formal,En un vehículo,Jul - Sep,482.14361299999996
2023,Total nacional,Formal,En un vehículo,Ago - Oct,511.68588633333337
2023,Total nacional,Formal,En un vehículo,Sep - Nov,525.600577
2023,Total nacional,Formal,En un vehículo,Oct - Dic,526.877506
2023,Total nacional,Formal,En un vehículo,Nov - Ene,488.6607676666667
2023,Total nacional,Formal,En un vehículo,Dic - Feb,490.99315466666667
2024,Total nacional,Formal,En un vehículo,Ene - Mar,500.3118206666666
2024,Total nacional,Formal,En un vehículo,Feb - Abr,518.0544526666666
