Fecha,Perspectiva,Grupo,Concepto,Periodo,Valor
2023,Total nacional,Población ocupada,"Obrero, empleado particular",Jul - Sep,9950.245871000001
2023,Total nacional,Población ocupada,"Obrero, empleado particular",Ago - Oct,10055.916701
2023,Total nacional,Población ocupada,"Obrero, empleado particular",Sep - Nov,10075.208365666667
2023,Total nacional,Población ocupada,"Obrero, empleado particular",Oct - Dic,10066.727766
2023,Total nacional,Población ocupada,"Obrero, empleado particular",Nov - Ene,9935.039036666667
2023,Total nacional,Población ocupada,"Obrero, empleado particular",Dic - Feb,9852.876806999999
2024,Total nacional,Población ocupada,"Obrero, empleado particular",Ene - Mar,9833.758355
2024,Total nacional,Población ocupada,"Obrero, empleado particular",Feb - Abr,9929.053581333334
2024,Total nacional,Población ocupada,"Obrero, empleado particular",Mar - May,10121.278855666666
2024,Total nacional,Población ocupada,"Obrero, empleado particular",Abr - Jun,10259.541136666667
2024,Total nacional,Población ocupada,"Obrero, empleado particular",May - Jul,10265.814705333332
2024,Total nacional,Población ocupada,"Obrero, empleado particular",Jun - Ago,10200.316464333331
2024,Total nacional,Población ocupada,"Obrero, empleado particular",Jul - Sep,10158.687893666667
2024,Total nacional,Población ocupada,"Obrero, empleado particular",Ago - Oct,10318.834993666665
2024,Total nacional,Población ocupada,"Obrero, empleado particular",Sep - Nov,10363.710244
2024,Total nacional,Población ocupada,"Obrero, empleado particular",Oct - Dic,10339.792715666668
2024,Total nacional,Población ocupada,"Obrero, empleado particular",Nov - Ene,10218.834969
2024,Total nacional,Población ocupada,"Obrero, empleado particular",Dic - Feb,10151.107131
2025,Total nacional,Población ocupada,"Obrero, empleado particular",Ene - Mar,10139.810563
2025,Total nacional,Población ocupada,"Obrero, empleado particular",Feb - Abr,10191.668152
2025,Total nacional,Población ocupada,"Obrero, empleado particular",Mar - May,10361.073913
2025,Total nacional,Población ocupada,"Obrero, empleado particular",Abr - Jun,10539.638161
2025,Total nacional,Población ocupada,"Obrero, empleado particular",May - Jul,10704.94141
2025,Total nacional,Población ocupada,"Obrero, empleado particular",Jun - Ago,10699.890158
2025,Total nacional,Población ocupada,"Obrero, empleado particular",Jul - Sep,10714.196683
2025,Total nacional,Población ocupada,"Obrero, empleado particular",Ago - Oct,10682.105662
2025,Total nacional,Población ocupada,"Obrero, empleado particular",Sep - Nov,10753.040352
2025,Total nacional,Población ocupada,"Obrero, empleado particular",Oct - Dic,10878.171597
2026,Total nacional,Población ocupada,"Obrero, empleado particular",Nov - Ene,10698.757655
2026,Total nacional,Población ocupada,"Obrero, empleado particular",Dic - Feb,10640.274524
2026,Total nacional,Población ocupada,"Obrero, empleado particular",Ene - Mar,10442.597165
2021,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Ene - Mar,1031.0667190000001
2021,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Feb - Abr,1073.8323033333334
2021,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Mar - May,1083.9664483333333
2021,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Abr - Jun,1042.9950453333333
2021,Total nacional,Población ocupada,"Obrero, empleado del gobierno",May - Jul,1000.673114
2021,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Jun - Ago,969.020394
2021,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Jul - Sep,990.1247363333333
2021,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Ago - Oct,961.1878333333333
2021,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Sep - Nov,971.6767313333334
2021,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Oct - Dic,953.9135323333334
2021,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Nov - Ene,987.0217606666666
2021,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Dic - Feb,932.6638086666667
2022,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Ene - Mar,940.5731736666667
2022,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Feb - Abr,911.206499
2022,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Mar - May,948.9679633333334
2022,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Abr - Jun,941.7010063333333
2022,Total nacional,Población ocupada,"Obrero, empleado del gobierno",May - Jul,963.4245106666667
2022,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Jun - Ago,943.2738043333334
2022,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Jul - Sep,926.6914236666668
2022,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Ago - Oct,889.9991873333333
2022,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Sep - Nov,865.85063
2022,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Oct - Dic,861.74438
2022,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Nov - Ene,873.2658933333333
2022,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Dic - Feb,883.5467866666667
2023,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Ene - Mar,939.2353313333333
2023,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Feb - Abr,961.3203163333333
2023,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Mar - May,961.6462743333333
2023,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Abr - Jun,925.1073466666667
2023,Total nacional,Población ocupada,"Obrero, empleado del gobierno",May - Jul,899.0685763333335
2023,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Jun - Ago,906.896016
2023,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Jul - Sep,938.6610529999999
2023,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Ago - Oct,920.7915366666667
2023,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Sep - Nov,885.8315866666667
2023,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Oct - Dic,854.9096053333334
2023,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Nov - Ene,874.6284830000001
2023,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Dic - Feb,906.1436136666666
2024,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Ene - Mar,907.2761899999999
2024,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Feb - Abr,946.4461646666667
2024,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Mar - May,938.9662076666667
2024,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Abr - Jun,904.115801
2024,Total nacional,Población ocupada,"Obrero, empleado del gobierno",May - Jul,868.255722
2024,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Jun - Ago,863.6894563333334
2024,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Jul - Sep,889.7993056666666
2024,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Ago - Oct,864.5534573333333
2024,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Sep - Nov,875.3499886666667
2024,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Oct - Dic,871.4749686666668
2024,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Nov - Ene,876.708513
2024,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Dic - Feb,881.0556
2025,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Ene - Mar,868.948118
2025,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Feb - Abr,915.0794
2025,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Mar - May,870.40889
2025,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Abr - Jun,896.952754
2025,Total nacional,Población ocupada,"Obrero, empleado del gobierno",May - Jul,841.703761
2025,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Jun - Ago,851.103407
2025,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Jul - Sep,847.093014
2025,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Ago - Oct,855.829585
2025,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Sep - Nov,871.142782
2025,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Oct - Dic,880.551675
2026,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Nov - Ene,895.969146
2026,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Dic - Feb,906.48858
2026,Total nacional,Población ocupada,"Obrero, empleado del gobierno",Ene - Mar,877.904217
2021,Total nacional,Población ocupada,Empleado doméstico,Ene - Mar,435.04854099999994
2021,Total nacional,Población ocupada,Empleado doméstico,Feb - Abr,435.3476826666667
2021,Total nacional,Población ocupada,Empleado doméstico,Mar - May,441.2917413333333
2021,Total nacional,Población ocupada,Empleado doméstico,Abr - Jun,442.280156
2021,Total nacional,Población ocupada,Empleado doméstico,May - Jul,475.89528666666666
2021,Total nacional,Población ocupada,Empleado doméstico,Jun - Ago,508.576156
2021,Total nacional,Población ocupada,Empleado doméstico,Jul - Sep,532.80974
2021,Total nacional,Población ocupada,Empleado doméstico,Ago - Oct,517.886853
2021,Total nacional,Población ocupada,Empleado doméstico,Sep - Nov,507.213773
2021,Total nacional,Población ocupada,Empleado doméstico,Oct - Dic,524.864766
2021,Total nacional,Población ocupada,Empleado doméstico,Nov - Ene,541.826098
2021,Total nacional,Población ocupada,Empleado doméstico,Dic - Feb,565.723515
2022,Total nacional,Población ocupada,Empleado doméstico,Ene - Mar,579.642056
2022,Total nacional,Población ocupada,Empleado doméstico,Feb - Abr,605.6317246666666
2022,Total nacional,Población ocupada,Empleado doméstico,Mar - May,639.3880483333334
2022,Total nacional,Población ocupada,Empleado doméstico,Abr - Jun,674.5408896666667
2022,Total nacional,Población ocupada,Empleado doméstico,May - Jul,680.0662533333333
2022,Total nacional,Población ocupada,Empleado doméstico,Jun - Ago,656.0346223333333
2022,Total nacional,Población ocupada,Empleado doméstico,Jul - Sep,648.9225316666666
2022,Total nacional,Población ocupada,Empleado doméstico,Ago - Oct,654.6102846666666
2022,Total nacional,Población ocupada,Empleado doméstico,Sep - Nov,689.7320363333333
2022,Total nacional,Población ocupada,Empleado doméstico,Oct - Dic,691.708443
2022,Total nacional,Población ocupada,Empleado doméstico,Nov - Ene,681.191405
2022,Total nacional,Población ocupada,Empleado doméstico,Dic - Feb,657.454441
2023,Total nacional,Población ocupada,Empleado doméstico,Ene - Mar,635.1772006666666
2023,Total nacional,Población ocupada,Empleado doméstico,Feb - Abr,624.5272086666668
2023,Total nacional,Población ocupada,Empleado doméstico,Mar - May,614.1942643333333
2023,Total nacional,Población ocupada,Empleado doméstico,Abr - Jun,649.890904
2023,Total nacional,Población ocupada,Empleado doméstico,May - Jul,679.6951103333332
2023,Total nacional,Población ocupada,Empleado doméstico,Jun - Ago,711.3220466666667
2023,Total nacional,Población ocupada,Empleado doméstico,Jul - Sep,694.4387290000001
2023,Total nacional,Población ocupada,Empleado doméstico,Ago - Oct,689.8116073333334
2023,Total nacional,Población ocupada,Empleado doméstico,Sep - Nov,682.7289299999999
2023,Total nacional,Población ocupada,Empleado doméstico,Oct - Dic,678.4042623333333
2023,Total nacional,Población ocupada,Empleado doméstico,Nov - Ene,674.226575
2023,Total nacional,Población ocupada,Empleado doméstico,Dic - Feb,667.6966173333334
2024,Total nacional,Población ocupada,Empleado doméstico,Ene - Mar,680.1358083333333
2024,Total nacional,Población ocupada,Empleado doméstico,Feb - Abr,671.494349
2024,Total nacional,Población ocupada,Empleado doméstico,Mar - May,683.9132883333333
2024,Total nacional,Población ocupada,Empleado doméstico,Abr - Jun,684.3350496666667
2024,Total nacional,Población ocupada,Empleado doméstico,May - Jul,707.1905873333334
2024,Total nacional,Población ocupada,Empleado doméstico,Jun - Ago,727.0082329999999
2024,Total nacional,Población ocupada,Empleado doméstico,Jul - Sep,726.021327
2024,Total nacional,Población ocupada,Empleado doméstico,Ago - Oct,735.4225733333333
2024,Total nacional,Población ocupada,Empleado doméstico,Sep - Nov,719.5186829999999
2024,Total nacional,Población ocupada,Empleado doméstico,Oct - Dic,727.7382729999999
2024,Total nacional,Población ocupada,Empleado doméstico,Nov - Ene,711.975864
2024,Total nacional,Población ocupada,Empleado doméstico,Dic - Feb,705.748744
2025,Total nacional,Población ocupada,Empleado doméstico,Ene - Mar,730.769451
2025,Total nacional,Población ocupada,Empleado doméstico,Feb - Abr,704.422272
2025,Total nacional,Población ocupada,Empleado doméstico,Mar - May,699.904466
2025,Total nacional,Población ocupada,Empleado doméstico,Abr - Jun,676.806472
2025,Total nacional,Población ocupada,Empleado doméstico,May - Jul,716.73741
2025,Total nacional,Población ocupada,Empleado doméstico,Jun - Ago,742.043031
2025,Total nacional,Población ocupada,Empleado doméstico,Jul - Sep,741.553444
2025,Total nacional,Población ocupada,Empleado doméstico,Ago - Oct,715.059967
2025,Total nacional,Población ocupada,Empleado doméstico,Sep - Nov,719.149551
2025,Total nacional,Población ocupada,Empleado doméstico,Oct - Dic,715.260923
2026,Total nacional,Población ocupada,Empleado doméstico,Nov - Ene,721.336309
2026,Total nacional,Población ocupada,Empleado doméstico,Dic - Feb,715.678544
2026,Total nacional,Población ocupada,Empleado doméstico,Ene - Mar,714.908196
2021,Total nacional,Población ocupada,Trabajador por cuenta propia,Ene - Mar,8420.3698
2021,Total nacional,Población ocupada,Trabajador por cuenta propia,Feb - Abr,8734.565385
2021,Total nacional,Población ocupada,Trabajador por cuenta propia,Mar - May,8706.813254666667
2021,Total nacional,Población ocupada,Trabajador por cuenta propia,Abr - Jun,8727.807689666666
2021,Total nacional,Población ocupada,Trabajador por cuenta propia,May - Jul,8874.411940999998
2021,Total nacional,Población ocupada,Trabajador por cuenta propia,Jun - Ago,9112.903338000002
2021,Total nacional,Población ocupada,Trabajador por cuenta propia,Jul - Sep,9200.958577
2021,Total nacional,Población ocupada,Trabajador por cuenta propia,Ago - Oct,9328.105925666669
2021,Total nacional,Población ocupada,Trabajador por cuenta propia,Sep - Nov,9421.123308
2021,Total nacional,Población ocupada,Trabajador por cuenta propia,Oct - Dic,9509.114486999999
2021,Total nacional,Población ocupada,Trabajador por cuenta propia,Nov - Ene,9280.163961666667
2021,Total nacional,Población ocupada,Trabajador por cuenta propia,Dic - Feb,9190.012458333333
2022,Total nacional,Población ocupada,Trabajador por cuenta propia,Ene - Mar,9064.664705000001
2022,Total nacional,Población ocupada,Trabajador por cuenta propia,Feb - Abr,9187.631070333335
2022,Total nacional,Población ocupada,Trabajador por cuenta propia,Mar - May,9181.576433
2022,Total nacional,Población ocupada,Trabajador por cuenta propia,Abr - Jun,9310.898829
2022,Total nacional,Población ocupada,Trabajador por cuenta propia,May - Jul,9338.825205333333
2022,Total nacional,Población ocupada,Trabajador por cuenta propia,Jun - Ago,9393.609169
2022,Total nacional,Población ocupada,Trabajador por cuenta propia,Jul - Sep,9451.887067666667
2022,Total nacional,Población ocupada,Trabajador por cuenta propia,Ago - Oct,9485.14552
2022,Total nacional,Población ocupada,Trabajador por cuenta propia,Sep - Nov,9446.389036666666
2022,Total nacional,Población ocupada,Trabajador por cuenta propia,Oct - Dic,9363.887977333334
2022,Total nacional,Población ocupada,Trabajador por cuenta propia,Nov - Ene,9152.403809666668
2022,Total nacional,Población ocupada,Trabajador por cuenta propia,Dic - Feb,9168.862809333334
2023,Total nacional,Población ocupada,Trabajador por cuenta propia,Ene - Mar,9247.397722333333
2023,Total nacional,Población ocupada,Trabajador por cuenta propia,Feb - Abr,9532.599049333336
2023,Total nacional,Población ocupada,Trabajador por cuenta propia,Mar - May,9542.007404000002
2023,Total nacional,Población ocupada,Trabajador por cuenta propia,Abr - Jun,9482.870658333333
2023,Total nacional,Población ocupada,Trabajador por cuenta propia,May - Jul,9577.293920333334
2023,Total nacional,Población ocupada,Trabajador por cuenta propia,Jun - Ago,9655.372290333335
2023,Total nacional,Población ocupada,Trabajador por cuenta propia,Jul - Sep,9717.766860666667
2023,Total nacional,Población ocupada,Trabajador por cuenta propia,Ago - Oct,9620.268351333334
2023,Total nacional,Población ocupada,Trabajador por cuenta propia,Sep - Nov,9644.464258
2023,Total nacional,Población ocupada,Trabajador por cuenta propia,Oct - Dic,9597.517543666667
2023,Total nacional,Población ocupada,Trabajador por cuenta propia,Nov - Ene,9329.194258333333
2023,Total nacional,Población ocupada,Trabajador por cuenta propia,Dic - Feb,9203.615718666666
2024,Total nacional,Población ocupada,Trabajador por cuenta propia,Ene - Mar,9129.209314333333
2024,Total nacional,Población ocupada,Trabajador por cuenta propia,Feb - Abr,9303.562263000002
2024,Total nacional,Población ocupada,Trabajador por cuenta propia,Mar - May,9253.01188
2024,Total nacional,Población ocupada,Trabajador por cuenta propia,Abr - Jun,9250.247014999999
2024,Total nacional,Población ocupada,Trabajador por cuenta propia,May - Jul,9351.956359
2024,Total nacional,Población ocupada,Trabajador por cuenta propia,Jun - Ago,9537.605937333334
2024,Total nacional,Población ocupada,Trabajador por cuenta propia,Jul - Sep,9686.497647333332
2024,Total nacional,Población ocupada,Trabajador por cuenta propia,Ago - Oct,9637.686233333334
2024,Total nacional,Población ocupada,Trabajador por cuenta propia,Sep - Nov,9634.269619
2024,Total nacional,Población ocupada,Trabajador por cuenta propia,Oct - Dic,9779.829122666664
2024,Total nacional,Población ocupada,Trabajador por cuenta propia,Nov - Ene,9758.146425
2024,Total nacional,Población ocupada,Trabajador por cuenta propia,Dic - Feb,9851.24181
2025,Total nacional,Población ocupada,Trabajador por cuenta propia,Ene - Mar,9766.698649
2025,Total nacional,Población ocupada,Trabajador por cuenta propia,Feb - Abr,9911.343599
2025,Total nacional,Población ocupada,Trabajador por cuenta propia,Mar - May,9840.072314
2025,Total nacional,Población ocupada,Trabajador por cuenta propia,Abr - Jun,9777.846319
2025,Total nacional,Población ocupada,Trabajador por cuenta propia,May - Jul,9760.275099
2025,Total nacional,Población ocupada,Trabajador por cuenta propia,Jun - Ago,9808.953592
2025,Total nacional,Población ocupada,Trabajador por cuenta propia,Jul - Sep,9824.841549
2025,Total nacional,Población ocupada,Trabajador por cuenta propia,Ago - Oct,9936.597881
2025,Total nacional,Población ocupada,Trabajador por cuenta propia,Sep - Nov,10028.594259
2025,Total nacional,Población ocupada,Trabajador por cuenta propia,Oct - Dic,9993.049281
2026,Total nacional,Población ocupada,Trabajador por cuenta propia,Nov - Ene,9819.190641
2026,Total nacional,Población ocupada,Trabajador por cuenta propia,Dic - Feb,9716.072882
2026,Total nacional,Población ocupada,Trabajador por cuenta propia,Ene - Mar,9950.191877
2021,Total nacional,Población ocupada,Patrón o empleador,Ene - Mar,460.0804836666666
2021,Total nacional,Población ocupada,Patrón o empleador,Feb - Abr,441.65264933333333
2021,Total nacional,Población ocupada,Patrón o empleador,Mar - May,442.08643
2021,Total nacional,Población ocupada,Patrón o empleador,Abr - Jun,457.60108033333336
2021,Total nacional,Población ocupada,Patrón o empleador,May - Jul,447.8328783333333
2021,Total nacional,Población ocupada,Patrón o empleador,Jun - Ago,462.71631099999996
2021,Total nacional,Población ocupada,Patrón o empleador,Jul - Sep,479.2861393333333
2021,Total nacional,Población ocupada,Patrón o empleador,Ago - Oct,491.693641
2021,Total nacional,Población ocupada,Patrón o empleador,Sep - Nov,531.2895576666666
2021,Total nacional,Población ocupada,Patrón o empleador,Oct - Dic,553.0047346666666
2021,Total nacional,Población ocupada,Patrón o empleador,Nov - Ene,575.7953613333333
2021,Total nacional,Población ocupada,Patrón o empleador,Dic - Feb,567.7025823333332
2022,Total nacional,Población ocupada,Patrón o empleador,Ene - Mar,578.0342133333332
2022,Total nacional,Población ocupada,Patrón o empleador,Feb - Abr,602.386004
2022,Total nacional,Población ocupada,Patrón o empleador,Mar - May,619.8398856666668
2022,Total nacional,Población ocupada,Patrón o empleador,Abr - Jun,614.632296
2022,Total nacional,Población ocupada,Patrón o empleador,May - Jul,620.4366116666666
2022,Total nacional,Población ocupada,Patrón o empleador,Jun - Ago,628.6739326666666
2022,Total nacional,Población ocupada,Patrón o empleador,Jul - Sep,660.216407
2022,Total nacional,Población ocupada,Patrón o empleador,Ago - Oct,671.0108486666667
2022,Total nacional,Población ocupada,Patrón o empleador,Sep - Nov,689.2081216666667
2022,Total nacional,Población ocupada,Patrón o empleador,Oct - Dic,683.6774266666666
2022,Total nacional,Población ocupada,Patrón o empleador,Nov - Ene,641.3965243333333
2022,Total nacional,Población ocupada,Patrón o empleador,Dic - Feb,613.689946
2023,Total nacional,Población ocupada,Patrón o empleador,Ene - Mar,610.8464863333334
2023,Total nacional,Población ocupada,Patrón o empleador,Feb - Abr,656.3221086666666
2023,Total nacional,Población ocupada,Patrón o empleador,Mar - May,639.9419983333333
2023,Total nacional,Población ocupada,Patrón o empleador,Abr - Jun,636.9398743333334
2023,Total nacional,Población ocupada,Patrón o empleador,May - Jul,627.3858503333333
