Fecha,Perspectiva,Concepto,Periodo,Valor
2012,Total Nacional,Población ocupada,Jun - Ago,19843.444666666666
2012,Total Nacional,Población ocupada,Jul - Sep,19695.314666666665
2012,Total Nacional,Población ocupada,Ago - Oct,19959.971
2012,Total Nacional,Población ocupada,Sep - Nov,19991.355333333337
2012,Total Nacional,Población ocupada,Oct - Dic,20100.268666666667
2012,Total Nacional,Población ocupada,Nov - Ene,19765.355333333337
2012,Total Nacional,Población ocupada,Dic - Feb,19549.839666666667
2013,Total Nacional,Población ocupada,Ene - Mar,19388.63566666667
2013,Total Nacional,Población ocupada,Feb - Abr,19528.01166666667
2013,Total Nacional,Población ocupada,Mar - May,19813.308666666668
2013,Total Nacional,Población ocupada,Abr - Jun,19979.414333333334
2013,Total Nacional,Población ocupada,May - Jul,20071.936666666665
2013,Total Nacional,Población ocupada,Jun - Ago,20061.380666666664
2013,Total Nacional,Población ocupada,Jul - Sep,20112.972999999998
2013,Total Nacional,Población ocupada,Ago - Oct,20402.792
2013,Total Nacional,Población ocupada,Sep - Nov,20469.466
2013,Total Nacional,Población ocupada,Oct - Dic,20544.639666666666
2013,Total Nacional,Población ocupada,Nov - Ene,20164.531333333336
2013,Total Nacional,Población ocupada,Dic - Feb,19970.756
2014,Total Nacional,Población ocupada,Ene - Mar,19856.864
2014,Total Nacional,Población ocupada,Feb - Abr,20091.317333333332
2014,Total Nacional,Población ocupada,Mar - May,20325.673666666666
2014,Total Nacional,Población ocupada,Abr - Jun,20491.744333333336
2014,Total Nacional,Población ocupada,May - Jul,20422.381666666668
2014,Total Nacional,Población ocupada,Jun - Ago,20475.589666666667
2014,Total Nacional,Población ocupada,Jul - Sep,20550.185666666668
2014,Total Nacional,Población ocupada,Ago - Oct,20942.259666666665
2014,Total Nacional,Población ocupada,Sep - Nov,21087.505
2014,Total Nacional,Población ocupada,Oct - Dic,21018.777
2014,Total Nacional,Población ocupada,Nov - Ene,20545.253666666667
2014,Total Nacional,Población ocupada,Dic - Feb,20280.769333333334
2015,Total Nacional,Población ocupada,Ene - Mar,20290.246666666662
2015,Total Nacional,Población ocupada,Feb - Abr,20572.39733333333
2015,Total Nacional,Población ocupada,Mar - May,20755.823
2015,Total Nacional,Población ocupada,Abr - Jun,20880.578666666668
2015,Total Nacional,Población ocupada,May - Jul,20838.200666666668
2015,Total Nacional,Población ocupada,Jun - Ago,20846.645666666664
2015,Total Nacional,Población ocupada,Jul - Sep,20837.969666666668
2015,Total Nacional,Población ocupada,Ago - Oct,21146.946333333333
2015,Total Nacional,Población ocupada,Sep - Nov,21374.991333333335
2015,Total Nacional,Población ocupada,Oct - Dic,21431.142000000003
2015,Total Nacional,Población ocupada,Nov - Ene,20965.088666666667
2015,Total Nacional,Población ocupada,Dic - Feb,20645.70033333333
2016,Total Nacional,Población ocupada,Ene - Mar,20408.158333333336
2016,Total Nacional,Población ocupada,Feb - Abr,20692.52
2016,Total Nacional,Población ocupada,Mar - May,20760.308999999997
2016,Total Nacional,Población ocupada,Abr - Jun,21007.336
2016,Total Nacional,Población ocupada,May - Jul,20823.114
2016,Total Nacional,Población ocupada,Jun - Ago,20886.552
2016,Total Nacional,Población ocupada,Jul - Sep,20843.953666666668
2016,Total Nacional,Población ocupada,Ago - Oct,21210.84433333333
2016,Total Nacional,Población ocupada,Sep - Nov,21407.482
2016,Total Nacional,Población ocupada,Oct - Dic,21464.003
2016,Total Nacional,Población ocupada,Nov - Ene,21033.512666666666
2016,Total Nacional,Población ocupada,Dic - Feb,20732.08366666667
2017,Total Nacional,Población ocupada,Ene - Mar,20590.137000000002
2017,Total Nacional,Población ocupada,Feb - Abr,20919.983666666667
2017,Total Nacional,Población ocupada,Mar - May,21033.76366666667
2017,Total Nacional,Población ocupada,Abr - Jun,21309.775333333335
2017,Total Nacional,Población ocupada,May - Jul,21172.273333333334
2017,Total Nacional,Población ocupada,Jun - Ago,21237.327666666664
2017,Total Nacional,Población ocupada,Jul - Sep,21080.327
2017,Total Nacional,Población ocupada,Ago - Oct,21341.745666666666
2017,Total Nacional,Población ocupada,Sep - Nov,21435.495666666666
2017,Total Nacional,Población ocupada,Oct - Dic,21531.558666666664
2017,Total Nacional,Población ocupada,Nov - Ene,21098.913
2017,Total Nacional,Población ocupada,Dic - Feb,20807.087000000003
2018,Total Nacional,Población ocupada,Ene - Mar,20669.797333333332
2018,Total Nacional,Población ocupada,Feb - Abr,21000.092333333334
2018,Total Nacional,Población ocupada,Mar - May,21208.987333333334
2018,Total Nacional,Población ocupada,Abr - Jun,21390.105333333333
2018,Total Nacional,Población ocupada,May - Jul,21318.146333333334
2018,Total Nacional,Población ocupada,Jun - Ago,21403.373333333333
2018,Total Nacional,Población ocupada,Jul - Sep,21398.752666666667
2018,Total Nacional,Población ocupada,Ago - Oct,21590.009333333335
2018,Total Nacional,Población ocupada,Sep - Nov,21542.086333333336
2018,Total Nacional,Población ocupada,Oct - Dic,21628.167333333335
2018,Total Nacional,Población ocupada,Nov - Ene,21239.866333333335
2018,Total Nacional,Población ocupada,Dic - Feb,21137.523666666664
2019,Total Nacional,Población ocupada,Ene - Mar,20929.655333333332
2019,Total Nacional,Población ocupada,Feb - Abr,21079.854333333333
2019,Total Nacional,Población ocupada,Mar - May,21129.566000000003
2019,Total Nacional,Población ocupada,Abr - Jun,21313.449
2019,Total Nacional,Población ocupada,May - Jul,21330.272333333338
2019,Total Nacional,Población ocupada,Jun - Ago,21286.51166666667
2019,Total Nacional,Población ocupada,Jul - Sep,21155.192
2019,Total Nacional,Población ocupada,Ago - Oct,21419.357666666667
2019,Total Nacional,Población ocupada,Sep - Nov,21695.907333333333
2019,Total Nacional,Población ocupada,Oct - Dic,21840.956
2019,Total Nacional,Población ocupada,Nov - Ene,21442.32733333333
2019,Total Nacional,Población ocupada,Dic - Feb,21150.101
2020,Total Nacional,Población ocupada,May - Jul,17250.827999999998
2020,Total Nacional,Población ocupada,Jun - Ago,17970.817
2020,Total Nacional,Población ocupada,Jul - Sep,18526.168
2020,Total Nacional,Población ocupada,Ago - Oct,19529.617666666665
2020,Total Nacional,Población ocupada,Sep - Nov,20042.50433333333
2020,Total Nacional,Población ocupada,Oct - Dic,20409.625
2020,Total Nacional,Población ocupada,Nov - Ene,19983.481
2020,Total Nacional,Población ocupada,Dic - Feb,19913.387666666666
2021,Total Nacional,Población ocupada,Ene - Mar,19787.210333333333
2021,Total Nacional,Población ocupada,Feb - Abr,20004.157333333336
2021,Total Nacional,Población ocupada,Mar - May,19946.438
2021,Total Nacional,Población ocupada,Abr - Jun,19939.257
2021,Total Nacional,Población ocupada,May - Jul,20159.417
2021,Total Nacional,Población ocupada,Jun - Ago,20355.450666666668
2021,Total Nacional,Población ocupada,Jul - Sep,20558.206666666665
2021,Total Nacional,Población ocupada,Ago - Oct,20780.735666666667
2021,Total Nacional,Población ocupada,Sep - Nov,21010.881666666664
2021,Total Nacional,Población ocupada,Oct - Dic,21282.291666666668
2021,Total Nacional,Población ocupada,Nov - Ene,21152.725000000002
2021,Total Nacional,Población ocupada,Dic - Feb,21290.671
2022,Total Nacional,Población ocupada,Ene - Mar,21352.177666666666
2022,Total Nacional,Población ocupada,Feb - Abr,21772.714333333337
2022,Total Nacional,Población ocupada,Mar - May,21940.662
2022,Total Nacional,Población ocupada,Abr - Jun,22054.917666666664
2022,Total Nacional,Población ocupada,May - Jul,22087.47333333333
2022,Total Nacional,Población ocupada,Jun - Ago,22079.220333333335
2022,Total Nacional,Población ocupada,Jul - Sep,22201.466333333334
2022,Total Nacional,Población ocupada,Ago - Oct,22385.129
2022,Total Nacional,Población ocupada,Sep - Nov,22493.88666666667
2022,Total Nacional,Población ocupada,Oct - Dic,22520.158666666666
2022,Total Nacional,Población ocupada,Nov - Ene,22148.664
2022,Total Nacional,Población ocupada,Dic - Feb,22064.135333333335
2023,Total Nacional,Población ocupada,Ene - Mar,22172.65166666666
2023,Total Nacional,Población ocupada,Feb - Abr,22589.448666666663
2023,Total Nacional,Población ocupada,Mar - May,22701.036000000004
2023,Total Nacional,Población ocupada,Abr - Jun,22787.221666666668
2023,Total Nacional,Población ocupada,May - Jul,22933.834
2023,Total Nacional,Población ocupada,Jun - Ago,23131.708
2023,Total Nacional,Población ocupada,Jul - Sep,23149.82
2023,Total Nacional,Población ocupada,Ago - Oct,23116.482
2023,Total Nacional,Población ocupada,Sep - Nov,23124.637
2023,Total Nacional,Población ocupada,Oct - Dic,23043.881
2023,Total Nacional,Población ocupada,Nov - Ene,22691.489
2023,Total Nacional,Población ocupada,Dic - Feb,22460.62
2024,Total Nacional,Población ocupada,Ene - Mar,22387.537
2024,Total Nacional,Población ocupada,Feb - Abr,22667.549
2024,Total Nacional,Población ocupada,Mar - May,22846.6
2024,Total Nacional,Población ocupada,Abr - Jun,22938.895
2024,Total Nacional,Población ocupada,May - Jul,23051.677
2024,Total Nacional,Población ocupada,Jun - Ago,23180.937
2024,Total Nacional,Población ocupada,Jul - Sep,23278.057
2024,Total Nacional,Población ocupada,Ago - Oct,23341.431
2024,Total Nacional,Población ocupada,Sep - Nov,23403.894
2024,Total Nacional,Población ocupada,Oct - Dic,23539.683
2024,Total Nacional,Población ocupada,Nov - Ene,23376.259
2024,Total Nacional,Población ocupada,Dic - Feb,23330.998
2025,Total Nacional,Población ocupada,Ene - Mar,23358.235
2025,Total Nacional,Población ocupada,Feb - Abr,23582.65
2025,Total Nacional,Población ocupada,Mar - May,23635.101
2025,Total Nacional,Población ocupada,Abr - Jun,23651.954
2025,Total Nacional,Población ocupada,May - Jul,23782.943
2025,Total Nacional,Población ocupada,Jun - Ago,23844.279
2025,Total Nacional,Población ocupada,Jul - Sep,23902.243
2025,Total Nacional,Población ocupada,Ago - Oct,24035.766
2025,Total Nacional,Población ocupada,Sep - Nov,24298.368
2025,Total Nacional,Población ocupada,Oct - Dic,24397.303
2025,Total Nacional,Población ocupada,Nov - Ene,24016.432
2025,Total Nacional,Población ocupada,Dic - Feb,23848.205
2026,Total Nacional,Población ocupada,Ene - Mar,23890.988
2026,Total Nacional,Población ocupada,Feb - Abr,24241.023
2007,Total Nacional,Afiliada a salud,Ene - Mar,13435.845666666666
2007,Total Nacional,Afiliada a salud,Feb - Abr,13701.767333333331
2007,Total Nacional,Afiliada a salud,Mar - May,13820.895666666665
2007,Total Nacional,Afiliada a salud,Abr - Jun,13960.860666666666
2007,Total Nacional,Afiliada a salud,May - Jul,13994.390333333335
2007,Total Nacional,Afiliada a salud,Jun - Ago,13954.269999999999
2007,Total Nacional,Afiliada a salud,Jul - Sep,14046.931666666665
2007,Total Nacional,Afiliada a salud,Ago - Oct,14370.725
2007,Total Nacional,Afiliada a salud,Sep - Nov,14544.234333333334
2007,Total Nacional,Afiliada a salud,Oct - Dic,14625.557999999999
2007,Total Nacional,Afiliada a salud,Nov - Ene,14333.746
2007,Total Nacional,Afiliada a salud,Dic - Feb,14247.464333333332
2008,Total Nacional,Afiliada a salud,Ene - Mar,14317.512999999999
2008,Total Nacional,Afiliada a salud,Feb - Abr,14578.860333333332
2008,Total Nacional,Afiliada a salud,Mar - May,14755.265
2008,Total Nacional,Afiliada a salud,Abr - Jun,14728.005
2008,Total Nacional,Afiliada a salud,May - Jul,14674.477666666666
2008,Total Nacional,Afiliada a salud,Jun - Ago,14573.841
2008,Total Nacional,Afiliada a salud,Jul - Sep,14748.288999999999
2008,Total Nacional,Afiliada a salud,Ago - Oct,14890.236666666666
2008,Total Nacional,Afiliada a salud,Sep - Nov,14894.966999999999
2008,Total Nacional,Afiliada a salud,Oct - Dic,14926.752333333332
2008,Total Nacional,Afiliada a salud,Nov - Ene,14739.472333333333
2008,Total Nacional,Afiliada a salud,Dic - Feb,14881.485333333332
2009,Total Nacional,Afiliada a salud,Ene - Mar,14917.524666666664
2009,Total Nacional,Afiliada a salud,Feb - Abr,15307.264666666664
2009,Total Nacional,Afiliada a salud,Mar - May,15555.281333333332
2009,Total Nacional,Afiliada a salud,Abr - Jun,15718.945666666667
2009,Total Nacional,Afiliada a salud,May - Jul,15756.119
2009,Total Nacional,Afiliada a salud,Jun - Ago,15712.609000000002
2009,Total Nacional,Afiliada a salud,Jul - Sep,15721.055666666667
2009,Total Nacional,Afiliada a salud,Ago - Oct,15943.796666666667
2009,Total Nacional,Afiliada a salud,Sep - Nov,16247.290666666668
2009,Total Nacional,Afiliada a salud,Oct - Dic,16476.014666666666
2009,Total Nacional,Afiliada a salud,Nov - Ene,16244.990666666667
2009,Total Nacional,Afiliada a salud,Dic - Feb,16162.649
2010,Total Nacional,Afiliada a salud,Ene - Mar,16039.548666666667
2010,Total Nacional,Afiliada a salud,Feb - Abr,16309.806000000002
2010,Total Nacional,Afiliada a salud,Mar - May,16251.026333333333
2010,Total Nacional,Afiliada a salud,Abr - Jun,16375.362333333333
2010,Total Nacional,Afiliada a salud,May - Jul,16272.918666666665
2010,Total Nacional,Afiliada a salud,Jun - Ago,16401.100666666665
2010,Total Nacional,Afiliada a salud,Jul - Sep,16544.986999999997
2010,Total Nacional,Afiliada a salud,Ago - Oct,16801.736666666668
2010,Total Nacional,Afiliada a salud,Sep - Nov,16982.30833333333
2010,Total Nacional,Afiliada a salud,Oct - Dic,16994.21933333333
2010,Total Nacional,Afiliada a salud,Nov - Ene,16772.132999999998
2010,Total Nacional,Afiliada a salud,Dic - Feb,16516.551
2011,Total Nacional,Afiliada a salud,Ene - Mar,16450.274666666668
2011,Total Nacional,Afiliada a salud,Feb - Abr,16643.04233333333
2011,Total Nacional,Afiliada a salud,Mar - May,16863.463
2011,Total Nacional,Afiliada a salud,Abr - Jun,16977.30933333333
2011,Total Nacional,Afiliada a salud,May - Jul,17017.908666666666
2011,Total Nacional,Afiliada a salud,Jun - Ago,17090.325666666668
2011,Total Nacional,Afiliada a salud,Jul - Sep,17267.61233333333
2011,Total Nacional,Afiliada a salud,Ago - Oct,17679.759000000002
2011,Total Nacional,Afiliada a salud,Sep - Nov,17977.82966666667
2011,Total Nacional,Afiliada a salud,Oct - Dic,17986.456
2011,Total Nacional,Afiliada a salud,Nov - Ene,17636.938
2011,Total Nacional,Afiliada a salud,Dic - Feb,17326.56366666667
2012,Total Nacional,Afiliada a salud,Ene - Mar,17350.441333333332
2012,Total Nacional,Afiliada a salud,Feb - Abr,17499.637333333332
2012,Total Nacional,Afiliada a salud,Mar - May,17680.664666666667
2012,Total Nacional,Afiliada a salud,Abr - Jun,17779.733
2012,Total Nacional,Afiliada a salud,May - Jul,17694.772333333334
2012,Total Nacional,Afiliada a salud,Jun - Ago,17759.385000000002
2012,Total Nacional,Afiliada a salud,Jul - Sep,17637.65266666667
2012,Total Nacional,Afiliada a salud,Ago - Oct,17892.457333333336
2012,Total Nacional,Afiliada a salud,Sep - Nov,17968.62166666667
2012,Total Nacional,Afiliada a salud,Oct - Dic,18081.831
2012,Total Nacional,Afiliada a salud,Nov - Ene,17817.235666666664
2012,Total Nacional,Afiliada a salud,Dic - Feb,17557.543666666665
2013,Total Nacional,Afiliada a salud,Ene - Mar,17407.483
2013,Total Nacional,Afiliada a salud,Feb - Abr,17536.457666666665
2013,Total Nacional,Afiliada a salud,Mar - May,17794.301333333333
2013,Total Nacional,Afiliada a salud,Abr - Jun,17952.748333333333
2013,Total Nacional,Afiliada a salud,May - Jul,18054.532333333333
2013,Total Nacional,Afiliada a salud,Jun - Ago,18100.405333333332
2013,Total Nacional,Afiliada a salud,Jul - Sep,18248.191666666666
2013,Total Nacional,Afiliada a salud,Ago - Oct,18574.993666666665
2013,Total Nacional,Afiliada a salud,Sep - Nov,18752.906666666666
2013,Total Nacional,Afiliada a salud,Oct - Dic,18810.436333333335
2013,Total Nacional,Afiliada a salud,Nov - Ene,18485.382333333335
2013,Total Nacional,Afiliada a salud,Dic - Feb,18263.593666666668
2014,Total Nacional,Afiliada a salud,Ene - Mar,18210.748000000003
2014,Total Nacional,Afiliada a salud,Feb - Abr,18470.979333333333
2014,Total Nacional,Afiliada a salud,Mar - May,18653.786
2014,Total Nacional,Afiliada a salud,Abr - Jun,18762.550333333333
2014,Total Nacional,Afiliada a salud,May - Jul,18700.26566666667
2014,Total Nacional,Afiliada a salud,Jun - Ago,18814.68766666667
2014,Total Nacional,Afiliada a salud,Jul - Sep,18908.132999999998
2014,Total Nacional,Afiliada a salud,Ago - Oct,19268.997333333333
2014,Total Nacional,Afiliada a salud,Sep - Nov,19464.087666666666
2014,Total Nacional,Afiliada a salud,Oct - Dic,19447.738
2014,Total Nacional,Afiliada a salud,Nov - Ene,19046.906666666666
2014,Total Nacional,Afiliada a salud,Dic - Feb,18727.461
2015,Total Nacional,Afiliada a salud,Ene - Mar,18725.75766666667
2015,Total Nacional,Afiliada a salud,Feb - Abr,19056.718
2015,Total Nacional,Afiliada a salud,Mar - May,19328.527000000002
2015,Total Nacional,Afiliada a salud,Abr - Jun,19442.002666666667
2015,Total Nacional,Afiliada a salud,May - Jul,19315.357333333333
2015,Total Nacional,Afiliada a salud,Jun - Ago,19305.945000000003
2015,Total Nacional,Afiliada a salud,Jul - Sep,19331.953666666668
2015,Total Nacional,Afiliada a salud,Ago - Oct,19658.915333333334
2015,Total Nacional,Afiliada a salud,Sep - Nov,19909.899333333335
2015,Total Nacional,Afiliada a salud,Oct - Dic,20035.816000000003
2015,Total Nacional,Afiliada a salud,Nov - Ene,19640.785666666667
2015,Total Nacional,Afiliada a salud,Dic - Feb,19279.544333333335
2016,Total Nacional,Afiliada a salud,Ene - Mar,18998.537
2016,Total Nacional,Afiliada a salud,Feb - Abr,19192.905000000002
2016,Total Nacional,Afiliada a salud,Mar - May,19300.061333333335
2016,Total Nacional,Afiliada a salud,Abr - Jun,19512.988999999998
2016,Total Nacional,Afiliada a salud,May - Jul,19435.160666666667
2016,Total Nacional,Afiliada a salud,Jun - Ago,19489.757333333335
2016,Total Nacional,Afiliada a salud,Jul - Sep,19483.618666666665
2016,Total Nacional,Afiliada a salud,Ago - Oct,19767.367000000002
2016,Total Nacional,Afiliada a salud,Sep - Nov,19954.342666666667
2016,Total Nacional,Afiliada a salud,Oct - Dic,19994.330666666665
2016,Total Nacional,Afiliada a salud,Nov - Ene,19613.033333333333
2016,Total Nacional,Afiliada a salud,Dic - Feb,19289.239333333335
2017,Total Nacional,Afiliada a salud,Ene - Mar,19144.166
2017,Total Nacional,Afiliada a salud,Feb - Abr,19422.54966666667
2017,Total Nacional,Afiliada a salud,Mar - May,19546.509
2017,Total Nacional,Afiliada a salud,Abr - Jun,19807.597333333335
2017,Total Nacional,Afiliada a salud,May - Jul,19718.655
2017,Total Nacional,Afiliada a salud,Jun - Ago,19794.672333333332
2017,Total Nacional,Afiliada a salud,Jul - Sep,19666.20133333333
2017,Total Nacional,Afiliada a salud,Ago - Oct,19931.842333333334
2017,Total Nacional,Afiliada a salud,Sep - Nov,20009.455666666665
2017,Total Nacional,Afiliada a salud,Oct - Dic,20105.786333333333
2017,Total Nacional,Afiliada a salud,Nov - Ene,19672.641999999996
2017,Total Nacional,Afiliada a salud,Dic - Feb,19381.864666666665
2018,Total Nacional,Afiliada a salud,Ene - Mar,19202.541
2018,Total Nacional,Afiliada a salud,Feb - Abr,19500.202
2018,Total Nacional,Afiliada a salud,Mar - May,19705.484666666667
2018,Total Nacional,Afiliada a salud,Abr - Jun,19817.349000000002
2018,Total Nacional,Afiliada a salud,May - Jul,19695.613
2018,Total Nacional,Afiliada a salud,Jun - Ago,19732.563
2018,Total Nacional,Afiliada a salud,Jul - Sep,19796.388666666666
2018,Total Nacional,Afiliada a salud,Ago - Oct,19965.290666666668
2018,Total Nacional,Afiliada a salud,Sep - Nov,19945.24266666667
2018,Total Nacional,Afiliada a salud,Oct - Dic,19989.644333333334
2018,Total Nacional,Afiliada a salud,Nov - Ene,19617.114
2018,Total Nacional,Afiliada a salud,Dic - Feb,19453.037
2019,Total Nacional,Afiliada a salud,Ene - Mar,19219.020333333334
2019,Total Nacional,Afiliada a salud,Feb - Abr,19380.149999999998
2019,Total Nacional,Afiliada a salud,Mar - May,19442.504666666668
2019,Total Nacional,Afiliada a salud,Abr - Jun,19576.315666666665
2019,Total Nacional,Afiliada a salud,May - Jul,19534.983333333334
2019,Total Nacional,Afiliada a salud,Jun - Ago,19493.787333333337
2019,Total Nacional,Afiliada a salud,Jul - Sep,19393.038
2019,Total Nacional,Afiliada a salud,Ago - Oct,19558.333333333332
2019,Total Nacional,Afiliada a salud,Sep - Nov,19717.191666666666
2019,Total Nacional,Afiliada a salud,Oct - Dic,19890.736333333334
2019,Total Nacional,Afiliada a salud,Nov - Ene,19534.070333333333
2019,Total Nacional,Afiliada a salud,Dic - Feb,19235.95666666667
2020,Total Nacional,Afiliada a salud,Ene - Mar,0.0
2020,Total Nacional,Afiliada a salud,Feb - Abr,0.0
2020,Total Nacional,Afiliada a salud,Mar - May,0.0
2020,Total Nacional,Afiliada a salud,Abr - Jun,0.0
2020,Total Nacional,Afiliada a salud,May - Jul,15675.697666666669
2020,Total Nacional,Afiliada a salud,Jun - Ago,16241.86
2020,Total Nacional,Afiliada a salud,Jul - Sep,16711.547333333332
2020,Total Nacional,Afiliada a salud,Ago - Oct,17632.253666666664
2020,Total Nacional,Afiliada a salud,Sep - Nov,18149.388666666666
2020,Total Nacional,Afiliada a salud,Oct - Dic,18569.850333333332
2020,Total Nacional,Afiliada a salud,Nov - Ene,18307.668
2020,Total Nacional,Afiliada a salud,Dic - Feb,18329.19
2021,Total Nacional,Afiliada a salud,Ene - Mar,18256.22966666667
2021,Total Nacional,Afiliada a salud,Feb - Abr,18477.321666666667
2021,Total Nacional,Afiliada a salud,Mar - May,18445.675
2021,Total Nacional,Afiliada a salud,Abr - Jun,18479.115999999998
2021,Total Nacional,Afiliada a salud,May - Jul,18716.82933333333
2021,Total Nacional,Afiliada a salud,Jun - Ago,18934.798
2021,Total Nacional,Afiliada a salud,Jul - Sep,19130.373000000003
2021,Total Nacional,Afiliada a salud,Ago - Oct,19283.403
2021,Total Nacional,Afiliada a salud,Sep - Nov,19526.273666666664
2021,Total Nacional,Afiliada a salud,Oct - Dic,19813.949666666667
2021,Total Nacional,Afiliada a salud,Nov - Ene,19783.799333333332
2021,Total Nacional,Afiliada a salud,Dic - Feb,19885.604
2022,Total Nacional,Afiliada a salud,Ene - Mar,19930.53
2022,Total Nacional,Afiliada a salud,Feb - Abr,20326.873333333333
2022,Total Nacional,Afiliada a salud,Mar - May,20527.286333333333
2022,Total Nacional,Afiliada a salud,Abr - Jun,20634.401
2022,Total Nacional,Afiliada a salud,May - Jul,20687.050666666666
2022,Total Nacional,Afiliada a salud,Jun - Ago,20733.248000000003
2022,Total Nacional,Afiliada a salud,Jul - Sep,20872.308
2022,Total Nacional,Afiliada a salud,Ago - Oct,21074.17266666667
2022,Total Nacional,Afiliada a salud,Sep - Nov,21175.053
2022,Total Nacional,Afiliada a salud,Oct - Dic,21248.959333333332
2022,Total Nacional,Afiliada a salud,Nov - Ene,20922.242000000002
2022,Total Nacional,Afiliada a salud,Dic - Feb,20828.429666666667
2023,Total Nacional,Afiliada a salud,Ene - Mar,20939.781666666666
2023,Total Nacional,Afiliada a salud,Feb - Abr,21362.345666666664
2023,Total Nacional,Afiliada a salud,Mar - May,21521.789333333334
2023,Total Nacional,Afiliada a salud,Abr - Jun,21604.011000000002
2023,Total Nacional,Afiliada a salud,May - Jul,21728.481
2023,Total Nacional,Afiliada a salud,Jun - Ago,21890.434
2023,Total Nacional,Afiliada a salud,Jul - Sep,21904.96
2023,Total Nacional,Afiliada a salud,Ago - Oct,21891.797
