Fecha,Perspectiva,Sexo,Concepto,Periodo,Valor
2007,Total Nacional,Hombres,Población ocupada,Ene - Mar,9856.585000000001
2007,Total Nacional,Hombres,Población ocupada,Feb - Abr,10049.974333333334
2007,Total Nacional,Hombres,Población ocupada,Mar - May,10062.951333333333
2007,Total Nacional,Hombres,Población ocupada,Abr - Jun,10167.735333333336
2007,Total Nacional,Hombres,Población ocupada,May - Jul,10123.168
2007,Total Nacional,Hombres,Población ocupada,Jun - Ago,10111.365333333333
2007,Total Nacional,Hombres,Población ocupada,Jul - Sep,10097.137666666667
2007,Total Nacional,Hombres,Población ocupada,Ago - Oct,10204.765
2007,Total Nacional,Hombres,Población ocupada,Sep - Nov,10358.067666666668
2007,Total Nacional,Hombres,Población ocupada,Oct - Dic,10432.814666666667
2007,Total Nacional,Hombres,Población ocupada,Nov - Ene,10294.007666666666
2007,Total Nacional,Hombres,Población ocupada,Dic - Feb,10191.610666666667
2008,Total Nacional,Hombres,Población ocupada,Ene - Mar,10194.695333333335
2008,Total Nacional,Hombres,Población ocupada,Feb - Abr,10339.17
2008,Total Nacional,Hombres,Población ocupada,Mar - May,10367.729
2008,Total Nacional,Hombres,Población ocupada,Abr - Jun,10304.613666666666
2008,Total Nacional,Hombres,Población ocupada,May - Jul,10197.019333333334
2008,Total Nacional,Hombres,Población ocupada,Jun - Ago,10231.611333333332
2008,Total Nacional,Hombres,Población ocupada,Jul - Sep,10309.674666666666
2008,Total Nacional,Hombres,Población ocupada,Ago - Oct,10393.359333333334
2008,Total Nacional,Hombres,Población ocupada,Sep - Nov,10393.843333333332
2008,Total Nacional,Hombres,Población ocupada,Oct - Dic,10433.437333333333
2008,Total Nacional,Hombres,Población ocupada,Nov - Ene,10357.986666666666
2008,Total Nacional,Hombres,Población ocupada,Dic - Feb,10418.594333333333
2009,Total Nacional,Hombres,Población ocupada,Ene - Mar,10452.833666666666
2009,Total Nacional,Hombres,Población ocupada,Feb - Abr,10628.833
2009,Total Nacional,Hombres,Población ocupada,Mar - May,10697.241
2009,Total Nacional,Hombres,Población ocupada,Abr - Jun,10762.74
2009,Total Nacional,Hombres,Población ocupada,May - Jul,10760.768333333333
2009,Total Nacional,Hombres,Población ocupada,Jun - Ago,10722.952666666666
2009,Total Nacional,Hombres,Población ocupada,Jul - Sep,10650.518666666665
2009,Total Nacional,Hombres,Población ocupada,Ago - Oct,10766.221333333333
2009,Total Nacional,Hombres,Población ocupada,Sep - Nov,10868.738666666666
2009,Total Nacional,Hombres,Población ocupada,Oct - Dic,11007.121000000001
2009,Total Nacional,Hombres,Población ocupada,Nov - Ene,10869.393333333333
2009,Total Nacional,Hombres,Población ocupada,Dic - Feb,10812.373999999998
2010,Total Nacional,Hombres,Población ocupada,Ene - Mar,10760.251
2010,Total Nacional,Hombres,Población ocupada,Feb - Abr,10841.341666666667
2010,Total Nacional,Hombres,Población ocupada,Mar - May,10869.541666666666
2010,Total Nacional,Hombres,Población ocupada,Abr - Jun,10936.091666666667
2010,Total Nacional,Hombres,Población ocupada,May - Jul,10932.732666666669
2010,Total Nacional,Hombres,Población ocupada,Jun - Ago,11014.292333333333
2010,Total Nacional,Hombres,Población ocupada,Jul - Sep,11064.160333333333
2010,Total Nacional,Hombres,Población ocupada,Ago - Oct,11217.512666666667
2010,Total Nacional,Hombres,Población ocupada,Sep - Nov,11254.646999999999
2010,Total Nacional,Hombres,Población ocupada,Oct - Dic,11301.110999999999
2010,Total Nacional,Hombres,Población ocupada,Nov - Ene,11188.714333333335
2010,Total Nacional,Hombres,Población ocupada,Dic - Feb,11138.773666666666
2011,Total Nacional,Hombres,Población ocupada,Ene - Mar,11119.859333333334
2011,Total Nacional,Hombres,Población ocupada,Feb - Abr,11193.431666666665
2011,Total Nacional,Hombres,Población ocupada,Mar - May,11228.138333333334
2011,Total Nacional,Hombres,Población ocupada,Abr - Jun,11226.228666666668
2011,Total Nacional,Hombres,Población ocupada,May - Jul,11241.464
2011,Total Nacional,Hombres,Población ocupada,Jun - Ago,11255.0
2011,Total Nacional,Hombres,Población ocupada,Jul - Sep,11313.622666666664
2011,Total Nacional,Hombres,Población ocupada,Ago - Oct,11498.769666666667
2011,Total Nacional,Hombres,Población ocupada,Sep - Nov,11641.752666666667
2011,Total Nacional,Hombres,Población ocupada,Oct - Dic,11729.553999999998
2011,Total Nacional,Hombres,Población ocupada,Nov - Ene,11576.992
2011,Total Nacional,Hombres,Población ocupada,Dic - Feb,11502.476666666667
2012,Total Nacional,Hombres,Población ocupada,Ene - Mar,11444.863333333333
2012,Total Nacional,Hombres,Población ocupada,Feb - Abr,11459.899333333333
2012,Total Nacional,Hombres,Población ocupada,Mar - May,11494.981333333331
2012,Total Nacional,Hombres,Población ocupada,Abr - Jun,11541.497000000001
2012,Total Nacional,Hombres,Población ocupada,May - Jul,11564.271
2012,Total Nacional,Hombres,Población ocupada,Jun - Ago,11633.765666666666
2012,Total Nacional,Hombres,Población ocupada,Jul - Sep,11570.861333333332
2012,Total Nacional,Hombres,Población ocupada,Ago - Oct,11689.149666666666
2012,Total Nacional,Hombres,Población ocupada,Sep - Nov,11676.000666666667
2012,Total Nacional,Hombres,Población ocupada,Oct - Dic,11766.922333333334
2012,Total Nacional,Hombres,Población ocupada,Nov - Ene,11664.516666666668
2012,Total Nacional,Hombres,Población ocupada,Dic - Feb,11606.412000000002
2013,Total Nacional,Hombres,Población ocupada,Ene - Mar,11500.690333333332
2013,Total Nacional,Hombres,Población ocupada,Feb - Abr,11488.674333333334
2013,Total Nacional,Hombres,Población ocupada,Mar - May,11551.621
2013,Total Nacional,Hombres,Población ocupada,Abr - Jun,11596.989666666666
2013,Total Nacional,Hombres,Población ocupada,May - Jul,11672.511666666667
2013,Total Nacional,Hombres,Población ocupada,Jun - Ago,11667.356
2013,Total Nacional,Hombres,Población ocupada,Jul - Sep,11722.044333333333
2013,Total Nacional,Hombres,Población ocupada,Ago - Oct,11823.788666666667
2013,Total Nacional,Hombres,Población ocupada,Sep - Nov,11876.358
2013,Total Nacional,Hombres,Población ocupada,Oct - Dic,11991.497333333333
2013,Total Nacional,Hombres,Población ocupada,Nov - Ene,11910.869333333334
2013,Total Nacional,Hombres,Población ocupada,Dic - Feb,11877.582333333334
2014,Total Nacional,Hombres,Población ocupada,Ene - Mar,11758.276
2014,Total Nacional,Hombres,Población ocupada,Feb - Abr,11779.922333333334
2014,Total Nacional,Hombres,Población ocupada,Mar - May,11863.359000000002
2014,Total Nacional,Hombres,Población ocupada,Abr - Jun,11930.125999999998
2014,Total Nacional,Hombres,Población ocupada,May - Jul,11913.769666666665
2014,Total Nacional,Hombres,Población ocupada,Jun - Ago,11909.104333333331
2014,Total Nacional,Hombres,Población ocupada,Jul - Sep,11939.128333333334
2014,Total Nacional,Hombres,Población ocupada,Ago - Oct,12132.843333333332
2014,Total Nacional,Hombres,Población ocupada,Sep - Nov,12226.352666666668
2014,Total Nacional,Hombres,Población ocupada,Oct - Dic,12266.872666666668
2014,Total Nacional,Hombres,Población ocupada,Nov - Ene,12114.154666666667
2014,Total Nacional,Hombres,Población ocupada,Dic - Feb,12035.121999999998
2015,Total Nacional,Hombres,Población ocupada,Ene - Mar,11982.088666666668
2015,Total Nacional,Hombres,Población ocupada,Feb - Abr,12029.572666666667
2015,Total Nacional,Hombres,Población ocupada,Mar - May,12046.631666666668
2015,Total Nacional,Hombres,Población ocupada,Abr - Jun,12099.175333333334
2015,Total Nacional,Hombres,Población ocupada,May - Jul,12125.779
2015,Total Nacional,Hombres,Población ocupada,Jun - Ago,12147.211000000001
2015,Total Nacional,Hombres,Población ocupada,Jul - Sep,12096.121666666666
2015,Total Nacional,Hombres,Población ocupada,Ago - Oct,12205.507
2015,Total Nacional,Hombres,Población ocupada,Sep - Nov,12317.557666666666
2015,Total Nacional,Hombres,Población ocupada,Oct - Dic,12474.983
2015,Total Nacional,Hombres,Población ocupada,Nov - Ene,12329.445333333335
2015,Total Nacional,Hombres,Población ocupada,Dic - Feb,12202.138333333334
2016,Total Nacional,Hombres,Población ocupada,Ene - Mar,12016.394
2016,Total Nacional,Hombres,Población ocupada,Feb - Abr,12098.159
2016,Total Nacional,Hombres,Población ocupada,Mar - May,12069.021999999999
2016,Total Nacional,Hombres,Población ocupada,Abr - Jun,12182.264666666668
2016,Total Nacional,Hombres,Población ocupada,May - Jul,12102.973666666667
2016,Total Nacional,Hombres,Población ocupada,Jun - Ago,12191.258
2016,Total Nacional,Hombres,Población ocupada,Jul - Sep,12162.325666666666
2016,Total Nacional,Hombres,Población ocupada,Ago - Oct,12308.625999999998
2016,Total Nacional,Hombres,Población ocupada,Sep - Nov,12368.440333333332
2016,Total Nacional,Hombres,Población ocupada,Oct - Dic,12474.668333333335
2016,Total Nacional,Hombres,Población ocupada,Nov - Ene,12359.467333333334
2016,Total Nacional,Hombres,Población ocupada,Dic - Feb,12258.856666666667
2017,Total Nacional,Hombres,Población ocupada,Ene - Mar,12157.558666666666
2017,Total Nacional,Hombres,Población ocupada,Feb - Abr,12209.818
2017,Total Nacional,Hombres,Población ocupada,Mar - May,12260.019
2017,Total Nacional,Hombres,Población ocupada,Abr - Jun,12361.598
2017,Total Nacional,Hombres,Población ocupada,May - Jul,12368.137333333332
2017,Total Nacional,Hombres,Población ocupada,Jun - Ago,12388.086333333333
2017,Total Nacional,Hombres,Población ocupada,Jul - Sep,12319.428333333335
2017,Total Nacional,Hombres,Población ocupada,Ago - Oct,12375.951333333333
2017,Total Nacional,Hombres,Población ocupada,Sep - Nov,12447.729666666666
2017,Total Nacional,Hombres,Población ocupada,Oct - Dic,12517.287666666665
2017,Total Nacional,Hombres,Población ocupada,Nov - Ene,12408.930666666667
2017,Total Nacional,Hombres,Población ocupada,Dic - Feb,12289.616666666667
2018,Total Nacional,Hombres,Población ocupada,Ene - Mar,12237.936
2018,Total Nacional,Hombres,Población ocupada,Feb - Abr,12308.563333333334
2018,Total Nacional,Hombres,Población ocupada,Mar - May,12377.376333333334
2018,Total Nacional,Hombres,Población ocupada,Abr - Jun,12472.65
2018,Total Nacional,Hombres,Población ocupada,May - Jul,12525.156333333332
2018,Total Nacional,Hombres,Población ocupada,Jun - Ago,12551.686666666666
2018,Total Nacional,Hombres,Población ocupada,Jul - Sep,12529.866666666667
2018,Total Nacional,Hombres,Población ocupada,Ago - Oct,12588.842666666666
2018,Total Nacional,Hombres,Población ocupada,Sep - Nov,12597.745
2018,Total Nacional,Hombres,Población ocupada,Oct - Dic,12709.054999999998
2018,Total Nacional,Hombres,Población ocupada,Nov - Ene,12576.139333333333
2018,Total Nacional,Hombres,Población ocupada,Dic - Feb,12529.612666666668
2019,Total Nacional,Hombres,Población ocupada,Ene - Mar,12369.052000000001
2019,Total Nacional,Hombres,Población ocupada,Feb - Abr,12388.783333333333
2019,Total Nacional,Hombres,Población ocupada,Mar - May,12391.553666666667
2019,Total Nacional,Hombres,Población ocupada,Abr - Jun,12496.333666666666
2019,Total Nacional,Hombres,Población ocupada,May - Jul,12498.668666666666
2019,Total Nacional,Hombres,Población ocupada,Jun - Ago,12534.476666666667
2019,Total Nacional,Hombres,Población ocupada,Jul - Sep,12444.144999999999
2019,Total Nacional,Hombres,Población ocupada,Ago - Oct,12557.361666666666
2019,Total Nacional,Hombres,Población ocupada,Sep - Nov,12688.627999999999
2019,Total Nacional,Hombres,Población ocupada,Oct - Dic,12873.439333333334
2019,Total Nacional,Hombres,Población ocupada,Nov - Ene,12761.5
2019,Total Nacional,Hombres,Población ocupada,Dic - Feb,12668.976666666667
2020,Total Nacional,Hombres,Población ocupada,Ene - Mar,0.0
2020,Total Nacional,Hombres,Población ocupada,Feb - Abr,0.0
2020,Total Nacional,Hombres,Población ocupada,Mar - May,0.0
2020,Total Nacional,Hombres,Población ocupada,Abr - Jun,0.0
2020,Total Nacional,Hombres,Población ocupada,May - Jul,10676.885666666667
2020,Total Nacional,Hombres,Población ocupada,Jun - Ago,11163.858666666667
2020,Total Nacional,Hombres,Población ocupada,Jul - Sep,11462.662333333334
2020,Total Nacional,Hombres,Población ocupada,Ago - Oct,11906.475
2020,Total Nacional,Hombres,Población ocupada,Sep - Nov,12132.791333333334
2020,Total Nacional,Hombres,Población ocupada,Oct - Dic,12350.608
2020,Total Nacional,Hombres,Población ocupada,Nov - Ene,12142.645333333334
2020,Total Nacional,Hombres,Población ocupada,Dic - Feb,12116.060666666666
2021,Total Nacional,Hombres,Población ocupada,Ene - Mar,12111.381666666666
2021,Total Nacional,Hombres,Población ocupada,Feb - Abr,12236.584333333332
2021,Total Nacional,Hombres,Población ocupada,Mar - May,12198.133333333333
2021,Total Nacional,Hombres,Población ocupada,Abr - Jun,12140.426333333331
2021,Total Nacional,Hombres,Población ocupada,May - Jul,12260.087999999998
2021,Total Nacional,Hombres,Población ocupada,Jun - Ago,12401.017999999998
2021,Total Nacional,Hombres,Población ocupada,Jul - Sep,12531.418666666666
2021,Total Nacional,Hombres,Población ocupada,Ago - Oct,12656.86166666667
2021,Total Nacional,Hombres,Población ocupada,Sep - Nov,12735.628000000002
2021,Total Nacional,Hombres,Población ocupada,Oct - Dic,12843.840333333334
2021,Total Nacional,Hombres,Población ocupada,Nov - Ene,12743.074666666667
2021,Total Nacional,Hombres,Población ocupada,Dic - Feb,12757.612
2022,Total Nacional,Hombres,Población ocupada,Ene - Mar,12772.456333333334
2022,Total Nacional,Hombres,Población ocupada,Feb - Abr,12919.649333333335
2022,Total Nacional,Hombres,Población ocupada,Mar - May,13025.122333333333
2022,Total Nacional,Hombres,Población ocupada,Abr - Jun,13059.180333333332
2022,Total Nacional,Hombres,Población ocupada,May - Jul,13090.432666666668
2022,Total Nacional,Hombres,Población ocupada,Jun - Ago,13047.569666666668
2022,Total Nacional,Hombres,Población ocupada,Jul - Sep,13050.801
2022,Total Nacional,Hombres,Población ocupada,Ago - Oct,13160.852999999997
2022,Total Nacional,Hombres,Población ocupada,Sep - Nov,13225.871333333334
2022,Total Nacional,Hombres,Población ocupada,Oct - Dic,13276.839
2022,Total Nacional,Hombres,Población ocupada,Nov - Ene,13095.051666666666
2022,Total Nacional,Hombres,Población ocupada,Dic - Feb,13055.529999999999
2023,Total Nacional,Hombres,Población ocupada,Ene - Mar,13118.794
2023,Total Nacional,Hombres,Población ocupada,Feb - Abr,13310.119666666667
2023,Total Nacional,Hombres,Población ocupada,Mar - May,13328.524
2023,Total Nacional,Hombres,Población ocupada,Abr - Jun,13357.248333333331
2023,Total Nacional,Hombres,Población ocupada,May - Jul,13388.669
2023,Total Nacional,Hombres,Población ocupada,Jun - Ago,13508.733
2023,Total Nacional,Hombres,Población ocupada,Jul - Sep,13490.093
2023,Total Nacional,Hombres,Población ocupada,Ago - Oct,13465.333666666666
2023,Total Nacional,Hombres,Población ocupada,Sep - Nov,13473.831
2023,Total Nacional,Hombres,Población ocupada,Oct - Dic,13458.584666666668
2023,Total Nacional,Hombres,Población ocupada,Nov - Ene,13362.732333333333
2023,Total Nacional,Hombres,Población ocupada,Dic - Feb,13261.218333333332
2024,Total Nacional,Hombres,Población ocupada,Ene - Mar,13207.089333333332
2024,Total Nacional,Hombres,Población ocupada,Feb - Abr,13267.278
2024,Total Nacional,Hombres,Población ocupada,Mar - May,13341.624666666668
2024,Total Nacional,Hombres,Población ocupada,Abr - Jun,13429.720666666666
2024,Total Nacional,Hombres,Población ocupada,May - Jul,13516.059666666668
2024,Total Nacional,Hombres,Población ocupada,Jun - Ago,13557.446000000002
2024,Total Nacional,Hombres,Población ocupada,Jul - Sep,13597.066
2024,Total Nacional,Hombres,Población ocupada,Ago - Oct,13653.197
2024,Total Nacional,Hombres,Población ocupada,Sep - Nov,13686.174
2024,Total Nacional,Hombres,Población ocupada,Oct - Dic,13722.209
2024,Total Nacional,Hombres,Población ocupada,Nov - Ene,13706.323
2024,Total Nacional,Hombres,Población ocupada,Dic - Feb,13699.735
2025,Total Nacional,Hombres,Población ocupada,Ene - Mar,13717.091
2025,Total Nacional,Hombres,Población ocupada,Feb - Abr,13769.685
2025,Total Nacional,Hombres,Población ocupada,Mar - May,13857.189
2025,Total Nacional,Hombres,Población ocupada,Abr - Jun,13877.635
2025,Total Nacional,Hombres,Población ocupada,May - Jul,13899.762
2025,Total Nacional,Hombres,Población ocupada,Jun - Ago,13934.256
2025,Total Nacional,Hombres,Población ocupada,Jul - Sep,13921.99
2025,Total Nacional,Hombres,Población ocupada,Ago - Oct,14036.137
2025,Total Nacional,Hombres,Población ocupada,Sep - Nov,14128.783
2025,Total Nacional,Hombres,Población ocupada,Oct - Dic,14221.232
2025,Total Nacional,Hombres,Población ocupada,Nov - Ene,14018.053
2025,Total Nacional,Hombres,Población ocupada,Dic - Feb,13912.632
2026,Total Nacional,Hombres,Población ocupada,Ene - Mar,13930.006
2026,Total Nacional,Hombres,Población ocupada,Feb - Abr,14044.359
2007,Total Nacional,Hombres,Afiliada a salud,Ene - Mar,8093.670666666666
2007,Total Nacional,Hombres,Afiliada a salud,Feb - Abr,8159.924666666667
2007,Total Nacional,Hombres,Afiliada a salud,Mar - May,8244.883333333333
2007,Total Nacional,Hombres,Afiliada a salud,Abr - Jun,8340.886333333334
2007,Total Nacional,Hombres,Afiliada a salud,May - Jul,8381.245333333332
2007,Total Nacional,Hombres,Afiliada a salud,Jun - Ago,8285.100333333334
2007,Total Nacional,Hombres,Afiliada a salud,Jul - Sep,8291.507666666666
2007,Total Nacional,Hombres,Afiliada a salud,Ago - Oct,8413.197666666667
2007,Total Nacional,Hombres,Afiliada a salud,Sep - Nov,8519.113333333333
2007,Total Nacional,Hombres,Afiliada a salud,Oct - Dic,8623.651333333335
2007,Total Nacional,Hombres,Afiliada a salud,Nov - Ene,8577.918
2007,Total Nacional,Hombres,Afiliada a salud,Dic - Feb,8528.330333333333
2008,Total Nacional,Hombres,Afiliada a salud,Ene - Mar,8501.635333333334
2008,Total Nacional,Hombres,Afiliada a salud,Feb - Abr,8562.031333333334
2008,Total Nacional,Hombres,Afiliada a salud,Mar - May,8631.534
2008,Total Nacional,Hombres,Afiliada a salud,Abr - Jun,8686.629333333334
2008,Total Nacional,Hombres,Afiliada a salud,May - Jul,8650.664333333334
2008,Total Nacional,Hombres,Afiliada a salud,Jun - Ago,8677.587333333335
2008,Total Nacional,Hombres,Afiliada a salud,Jul - Sep,8768.941333333334
2008,Total Nacional,Hombres,Afiliada a salud,Ago - Oct,8872.444000000001
2008,Total Nacional,Hombres,Afiliada a salud,Sep - Nov,8901.966
2008,Total Nacional,Hombres,Afiliada a salud,Oct - Dic,8909.020999999999
2008,Total Nacional,Hombres,Afiliada a salud,Nov - Ene,8830.033333333335
2008,Total Nacional,Hombres,Afiliada a salud,Dic - Feb,8905.489
2009,Total Nacional,Hombres,Afiliada a salud,Ene - Mar,8911.895
2009,Total Nacional,Hombres,Afiliada a salud,Feb - Abr,9062.167333333333
2009,Total Nacional,Hombres,Afiliada a salud,Mar - May,9106.589333333333
2009,Total Nacional,Hombres,Afiliada a salud,Abr - Jun,9184.384666666667
2009,Total Nacional,Hombres,Afiliada a salud,May - Jul,9231.159333333335
2009,Total Nacional,Hombres,Afiliada a salud,Jun - Ago,9258.765333333335
2009,Total Nacional,Hombres,Afiliada a salud,Jul - Sep,9261.371
2009,Total Nacional,Hombres,Afiliada a salud,Ago - Oct,9336.015333333335
2009,Total Nacional,Hombres,Afiliada a salud,Sep - Nov,9448.763666666668
2009,Total Nacional,Hombres,Afiliada a salud,Oct - Dic,9560.842333333334
2009,Total Nacional,Hombres,Afiliada a salud,Nov - Ene,9503.975333333334
2009,Total Nacional,Hombres,Afiliada a salud,Dic - Feb,9462.794
2010,Total Nacional,Hombres,Afiliada a salud,Ene - Mar,9401.531666666668
2010,Total Nacional,Hombres,Afiliada a salud,Feb - Abr,9468.002999999999
2010,Total Nacional,Hombres,Afiliada a salud,Mar - May,9436.760999999999
2010,Total Nacional,Hombres,Afiliada a salud,Abr - Jun,9497.540333333332
2010,Total Nacional,Hombres,Afiliada a salud,May - Jul,9472.292333333333
2010,Total Nacional,Hombres,Afiliada a salud,Jun - Ago,9567.174333333334
2010,Total Nacional,Hombres,Afiliada a salud,Jul - Sep,9620.311666666666
2010,Total Nacional,Hombres,Afiliada a salud,Ago - Oct,9725.704333333333
2010,Total Nacional,Hombres,Afiliada a salud,Sep - Nov,9781.389333333333
2010,Total Nacional,Hombres,Afiliada a salud,Oct - Dic,9853.867666666667
2010,Total Nacional,Hombres,Afiliada a salud,Nov - Ene,9790.535666666668
2010,Total Nacional,Hombres,Afiliada a salud,Dic - Feb,9711.975333333334
2011,Total Nacional,Hombres,Afiliada a salud,Ene - Mar,9641.770333333334
2011,Total Nacional,Hombres,Afiliada a salud,Feb - Abr,9736.770333333334
2011,Total Nacional,Hombres,Afiliada a salud,Mar - May,9795.164333333334
2011,Total Nacional,Hombres,Afiliada a salud,Abr - Jun,9851.768666666669
2011,Total Nacional,Hombres,Afiliada a salud,May - Jul,9861.619666666667
2011,Total Nacional,Hombres,Afiliada a salud,Jun - Ago,9907.006333333333
2011,Total Nacional,Hombres,Afiliada a salud,Jul - Sep,9959.567666666668
2011,Total Nacional,Hombres,Afiliada a salud,Ago - Oct,10122.949333333334
2011,Total Nacional,Hombres,Afiliada a salud,Sep - Nov,10242.812
2011,Total Nacional,Hombres,Afiliada a salud,Oct - Dic,10288.858333333335
2011,Total Nacional,Hombres,Afiliada a salud,Nov - Ene,10197.369
2011,Total Nacional,Hombres,Afiliada a salud,Dic - Feb,10056.121333333334
2012,Total Nacional,Hombres,Afiliada a salud,Ene - Mar,10017.901333333333
2012,Total Nacional,Hombres,Afiliada a salud,Feb - Abr,10012.223
2012,Total Nacional,Hombres,Afiliada a salud,Mar - May,10098.363666666666
2012,Total Nacional,Hombres,Afiliada a salud,Abr - Jun,10151.383666666667
2012,Total Nacional,Hombres,Afiliada a salud,May - Jul,10148.907666666666
2012,Total Nacional,Hombres,Afiliada a salud,Jun - Ago,10229.005666666666
2012,Total Nacional,Hombres,Afiliada a salud,Jul - Sep,10190.485333333332
2012,Total Nacional,Hombres,Afiliada a salud,Ago - Oct,10280.235333333332
2012,Total Nacional,Hombres,Afiliada a salud,Sep - Nov,10305.953666666666
2012,Total Nacional,Hombres,Afiliada a salud,Oct - Dic,10389.862333333333
2012,Total Nacional,Hombres,Afiliada a salud,Nov - Ene,10337.662333333332
2012,Total Nacional,Hombres,Afiliada a salud,Dic - Feb,10242.731
2013,Total Nacional,Hombres,Afiliada a salud,Ene - Mar,10150.497666666666
2013,Total Nacional,Hombres,Afiliada a salud,Feb - Abr,10149.867
2013,Total Nacional,Hombres,Afiliada a salud,Mar - May,10189.550333333333
2013,Total Nacional,Hombres,Afiliada a salud,Abr - Jun,10232.691333333334
2013,Total Nacional,Hombres,Afiliada a salud,May - Jul,10291.211333333333
2013,Total Nacional,Hombres,Afiliada a salud,Jun - Ago,10321.955333333333
2013,Total Nacional,Hombres,Afiliada a salud,Jul - Sep,10413.736333333334
2013,Total Nacional,Hombres,Afiliada a salud,Ago - Oct,10553.691333333334
2013,Total Nacional,Hombres,Afiliada a salud,Sep - Nov,10685.937
2013,Total Nacional,Hombres,Afiliada a salud,Oct - Dic,10787.777666666665
2013,Total Nacional,Hombres,Afiliada a salud,Nov - Ene,10723.367666666665
2013,Total Nacional,Hombres,Afiliada a salud,Dic - Feb,10659.255
2014,Total Nacional,Hombres,Afiliada a salud,Ene - Mar,10586.754333333332
2014,Total Nacional,Hombres,Afiliada a salud,Feb - Abr,10640.915
2014,Total Nacional,Hombres,Afiliada a salud,Mar - May,10714.297
2014,Total Nacional,Hombres,Afiliada a salud,Abr - Jun,10746.297666666667
2014,Total Nacional,Hombres,Afiliada a salud,May - Jul,10727.417
2014,Total Nacional,Hombres,Afiliada a salud,Jun - Ago,10742.181333333332
2014,Total Nacional,Hombres,Afiliada a salud,Jul - Sep,10769.124333333333
2014,Total Nacional,Hombres,Afiliada a salud,Ago - Oct,10957.488
2014,Total Nacional,Hombres,Afiliada a salud,Sep - Nov,11094.693333333335
2014,Total Nacional,Hombres,Afiliada a salud,Oct - Dic,11178.524
2014,Total Nacional,Hombres,Afiliada a salud,Nov - Ene,11055.961333333333
2014,Total Nacional,Hombres,Afiliada a salud,Dic - Feb,10930.808666666666
2015,Total Nacional,Hombres,Afiliada a salud,Ene - Mar,10867.850666666667
2015,Total Nacional,Hombres,Afiliada a salud,Feb - Abr,10955.240666666667
2015,Total Nacional,Hombres,Afiliada a salud,Mar - May,11046.852999999997
2015,Total Nacional,Hombres,Afiliada a salud,Abr - Jun,11105.777
2015,Total Nacional,Hombres,Afiliada a salud,May - Jul,11058.484000000002
2015,Total Nacional,Hombres,Afiliada a salud,Jun - Ago,11065.444000000001
2015,Total Nacional,Hombres,Afiliada a salud,Jul - Sep,11020.469
2015,Total Nacional,Hombres,Afiliada a salud,Ago - Oct,11159.080666666667
2015,Total Nacional,Hombres,Afiliada a salud,Sep - Nov,11265.754666666666
2015,Total Nacional,Hombres,Afiliada a salud,Oct - Dic,11472.21
2015,Total Nacional,Hombres,Afiliada a salud,Nov - Ene,11377.911333333332
2015,Total Nacional,Hombres,Afiliada a salud,Dic - Feb,11223.063666666667
2016,Total Nacional,Hombres,Afiliada a salud,Ene - Mar,11020.453
2016,Total Nacional,Hombres,Afiliada a salud,Feb - Abr,11031.164999999999
2016,Total Nacional,Hombres,Afiliada a salud,Mar - May,11035.644333333332
2016,Total Nacional,Hombres,Afiliada a salud,Abr - Jun,11104.062333333335
2016,Total Nacional,Hombres,Afiliada a salud,May - Jul,11092.479333333335
2016,Total Nacional,Hombres,Afiliada a salud,Jun - Ago,11166.921
2016,Total Nacional,Hombres,Afiliada a salud,Jul - Sep,11173.29
2016,Total Nacional,Hombres,Afiliada a salud,Ago - Oct,11262.272666666666
2016,Total Nacional,Hombres,Afiliada a salud,Sep - Nov,11321.081666666665
2016,Total Nacional,Hombres,Afiliada a salud,Oct - Dic,11415.767
2016,Total Nacional,Hombres,Afiliada a salud,Nov - Ene,11341.004333333332
2016,Total Nacional,Hombres,Afiliada a salud,Dic - Feb,11230.953000000001
2017,Total Nacional,Hombres,Afiliada a salud,Ene - Mar,11126.535000000002
2017,Total Nacional,Hombres,Afiliada a salud,Feb - Abr,11157.638666666666
2017,Total Nacional,Hombres,Afiliada a salud,Mar - May,11222.489333333331
2017,Total Nacional,Hombres,Afiliada a salud,Abr - Jun,11319.644333333332
2017,Total Nacional,Hombres,Afiliada a salud,May - Jul,11348.142666666667
2017,Total Nacional,Hombres,Afiliada a salud,Jun - Ago,11368.499000000002
2017,Total Nacional,Hombres,Afiliada a salud,Jul - Sep,11322.410666666668
2017,Total Nacional,Hombres,Afiliada a salud,Ago - Oct,11385.923666666667
2017,Total Nacional,Hombres,Afiliada a salud,Sep - Nov,11446.702
2017,Total Nacional,Hombres,Afiliada a salud,Oct - Dic,11523.336333333333
2017,Total Nacional,Hombres,Afiliada a salud,Nov - Ene,11412.834
2017,Total Nacional,Hombres,Afiliada a salud,Dic - Feb,11296.808333333334
2018,Total Nacional,Hombres,Afiliada a salud,Ene - Mar,11208.177666666668
2018,Total Nacional,Hombres,Afiliada a salud,Feb - Abr,11263.875999999998
2018,Total Nacional,Hombres,Afiliada a salud,Mar - May,11325.940333333334
2018,Total Nacional,Hombres,Afiliada a salud,Abr - Jun,11364.709666666668
2018,Total Nacional,Hombres,Afiliada a salud,May - Jul,11367.585333333336
2018,Total Nacional,Hombres,Afiliada a salud,Jun - Ago,11348.809000000001
2018,Total Nacional,Hombres,Afiliada a salud,Jul - Sep,11394.344
2018,Total Nacional,Hombres,Afiliada a salud,Ago - Oct,11437.877000000002
