Fecha,Departamentos,Concepto,Valor
2019,Caldas,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",38.314514
2020,Caldas,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",29.422553
2021,Caldas,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",31.488
2022,Caldas,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",35.191
2023,Caldas,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",34.655
2024,Caldas,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",35.924
2025,Caldas,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",38.095
2015,Caquetá,Total ocupados,152.00788500000002
2016,Caquetá,Total ocupados,162.750737
2017,Caquetá,Total ocupados,158.021191
2018,Caquetá,Total ocupados,158.50978899999998
2019,Caquetá,Total ocupados,152.351732
2020,Caquetá,Total ocupados,142.731979
2021,Caquetá,Total ocupados,148.55
2022,Caquetá,Total ocupados,165.091
2023,Caquetá,Total ocupados,165.4
2024,Caquetá,Total ocupados,163.407
2025,Caquetá,Total ocupados,164.08
2015,Caquetá,No informa,0.041834
2016,Caquetá,No informa,0.0
2017,Caquetá,No informa,0.006539
2018,Caquetá,No informa,0.0
2019,Caquetá,No informa,0.0
2020,Caquetá,No informa,0.0
2021,Caquetá,No informa,0.102
2022,Caquetá,No informa,0.022
2023,Caquetá,No informa,0.006
2024,Caquetá,No informa,0.0
2025,Caquetá,No informa,0.024
2015,Caquetá,"Agricultura, ganadería, caza, silvicultura y pesca",47.816246
2016,Caquetá,"Agricultura, ganadería, caza, silvicultura y pesca",54.558663
2017,Caquetá,"Agricultura, ganadería, caza, silvicultura y pesca",53.574005
2018,Caquetá,"Agricultura, ganadería, caza, silvicultura y pesca",52.340745999999996
2019,Caquetá,"Agricultura, ganadería, caza, silvicultura y pesca",47.456358
2020,Caquetá,"Agricultura, ganadería, caza, silvicultura y pesca",45.039593
2021,Caquetá,"Agricultura, ganadería, caza, silvicultura y pesca",45.773
2022,Caquetá,"Agricultura, ganadería, caza, silvicultura y pesca",47.122
2023,Caquetá,"Agricultura, ganadería, caza, silvicultura y pesca",49.743
2024,Caquetá,"Agricultura, ganadería, caza, silvicultura y pesca",46.789
2025,Caquetá,"Agricultura, ganadería, caza, silvicultura y pesca",50.225
2015,Caquetá,Explotación de minas y canteras,0.060718
2016,Caquetá,Explotación de minas y canteras,0.0
2017,Caquetá,Explotación de minas y canteras,0.029296
2018,Caquetá,Explotación de minas y canteras,0.07829900000000001
2019,Caquetá,Explotación de minas y canteras,0.10398
2020,Caquetá,Explotación de minas y canteras,0.253676
2021,Caquetá,Explotación de minas y canteras,0.155
2022,Caquetá,Explotación de minas y canteras,0.092
2023,Caquetá,Explotación de minas y canteras,0.133
2024,Caquetá,Explotación de minas y canteras,0.231
2025,Caquetá,Explotación de minas y canteras,0.052
2015,Caquetá,Industrias manufactureras,8.359888999999999
2016,Caquetá,Industrias manufactureras,8.356251
2017,Caquetá,Industrias manufactureras,6.73895
2018,Caquetá,Industrias manufactureras,8.635218
2019,Caquetá,Industrias manufactureras,8.748811
2020,Caquetá,Industrias manufactureras,6.36644
2021,Caquetá,Industrias manufactureras,7.97
2022,Caquetá,Industrias manufactureras,8.764
2023,Caquetá,Industrias manufactureras,8.394
2024,Caquetá,Industrias manufactureras,7.449
2025,Caquetá,Industrias manufactureras,7.449
2015,Caquetá,"Suministro de electricidad, gas, agua y gestión de desechos",0.916443
2016,Caquetá,"Suministro de electricidad, gas, agua y gestión de desechos",1.3553279999999999
2017,Caquetá,"Suministro de electricidad, gas, agua y gestión de desechos",1.197691
2018,Caquetá,"Suministro de electricidad, gas, agua y gestión de desechos",1.377261
2019,Caquetá,"Suministro de electricidad, gas, agua y gestión de desechos",1.168048
2020,Caquetá,"Suministro de electricidad, gas, agua y gestión de desechos",1.629503
2021,Caquetá,"Suministro de electricidad, gas, agua y gestión de desechos",1.488
2022,Caquetá,"Suministro de electricidad, gas, agua y gestión de desechos",1.746
2023,Caquetá,"Suministro de electricidad, gas, agua y gestión de desechos",1.83
2024,Caquetá,"Suministro de electricidad, gas, agua y gestión de desechos",1.779
2025,Caquetá,"Suministro de electricidad, gas, agua y gestión de desechos",1.659
2015,Caquetá,Construcción,8.835435
2016,Caquetá,Construcción,7.841576
2017,Caquetá,Construcción,8.325766999999999
2018,Caquetá,Construcción,8.422659
2019,Caquetá,Construcción,7.7070050000000005
2020,Caquetá,Construcción,7.7854030000000005
2021,Caquetá,Construcción,10.303
2022,Caquetá,Construcción,10.615
2023,Caquetá,Construcción,11.435
2024,Caquetá,Construcción,10.482
2025,Caquetá,Construcción,11.755
2015,Caquetá,Comercio y reparación de vehículos,28.749152
2016,Caquetá,Comercio y reparación de vehículos,30.587187999999998
2017,Caquetá,Comercio y reparación de vehículos,27.969082999999998
2018,Caquetá,Comercio y reparación de vehículos,28.414986000000003
2019,Caquetá,Comercio y reparación de vehículos,29.458769
2020,Caquetá,Comercio y reparación de vehículos,27.003245
2021,Caquetá,Comercio y reparación de vehículos,25.718
2022,Caquetá,Comercio y reparación de vehículos,30.426
2023,Caquetá,Comercio y reparación de vehículos,27.203
2024,Caquetá,Comercio y reparación de vehículos,28.852
2025,Caquetá,Comercio y reparación de vehículos,27.057
2015,Caquetá,Alojamiento y servicios de comida,9.676382
2016,Caquetá,Alojamiento y servicios de comida,10.266392
2017,Caquetá,Alojamiento y servicios de comida,10.500290000000001
2018,Caquetá,Alojamiento y servicios de comida,10.524844
2019,Caquetá,Alojamiento y servicios de comida,10.047781
2020,Caquetá,Alojamiento y servicios de comida,9.173952
2021,Caquetá,Alojamiento y servicios de comida,9.297
2022,Caquetá,Alojamiento y servicios de comida,10.225
2023,Caquetá,Alojamiento y servicios de comida,11.842
2024,Caquetá,Alojamiento y servicios de comida,12.127
2025,Caquetá,Alojamiento y servicios de comida,11.455
2015,Caquetá,Transporte y almacenamiento,10.609293
2016,Caquetá,Transporte y almacenamiento,9.966214
2017,Caquetá,Transporte y almacenamiento,10.727328
2018,Caquetá,Transporte y almacenamiento,10.762874
2019,Caquetá,Transporte y almacenamiento,9.478919
2020,Caquetá,Transporte y almacenamiento,8.074698
2021,Caquetá,Transporte y almacenamiento,9.99
2022,Caquetá,Transporte y almacenamiento,12.172
2023,Caquetá,Transporte y almacenamiento,11.284
2024,Caquetá,Transporte y almacenamiento,11.581
2025,Caquetá,Transporte y almacenamiento,9.336
2015,Caquetá,Información y comunicaciones,1.601863
2016,Caquetá,Información y comunicaciones,1.5712940000000002
2017,Caquetá,Información y comunicaciones,1.2616420000000002
2018,Caquetá,Información y comunicaciones,1.6056890000000001
2019,Caquetá,Información y comunicaciones,1.0468320000000002
2020,Caquetá,Información y comunicaciones,0.893365
2021,Caquetá,Información y comunicaciones,0.727
2022,Caquetá,Información y comunicaciones,0.874
2023,Caquetá,Información y comunicaciones,0.894
2024,Caquetá,Información y comunicaciones,0.644
2025,Caquetá,Información y comunicaciones,1.043
2015,Caquetá,Actividades financieras y de seguros,1.165163
2016,Caquetá,Actividades financieras y de seguros,1.2376880000000001
2017,Caquetá,Actividades financieras y de seguros,0.992217
2018,Caquetá,Actividades financieras y de seguros,1.325945
2019,Caquetá,Actividades financieras y de seguros,1.1977449999999998
2020,Caquetá,Actividades financieras y de seguros,1.2867380000000002
2021,Caquetá,Actividades financieras y de seguros,0.923
2022,Caquetá,Actividades financieras y de seguros,1.365
2023,Caquetá,Actividades financieras y de seguros,1.518
2024,Caquetá,Actividades financieras y de seguros,1.42
2025,Caquetá,Actividades financieras y de seguros,1.439
2015,Caquetá,Actividades inmobiliarias,0.22353800000000001
2016,Caquetá,Actividades inmobiliarias,0.251964
2017,Caquetá,Actividades inmobiliarias,0.387533
2018,Caquetá,Actividades inmobiliarias,0.26964699999999997
2019,Caquetá,Actividades inmobiliarias,0.233433
2020,Caquetá,Actividades inmobiliarias,0.206166
2021,Caquetá,Actividades inmobiliarias,0.358
2022,Caquetá,Actividades inmobiliarias,0.314
2023,Caquetá,Actividades inmobiliarias,0.262
2024,Caquetá,Actividades inmobiliarias,0.337
2025,Caquetá,Actividades inmobiliarias,0.324
2015,Caquetá,"Actividades profesionales, científicas, técnicas y de servicios administrativos",5.675618999999999
2016,Caquetá,"Actividades profesionales, científicas, técnicas y de servicios administrativos",5.6588959999999995
2017,Caquetá,"Actividades profesionales, científicas, técnicas y de servicios administrativos",6.687705
2018,Caquetá,"Actividades profesionales, científicas, técnicas y de servicios administrativos",5.701303
2019,Caquetá,"Actividades profesionales, científicas, técnicas y de servicios administrativos",4.573469
2020,Caquetá,"Actividades profesionales, científicas, técnicas y de servicios administrativos",5.47088
2021,Caquetá,"Actividades profesionales, científicas, técnicas y de servicios administrativos",7.106
2022,Caquetá,"Actividades profesionales, científicas, técnicas y de servicios administrativos",7.932
2023,Caquetá,"Actividades profesionales, científicas, técnicas y de servicios administrativos",12.419
2024,Caquetá,"Actividades profesionales, científicas, técnicas y de servicios administrativos",9.037
2025,Caquetá,"Actividades profesionales, científicas, técnicas y de servicios administrativos",8.57
2015,Caquetá,"Administración pública y defensa, educación y atención de la salud humana",17.808215
2016,Caquetá,"Administración pública y defensa, educación y atención de la salud humana",19.219984
2017,Caquetá,"Administración pública y defensa, educación y atención de la salud humana",18.049681
2018,Caquetá,"Administración pública y defensa, educación y atención de la salud humana",17.933399
2019,Caquetá,"Administración pública y defensa, educación y atención de la salud humana",18.680391
2020,Caquetá,"Administración pública y defensa, educación y atención de la salud humana",17.550174
2021,Caquetá,"Administración pública y defensa, educación y atención de la salud humana",17.066
2022,Caquetá,"Administración pública y defensa, educación y atención de la salud humana",18.573
2023,Caquetá,"Administración pública y defensa, educación y atención de la salud humana",15.856
2024,Caquetá,"Administración pública y defensa, educación y atención de la salud humana",17.69
2025,Caquetá,"Administración pública y defensa, educación y atención de la salud humana",19.014
2015,Caquetá,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",10.468095
2016,Caquetá,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",11.879299000000001
2017,Caquetá,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",11.573465
2018,Caquetá,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",11.116919
2019,Caquetá,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",12.450192999999999
2020,Caquetá,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",11.998144
2021,Caquetá,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",11.575
2022,Caquetá,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",14.848
2023,Caquetá,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",12.579
2024,Caquetá,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",14.988
2025,Caquetá,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",14.678
2015,Cauca,Total ocupados,603.6710280000001
2016,Cauca,Total ocupados,627.104546
2017,Cauca,Total ocupados,637.336478
2018,Cauca,Total ocupados,649.548985
2019,Cauca,Total ocupados,616.978742
2020,Cauca,Total ocupados,563.045332
2021,Cauca,Total ocupados,618.914
2022,Cauca,Total ocupados,686.251
2023,Cauca,Total ocupados,707.809
2024,Cauca,Total ocupados,758.939
2025,Cauca,Total ocupados,737.801
2015,Cauca,No informa,0.0
2016,Cauca,No informa,0.0
2017,Cauca,No informa,0.017658
2018,Cauca,No informa,0.0
2019,Cauca,No informa,0.0
2020,Cauca,No informa,0.004639
2021,Cauca,No informa,0.94
2022,Cauca,No informa,0.039
2023,Cauca,No informa,0.0
2024,Cauca,No informa,0.013
2025,Cauca,No informa,0.0
2015,Cauca,"Agricultura, ganadería, caza, silvicultura y pesca",267.777944
2016,Cauca,"Agricultura, ganadería, caza, silvicultura y pesca",283.42555200000004
2017,Cauca,"Agricultura, ganadería, caza, silvicultura y pesca",284.629186
2018,Cauca,"Agricultura, ganadería, caza, silvicultura y pesca",287.445502
2019,Cauca,"Agricultura, ganadería, caza, silvicultura y pesca",269.62694400000004
2020,Cauca,"Agricultura, ganadería, caza, silvicultura y pesca",250.5051
2021,Cauca,"Agricultura, ganadería, caza, silvicultura y pesca",269.427
2022,Cauca,"Agricultura, ganadería, caza, silvicultura y pesca",302.289
2023,Cauca,"Agricultura, ganadería, caza, silvicultura y pesca",306.14
2024,Cauca,"Agricultura, ganadería, caza, silvicultura y pesca",345.662
2025,Cauca,"Agricultura, ganadería, caza, silvicultura y pesca",336.12
2015,Cauca,Explotación de minas y canteras,9.379087
2016,Cauca,Explotación de minas y canteras,8.879072
2017,Cauca,Explotación de minas y canteras,9.475121
2018,Cauca,Explotación de minas y canteras,9.386709999999999
2019,Cauca,Explotación de minas y canteras,7.879466000000001
2020,Cauca,Explotación de minas y canteras,11.244202999999999
2021,Cauca,Explotación de minas y canteras,19.49
2022,Cauca,Explotación de minas y canteras,21.655
2023,Cauca,Explotación de minas y canteras,18.208
2024,Cauca,Explotación de minas y canteras,17.519
2025,Cauca,Explotación de minas y canteras,20.143
2015,Cauca,Industrias manufactureras,47.320466
2016,Cauca,Industrias manufactureras,44.150044
2017,Cauca,Industrias manufactureras,44.031732000000005
2018,Cauca,Industrias manufactureras,56.117457
2019,Cauca,Industrias manufactureras,45.812546000000005
2020,Cauca,Industrias manufactureras,42.398942000000005
2021,Cauca,Industrias manufactureras,36.09
2022,Cauca,Industrias manufactureras,40.564
2023,Cauca,Industrias manufactureras,45.865
2024,Cauca,Industrias manufactureras,48.102
2025,Cauca,Industrias manufactureras,41.01
2015,Cauca,"Suministro de electricidad, gas, agua y gestión de desechos",3.7321419999999996
2016,Cauca,"Suministro de electricidad, gas, agua y gestión de desechos",4.636502999999999
2017,Cauca,"Suministro de electricidad, gas, agua y gestión de desechos",2.667444
2018,Cauca,"Suministro de electricidad, gas, agua y gestión de desechos",3.150467
2019,Cauca,"Suministro de electricidad, gas, agua y gestión de desechos",3.841078
2020,Cauca,"Suministro de electricidad, gas, agua y gestión de desechos",3.2475810000000003
2021,Cauca,"Suministro de electricidad, gas, agua y gestión de desechos",5.612
2022,Cauca,"Suministro de electricidad, gas, agua y gestión de desechos",5.039
2023,Cauca,"Suministro de electricidad, gas, agua y gestión de desechos",6.754
2024,Cauca,"Suministro de electricidad, gas, agua y gestión de desechos",5.334
2025,Cauca,"Suministro de electricidad, gas, agua y gestión de desechos",5.374
2015,Cauca,Construcción,27.373544000000003
2016,Cauca,Construcción,29.260702000000002
2017,Cauca,Construcción,29.169905999999997
2018,Cauca,Construcción,27.025372
2019,Cauca,Construcción,33.126017
2020,Cauca,Construcción,29.052197
2021,Cauca,Construcción,37.94
2022,Cauca,Construcción,34.173
2023,Cauca,Construcción,35.696
2024,Cauca,Construcción,31.7
2025,Cauca,Construcción,32.786
2015,Cauca,Comercio y reparación de vehículos,77.788276
2016,Cauca,Comercio y reparación de vehículos,78.02791
2017,Cauca,Comercio y reparación de vehículos,84.551154
2018,Cauca,Comercio y reparación de vehículos,77.51828900000001
2019,Cauca,Comercio y reparación de vehículos,77.997924
2020,Cauca,Comercio y reparación de vehículos,69.761171
2021,Cauca,Comercio y reparación de vehículos,73.399
2022,Cauca,Comercio y reparación de vehículos,79.645
2023,Cauca,Comercio y reparación de vehículos,80.472
2024,Cauca,Comercio y reparación de vehículos,86.713
2025,Cauca,Comercio y reparación de vehículos,91.817
2015,Cauca,Alojamiento y servicios de comida,24.788996
2016,Cauca,Alojamiento y servicios de comida,29.213588
2017,Cauca,Alojamiento y servicios de comida,32.04549
2018,Cauca,Alojamiento y servicios de comida,33.192241
2019,Cauca,Alojamiento y servicios de comida,26.860613
2020,Cauca,Alojamiento y servicios de comida,23.71119
2021,Cauca,Alojamiento y servicios de comida,26.984
2022,Cauca,Alojamiento y servicios de comida,31.399
2023,Cauca,Alojamiento y servicios de comida,40.214
2024,Cauca,Alojamiento y servicios de comida,35.741
2025,Cauca,Alojamiento y servicios de comida,40.449
2015,Cauca,Transporte y almacenamiento,23.670634
2016,Cauca,Transporte y almacenamiento,24.369806
2017,Cauca,Transporte y almacenamiento,25.398635
2018,Cauca,Transporte y almacenamiento,25.356026
2019,Cauca,Transporte y almacenamiento,24.450072
2020,Cauca,Transporte y almacenamiento,25.934541
2021,Cauca,Transporte y almacenamiento,23.771
2022,Cauca,Transporte y almacenamiento,24.619
2023,Cauca,Transporte y almacenamiento,30.971
2024,Cauca,Transporte y almacenamiento,31.812
2025,Cauca,Transporte y almacenamiento,31.168
2015,Cauca,Información y comunicaciones,6.141076
2016,Cauca,Información y comunicaciones,4.667573999999999
2017,Cauca,Información y comunicaciones,5.051354999999999
2018,Cauca,Información y comunicaciones,5.076752000000001
2019,Cauca,Información y comunicaciones,3.319525
2020,Cauca,Información y comunicaciones,3.948238
2021,Cauca,Información y comunicaciones,4.096
2022,Cauca,Información y comunicaciones,3.546
2023,Cauca,Información y comunicaciones,4.176
2024,Cauca,Información y comunicaciones,3.773
2025,Cauca,Información y comunicaciones,5.103
2015,Cauca,Actividades financieras y de seguros,2.957767
2016,Cauca,Actividades financieras y de seguros,2.9179250000000003
2017,Cauca,Actividades financieras y de seguros,2.8208
2018,Cauca,Actividades financieras y de seguros,2.443678
2019,Cauca,Actividades financieras y de seguros,2.9859
2020,Cauca,Actividades financieras y de seguros,2.603573
2021,Cauca,Actividades financieras y de seguros,3.122
2022,Cauca,Actividades financieras y de seguros,3.723
2023,Cauca,Actividades financieras y de seguros,3.471
2024,Cauca,Actividades financieras y de seguros,5.792
2025,Cauca,Actividades financieras y de seguros,4.219
2015,Cauca,Actividades inmobiliarias,0.860524
2016,Cauca,Actividades inmobiliarias,1.600875
2017,Cauca,Actividades inmobiliarias,1.0267680000000001
2018,Cauca,Actividades inmobiliarias,1.8597929999999998
2019,Cauca,Actividades inmobiliarias,2.0732150000000003
2020,Cauca,Actividades inmobiliarias,0.837503
2021,Cauca,Actividades inmobiliarias,1.516
2022,Cauca,Actividades inmobiliarias,1.594
2023,Cauca,Actividades inmobiliarias,1.942
2024,Cauca,Actividades inmobiliarias,2.754
2025,Cauca,Actividades inmobiliarias,2.491
2015,Cauca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",19.449690999999998
2016,Cauca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",21.139037000000002
2017,Cauca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",20.672532
2018,Cauca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",26.251739
2019,Cauca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",20.488336
2020,Cauca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",17.680308
2021,Cauca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",18.037
2022,Cauca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",20.717
2023,Cauca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",23.288
2024,Cauca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",26.846
2025,Cauca,"Actividades profesionales, científicas, técnicas y de servicios administrativos",20.215
2015,Cauca,"Administración pública y defensa, educación y atención de la salud humana",59.319145
2016,Cauca,"Administración pública y defensa, educación y atención de la salud humana",55.693531
2017,Cauca,"Administración pública y defensa, educación y atención de la salud humana",61.598001
2018,Cauca,"Administración pública y defensa, educación y atención de la salud humana",56.631871
2019,Cauca,"Administración pública y defensa, educación y atención de la salud humana",60.32824900000001
2020,Cauca,"Administración pública y defensa, educación y atención de la salud humana",50.29186
2021,Cauca,"Administración pública y defensa, educación y atención de la salud humana",65.597
2022,Cauca,"Administración pública y defensa, educación y atención de la salud humana",74.204
2023,Cauca,"Administración pública y defensa, educación y atención de la salud humana",68.314
2024,Cauca,"Administración pública y defensa, educación y atención de la salud humana",66.101
2025,Cauca,"Administración pública y defensa, educación y atención de la salud humana",65.229
2015,Cauca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",33.111736
2016,Cauca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",39.122426
2017,Cauca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",34.180698
2018,Cauca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",38.093088
2019,Cauca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",38.188858
2020,Cauca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",31.824286
2021,Cauca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",32.892
2022,Cauca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",43.044
2023,Cauca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",42.297
2024,Cauca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",51.076
2025,Cauca,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicios",41.678
2015,Cesar,Total ocupados,426.60540000000003
2016,Cesar,Total ocupados,419.48155599999996
2017,Cesar,Total ocupados,453.36935
2018,Cesar,Total ocupados,440.319631
2019,Cesar,Total ocupados,456.37436599999995
2020,Cesar,Total ocupados,408.278092
2021,Cesar,Total ocupados,455.479
2022,Cesar,Total ocupados,474.371
2023,Cesar,Total ocupados,510.713
2024,Cesar,Total ocupados,516.378
2025,Cesar,Total ocupados,535.542
2015,Cesar,No informa,0.0
2016,Cesar,No informa,0.15554400000000002
2017,Cesar,No informa,0.049497
2018,Cesar,No informa,0.0
2019,Cesar,No informa,0.0
2020,Cesar,No informa,0.0
2021,Cesar,No informa,0.175
2022,Cesar,No informa,0.111
2023,Cesar,No informa,0.273
2024,Cesar,No informa,0.276
2025,Cesar,No informa,0.0
2015,Cesar,"Agricultura, ganadería, caza, silvicultura y pesca",71.468701
2016,Cesar,"Agricultura, ganadería, caza, silvicultura y pesca",72.672102
2017,Cesar,"Agricultura, ganadería, caza, silvicultura y pesca",77.219267
2018,Cesar,"Agricultura, ganadería, caza, silvicultura y pesca",77.056747
2019,Cesar,"Agricultura, ganadería, caza, silvicultura y pesca",83.103264
2020,Cesar,"Agricultura, ganadería, caza, silvicultura y pesca",80.139671
2021,Cesar,"Agricultura, ganadería, caza, silvicultura y pesca",79.133
2022,Cesar,"Agricultura, ganadería, caza, silvicultura y pesca",69.838
2023,Cesar,"Agricultura, ganadería, caza, silvicultura y pesca",84.992
2024,Cesar,"Agricultura, ganadería, caza, silvicultura y pesca",85.437
2025,Cesar,"Agricultura, ganadería, caza, silvicultura y pesca",82.775
2015,Cesar,Explotación de minas y canteras,6.206601
2016,Cesar,Explotación de minas y canteras,4.216933
2017,Cesar,Explotación de minas y canteras,6.098624
2018,Cesar,Explotación de minas y canteras,6.009777
2019,Cesar,Explotación de minas y canteras,4.591399999999999
2020,Cesar,Explotación de minas y canteras,3.232996
2021,Cesar,Explotación de minas y canteras,3.789
2022,Cesar,Explotación de minas y canteras,6.327
2023,Cesar,Explotación de minas y canteras,7.349
2024,Cesar,Explotación de minas y canteras,7.314
2025,Cesar,Explotación de minas y canteras,8.375
2015,Cesar,Industrias manufactureras,30.586014
2016,Cesar,Industrias manufactureras,28.261126
2017,Cesar,Industrias manufactureras,34.589278
2018,Cesar,Industrias manufactureras,36.963874000000004
2019,Cesar,Industrias manufactureras,35.700549
2020,Cesar,Industrias manufactureras,27.740093
2021,Cesar,Industrias manufactureras,26.676
2022,Cesar,Industrias manufactureras,29.553
2023,Cesar,Industrias manufactureras,35.186
2024,Cesar,Industrias manufactureras,33.772
2025,Cesar,Industrias manufactureras,34.135
2015,Cesar,"Suministro de electricidad, gas, agua y gestión de desechos",2.982093
2016,Cesar,"Suministro de electricidad, gas, agua y gestión de desechos",3.512457
2017,Cesar,"Suministro de electricidad, gas, agua y gestión de desechos",2.889202
2018,Cesar,"Suministro de electricidad, gas, agua y gestión de desechos",4.1207259999999994
2019,Cesar,"Suministro de electricidad, gas, agua y gestión de desechos",3.636249
2020,Cesar,"Suministro de electricidad, gas, agua y gestión de desechos",4.91578
2021,Cesar,"Suministro de electricidad, gas, agua y gestión de desechos",5.066
2022,Cesar,"Suministro de electricidad, gas, agua y gestión de desechos",8.139
2023,Cesar,"Suministro de electricidad, gas, agua y gestión de desechos",6.198
2024,Cesar,"Suministro de electricidad, gas, agua y gestión de desechos",8.364
2025,Cesar,"Suministro de electricidad, gas, agua y gestión de desechos",7.691
2015,Cesar,Construcción,37.802929
2016,Cesar,Construcción,35.450881
2017,Cesar,Construcción,35.131394
2018,Cesar,Construcción,31.000003
2019,Cesar,Construcción,31.404837
2020,Cesar,Construcción,31.42808
2021,Cesar,Construcción,41.992
2022,Cesar,Construcción,41.955
2023,Cesar,Construcción,40.496
2024,Cesar,Construcción,42.272
2025,Cesar,Construcción,43.988
2015,Cesar,Comercio y reparación de vehículos,86.942474
2016,Cesar,Comercio y reparación de vehículos,84.731994
2017,Cesar,Comercio y reparación de vehículos,94.32301600000001
2018,Cesar,Comercio y reparación de vehículos,92.510864
2019,Cesar,Comercio y reparación de vehículos,92.115369
2020,Cesar,Comercio y reparación de vehículos,86.968062
2021,Cesar,Comercio y reparación de vehículos,96.597
2022,Cesar,Comercio y reparación de vehículos,97.016
2023,Cesar,Comercio y reparación de vehículos,103.631
2024,Cesar,Comercio y reparación de vehículos,104.654
2025,Cesar,Comercio y reparación de vehículos,107.636
2015,Cesar,Alojamiento y servicios de comida,37.39949
2016,Cesar,Alojamiento y servicios de comida,34.600195
2017,Cesar,Alojamiento y servicios de comida,35.630078999999995
2018,Cesar,Alojamiento y servicios de comida,33.728616
2019,Cesar,Alojamiento y servicios de comida,40.309439
2020,Cesar,Alojamiento y servicios de comida,32.917096
2021,Cesar,Alojamiento y servicios de comida,33.55
2022,Cesar,Alojamiento y servicios de comida,35.51
2023,Cesar,Alojamiento y servicios de comida,38.393
2024,Cesar,Alojamiento y servicios de comida,43.816
2025,Cesar,Alojamiento y servicios de comida,47.652
2015,Cesar,Transporte y almacenamiento,38.188717
2016,Cesar,Transporte y almacenamiento,36.952428
2017,Cesar,Transporte y almacenamiento,39.762252000000004
2018,Cesar,Transporte y almacenamiento,38.59854
2019,Cesar,Transporte y almacenamiento,37.142461000000004
2020,Cesar,Transporte y almacenamiento,33.940110999999995
2021,Cesar,Transporte y almacenamiento,43.524
2022,Cesar,Transporte y almacenamiento,47.065
2023,Cesar,Transporte y almacenamiento,46.918
2024,Cesar,Transporte y almacenamiento,43.771
2025,Cesar,Transporte y almacenamiento,45.697
2015,Cesar,Información y comunicaciones,8.572915
2016,Cesar,Información y comunicaciones,6.790886
2017,Cesar,Información y comunicaciones,6.699242
2018,Cesar,Información y comunicaciones,5.744862
2019,Cesar,Información y comunicaciones,5.621519
2020,Cesar,Información y comunicaciones,3.997604
2021,Cesar,Información y comunicaciones,4.045
2022,Cesar,Información y comunicaciones,4.54
2023,Cesar,Información y comunicaciones,4.024
2024,Cesar,Información y comunicaciones,3.572
2025,Cesar,Información y comunicaciones,4.111
2015,Cesar,Actividades financieras y de seguros,3.990295
2016,Cesar,Actividades financieras y de seguros,4.624871
2017,Cesar,Actividades financieras y de seguros,4.40782
2018,Cesar,Actividades financieras y de seguros,3.930468
2019,Cesar,Actividades financieras y de seguros,5.738707000000001
2020,Cesar,Actividades financieras y de seguros,3.053897
2021,Cesar,Actividades financieras y de seguros,5.064
2022,Cesar,Actividades financieras y de seguros,5.052
2023,Cesar,Actividades financieras y de seguros,7.533
2024,Cesar,Actividades financieras y de seguros,5.324
2025,Cesar,Actividades financieras y de seguros,6.578
2015,Cesar,Actividades inmobiliarias,1.15249
2016,Cesar,Actividades inmobiliarias,1.089278
2017,Cesar,Actividades inmobiliarias,0.939309
2018,Cesar,Actividades inmobiliarias,1.1898469999999999
2019,Cesar,Actividades inmobiliarias,1.2223979999999999
2020,Cesar,Actividades inmobiliarias,0.813528
