Fecha,TES,Bonos Fogafin,Bonos Ley 546/99 ,Títulos de reducción de deuda,Bonos agrarios,Bonos de paz,Bono de seguridad,Depositós pásivos del Tesoro,Otros
2003-07-31,81.38517198248026,6.700434855798718,3.9350019482634306,3.0272299124718747,1.8929751101389698,2.162077148636786,0.02313314569086877,,0.8739758965190993
2003-08-31,82.24546081317646,5.813014495570858,3.8923024685189973,3.0883971273777036,1.888552466353567,2.1590854409143527,0.022016607388503917,,0.8911705806995466
2003-09-30,82.48049477349676,5.751523130559956,3.714849042009658,3.129806884274743,1.8685749367707198,2.1709731917090602,1.8685749367707198,,0.8627104745489327
2003-10-31,81.69519164080438,6.544510762470759,3.6688474829344835,3.203117557070941,1.8608286490602945,2.1619732941809136,0.020644817152881995,,0.8448857963253505
2003-11-30,81.98938747412458,6.424966608907316,3.613503684049351,3.2207116238832634,1.8268381501747009,2.1250248083990875,0.019639075554778458,,0.7799285749068984
2003-12-31,82.22443639165482,6.338562858520789,3.5130265231816273,3.255309439716334,1.802270603425828,2.098703165943089,0.018649779649280263,,-1.3683117076841471
2004-01-31,82.39873036044807,6.264227383710836,3.4518998501297506,3.2992934904859905,1.7811344809274001,2.074090631555139,0.018041915528074416,,0.3675851794850362
2004-02-29,82.95896522119402,6.126263975759307,3.4003384267936343,3.2266298169157466,1.5241684122936974,2.0318376284804054,0.017114922098989644,,0.35887738301054767
2004-03-31,83.37851372622134,5.928162528019181,3.2484820027057717,3.312644145603915,1.4748822616691273,1.9675638600647682,0.014001998228961355,,0.36191137449771843
2004-04-30,83.2166761684426,5.9080841413844665,3.2328779898495745,3.436800189658621,1.469886910048704,1.9631294941207817,0.013556964384637226,,0.45126722497117255
2004-05-31,82.22779751792608,5.846446769217032,3.2538548518823625,3.492095798941422,1.4839084310862014,1.9847246318470928,0.01312123532340962,,1.394953070982029
2004-06-30,82.06855442641651,5.913559158417601,3.255171436020171,3.5451950366524425,1.5009424765665127,2.0090629667061353,0.01291893953060828,,1.3811034427022468
2004-07-31,82.57386593650564,5.76265745838336,3.1537100498407065,3.469552929109981,1.4626415540087179,1.9614997603195679,0.012111451801820059,,1.3004524922450893
2004-08-31,82.57410467104164,5.654871784189862,3.0633863268976826,3.7538241557323033,1.4352840705662646,1.925826974561634,0.011556398370852525,,1.2759519544048596
2004-09-30,84.0459921666217,5.161228703732401,3.0027729357545154,3.719147251886806,1.4220196984866436,1.9091032771595726,0.011141869127524698,,0.4381916419306291
2004-10-31,84.11270642740784,5.103075464536847,2.933493202581682,3.830235121125622,1.4059973409408364,1.8889853743055753,0.010772042842253002,,0.4326713711224842
2004-11-30,83.95583402769451,5.1389362002476915,2.918208785145714,3.940603480735531,1.4158776767116903,1.903420586689729,0.010640037099460594,,0.4289428001976474
2004-12-31,84.15878224906463,5.045687884318204,2.8390169316692115,3.951453674776505,1.3901859374546126,1.8696574036841989,0.010354402578355099,,0.4515779676002558
2005-01-31,85.49282570826259,4.867926049987331,2.7084045217213992,3.799485360671326,1.341209066913143,1.7802566464491436,0.00919423883588824,,0.00042500164980451184
2005-02-28,86.16902429748365,4.743266671310781,2.616751168224094,3.792295594643817,0.9334735457333149,1.7356557470298077,0.008851376859258438,,0.00041409176392801883
2005-03-31,86.20206240867891,4.638493493234716,2.543164903821292,3.8139542342716757,1.0954250565366168,1.697886234002546,0.008401901939959317,,0.00038330637569451107
2005-04-30,86.72896377300133,4.431871981083277,2.414826786402215,3.744453655132412,1.0466293900211228,1.6245762437582498,0.007957767702148804,,0.0004985091858461361
2005-05-31,86.65799175819282,4.432765183403379,2.3906373873968394,3.8377830227607,1.0468403283793255,1.625450042762987,0.007817058359660149,,0.0004927966690238274
2005-06-30,86.89380284714305,4.3060178679131385,2.3190239464852014,3.8506221021319975,1.027116145990823,1.5951555332626877,0.007560061550856152,,0.0004834635796404636
2005-07-31,87.10505809033006,4.193848775760978,2.2489210216515296,3.867229027761216,1.0088564107536513,1.568015805020136,0.007392598441142661,,0.0004631156363444402
2005-08-31,87.87111326036887,3.453838928617604,2.198794541641819,3.912838131880951,1.000295351579056,1.5552549290893676,0.007193879977309138,,0.0004591912121225109
2005-09-30,87.81945196149049,3.4578930111554196,2.165768633715407,3.989840779170594,1.0014694885325466,1.5578997745481273,0.007013908854456819,,0.0004398199033439084
2005-10-31,88.17741583086554,3.3426116339246144,2.062635066862647,3.936174199504238,0.9680818789332304,1.5064632967472191,0.00614201925228072,,0.00025859447032161055
2005-11-30,88.30131142813607,3.291623170716882,2.0028379362920576,3.9606981559156025,0.9533146811035189,1.4841651367170634,0.005590104173538101,,0.00024943142500497933
2005-12-31,88.07438293995045,3.2158929171417614,1.925816664070326,3.94873168449546,0.9313818051962408,1.450640784236255,0.005580196380997553,,0.24372248763144347
2006-01-31,88.27954785434267,3.1495921032722993,1.8517530348799172,3.9425732380173972,0.9121798686583156,1.4207334872257,0.00543747157888596,,0.2284137428187958
2006-02-28,88.72400455765668,3.0743743718229672,1.7794982675135869,3.859357540831572,0.7419961904967326,1.3883072411993813,0.005287080859238243,,0.22221332296376764
2006-03-31,89.01388854202838,3.0009257065675277,1.715201508481506,3.790889207545482,0.7242694522321632,1.3556629911221556,0.004544684000023536,,0.19979095013364723
2006-04-30,88.7157111398347,3.0807081775448157,1.7332310883060187,3.917720152850633,0.7435248461347809,1.3920338123254425,0.004639517064804312,,0.20479038983160724
2006-05-31,89.10161937377444,2.853065632695491,1.7084123893932057,3.9389558081839104,0.7432276065408353,1.2358633948349507,0.0066858549238893,,0.20489250424808222
2006-06-30,89.49393608922625,2.7640435755097683,1.6280287833718488,3.830656805496386,0.7200372355471696,1.1573370182406646,0.006304193172928464,,0.19870072583674034
2006-07-31,89.23710257574177,2.83668388143056,1.6416033624222657,3.943900019323531,0.7389601373161336,1.185141157609602,0.006449419769569984,,0.20392267010684909
2006-08-31,89.49058802232996,2.777337214119249,1.57887387174328,3.8751657382643954,0.7235002470856069,1.159143188085836,0.006282009694736413,,0.1898311220525252
2006-09-30,89.55584561984672,2.5238424009319895,1.5890381097323023,3.9866077610317343,0.7413901440822238,1.1893342787654184,0.006455509840978128,,0.1945525318048432
2006-10-31,89.68910214844729,2.5035923873487387,1.5464860548209651,3.9682509403721804,0.7354416108130271,1.1767087197277921,0.006339441341186357,,0.3740786971288114
2006-11-30,89.77813954896115,2.4903329738380817,1.504143543275133,3.950000675273525,0.7315465979986447,1.1646076926676434,0.006198648829110133,,0.3750303191567067
2006-12-31,89.86134574748402,2.475837070241251,1.46064249798973,3.929117468970921,0.7272883606173058,1.1585414999832577,0.006296823536660136,,0.38093053117682657
2007-01-31,90.04625126305464,2.437351578732153,1.4064328493867242,3.8771257014522984,0.7159830730587528,1.1410441495367363,0.006270613230007097,,0.36954077154866194
2007-02-28,90.3704199654035,2.392441715963336,1.3523777302195585,3.8235134354669165,0.5622324778603885,1.1350602024030583,0.006320048281825866,,0.3576344244014243
2007-03-31,90.01009609270218,2.4775061857232763,1.3783909490536768,3.999705331542627,0.5822229366840651,1.1752188189042092,0.006509388966819869,,0.37035029642314204
2007-04-30,90.2036590172567,2.421294086883989,1.3263820393879509,3.9547283547016,0.5690128896408,1.1482890815096747,0.006289481059359431,,0.37034504955992165
2007-05-01,90.48059519622016,2.359433347952878,1.2706751374248078,3.89490500288782,0.5544753916948956,1.1188468810049725,0.006125396379783484,,0.31494364643468786
2007-06-30,90.5561931680541,2.2838780422978178,1.2197062713111437,3.8493436403007006,0.5448019733387677,1.0990387476165355,0.006037619775916414,,0.4410005373050247
2007-07-31,90.66936286732599,2.2329512772672753,1.1809024919040068,3.8387644358884607,0.5421560775331506,1.093626769387809,0.006027411604184629,,0.4362086690891572
2007-08-31,91.30664714030368,1.7018452692657708,1.132428938517217,3.7956103852853653,0.5352809685836959,1.0793401805398979,0.005923616220415143,,0.4362086690891572
2007-09-30,91.28899386989046,1.7139688561018551,1.1050786302367448,3.8233070154987954,0.5390941973310587,1.0869772152279567,0.005922773848221479,,0.4366574418649135
2007-10-31,91.57629558546873,1.7085859532938972,1.0671316534867545,3.8103923306599743,0.537401114251844,0.8589912743890857,0.005925574269237841,,0.43527651418049124
2007-11-30,91.50419685624014,1.7771614129404054,1.073131992459225,3.965059311749182,0.5589701364911523,0.755567023901615,0.006148730528909625,,0.35976453568937816
2007-12-31,91.61389866247251,1.7627624238055215,1.0300429695817945,3.9426602535463604,0.5544412260255892,0.7392076046995769,0.005999463102784235,,0.35098739676587315
2008-01-31,91.94280305069043,1.7262145852281832,0.9766856723013532,3.8794602830898186,0.5429458434625443,0.7216400145566306,0.005815232310577456,,0.20443531836047005
2008-02-29,92.20415030375707,1.69823820390889,0.9319119419061858,3.8451476087675753,0.40060982941168294,0.7087742487502886,0.005611069079211813,,0.205556794419111
2008-03-31,92.37440138392367,1.6591704738488995,0.886114069124469,3.8065650818259176,0.39139385685918104,0.6813753857529238,0.005446465999695963,,0.19553328266522746
2008-04-30,92.547202983571,1.3928801483333184,0.8695245575892999,3.901327452341236,0.39663567313592857,0.6887761187964073,0.005501067086077203,,0.19815199914674145
2008-05-31,92.90115657570728,1.2943905892653258,0.8224647094539063,3.8612088247234966,0.389551547876012,0.5296012776107475,0.005396553777243022,,0.19622992158601607
2008-06-30,92.92325293773462,1.289045951682897,0.8254539963405593,3.876350641142729,0.3879430597887699,0.4944515003546561,0.005374146247845463,,0.19812776670794008
2008-07-31,93.13612849972684,1.2611814348721677,0.7408384359454668,3.827028966887278,0.37955713227627336,0.4814951837043808,0.005374272601005164,,0.16839607398660064
2008-08-31,92.94856455367136,1.297354735583496,0.7283488982866085,3.9629251263439165,0.3904436184735196,0.49366965262423274,0.005467392178761753,,0.17322602283812483
2008-09-30,93.11998381184019,1.2094133498034145,0.6845906146612635,3.935263860082455,0.38645404838141123,0.4874784850311321,0.0053598384937500595,,0.17145599170637835
2008-10-31,93.46298124671245,1.2051073438980124,0.6442101088610287,3.9211248698662144,0.3850781139957296,0.20633869152030263,0.0052188321038511044,,0.16994079304240742
2008-11-30,93.672289991027,1.1935701968041688,0.599982578367404,3.886796337642588,0.38139155207551234,0.09253767305455331,0.005117813492552483,,0.16831385753620356
2008-12-31,93.74593237656252,1.1858124394024732,0.5593795692908757,3.873872228629238,0.37891265042064515,0.08390053928511654,0.004970315647495571,,0.1672198807616447
2009-01-01,93.91482509333527,1.1581970505685113,0.510294119671268,3.797374114720547,0.37008847230631714,0.07990592036214156,0.00482413557085149,,0.1644910934651036
2009-02-02,94.10441174543077,1.1370852084391339,0.5034019266158842,3.7463019233606807,0.24222828488283293,0.07707267056330196,0.004724101219554866,,0.18477413948785956
2009-03-03,94.28172723247485,1.1115719271585818,0.42139879366285915,3.689697791231688,0.23679330224436845,0.07360276339405468,0.00457990903701519,,0.18062828079658624
2009-04-30,94.40920211432184,1.0890812486919819,0.3786429230263394,3.638766910549647,0.23200221145329747,0.07100808098752748,0.0043229217731359,,0.1769735891962368
2009-05-31,94.36181425385784,1.1025586477433318,0.34718506909287883,3.699089193406577,0.23487324278205013,0.07096318198769973,0.0043527707448190395,,0.17916364038480692
2009-06-30,94.5160561029733,1.0596630862538683,0.30595747549858143,3.659271674857552,0.23197455799689407,0.06909591885360859,0.004354893967104903,,0.15371927527071474
2009-07-31,94.43022015569849,1.0563438210466929,0.27610688571596415,3.7655425723201907,0.23877342102941213,0.07043366925303891,0.004354893967104903,,0.1582245809690988
2009-08-31,93.0148624195073,0.6073568438684351,0.23062892834474938,3.66372859657423,0.23243283018470018,0.0671831682919739,0.004195441818793327,2.0236960273644873,0.15591574404531694
2009-09-30,94.62455747703133,0.6067670839281382,0.1924342203555726,3.6601928925675034,0.23220713161319867,0.06616425214110556,0.004177918486010365,0.45773467824087205,0.15576434563624683
2009-10-31,93.46235884942618,0.594270750315899,0.15105326692241963,3.5834926879252307,0.2274248389334538,0.06609153475291163,0.004065240560798956,1.7586864433735,0.15255638778961914
2009-11-30,90.7136637833398,0.5736579568916749,0.10948230064703444,3.4551066234624304,0.21953641228283916,0.06209853866293197,0.003908249006538374,4.72248715276131,0.1400589829454249
2009-12-31,90.61317194609968,0.5711518240010646,0.07275807750979811,3.4365328830491926,0.21857732609411132,0.07629113803363587,0.004234426331972223,4.860660895149872,0.1466214837306684
2010-01-31,91.7623770299678,0.561809446241181,0.035952454507723004,3.3803974474371112,0.10750101932054922,0.057760455814139744,0.003780783322478449,3.95680441788242,0.13716616095770584
2010-02-28,91.06167688246984,0.5579946938157343,0.03583822508089358,3.36965712752951,0.1067710747157819,0.0565636583580847,0.0037342330286323122,4.679007337082449,0.13231062200292623
2010-03-31,92.75923262064603,0.55541356698941,0.0,3.287160013324144,0.10627718169443467,0.054491195732153996,0.0036668526603495684,3.10205997874877,0.1316985902046952
2010-04-30,94.20558586348442,0.32276553226730065,0.0,3.296988093783635,0.1060369166235724,0.05273055082348466,0.0036398127592727116,1.8808523763183844,0.0006873918126163515
2010-05-31,96.15340462713169,0.2021276848228695,0.0,3.2172944245723203,0.10610588481776267,0.0521706052499218,0.0036375042628721383,0.1315588255473621,0.1315588255473621
2010-06-30,96.04247921379087,0.1991583384267786,0.0,3.138855672519896,0.104547141754121,0.05077045083738249,0.0035597266574692492,0.3288931319335795,0.1178926845430974
2010-07-31,96.34666804181872,0.19585593662340547,0.0,3.047106642786282,0.1028135629735704,0.04943324628043686,0.0034804615211972397,0.12509020801667867,0.11593781277064201
2010-08-31,96.4383174113532,0.19181682713255876,0.0,2.9416995340840377,0.04741650724296094,0.0034020845007024427,0.10069325329517241,0.15037602322453447,0.1262783591668699
2010-09-30,96.61477625663343,0.0,0.0,2.945408471259453,0.10225614611023971,0.04718276120418259,0.0034437231799869673,0.15869427486061474,0.1282383667521035
2010-10-31,96.75819214323982,0.0,0.0,2.856762696918161,0.10063721869180257,0.04560387988009761,0.0033784909913103884,0.10797132905293043,0.12745424122588905
2010-11-30,94.76277502304762,0.0,0.0,2.7919100675790802,0.0999283653956562,0.04409514330671772,0.003271416080520256,2.171463486368306,0.12655649822210543
2010-12-31,91.51336484831528,0.0,0.0,2.633497434467573,0.09566359115170305,0.0410814155961741,0.0029950984563920343,5.582102945896985,0.1307906675006244
2011-01-31,96.34529942891386,0.0,0.0,3.1235103923187526,0.09931563795052231,0.05467216650327671,0.0030942911654897715,0.24938035899016026,0.12472772415791301
2011-02-28,96.55244722750373,0.0,0.0,3.05896816305863,0.0,0.053383787591765514,0.0030279260461346623,0.12879505590458726,0.2033778398951218
2011-03-31,97.02758866932206,0.0,0.0,2.5869320290901747,0.0,0.039637471539309105,0.0029448232369110768,0.13482914504701632,0.20806786176450756
2011-04-30,97.12021047428253,0.0,0.0,2.4977887770789864,0.0,0.037756251881859416,0.0028595439861684264,0.13810620656901268,0.20327874620144587
2011-05-31,97.11255612548055,0.0,0.0,2.5516043537682918,0.0,0.037848072344379924,0.001480895807267572,0.15171301012214286,0.1447975424773501
2011-06-30,97.14443075977309,0.0,0.0,2.5063901552208288,0.0,0.036094396404182605,0.00140608109136,0.16741239702975705,0.14231641564686867
2011-07-31,97.20664961980806,0.0,0.0,2.4381422682338743,0.0,0.03527210329816686,0.0014384646182466906,0.1761792859482088,0.14231825809342646
2011-08-31,97.27556498040937,0.0,0.0,2.3568365561905953,0.0,0.03406505993199906,0.0013833474209744142,0.1833018707820944,0.14884818526497065
2011-09-30,97.30067062009768,0.0,0.0,2.3110687577372753,0.0,0.03350995367471341,0.0013392861504090599,0.19703635460944824,0.1563750277304955
2011-10-31,97.39135867521277,0.0,0.0,2.2530180215671836,0.0,0.03261396153334007,0.0012863855568386378,0.16678344048973076,0.1549395156401218
2011-11-30,97.34819853687274,0.0,0.0,2.2471641985311113,0.0,0.03200710899083983,0.0012418999423816004,0.21722892118916587,0.15415933447376026
2011-12-01,96.1724699042042,0.0,0.0,2.210868294852554,0.0,0.04047317555307739,0.0010951791118243087,1.4270768754163008,0.1480165708620242
2012-01-01,97.47003409378058,0.0,0.0,2.1159932851663723,0.0,0.030800965844032125,0.0009193177606390326,0.23759020100240255,0.14466213644598122
2012-02-01,97.53246780660557,0.0,0.0,2.0482171982945605,0.0,0.02999975935107646,0.0009193177606390326,0.24496837586196757,0.11625639742761922
2012-03-01,97.56140380065098,0.0,0.0,2.019018776820565,0.0,0.02955653702848025,0.0008860140742212086,0.24591957932702985,0.14321529209872091
2012-04-01,97.59059745722061,0.0,0.0,1.9896610690937941,0.0,0.0285501478260823,0.0008761987745988083,0.24666545947428717,0.11641343871056604
2012-05-01,97.623400088554,0.0,0.0,1.9551704161285637,0.0,0.028308678984856454,0.0008281547871168489,0.24858079523737905,0.1437118663080665
2012-06-01,97.66825789328237,0.0,0.0,1.9130884635420082,0.0,0.027722633546117634,0.0007481816912278091,0.24854158294627385,0.14164124499200792
2012-07-01,97.73386609519387,0.0,0.0,1.852766303594635,0.0,0.02708219351680575,0.0006931956116561096,0.24562077708232657,0.11610858287554883
2012-08-01,97.69920649807064,0.0,0.0,1.8790504369678596,0.0,0.027458600377251834,0.000706340213091231,0.24903458274413587,0.12048132484943835
2012-09-30,97.79587160978956,0.0,0.0,1.7868555708046334,0.0006599310639974256,0.02660764603206838,0.0006600815135713192,0.24541183535104144,0.11997269158081879
2012-10-31,97.88134893770753,0.0,0.0,1.7007756833211152,0.00044127785175689327,0.02639491151959665,0.0005825537569067786,0.24611241971338815,0.14434421612969928
2012-11-30,97.90600065765382,0.0,0.0,1.684276243481565,0.0003821568734134285,0.025446097023157165,0.0005394494415214952,0.24163636968160515,0.1417190258449219
2012-12-31,95.80477137015606,0.0,0.0,1.62401240148368,0.0001768231939364445,0.02491377048112941,0.000524724601015138,2.4055171263311763,0.14008378375299138
2013-01-01,98.0481968065721,0.0,0.0,1.5793982539521498,0.000176464574896402,0.0242968882375558,0.000515887723212747,0.20761602221469802,0.11652717289058899
2013-02-01,98.12920079869475,0.0,0.0,1.5093515263640658,0.0001725882232301181,0.023506927374923662,0.0004879630917736942,0.20055146285911013,0.13672873339212913
2013-03-01,95.52280882605581,0.0,0.0,1.456307629260251,0.0001702789490648933,0.02280836554883723,0.0004685098165545066,2.8546839235914945,0.14275246677796072
2013-04-01,97.41681444108536,0.0,0.0,1.435761112582495,0.00017172332088397974,0.022864798776081583,0.00042825311303330366,0.9711511093667585,0.15280856175540955
2013-05-31,98.21879074681146,0.0,0.0,1.4042167821783886,0.00016739707888405243,0.02256839716276653,0.0003891155955627369,0.19866549888577517,0.1552020622871805
2013-06-30,98.27456210718255,0.0,0.0,1.3654937633626067,0.00016691212798612687,0.022271978412036177,0.00022786526421475582,0.19065568006633934,0.14662169358428254
2013-07-31,98.34319596598367,0.0,0.0,1.2999098586633606,0.00016301612250121874,0.02157420732465772,0.00022626673684717597,0.18428563050315672,0.15037415803115514
2013-08-31,98.41117888551099,0.0,0.0,1.2360332618606749,0.0001594590287583455,0.019533097472435732,0.00021669845114510874,0.1855206938338127,0.14709291830826543
2013-09-30,98.49027218000629,0.0,0.0,1.1695543340802865,0.0001555320715780461,0.018699358699518838,0.00020355162675297797,0.17966210651730088,0.14145293699827124
2013-10-31,98.56664781191694,0.0,0.0,1.1106382345960064,0.00015266539308419097,0.017970025021614,0.0001874620017664539,0.1655922529857496,0.13881154808483917
2013-11-30,98.06531599225583,0.0,0.0,1.0862982280771456,0.00015445037465323187,0.01774701247689563,0.00019536377796231883,0.5966303749532341,0.2336585780842726
2013-12-31,95.27901513002537,0.0,0.0,1.010504128870133,0.00014923245565163972,0.016880690444919022,0.00018151332430696172,3.4674992198467676,0.22577008503285034
2014-01-31,98.63623188653602,0.0,0.0,0.9938857675502687,0.0001518171084475082,0.008821304090227633,0.00017987346507240633,0.13104900903509242,0.22968034221486966
2014-02-28,98.15051279514658,0.0,0.0,0.9438518600440997,0.0001371849721128475,0.008607181507643207,0.000166077285230476,0.675218156778431,0.22150674426588607
2014-03-31,98.04917383426397,0.0,0.0,0.8849102663545789,0.00013290927212529944,0.008228059057934918,0.00016051534330035263,0.8427914624997104,0.21460295320838707
2014-04-30,98.84182083335126,0.0,0.0,0.8357371449627113,0.0001300250180679161,0.007984925235473339,0.00015016016459144013,0.10423104050847679,0.20994587075940974
2014-05-31,98.82578804649728,0.0,0.0,0.8332128084558136,0.00013461215833911134,0.008129675198084399,0.0001452092043891407,0.11523711727899098,0.21714007716450026
2014-06-30,97.35078440314335,0.0,0.0,0.7760883371691527,0.00013050864888919484,0.00777306877493593,0.00013677762411700787,1.654360135746765,0.21085727754165984
2014-07-31,97.69651852876308,0.0,0.0,0.7388025238658337,0.0,0.0076191663167440036,0.00012297843621410213,1.348634955171873,0.20830184744627545
2014-08-31,98.18442435621208,0.0,0.0,0.6907975747645332,0.0,0.007322957289369965,0.00011543298692221066,0.906627375429841,0.21071230331724677
2014-09-30,96.26984629539301,0.0,0.0,0.6502712096182541,0.0,0.0071432520721528775,0.00011339948676200667,2.8636105977598256,0.2090152456700183
2014-10-31,95.04174118897805,0.0,0.0,0.5963434418270545,0.0,0.006767211018584669,0.0001046222256239828,4.15218748551535,0.20285605043533902
2014-11-30,96.9254628527686,0.0,0.0,0.570943530448778,0.0,0.006788644663506767,9.983312832689435e-05,2.368380103364055,0.12832503562672187
2014-12-31,96.38952337912664,0.0,0.0,0.529907022869273,0.0,0.006666519154285754,9.840443861239433e-05,2.9465407164065205,0.12726395800466944
2015-01-31,99.29467270425903,0.0,0.0,0.4980920066517799,0.0,0.006610379146744408,9.761563623318958e-05,0.07184452327852617,0.1286827710277056
2015-02-28,96.7023603397014,0.0,0.0,0.4562086813410202,0.0,0.006375863984710612,9.515942083817907e-05,2.704074036344175,0.1308859192078325
2015-03-31,97.70504574893467,0.0,0.0,0.4179546089970721,0.0,0.005730027754633742,9.226814698971211e-05,1.7407011302376394,0.130476215928992
2015-04-30,99.2904409550731,0.0,0.0,0.380193336078157,0.0,0.005537860953076808,8.789430411779641e-05,0.1926992009472578,0.13104075264428838
2015-05-31,96.67860408516616,0.0,0.0,0.3289834685379057,0.0,0.005127646968534067,7.924910764137728e-05,2.8613894081954956,0.12581614202427427
2015-06-30,99.49826701516064,0.0,0.0,0.29663504485033093,0.0,0.004091101823120591,7.83028233338834e-05,0.07301300878295067,0.12791552655964825
2015-07-31,99.52771213141504,0.0,0.0,0.25934829678246074,0.0,0.004063371449020779,6.624047138394428e-05,0.07362035302915652,0.13518960685292253
2015-08-31,99.43712026267792,0.0,0.0,0.21576543493687933,0.0,0.003971484455333412,5.987671526491898e-05,0.20910407666436195,0.133978864550233
2015-09-30,96.32100742556477,0.0,0.0,0.16808428262972674,0.0,0.0037452446245470248,5.5443961719886986e-05,3.378867017719079,0.12808831126173828
2015-10-31,96.17686179226092,0.0,0.0,0.13486788097563931,0.0,0.0038695506561522413,5.6599324896207985e-05,3.549601520983492,0.13474265579889494
2015-11-30,96.09579434542307,0.0,0.0,0.09198314228905843,0.0,0.0038227463109041133,5.4742259692482984e-05,3.6651338846496544,0.1430892345259866
2015-12-31,94.25015598970703,0.0,0.0,0.04553367826682846,0.0,0.003616841080982228,5.0825750743254444e-05,5.560540412711294,0.13998299429564495
2016-01-31,95.61721806056659,0.0,0.0,0.0,0.0,0.0035522080271785266,4.995336029892928e-05,4.239785743350751,0.13939403469519085
2016-02-29,95.32375799826389,0.0,0.0,0.0,0.0,0.0034170866708502085,4.568020001058248e-05,4.533358922693786,0.13942031217145112
2016-03-31,96.00798382472479,0.0,0.0,0.0,0.0,0.003287428989120611,4.383652442962255e-05,3.853800241318514,0.13488466844311417
2016-04-30,96.32644824424081,0.0,0.0,0.0,0.0,0.003175214551295718,4.25440445758704e-05,3.53944923531089,0.13088476185245085
2016-05-31,95.79537407562921,0.0,0.0,0.0,0.0,0.0030465553989224427,4.08319296634998e-05,4.073979245969154,0.1275592910730466
