Fecha,TES,Bonos externos,BID                            ,BIRF                          ,CAF,Créditos comerciales       ,Bonos Ley 546,Bonos Fogafin,Bonos Agrarios,Títulos de reducción de deuda,Bonos de Paz,Titulos de Tesorería,Otros - deuda interna,Otros - deuda externa
2002-08-31,40.68863890677092,29.127510899159937,8.326767735443513,3.4828213727131407,2.9213374254191224,,2.2841139961125636,4.066574719286216,1.2435910167963413,1.2163565977327437,1.2439690041097458,0.7643565316076649,4.633961794848079,
2002-09-30,39.83213852606144,29.710684315169384,8.410266000258785,3.94904222190324,2.9878627472838244,,2.2531605686177363,3.827683131122271,1.216360751211713,1.229999023058658,1.2182707091612546,0.7321436967060458,4.632388309445648,
2002-10-31,40.50456267491186,29.437358702698578,8.395201753778887,4.38665215332673,2.970024669993082,,2.2841074680700877,3.879385142104935,1.2327906109372204,1.2892667657277503,1.2359825172126386,0.6842712449583727,3.7003962962798362,
2002-11-30,40.66798249891562,29.206395208728164,8.358768061325266,4.367059753389583,2.9291816173525427,,2.3011362755157485,3.8686724307781146,1.2293863266350382,1.3313435868609589,1.2353337297876072,0.6574287175221012,3.847311793189249,
2002-12-31,40.727010033005826,30.393730054505454,7.936661948264623,4.4261861948702,2.8983041653410613,,2.156600157491467,3.7044085207531734,1.177186558224133,1.3220508841222727,1.1849007154065239,0.7643565316076649,4.633961794848079,
2003-01-31,39.637448029331885,31.2032496192042,8.815668386837002,4.36831498201725,2.795260545299506,,2.0984377711870357,3.5531759187184937,1.1291278775243363,1.312470425404334,1.1385274298661074,0.5686489809779944,3.379670033631844,
2003-02-28,39.156954451594295,31.27801422377436,8.95503053250498,4.605149351010267,2.8381497409024647,,2.1016966550020713,3.5695260631882144,1.00828766644453,1.3634210894161807,1.1448661459611627,0.5677372584963121,3.41116682170514,
2003-03-31,40.42143946258748,29.930230754509278,8.682401910657282,5.276675544798415,2.7952981091994866,,2.0515012350558215,3.4947411918011166,0.9871631075755293,1.3866186991398701,1.122284761501232,0.5322547350723804,3.319390488102099,
2003-04-30,40.23075512652674,29.234501436302917,10.23165937650206,5.036551663950286,2.68486870697434,,2.011104352436267,3.4204670725042408,0.9661828213702005,1.4070248848490299,1.1004659776325505,0.5142485779681809,3.1621700029832245,
2003-05-31,40.82212778304896,28.6385934716601,10.186898092347354,5.0829320611761,2.699456558641848,,2.00342195138003,3.437503285033712,0.9637115069412545,1.4547769565679565,1.0991968097596505,0.4953407142575272,3.116040809185511,
2003-06-30,41.961719109261786,27.806784370365218,9.556118656321495,5.455762752669728,2.6518748152911877,,2.071541172549565,3.5008585191475134,0.9890459624615284,1.5407718244726964,1.1290406871548884,0.48833029279808937,2.8481518375063066,
2003-07-31,41.8548782318551,27.631982027888473,9.631241334515275,5.530245575931379,2.925106018669225,,2.0236982164531536,3.445908857332198,0.9735218443459814,1.5568479648063567,1.111916010984773,0.48272141980014016,2.831932497417952,
2003-08-31,42.38410027531768,27.79601411588542,9.485972217899869,5.45277333054551,2.9109965594470624,,2.005846115961524,2.9956594181143945,0.9732403018684799,1.5915642303241673,1.112655858766026,0.47059882657814095,2.8205787492917502,
2003-09-30,41.8224434281111,27.755822902134465,9.428208189046876,5.930699037793788,2.7738923214072924,,1.8836461193652339,2.916359212125012,0.9474769737849695,1.586995467449034,1.1008106067202328,0.4481272479235485,3.405518494138435,
2003-10-31,41.39402595458535,27.479103601124788,10.023571462666526,5.9166450922104135,2.77509671520396,,1.8589633597989055,3.3160292903513953,0.9428607467488331,1.6229832947323397,1.095447318930654,0.4385545337396723,3.13671862990718,
2003-11-30,41.916708926507454,26.93163284494698,9.78043401080306,6.158756982908107,2.977288852926227,,1.8473876533955194,3.2847355432810312,0.9339628622165147,1.6465744632759904,1.0864094622414773,0.408775397694376,3.0273329998032934,
2003-12-31,42.55717823035362,26.229979242142328,10.171180975734167,6.122147736602964,2.9025625907986785,,1.8182489590183881,3.280671308094813,0.9328072608972529,1.6848614609053265,1.0862328597817215,0.39733642325521623,2.8167929524155686,
2004-01-31,42.759362567915275,26.801874105446842,9.857482276532263,5.970816928217046,2.800595944475127,1.8040799629774111,1.7913023246129998,3.2507099167213243,0.9242882107410196,1.712109955584588,1.0763126194472625,,0.3791442895487237,0.8719208977801074
2004-02-29,44.02069927878001,25.98548530362626,9.612622657243048,5.858061286957686,2.8511709965408034,1.7844846753702164,1.8043291033447162,3.2507930090529413,0.808772857145707,1.712153719319846,1.0781584966514859,,0.3883148058927002,0.844953810074571
2004-03-31,45.19473256817311,25.33591708276075,9.446934225667688,5.731898691023072,2.7295955390810898,1.7349376759386925,1.7608166517201869,3.213318492990051,0.7994494793292997,1.7955952866428981,1.0665040487338935,,0.3738749000233009,0.8164253579159595
2004-04-30,45.43742105956472,24.89848831795497,9.338734255478334,5.675487713547668,2.971046039438548,1.715537156988137,1.7651947328641238,3.2258931640581885,0.8025779629390288,1.8765389883996508,1.0718950278459025,,0.42181998738183474,0.7993655935388699
2004-05-31,44.05926065078312,25.48148936862876,9.532408162906862,5.810155336654133,3.03775563776365,1.7482228744409092,1.743479010338889,3.1326404191928656,0.7951071331184376,1.8711331650288057,1.063454239492637,,0.9168793936165339,0.8080146080343779
2004-06-30,43.72407469934749,25.37899758898467,9.321431476722767,5.855901846489217,3.101020692384103,2.2975001945680806,1.7342739862116388,3.1505965249271384,0.7996646391969768,1.888791312211198,1.0703785371376795,,0.9097210501140404,0.7676474517049985
2004-07-31,45.26830936758086,24.615480797945217,8.989512687433512,5.673721946644136,2.993713898081773,2.173775477749767,1.7289141131119408,3.1591806638444817,0.8018434114694158,1.90206421342701,1.0753254309645501,,0.8859565982855571,0.7322013934618108
2004-08-31,46.0812150057304,23.998644115199586,8.737426206790602,5.547992734124507,3.0678709517014697,2.135528543078644,1.7095500403880564,3.1557515949485886,0.800973066720502,2.094855023897925,1.0747249059756652,,0.8888215546303837,0.7066462568136599
2004-09-30,46.28530558522785,23.949193865833816,8.647646695431511,5.488636913011622,2.9772923287780215,2.1142806320181866,1.6536691322402663,2.842360969145377,0.7831261740855182,2.0481865063686664,1.051369926146029,,0.40738296226429843,1.7515483094488156
2004-10-31,46.538004185421414,24.62888426674671,8.620751959591043,5.713817356058313,2.9317165333161914,2.08906936860425,1.6230475125357202,2.8234372357533934,0.7779123145189291,2.1191982242531866,1.0451406569767403,,0.40140963776433863,0.6876107484597513
2004-11-30,46.50198847071659,24.737711574935307,8.411732932004657,5.971066767918942,2.810940070575706,2.0190330854181657,1.6163559430214902,2.8463864924126296,0.784235284669711,2.182646384864475,1.0542786359310377,,0.40274140607323916,0.6608829514580368
2004-12-31,47.699391834677584,24.129329199615196,8.448994272007065,5.835802379837231,2.749672464723056,2.2328041262785865,1.609093875054007,2.8597876185673337,0.7879275576666647,2.2395991495211547,1.0596816958568782,,0.006285156926951751,0.34163066926832797
2005-01-31,49.28266926138713,23.531748496204273,8.106816215130195,5.643996398146432,2.6410620328260856,2.1070856773738877,1.5612702371719709,2.806134754851487,0.7731451417994935,2.1902279968195058,1.0262358131281182,,0.005702653955549189,0.32390532120589643
2005-02-28,50.26991172886299,23.46081420916491,7.85147757702231,5.461844620235086,2.5423543812313536,2.031177890535555,1.5265793168191382,2.7671613879491717,0.5445765822210064,2.212376968948316,1.01255946561101,,0.005561416582739219,0.31360445481641497
2005-03-31,50.4661201568324,23.421937917034754,7.801012597379444,5.4395812673151145,2.4723150364027857,2.0156379063169334,1.4888700110957285,2.715558809561618,0.6413054511839151,2.2328406917562975,0.994010216270385,,0.005276961049665705,0.3055329778009354
2005-04-30,53.27058471022414,22.610185055176473,5.459281379351031,5.575079438159143,2.645866821315169,1.989150824416724,1.4832326974671275,2.7221403499191785,0.6428597455315938,2.2999148952282793,0.9978457328033028,,0.005330298000117792,0.29852805240770386
2005-05-31,53.30178187199736,22.686800093643917,5.432498720489611,5.494493537681949,2.611396671371844,1.9792298699293913,1.4704383285690552,2.7265146364670234,0.6438927755651528,2.360551743710423,0.9997852692563749,,0.00524805114726523,0.2873684301706323
2005-06-30,54.51892942319999,21.559400168132807,5.409766995740241,5.485717079570565,2.5820451446468535,1.9467173474300479,1.4550025286791122,2.701682703987135,0.6444334444794525,2.4159581896863727,1.0008328452370725,,0.005183468006185517,0.27433066120414495
2005-07-31,54.709335657303924,21.784922070598103,5.47458331234509,5.300942486621431,2.4893831367196735,1.8826115558021197,1.412512404419822,2.634091353582967,0.6336470604118881,2.428946556973197,0.984846401271474,,0.005069187434834888,0.2591088165154887
2005-08-31,55.11506407228804,21.804629572388972,5.421231855194868,5.30304352263654,2.625117547696922,1.8507022410392722,1.3791415352312717,2.1663382513668044,0.6274114478342063,2.4542345754070984,0.9754966323405205,,0.004933044223502627,0.2726557023519821
2005-09-30,55.92228011862365,20.840136223035387,5.481477139387823,5.2840829038195825,2.596538497392438,1.8472738889175708,1.3791331817906531,2.201941110664868,0.6377226914662393,2.5406785022904255,0.9920502308215765,,0.004888200313127827,0.27179731147667313
2005-10-31,57.12457163111224,19.699846271494103,5.4108111033883075,5.480876003809328,2.5557974630985245,1.8045449074500175,1.3362508247218916,2.165466700491323,0.6271590306522165,2.5499983515439864,0.9759423055643122,,0.004287444050844201,0.26444796262290254
2005-11-30,57.694754556217845,19.952737106006424,5.350997709605123,5.416504541637206,2.6019742185846995,1.0830848548979013,1.308624314648996,2.1506972869890792,0.6228815365428554,2.5878608627776623,0.9697312746422249,,0.003952646904606647,0.2561990905453931
2005-12-31,57.25015594524495,20.211065393711994,5.261872792726188,5.7559714479822475,2.5870057280033416,0.9044746871396548,1.2518203438921485,2.0903963770612153,0.6054172826666702,2.566756611595309,0.9429462727508581,,0.29455888059805946,0.27755823662734647
2006-01-31,58.1445446659972,19.968831941126087,5.1585113911153835,5.686274393655817,2.4876041950584664,0.8774995146559408,1.2196407850278166,2.074451027213543,0.6007992157383688,2.596741049411605,0.9357535659649282,,0.0038699479668467505,0.2454783070680012
2006-02-28,58.900698091436496,19.472941167033568,5.027754588839435,5.588844107845178,2.434684727284213,0.8527480591397046,1.1813453499040343,2.040967352607703,0.4925847725126433,2.5620896449923833,0.9216475978482319,,0.2870959650673151,0.23659857548906713
2006-03-31,59.92814260716035,19.029255923791347,5.06391920677898,5.655615733281922,2.388679679166974,0.3025021906796235,1.1547505932376376,2.020357796320288,0.48761068334730134,2.5521966600803654,0.9126931357555407,,0.26873416193799465,0.23554162846168583
2006-04-30,58.48492551860935,19.801303956700657,5.336465095031792,5.910874248914441,2.465182356263346,0.3152973360418687,1.1426148740028534,2.030925368160387,0.4901611528411986,2.582716955073163,0.9176840582939731,,0.274949649465214,0.24689943060174047
2006-05-31,58.00734153812258,20.268266610709414,5.847846881751219,6.031833717171386,2.2107148648407753,0.3232496957223772,1.1066218746990717,1.8480695051704559,0.4814247030662479,2.5514534358753296,0.8005288859734672,,0.27131328916911823,0.25133499772855716
2006-06-30,58.10617324472966,20.08787242612042,6.000471977133868,6.252772073652439,2.1889084561744867,0.2929202025634962,1.0570383499469231,1.7946243273334743,0.46750215913675525,2.4871496070902133,0.7514299652367914,,0.2635799892684597,0.24955722161300425
2006-07-31,57.99638851232159,20.88271786936932,5.648826365803108,5.959527694075424,2.0163720546022246,0.26536929883687377,1.066900018513782,1.8435988588317247,0.4802600934127062,2.5631934607054196,0.7702391161829772,,0.2707596836053699,0.23584697373950253
2006-08-31,58.38215166067786,20.79435389381161,5.495140656002615,5.8002406678156415,2.196804712437311,0.24789688849667,1.0300307090416847,1.8118879988484957,0.4719993698259094,2.528092828992949,0.7562054837139175,,0.25794689450013353,0.22724823583518028
2006-09-30,57.163825760772156,21.713889960621117,5.80890089159971,5.811930556672413,2.371640887469746,0.239638327772054,1.014288871968775,1.6109778904544507,0.47323205675451646,2.5446664017391267,0.7591564460376582,,0.2642205009347142,0.2236314472035609
2006-10-31,57.84837590515421,21.088273355172884,5.6881041148514955,6.01469466735606,2.2636530999436535,0.23207947058362732,0.9974646248915636,1.6147865244198965,0.4743508602437341,2.559473409653323,0.7589627582292003,,0.24536505493083943,0.214416154569515
2006-11-30,57.5551954393978,21.536500295994312,5.669369001055736,5.9839104368484985,2.235561504575868,0.2280029250460946,0.9642801247278723,1.5965089245390367,0.4689817324391835,2.5322763647506625,0.746609627894522,,0.2443992253550492,0.23840439737535654
2006-12-31,57.70146743668847,20.919743496601114,5.887448398220224,6.373463864774563,2.177149307198392,0.2065049119205556,0.9379028862001818,1.5897762369207733,0.4670039749367651,2.5229517965136536,0.7439188015633279,,0.2486451367129771,0.22402375174897848
2007-01-31,58.06971795248573,20.830789978116897,5.800150368157648,6.37318845793517,2.119771827770415,0.19628322493728984,0.9069912154855805,1.571818001779418,0.46172866197190027,2.500310593629823,0.7358453128866486,,0.24235613155818655,0.19104827328527624
2007-02-28,59.3166479796718,19.901150887805443,5.721460413198011,6.300144725211863,2.0554135417368546,0.19250889701236695,0.8876633946117674,1.5703326722616442,0.36903387175527746,2.509648628212215,0.7450221708325843,,0.238889664837722,0.19208315285243896
2007-03-31,59.02841953318507,20.012288063109583,5.678775240722121,6.310836058460291,2.049341084416476,0.17935678524090493,0.9039456989101292,1.6247430107875618,0.38182049859200745,2.6229978032270695,0.7707058707517186,,0.2471437380916919,0.18962661450538804
2007-04-30,59.96147078471809,19.503571083168755,5.512568245446964,6.178219719977556,1.9742803759076308,0.17406339787944358,0.8816917048666544,1.6095173547686132,0.37824241422177374,2.62884378843846,0.763307197994939,,0.250361910484403,0.1838620221267149
2007-05-01,62.26763959421103,18.196027735468725,5.085000913894067,5.750241632818573,1.8224603042322842,0.1604280573731165,0.8744630970530777,1.6237331887382411,0.3815831867489647,2.6804260123129677,0.7699767469084371,,0.22095579057005357,0.16706373967044855
2007-06-30,62.13924783713144,18.245576904764214,5.297480238643054,5.711143043687265,1.81823850049465,0.1469475305891424,0.8369568952711232,1.567186723902522,0.37384063595330824,2.6414020963870746,0.7541553893946884,,0.30675554993743576,0.16106865384410884
2007-07-01,62.39360182141308,18.322223200584585,5.279867079907074,5.488651346170779,1.779111583297974,0.1311433815031519,0.812631274111721,1.5365926093943776,0.3730815940127514,2.641623720787592,0.7525729864261667,,0.30432222150075455,0.18457718089001268
2007-08-31,61.43893911699189,19.119452626277063,5.606652873952926,5.783197001093368,1.8674922003370225,0.1395094802821815,0.7619952630717928,1.145147381485731,0.3601829206231081,2.554012031731188,0.7262725958693358,,0.30202281639817136,0.19512369188623965
2007-09-30,62.40143876415172,18.530602185102172,5.308817463317047,5.897268557823816,1.6248815034853346,0.11940255701814342,0.7553867509217368,1.171599314262783,0.36850284044985004,2.6134569841380375,0.7430133607425733,,0.3025298128316571,0.16309990575514036
2007-10-31,62.93329463296223,18.401238738159424,5.274953932730026,5.879726613114858,1.4432239681296404,0.11738686868865955,0.7333569274852682,1.1741787819319454,0.36931415977324267,2.6185875032343544,0.5903181670830775,,0.3032040207301309,0.16121568597714825
2007-11-30,61.53698973891273,19.21524663639919,5.561501725573,6.16623495652651,1.51389748987385,0.12328570216728472,0.721686159512572,1.195149155883198,0.37590996626805495,2.666520471892982,0.5081222697352571,,0.24607834047200047,0.1693773867833678
2007-12-31,61.857786893210985,18.78864191024116,5.839242124479093,6.099205711187347,1.4866132121299531,0.10727590627061992,0.6954859408176316,1.1902187762672736,0.3743592151956992,2.6620877543344355,0.49911364049478957,,0.2410378493201002,0.1589310660509041
2008-01-31,62.92423010018647,18.50052044687148,5.54291343661187,5.887360117043017,1.3797099212515067,0.09980280940310648,0.6684285440543154,1.181394520931788,0.37158372436330034,2.655042520109954,0.49387924686642826,,0.14389221983826125,0.1512423924685085
2008-02-29,64.43504855905286,17.617807467749447,5.3039552280269815,5.667090429107782,1.287145016413637,0.09553451830896442,0.651248246761833,1.1867802129645484,0.27995826355252307,2.6871054293265266,0.4953128789233052,,0.14757048889665267,0.14544326091494486
2008-03-31,65.11401549325004,16.93726455254182,5.506306556040752,5.588798593886118,1.2441713355184105,0.0933994263653391,0.6246150920746213,1.169536693300208,0.27589056359424385,2.683218878831227,0.4802963457401793,,0.1416691017461342,0.14081736711088427
2008-04-30,65.3724208215139,16.854845851502354,5.445546954583602,5.614531034128046,1.2173289096066855,0.09234724975768965,0.6142046810799802,0.9838865387097941,0.28017091063972277,2.7557744778332265,0.4865296933691339,,0.1438540930267427,0.1385587842491326
2008-05-31,66.28387361609288,16.454014280296835,5.28949806615888,5.501136878113227,1.1830665676695014,0.0897281864890962,0.5868188175968814,0.9235323368531448,0.2779404101963448,2.7549267111087774,0.3778642316844036,,0.14385809933103927,0.13374179840896874
2008-06-30,65.77812248840608,16.72527589480952,5.482885874263526,5.552214447669677,1.2331414471616482,0.08238171605945582,0.5843189122556489,0.9124844408944418,0.27461550579177196,2.743974831057115,0.35001025391027,,0.1440540804786526,0.13652010724220537
2008-07-31,66.42657093896986,16.362829868795238,5.458915886635006,5.502067244168932,1.1466557078247148,0.07653715527597299,0.5283809592728708,0.8995001123618053,0.270707824972731,2.7295144778878786,0.3434121054023109,,0.12393652646539663,0.13097119196730658
2008-08-31,64.6141749129322,17.370727208137602,5.905571307199706,5.78007986961768,1.20839706660935,0.08240348147605904,0.5063194180299317,0.9018698267331325,0.2714209991174059,2.754869195775287,0.34317966540999945,,0.12422061200335391,0.13676643695825375
2008-09-30,62.917075638073484,18.352747013771932,6.4095681725699505,6.14949117642832,1.2916562667576015,0.08911592989772182,0.46254775527872555,0.8171473844006629,0.26110999591433964,2.6588846325497664,0.32936776252679556,,0.11946667629570329,0.14182159553501214
2008-10-31,61.306099578807206,18.92474183631809,6.766886423396425,7.104146707504408,1.3745646570113452,0.09328561197658322,0.42256312132026763,0.7904780036188086,0.2525881037319454,2.572022297238793,0.1353457829032113,,0.11489418888808221,0.1423836872848463
2008-11-01,61.98193345258281,18.643524143757926,6.651852154394716,6.953256037464495,1.3525701711339218,0.0912606240271195,0.39700193353487745,0.7897723917755055,0.25236263362821726,2.5718507785662403,0.06123116979069919,,0.11475784667273868,0.13862666267075247
2008-12-31,62.40689335065751,18.20141202546993,6.874762389725858,6.83718229986225,1.306830035301893,0.0772812426307736,0.37238032881306005,0.7893982017525343,0.25224306553409576,2.5788460885432554,0.05585279141709157,,0.11462742916854878,0.13229075112319294
2009-01-31,60.8445074835292,19.784626063486954,7.024041387733088,6.888049272528756,1.308637070830644,0.07546509558629333,0.3306037609321257,0.7503600101547565,0.23976886290775404,2.4602011185268235,0.051768571837521676,,0.10969409472801875,0.13227720721809083
2009-02-01,60.370365897060005,20.101056740249216,7.242302587107203,6.986527674651284,1.3050701431979896,0.07745182769103551,0.32294509831587676,0.7294689889280178,0.15539558579413737,2.4033476611698323,0.04944407213507742,,0.12156792562821833,0.13505579807213963
2009-03-02,60.46048214859573,19.693099392700507,7.131891780526418,7.560371397376067,1.2796322626813401,0.07599122168985807,0.27023236622374175,0.7128229046243306,0.15184954331555117,2.366109679879067,0.047199586737532315,,0.11876931812669606,0.1315483975231836
2009-04-30,62.746458968378136,18.71770992121559,6.477319928530766,6.985640780155341,1.1652670910947884,0.06897580004618441,0.25165452203027155,0.7238276603750147,0.15419383826482927,2.418405553007629,0.04719355253857469,,0.12049370010430549,0.12285868425858142
2009-05-31,63.72572801336079,18.24556250290982,6.101830330134943,6.808139946359012,1.1233502200890841,0.06670285184527998,0.23446583194968768,0.7445951846140763,0.15861785305312803,2.4981201739299155,0.04792383942666612,,0.12381500854440279,0.12114824378319426
2009-06-30,63.95053063811198,18.172785874021685,6.092778041979481,6.780492016971321,1.119173129348382,0.05578233293727718,0.20701395844865256,0.7169788865261645,0.15695635948119274,2.475900656510694,0.04675100567888794,,0.10689168524857595,0.11796541473568616
2009-07-01,64.20413570993794,17.976759761561485,5.976930117378975,6.81478707465783,1.073038074029965,0.051897235613059076,0.18772808039340694,0.7182196751316533,0.1623446509223605,2.560233428834221,0.047888619255729854,,0.1105395566720445,0.11549801561137633
2009-08-31,63.677679872403495,17.572990544275076,6.1325733877918465,6.65948455372851,0.9608081935023635,0.0,0.15788783304561949,0.4157945694499736,0.1591227785252737,2.5081769799306413,0.04599338398218086,1.3854158834141843,0.1105395566720445,0.11549801561137633
2009-09-30,65.77100519080521,17.0337074359527,5.885585046484636,6.450494496853981,0.9183304685690767,0.0,0.13375589216326972,0.4217476106700346,0.16140098158325175,2.544102420715048,0.045989006311334193,0.31815916186344806,0.11117160031493498,0.2045506877130847
2009-10-31,63.766322998889024,17.97331061443327,5.872822552584619,6.795155206629295,0.9279759109118612,0.0,0.10305872361011512,0.40545157515750424,0.1551645594646787,2.444900332234662,0.045092101295411906,1.1998944728390013,0.10685783522856199,0.20399311672196804
2009-11-30,62.08068573516377,18.020819732820517,5.85059200534387,6.590895868193456,0.9001879680553345,0.0,0.07492516580814729,0.3925878181519196,0.15024165544572943,2.364532304471286,0.04249767568151531,3.23187520591321,0.09852522883782704,0.20163363611342142
2009-12-31,61.42750718516849,18.03668122995352,6.146183077822539,6.834344696550729,1.0040487858909688,0.0,0.04932337355622768,0.387189103075622,0.14817559059898752,2.329657419907352,0.0517184679564411,3.295086968582142,0.10226661643419994,0.1878174845028395
2010-01-31,63.097572935536796,17.551121423736834,5.934894254267772,6.6324300567064896,0.0739197656683162,0.024721598262126193,0.942573473131738,0.38631096596919623,0.03971719882901785,0.09691782606999766,2.324426212510902,2.7183342077846993,0.09691782606999766,0.17706008152611388
2010-02-28,63.589263946597306,16.76162479086426,5.685746521085924,6.6216151963979595,0.927296425300047,0.0,0.02502618480206374,0.3896531788190709,0.0745592908499443,2.3530646900843157,0.03949895855486742,3.2649151188392964,0.0950014593553321,0.1727342384495954
2010-03-31,64.87138598767176,16.69418780242914,5.634066847470523,6.649453713539264,0.9206432299324975,0.0,0.0,0.3884297753336531,0.07432519524581616,2.2988830330203482,0.0381085450084194,2.16943289150853,0.09466813863589388,0.16641484020416306
2010-04-30,64.68557575215532,17.37535871994008,5.64928113754247,7.219961320133642,0.921116130495658,0.0,0.0,0.22162458941571064,0.0,2.2638527337799976,0.0,1.2914735124440544,0.2017412040243325,0.17001490006872158
2010-05-31,66.15032853799333,17.432750337452134,5.538134800224319,7.140932763208515,0.9243362823996383,0.0,0.0,0.13905709121280485,0.0,2.2133910287858916,0.0,0.09050807473513958,0.20337285263266444,0.16718823135558578
2010-06-30,66.84899251707948,16.96271302898533,5.363906053563714,7.007288443407314,0.9107880172548051,0.0,0.0,0.13862130990569013,0.0,2.2133910287858916,0.0,0.22892135537864863,0.2022774654224283,0.1517362603937734
2010-07-31,68.21937868217347,16.1868192191376,5.168172457789681,6.811115015472959,0.8502610608493965,0.0,0.0,0.13867807345309052,0.0,2.1575392919553598,0.0,0.08857157640799476,0.20169429779467396,0.1777703249657731
2010-08-31,68.5070854344263,16.290788069134056,5.056319145625512,6.626667677463725,0.8164519023263647,0.0,0.0,0.13626131310523856,0.0,2.089701134501361,0.0,0.10682292419506347,0.1973343973971763,0.1725680018252384
2010-09-30,68.45408571845975,16.357792154829585,5.065259945449626,6.735490670743935,0.8143743081455034,0.0,0.0,0.0,0.0,2.0868986275132917,0.0,0.11243902760258659,0.19918154953498032,0.17447799772075986
2010-10-31,68.31371291815815,16.347323224699277,5.163606543884913,6.742093258751986,0.9687372415732982,0.0,0.0,0.0,0.0,2.016946187498662,0.0,0.07623046909965658,0.19562108090692884,0.17572907542713792
2010-11-30,66.45791687629634,16.58137464312651,5.381331165990908,6.733564364952234,0.9955057985970002,0.0,0.0,0.0,0.0,0.191790143214845,0.0,0.191790143214845,0.1920542650011604,0.1773980145526319
2010-12-31,64.75686224627779,15.993610725752047,5.293333219369666,6.700174356538406,0.948895775423116,0.0,0.0,0.0,0.9557269691410427,0.29496348684508544,0.0,0.29496348684508544,0.191790143214845,0.29496348684508544
2011-01-31,67.91832152363133,16.160322539890508,5.352198420373626,6.761961914272679,0.9339345392317653,0.0,0.0,0.0,0.09931563795052231,2.201909012327416,0.0,0.17579991451548962,0.19866096282431123,0.2968911729328863
2011-02-28,68.03160655408165,16.171597234515268,5.378112112050869,6.767631911579147,0.9227631035765871,0.0,0.0,0.0,0.0,2.155372800031792,0.0,0.09074999982927276,0.18304974343296118,0.29911654090245177
2011-03-31,68.75013163501886,15.968478198666244,5.300781393149415,6.671955515611685,0.9077583076743334,0.0,0.0,0.0,0.0,1.8330035814548562,0.0,0.09553490504448903,0.17760135537575777,0.2947551080043534
2011-04-30,70.26931997364213,15.194919237221965,4.973568649417858,6.349972379127926,0.8516651856385553,0.0,0.0,0.0,0.0,1.8072234187508553,0.0,0.099923889912838,0.17646485250403152,0.276942413783851
2011-05-31,69.46263414575327,15.57946442310238,5.127266531791682,6.579493833086386,0.8959592804734237,0.0,0.0,0.0,0.0,1.825110642556892,0.0,0.10851722720230503,0.13170194416291728,0.2898519718707433
2011-06-30,69.92820453415901,15.319855982188688,5.024463692167002,6.482213865977593,0.9052376669451507,0.0,0.0,0.0,0.0,1.8041936325727264,0.0,0.12050972196234659,0.13084247892438317,0.2844784251030949
2011-07-31,69.08638140380242,16.649344535022564,4.866849298675467,6.283587606469091,0.8533853005459845,0.0,0.0,0.0,0.0,1.7328282305659612,0.0,0.12521354652251368,0.1272387620020435,0.27517131639396725
2011-08-31,69.40781918413421,16.49889827714266,4.832424725581687,6.214557213200249,0.8313842915318176,0.0,0.0,0.0,0.0,1.6816441577242842,0.0,0.13078909493786425,0.13149884638813925,0.2709842093590873
