Fecha,Bonos,BID                            ,BIRF                          ,CAF                ,Otros
2003-11-30,55.10258262400377,20.010935700841024,12.600922397303767,6.091584047592337,6.193975230259106
2003-12-31,54.37091847840507,21.083373591552242,12.690318677980208,6.016588596807966,5.83880065525451
2004-01-31,55.71331029112459,20.490842043396242,12.411593864835432,5.821625392341442,5.562628408302289
2004-02-29,57.55075317390135,21.28933392764636,12.97400588305509,6.314565087441637,5.823488131686826
2004-03-31,55.323780049638025,20.62842681151081,12.516235406561977,5.960374070348838,5.571183661940343
2004-04-30,54.84410514362183,20.570506806489693,12.501443498426331,6.544347564105142,5.539596987357004
2004-05-31,54.89565281352194,20.535996205620428,12.517018355538955,6.544341910732124,5.506990714586559
2004-06-30,54.31857883441643,19.95062684184733,12.533366023612706,6.637103626958553,6.560324673164962
2004-07-31,54.48505794617445,19.897808363083893,12.558481858261834,6.626426538248609,6.4322252942311975
2004-08-31,54.30281266586752,19.770567712560354,12.55369297809397,6.94180974448423,6.43111689899393
2004-09-30,53.30500958201792,19.247532611922146,12.216354541172594,6.626719755289575,8.604383509597776
2004-10-31,55.13289496273474,19.29795142728585,12.790644055002714,6.562782866703731,6.215726688272963
2004-11-30,55.45158784965699,18.85558194152116,13.38463068560094,6.300950263385769,6.007249259835143
2004-12-31,55.167590190433025,19.3171824074925,13.342565450528499,6.286656476723712,5.886005474822249
2005-01-31,55.558878232083906,19.140337787434426,13.325576239161235,6.235594601431046,5.739613139889384
2005-02-28,56.31324355898853,18.845985699851486,13.11012412606279,6.102440444186053,5.628206170911145
2005-03-31,56.498282312735405,18.817563841777435,13.121330916017746,5.963706051458494,5.599116878010911
2005-04-30,58.60887393474612,14.151247915745738,14.45141325335845,6.858469959452432,5.929994936697257
2005-05-31,58.93932620769343,14.1133969042871,14.274456760177015,6.784295697778527,5.888524430063924
2005-06-30,57.865192032748645,14.51975489205115,14.723604078553157,6.9301806621253705,5.961268334521682
2005-07-31,58.574921623549194,14.719964909812502,14.25308246127995,6.693410316171794,5.7586206891865315
2005-08-31,58.49292336064041,14.542952833636841,14.225901766316243,7.042119152739401,5.696102886667101
2005-09-30,57.37716656904972,15.091630088456515,14.548163298568154,7.148802688878808,5.834237355046786
2005-10-31,55.939530862666096,15.364497292957324,15.563453041417288,7.257422677079614,5.8750961258796774
2005-11-30,57.56455586997809,15.437872256732257,15.626862452530558,7.5068142020912205,3.86389521866787
2005-12-31,57.749286410845755,15.03480361105162,16.44659681451497,7.391878251971996,3.3774349116156586
2006-01-31,58.00812245569327,14.985130895344462,16.518247152179633,7.2263239629483484,3.262175533834285
2006-02-28,57.9317830774999,14.957513901425774,16.62674897091431,7.2431599455511195,3.24079410460891
2006-03-31,58.23705087815828,15.497596000028658,17.30842143936175,7.310304752029103,1.6466269304222008
2006-04-30,58.109199807938,15.660469489957693,17.346139098760418,7.234360646973211,1.6498309563706903
2006-05-31,58.01999094261133,16.740061181833248,17.266742359344374,6.328397928562109,1.6448075876489305
2006-06-30,57.27527571742694,17.108764912213804,17.828132164508997,6.2410957560931655,1.5467314497570859
2006-07-31,59.650148610116915,16.13551139754389,17.023009879338208,5.759637871980789,1.4316922410201893
2006-08-31,59.81975229701969,15.80803878581604,16.68572929861935,6.31961514236005,1.3668644761848838
2006-09-30,60.03348311034535,16.060160302827015,16.068536570151846,6.556994781677837,1.2808252349979454
2006-10-31,59.401544067635115,16.022277478528903,16.94221922861602,6.376268322468327,1.2576909027516365
2006-11-30,60.0040431561988,15.795744783614484,16.672106199272726,6.228622438895376,1.2994834220186278
2006-12-31,58.45408633482637,16.450747449045654,17.80877509630835,6.083405066006618,1.2029860538130013
2007-01-31,58.65972180785042,16.333283922369326,17.946965158988952,5.969299572592203,1.090729538199088
2007-02-28,57.914876310426585,16.65017636484564,18.33422119933824,5.981514421329657,1.1192117040598863
2007-03-31,58.14107471346623,16.498368128152162,18.33467465700488,5.953886568426705,1.0719959329500344
2007-04-30,58.17348473851829,16.442389105515932,18.42783401350999,5.888704628893985,1.067587513561803
2007-05-01,58.35572291457818,16.30789470457658,18.44136051532504,5.8447365591387666,1.0502853063814181
2007-06-30,58.14312437207926,16.881464147819212,18.199682149219235,5.7941750937323695,0.9815542371499089
2007-07-31,58.752240168264834,16.93047919672315,17.59996909544291,5.704918550753681,1.0123929888154086
2007-08-31,58.448847601586436,17.139737511851635,17.679439195989026,5.708990165577986,1.022985524994917
2007-09-30,58.559473901102585,16.77665704457074,18.63625049796365,5.134868529649413,0.8927500267136139
2007-10-31,58.831729280692,16.864878835300384,18.79843467439591,4.614219889899753,0.8907373197119589
2007-11-30,58.673325945066836,16.981921162045772,18.828460560730157,4.622652134088465,0.8936401980687536
2007-12-31,57.84696432510535,17.97801206037562,18.778394780850054,4.57702381354331,0.8196050201256855
2008-01-31,58.61727627624206,17.56223503129157,18.653584125348075,4.371489865235009,0.795414701883259
2008-02-29,58.49792991913456,17.61118128866603,18.816930504786235,4.27381892461711,0.8001393627960722
2008-03-31,57.39352628377408,18.658641663787172,18.938173752784955,4.215992495427953,0.7936658042258398
2008-04-30,57.401337422817,18.545507977101135,19.12100491456794,4.145769597095119,0.7863800884188233
2008-05-31,57.428737533882625,18.461707334918998,19.200381167131674,4.129206298377996,0.7799676656887017
2008-06-30,57.25399055745648,18.769023485592587,19.00634916632408,4.2212917273138535,0.7493450633129931
2008-07-31,57.05712727785407,19.035219521338583,19.185688145578254,3.998384215312367,0.7235808399167012
2008-08-31,56.98319885205322,19.37272631715114,18.96106228856536,3.964044194222368,0.718968348007909
2008-09-30,56.58420358042308,19.761636231739175,18.959780810029294,3.982365206652525,0.7120141711559114
2008-10-31,55.004176387911926,19.667745940669498,20.647982517535898,3.995129630024659,0.6849655238580126
2008-11-30,55.10766652089365,19.661950575658917,20.55285856860256,3.998009462278198,0.6795148725666753
2008-12-31,54.44673461388566,20.564798096056624,20.452383016572316,3.9091817721597857,0.6269025013256092
2009-01-01,56.306089794371275,19.99008239164945,19.603055402842568,3.72431787095635,0.5912245557868051
2009-02-02,56.07385869175353,20.203109573797235,19.489600503936707,3.640620477727347,0.5928107527851586
2009-03-03,54.89742972796703,19.88120407263254,21.075654432467147,3.567164356273284,0.5785474106600047
2009-04-30,55.81083265350857,19.313506839034787,20.8291735580789,3.4744916387457505,0.5719953106320012
2009-05-31,56.19771440346849,18.79409956128554,20.969586674201544,3.46000375891792,0.5785956021264915
2009-06-30,56.19468414475527,18.840355023528783,20.966934287407387,3.460756151699023,0.5372703926095443
2009-07-31,56.16200923826674,18.672798041528445,21.29038490363122,3.352326838985817,0.5224809775877682
2009-08-31,55.71596028864103,19.443600932949938,21.114196585010582,3.0462857769885026,0.679956416409939
2009-09-30,55.86164962744194,19.301640054313175,21.154247533126444,3.011643535049434,0.6708192500690062
2009-10-31,56.56741575923101,18.483539406783777,21.386397752077297,2.920619372423703,0.6420277094842142
2009-11-30,57.09271943675416,18.535572346449225,20.88096846972544,2.8519334781937307,0.6388062688774472
2009-12-31,55.99875524557413,19.0821469582717,21.218692676702478,3.117285353047685,0.5831197664040008
2010-01-31,56.18502104804469,18.998908989540713,21.231875350811535,3.0173861344046142,0.5668084771984415
2010-02-28,55.55906808381703,18.84631006920723,21.94839546354877,3.073671309908197,0.5725550735187719
2010-03-31,55.527415585658716,18.739765898126308,22.117097527534153,3.0621998410217013,0.5535211476591252
2010-04-30,55.449027342032345,18.02824041261004,23.040665755526156,2.9395072831749225,0.5425592066565373
2010-05-31,55.868214711744855,17.748530675437834,22.885153354142236,2.962298942583639,0.5358023160914432
2010-06-30,55.80494822084214,17.646499063510376,23.052996775023665,2.996364912630265,0.4991910279935485
2010-07-31,55.44544310837579,17.70277459106134,23.33041995357073,2.912437622139833,0.6089247248522978
2010-08-31,56.247293065699175,17.457980768687356,22.87993173329097,2.818967948592293,0.5958264837302157
2010-09-30,56.12094017897149,17.378087928913427,23.10837950690289,2.793986584383351,0.5986058008288404
2010-10-31,55.60788893643589,17.564787534754817,22.934248499186346,3.2953060386428006,0.5977689909801495
2010-11-30,55.51333508660639,18.016337406228658,22.54352386120037,3.3328869389657947,0.5939167069987898
2010-12-31,54.70181044798513,18.104411528395943,22.91613031631921,3.2688050498692096,1.0088426574304985
2011-01-31,54.77089823481539,18.139781201224075,22.91778069157497,3.1653101898168425,1.006229682568716
2011-02-28,54.7461874090205,18.20668232848709,22.910664888178875,3.123857283231891,1.012608091081636
2011-03-31,54.79215943837094,18.188411921785487,22.893280488534455,3.114763805717703,1.011384345591411
2011-04-30,54.96032820302644,17.989497742290332,22.96797768968131,3.080490089550759,1.0017062754511605
2011-05-31,54.718476757466036,18.00807825801426,23.108617254375226,3.146804391524677,1.0180233386197926
2011-06-30,54.68203697214993,17.934105235697444,23.137336192512254,3.231116508538194,1.0154050911021695
2011-07-31,57.55375404613739,16.823812308428778,21.721218806502947,2.9499976765389255,0.9512171623919596
2011-08-31,57.59129795413427,16.868133104224363,21.69262517451032,2.9020422845038505,0.945901482627206
2011-09-30,57.42109402683362,17.06663086550173,21.638109013282065,2.930486168139391,0.9436799262431951
2011-10-31,57.269080478612835,16.906620469857803,21.595296183660054,3.278450545135826,0.950552322733484
2011-11-30,56.9117274968985,17.623775399844664,21.20983940146029,3.3090522493009416,0.9456054524955823
2011-12-01,56.08833407935499,17.75745495285613,21.856415854456205,3.370012191311584,0.9277829220210831
2012-01-01,56.385232705178424,17.556708297511143,21.87242204877336,3.2559904570391556,0.9296464914979204
2012-02-01,56.431932868398704,17.54544960792365,21.899740096821564,3.2000253670505816,0.9228520598054987
2012-03-01,56.401082729230055,17.60070200307474,21.87762141558153,3.2041577613526377,0.9164360907610608
2012-04-01,56.49835436149843,17.53293172559395,21.863951137280345,3.1936873742215814,0.911075401405726
2012-05-01,56.76188209910301,17.36726664270278,21.72860442697859,3.2276445447146878,0.9146022865009253
2012-06-01,56.88112280499157,17.285945638378927,21.717498722606855,3.209254791200713,0.9061780428219403
2012-07-01,56.98070801670811,17.27955165175378,21.72920882074842,3.108243421898231,0.9022880888914675
2012-08-01,56.94190902267935,17.374019341452595,21.704012759042712,3.0711690849754487,0.9088897918498882
2012-09-30,57.7411668882686,17.047071866007567,21.312821072218956,3.0074415512273895,0.8914986222774898
2012-10-31,57.63313014949757,17.110138106696564,21.342250826827655,3.0166086954100475,0.8978722215681634
2012-11-30,57.95646450944708,16.898355906520596,21.21168393326932,3.0300410115575573,0.9034546392054197
2012-12-31,56.529831302708025,17.282190285311174,21.976996312342838,3.03622723682131,1.1747548628166307
2013-01-01,57.1591562369724,17.0553975810082,21.7293571040969,2.89224177940156,1.16384729852091
2013-02-01,57.18729245980533,17.161310672255407,21.623137103814994,2.8614588783540356,1.1668008857702346
2013-03-01,57.13714780775378,17.214249738238347,21.620828031977684,2.8642182064932196,1.1635562155369679
2013-04-30,57.12184638792247,17.194483832417145,21.64289238573896,2.8647196195975226,1.176057774323909
2013-05-31,57.317955229981344,17.115962498939545,21.483879461014304,2.8957927345751333,1.1864100754896956
2013-06-30,57.38643438900344,17.113478427453618,21.42126987964738,2.896588533543986,1.1822287703515793
2013-07-31,57.539532569501894,17.050785292211508,21.45093582602765,2.7790127830812756,1.1797335291776723
2013-08-31,57.14758253620498,17.779953357012637,21.158955473892103,2.724410204918251,1.1890984279720376
2013-09-30,58.246841440294325,16.612839792546186,21.475585171756713,2.5506043794332043,1.1141292159695722
2013-10-31,58.29588283445659,16.573996227273277,21.473756384865627,2.54443083680053,1.1119337166039773
2013-11-30,58.52484203412756,16.471166141033518,21.29857400929774,2.5838402639248703,1.1215775516163156
2013-12-31,57.80454677030934,17.32179151610403,20.90399327401179,2.5449447788071353,1.424723660767711
2014-01-31,59.99861201142834,16.479525567032436,19.79188890187341,2.3751505287600545,1.354822990905761
2014-02-28,59.996859565348885,16.533059468468032,19.78742957179237,2.338400891956845,1.3442505024338824
2014-03-31,60.17706013720684,16.41602326075225,19.7050872365356,2.341434240501804,1.3603951250035065
2014-04-30,60.24938843405708,16.345722769786104,19.708595925386636,2.337315983814799,1.3589768869553847
2014-05-31,60.98694160664524,16.2398140691069,19.046011287823966,2.355254098201367,1.3719789382225043
2014-06-30,61.190021290146426,16.181797893828858,18.94171037483778,2.3207528591300957,1.3657175820568441
2014-07-31,61.24914377929983,16.16447478711214,18.95483431125607,2.271736492490511,1.3598106298414503
2014-08-31,61.2169701164739,16.240663043113944,18.941617214277294,2.236805029216256,1.3639445969186015
2014-09-30,61.17661256241321,16.35165393951328,18.81647126118266,2.2720324879597746,1.3832297489310514
2014-10-31,61.70955628439295,15.76921470931729,18.194170184349183,2.1986602604284773,2.128398561512122
2014-11-30,61.861055130049394,15.761878103536036,17.962093365341268,2.229722561217543,2.185250839855776
2014-12-31,57.98708240554188,16.656461992572343,20.783269165834078,2.171783767000458,2.4014026690512402
2015-01-31,59.59763461960842,16.03227247798023,19.995539779894628,2.046007910991401,2.3285452115253253
2015-02-28,59.33486433582665,15.982783847015183,20.340895746196125,2.0189288016072076,2.322527269354826
2015-03-31,60.39703327532236,15.617713162985721,19.740025538814432,1.9732970576902593,2.271930965187234
2015-04-30,60.592834749889626,15.464942771093515,19.698032358153984,1.9863293802201067,2.257860740642767
2015-05-31,60.80342799240176,15.413801042925984,19.493018686067494,2.0077313132818877,2.2820209653228765
2015-06-30,60.91162865639046,15.405767821601879,19.413258780838238,1.9747276359935788,2.294617105175859
2015-07-31,60.689982317388804,15.570481355522286,19.48297066417804,1.9454798567988412,2.3110858061120343
2015-08-31,61.053172752142295,15.776930641768235,19.63513708392685,1.963566273365027,1.5711932487975706
2015-09-30,62.19249832648978,15.063749611181537,18.618613303539668,1.8764413509159978,2.2486974078730086
2015-10-31,60.28215226674194,16.206634646501907,18.647494224825856,1.8708987470683294,2.9928201148619755
2015-11-30,60.35211303684114,16.21556133793387,18.543222793961974,1.9048454980709866,2.9842573331920397
2015-12-31,58.24555147385902,16.586364448252837,19.46909497563823,2.4072676889342532,3.2917214133156616
2016-01-31,57.88824632525048,16.50818879455132,19.37461056067856,2.9596693759927817,3.2692849435268663
2016-02-29,57.93059094181662,16.54246300059835,19.30672877784456,2.9340956063042603,3.286121673436209
2016-03-31,59.62330630146252,15.823890887641085,18.503914069328236,2.8571497714273666,3.191738970140795
2016-04-30,59.793423909049295,15.733089533139497,18.479379138147415,2.808374132684119,3.185733286979681
2016-05-31,58.962305515718185,15.434271973853416,19.684393063876957,2.7878638452350764,3.131165601316366
2016-06-30,59.17260057904905,15.36334952010735,19.587019369696854,2.753719116115938,3.123311415030806
2016-07-31,59.11464639323314,15.400355267331989,19.631145107935463,2.7209477164037263,3.132905515095668
2016-08-31,59.292224168052485,15.375974373421986,19.505341916750666,2.696928935904231,3.129530605870612
2016-09-30,59.452798457465605,15.311164867270532,19.403041111215167,2.693838306000269,3.1391572580484315
2016-10-31,59.42414671925087,15.353380906142108,19.384213283444783,2.7057653426253236,3.132493748536901
2016-11-30,58.547971675809265,15.999458820915851,18.989830302803174,3.2043135242298404,3.258425676241874
2016-12-31,56.83875034097237,16.401523488449598,19.96908908340985,3.0963165630430556,3.694320524125136
2017-01-31,57.33566521829432,15.95893766899674,19.54883441279783,3.528221139146475,3.628341560764637
2017-02-28,57.51082658233157,15.9656394320442,19.44444658919881,3.4657185115436238,3.6133688848817798
2017-03-31,57.62197500218604,15.897324393388434,19.391359568062704,3.465470633283294,3.623870403079532
2017-04-30,57.581078400700356,15.851083676567217,19.455301666463377,3.4652719326508956,3.647264323618149
2017-05-31,57.56585690630984,15.614360527420168,19.510071037783046,3.4532226488057165,3.856488879681244
2017-06-30,57.580463823834805,15.609648730227093,19.494323438608394,3.42923848909231,3.8863255182374004
2017-07-31,57.56164536100741,15.537261937761171,19.597689125831838,3.3768063954662093,3.926597179933374
2017-08-31,58.35610300127937,15.861248809522666,18.786030220640132,3.2144329905688913,3.782184977988947
2017-09-30,58.467601402738225,15.829335197777528,18.69952761255221,3.2226815267304634,3.7808542602015742
2017-10-31,58.47853237195878,15.859829879844275,18.65531109165802,3.235960026322676,3.770366630216266
2017-11-30,58.56873105018008,15.69893467159407,18.69780651880506,3.2334381570988677,3.8010896023219423
2017-12-31,58.33167252456304,16.238841148599757,18.486155420792112,3.188471684958842,3.7548592210862526
2018-01-31,57.814586791666265,15.982990947788023,19.296094285009836,3.1207141443726343,3.785613831163243
2018-02-28,57.82911051854347,15.987789093081739,19.085154942562795,3.0947521905025206,4.00319325530948
2018-03-31,57.12639411232187,15.677779589198481,20.194577406250644,3.0499163456644105,3.9513325465646
2018-04-30,56.93730723411824,15.611793587839,19.99107699078903,3.046207644498413,4.413614542755329
2018-05-30,57.13366769221193,15.570225907485227,19.92448548740951,3.026330635153464,4.345290277739865
2018-06-30,57.204252039627114,15.542007935807739,19.907913231491293,3.0056995306178886,4.340127262455964
2018-07-31,57.25501597497927,15.518723005890395,19.920209727229867,2.983588643390283,4.322462648510179
2018-08-31,57.293576774769974,15.581318735014401,19.796385440196477,2.9859101431861914,4.34280890683297
2018-09-30,57.03190131935196,15.41631996631129,19.59942890647352,2.970035746231474,4.982314061631757
2018-10-31,57.70244837573698,15.101290697231143,18.99522156514058,2.917539788422494,5.283499573468808
2018-11-30,57.5479252127274,14.936746320513375,19.111891592751064,3.174923202837447,5.22851367117072
2018-12-31,56.74169008543177,15.892654446974102,18.845597682094905,3.3967585176118766,5.123299267887333
2019-01-31,58.42419266142568,15.25151300938013,18.133931643778865,3.243841361061521,4.946521324353803
2019-02-28,58.59218642825582,15.23477669479896,18.008017920796345,3.230992195698169,4.934026760450712
2019-03-31,57.88982768058337,15.526843279161378,18.265385705035982,3.309423970718812,5.008519364500441
2019-04-30,57.95457091516734,15.52002409062726,18.195850907976453,3.3209971166519114,5.008556969577047
2019-05-31,58.07784854016156,15.41842201041917,18.292041135635507,3.245307035856674,4.966381277927093
2019-06-30,58.140180120672255,15.29822950183487,18.36239804545709,3.2229212681894137,4.97627106384635
2019-07-31,58.22587405654528,15.361476627760318,18.27765704307348,3.2184466061918675,4.9165456664290454
2019-08-31,58.358277761115104,15.380247554461057,18.144823513718546,3.2163821050897825,4.900269065615491
2019-09-30,57.99611652926549,15.912368292896925,18.022978180936843,3.1963869198471646,4.872150077053592
2019-10-31,58.03052784850995,15.85288922081856,18.012601890840465,3.1926326061289965,4.9113484337020274
2019-11-30,57.03821841153584,15.679603913011276,19.320936417738352,3.117467675523334,4.843773582191201
2019-12-31,56.45749390639042,16.590818877850598,19.142983979544933,3.139068636858554,4.669634599355486
2020-01-31,57.018261788178606,16.11044690384662,18.47752267477981,3.874410297584225,4.519358335610734
2020-02-29,56.43755849879628,16.300123241964226,18.689200023492894,3.925294730540015,4.647823505206583
2020-03-31,55.44041892651773,16.056442659899417,18.926099811718693,3.8846354674161065,5.692403134448069
2020-04-30,53.82704397907523,16.108198779101958,18.189904901659162,3.7713742474779384,8.10347809268571
2020-05-31,52.72064563006046,15.558553970208209,18.567587964282385,3.6119508135074243,9.54126162194152
2020-06-30,54.779502297815995,14.84200447170332,17.83282861315164,3.434860728719613,9.110803888609428
2020-07-31,53.26722559194849,15.79197741523668,18.682721316845054,3.3148025080044388,8.943273167965344
2020-08-31,52.81213278751101,15.623723520582603,18.463530632658426,3.8449411886680487,9.255671870579917
2020-09-30,52.88186789948912,15.617491411218303,18.409467186780805,3.8603003488135252,9.230873153698246
2020-10-31,52.91466196690781,15.59418354628388,18.37754898486158,3.8590699852900694,9.254535516656679
2020-11-30,53.047378525576406,15.484360947442008,18.414233678529058,3.7947004053798175,9.25932644307271
2020-12-31,48.2363990023386,14.012274222209287,16.94766054580849,3.4162050740003314,17.3874611556433
2021-01-31,49.448918312686196,13.696494412727475,16.558928071378602,3.3115747278822028,16.984084475325517
2021-02-28,49.50244221007566,13.675991300752427,16.547846863973366,3.315023760369915,16.95869586482862
2021-03-31,48.380279987746356,13.906980814463395,17.32177112563408,3.385645005752496,17.005323066403673
2021-04-30,50.00635479522827,13.336869824711842,16.804488155848667,3.255321125655063,16.59696609855616
2021-05-31,50.073273861629495,13.25334243357736,16.837272755055256,3.1950310277052134,16.641079922032702
2021-06-30,49.70027000240221,13.136108304707971,17.67930526124369,3.170286626468787,16.314029805177334
2021-07-31,49.67476620219402,13.153404010720903,17.71130409928869,3.1357134278776866,16.32481225991871
2021-08-31,49.79954837267246,13.165233564265064,17.60237525985389,3.146676955120166,16.286165848088412
2021-09-30,49.68009291493177,13.222944760205152,17.489610066724552,3.143370695161192,16.46398156297733
2021-10-31,50.06726018475413,12.91901925805838,17.77056446191557,3.077219976799967,16.16593611847195
2021-11-30,49.64877329666917,13.203241911113139,17.580979479148578,3.7044412510916205,15.86256406197749
2021-12-31,48.595024004413354,13.989721794318566,17.996423339711377,3.600493271078346,15.81833759047836
2022-01-31,48.72492574902275,14.041558763286794,17.891027716605116,3.5894438344210196,15.753043936664312
2022-02-28,48.64033986937212,13.96653539842226,17.83165224888778,3.579618561061549,15.981853922256285
2022-03-31,48.736508405014,13.973305563209525,17.821256112157958,3.585301780471903,15.883628139146616
2022-04-30,49.02235765088733,13.983073392509155,17.710941930419192,3.6185020112571062,15.665125014927217
2022-05-31,48.57393952302237,13.797333251052176,18.60742755421714,3.5216911726231896,15.499608499085124
2022-06-30,48.53313872407048,13.71049944920497,18.540409009602794,3.9263511524783112,15.289601664643444
2022-07-31,48.37407318064715,13.727725262072388,18.414291956014463,4.316774323547936,15.167135277718064
2022-08-31,48.18132844923599,14.312561258837206,18.25097562448959,4.290195955891678,14.96493871154555
2022-09-30,48.195656542668665,14.23848572764513,18.18580787630946,4.2979489842916125,15.082100869085135
2022-10-31,48.22883312272089,14.158213766251418,18.16383970867201,4.30427662464882,15.14483677770686
2022-11-30,47.94275611137135,13.97817538837115,18.602526259711233,4.2210439807307205,15.255498259815543
2022-12-31,47.57013371917933,13.602688004912014,19.516761133458107,4.082452988316035,15.22796415413451
2023-01-31,47.48973590190384,13.59215050396759,19.524075057134745,4.066557938303428,15.327480598690402
2023-02-28,48.63146479334807,13.237490447783626,19.006520414151485,3.9664964977624533,15.158027846954361
2023-03-31,48.0161545212365,13.341581105991299,19.263471966180447,4.0050171224192175,15.373775284172536
2023-04-30,48.09198632395118,13.317338890549879,19.261899482282047,4.009666518791633,15.319108784425259
2023-05-31,48.31561460051411,13.383595666878453,19.265474754714948,3.982450147846823,15.05286483004567
2023-06-30,48.29942791274136,13.393688502023874,19.296235545760823,3.9568351374181465,15.053812902055785
2023-07-31,48.21859148870185,13.426189457594761,19.296774606861344,3.9411549794708565,15.117289467371187
2023-08-31,48.36479978468457,13.38981030040021,19.241692606599127,3.937823968475647,15.065873339840424
2023-09-30,48.022965008968356,13.254428637532081,19.993649100969606,3.9135131805855012,14.815444071944473
2023-10-31,47.52425547029768,13.375793735162672,20.160064767232804,3.9571759619667226,14.982710065340127
2023-11-30,48.85469299744937,13.485839250937623,19.45874387843819,3.754257742810079,14.44646613036476
2023-12-31,48.35166945193709,14.013266968389459,19.299990962175055,4.005351278769601,14.329721338728794
2024-01-31,48.37163331222377,13.967886479736947,19.268301072211827,3.98893513345061,14.403244002376864
2024-02-28,48.4339235637184,13.936439436512222,19.25425171248402,3.975998711119291,14.399386576166084
2024-03-31,48.559025439185966,13.93505316115722,19.279561464690868,3.9853789162572393,14.240981018708727
2024-04-30,49.46743263957071,13.709121243714172,18.912557042283584,3.930010701011995,13.980878373419555
2024-05-31,49.33624281598683,13.846659370891818,19.219229350922067,3.9372291185174233,13.660639343681877
2024-06-30,49.43382006205005,13.772652165092275,19.27271647418004,3.931694066870702,13.589117231806934
2024-07-31,48.95388743909583,13.617763404410463,20.040606595409365,3.8697435066062673,13.51799905447806
2024-08-31,49.31234241128305,13.642339101940722,20.20642531932446,3.876792176621074,12.962100990830692
2024-09-30,49.29624725030518,13.592546372458392,20.22480455469477,3.8743482182750957,13.01205360426656
2024-10-31,49.45465120694479,13.591730332924696,20.159571570951584,3.8934297789628585,12.900617110216098
2024-11-30,51.498901329759036,13.12615621419217,19.4355577864163,3.7262108391161073,12.21317383051638
2024-12-31,51.7549689253955,13.188189450115079,19.49941407549969,4.157583506423344,11.399844042566375
2025-01-31,51.76365483430389,13.217128992033711,19.50888725201528,4.115321033263668,11.395007888383441
2025-02-28,52.27343106273016,13.196044036028118,19.65364664067456,4.1181899970023474,10.758688263564812
2025-03-31,52.18717454775803,13.101611503012133,19.67855324181271,4.143867107730119,10.888793599687006
2025-04-30,54.03587932864903,12.471278350715092,18.919156030786034,3.961356947203608,10.612329342646257
2025-05-31,54.562518969677775,12.581388228491496,19.098163232130588,3.9562176091159094,9.801711960584228
2025-06-30,54.478011957992734,12.531116214416011,19.18927026076438,3.929242413153608,9.87235915367329
2025-07-31,54.596182683454806,12.553912231287734,19.1598075794715,3.903379664399979,9.786717841385958
2025-08-31,53.42338831958009,12.992741709576144,19.987505506528464,4.077591312598805,9.518773151716479
2025-09-30,49.94955724985661,10.327204497391657,17.79835844258765,3.504472628055963,18.420407182108146
2025-10-31,49.314012852841195,11.475057891205633,17.32424621044962,3.46743264777681,18.416559609973422
2025-11-30,48.995680930421635,11.757826430274617,17.74390365716688,3.509405157913683,17.993183824223184
2025-12-31,48.64201691893999,11.03763655087188,17.6946564264921,4.134070730900049,18.491619372795974
2026-01-31,50.53588569294125,10.650053109061501,16.941339354814957,3.8872865103688974,17.985435332813402
