Fecha,Perspectiva,Sexo,Concepto,Periodo,Valor
2022,Total nacional,Mujeres,Tasa de Trabajo Infantil (TTI),IV,2.1480880497
2023,Total nacional,Mujeres,Tasa de Trabajo Infantil (TTI),IV,1.6825067609
2024,Total nacional,Mujeres,Tasa de Trabajo Infantil (TTI),IV,1.8669145724
2025,Total nacional,Mujeres,Tasa de Trabajo Infantil (TTI),IV,1.4558684215
2022,Total nacional,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,13.693104499
2023,Total nacional,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,12.673583713
2024,Total nacional,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,11.682397388
2025,Total nacional,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,11.334978404
2022,Total nacional,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,15.700840646
2023,Total nacional,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,14.46339949
2024,Total nacional,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,13.581172605
2025,Total nacional,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,13.368121072
2022,Total nacional,Mujeres,Mujeres de 5 a 17 años,IV,5245.464
2023,Total nacional,Mujeres,Mujeres de 5 a 17 años,IV,5184.934
2024,Total nacional,Mujeres,Mujeres de 5 a 17 años,IV,5284.572
2025,Total nacional,Mujeres,Mujeres de 5 a 17 años,IV,5282.232
2022,Total nacional,Mujeres,Mujeres de 5 a 17 años que trabajan,IV,112.677
2023,Total nacional,Mujeres,Mujeres de 5 a 17 años que trabajan,IV,87.237
2024,Total nacional,Mujeres,Mujeres de 5 a 17 años que trabajan,IV,98.658
2025,Total nacional,Mujeres,Mujeres de 5 a 17 años que trabajan,IV,76.902
2022,Total nacional,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,605.59
2023,Total nacional,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,569.88
2024,Total nacional,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,518.706
2025,Total nacional,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,521.837
2022,Total nacional,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,710.905
2023,Total nacional,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,662.681
2024,Total nacional,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,619.048
2025,Total nacional,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,629.233
2022,Total cabeceras,Hombres,Tasa de Trabajo Infantil (TTI),IV,2.7732565521
2023,Total cabeceras,Hombres,Tasa de Trabajo Infantil (TTI),IV,2.1644803777
2024,Total cabeceras,Hombres,Tasa de Trabajo Infantil (TTI),IV,2.1661593792
2025,Total cabeceras,Hombres,Tasa de Trabajo Infantil (TTI),IV,2.4974092289
2022,Total cabeceras,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,6.7057442067
2023,Total cabeceras,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,5.7351951641
2024,Total cabeceras,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,5.0501966597
2025,Total cabeceras,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,6.0533256084
2022,Total cabeceras,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,7.827592964
2023,Total cabeceras,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,6.9600222609
2024,Total cabeceras,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,5.881506914
2025,Total cabeceras,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,6.7370633569
2022,Total cabeceras,Hombres,Hombres de 5 a 17 años,IV,3967.555
2023,Total cabeceras,Hombres,Hombres de 5 a 17 años,IV,4007.268
2024,Total cabeceras,Hombres,Hombres de 5 a 17 años,IV,4006.395
2025,Total cabeceras,Hombres,Hombres de 5 a 17 años,IV,4080.659
2022,Total cabeceras,Hombres,Hombres de 5 a 17 años que trabajan,IV,110.03
2023,Total cabeceras,Hombres,Hombres de 5 a 17 años que trabajan,IV,86.737
2024,Total cabeceras,Hombres,Hombres de 5 a 17 años que trabajan,IV,86.785
2025,Total cabeceras,Hombres,Hombres de 5 a 17 años que trabajan,IV,101.911
2022,Total cabeceras,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,156.024
2023,Total cabeceras,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,143.088
2024,Total cabeceras,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,115.546
2025,Total cabeceras,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,145.105
2022,Total cabeceras,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,200.534
2023,Total cabeceras,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,192.17
2024,Total cabeceras,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,148.852
2025,Total cabeceras,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,173.006
2022,Total cabeceras,Mujeres,Tasa de Trabajo Infantil (TTI),IV,1.3949913186
2023,Total cabeceras,Mujeres,Tasa de Trabajo Infantil (TTI),IV,1.1919070625
2024,Total cabeceras,Mujeres,Tasa de Trabajo Infantil (TTI),IV,1.2652931317
2025,Total cabeceras,Mujeres,Tasa de Trabajo Infantil (TTI),IV,1.1393464967
2022,Total cabeceras,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,11.604763379
2023,Total cabeceras,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,10.30126291
2024,Total cabeceras,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,9.2152530717
2025,Total cabeceras,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,8.8517313521
2022,Total cabeceras,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,13.536729516
2023,Total cabeceras,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,11.924384625
2024,Total cabeceras,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,11.082226078
2025,Total cabeceras,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,10.715142742
2022,Total cabeceras,Mujeres,Mujeres de 5 a 17 años,IV,3857.646
2023,Total cabeceras,Mujeres,Mujeres de 5 a 17 años,IV,3841.808
2024,Total cabeceras,Mujeres,Mujeres de 5 a 17 años,IV,3948.862
2025,Total cabeceras,Mujeres,Mujeres de 5 a 17 años,IV,3857.673
2022,Total cabeceras,Mujeres,Mujeres de 5 a 17 años que trabajan,IV,53.814
2023,Total cabeceras,Mujeres,Mujeres de 5 a 17 años que trabajan,IV,45.791
2024,Total cabeceras,Mujeres,Mujeres de 5 a 17 años que trabajan,IV,49.965
2025,Total cabeceras,Mujeres,Mujeres de 5 a 17 años que trabajan,IV,43.952
2022,Total cabeceras,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,393.857
2023,Total cabeceras,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,349.964
2024,Total cabeceras,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,313.933
2025,Total cabeceras,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,297.519
2022,Total cabeceras,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,468.385
2023,Total cabeceras,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,412.321
2024,Total cabeceras,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,387.657
2025,Total cabeceras,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,369.403
2022,Total centros poblados y rural disperso,Hombres,Tasa de Trabajo Infantil (TTI),IV,9.6688019675
2023,Total centros poblados y rural disperso,Hombres,Tasa de Trabajo Infantil (TTI),IV,9.2798355327
2024,Total centros poblados y rural disperso,Hombres,Tasa de Trabajo Infantil (TTI),IV,8.1279371014
2025,Total centros poblados y rural disperso,Hombres,Tasa de Trabajo Infantil (TTI),IV,7.9158729745
2022,Total centros poblados y rural disperso,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,12.923571444
2023,Total centros poblados y rural disperso,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,12.255558859
2024,Total centros poblados y rural disperso,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,12.366999238
2025,Total centros poblados y rural disperso,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,11.591666025
2022,Total centros poblados y rural disperso,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,14.571074409
2023,Total centros poblados y rural disperso,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,14.423852521
2024,Total centros poblados y rural disperso,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,13.467081892
2025,Total centros poblados y rural disperso,Hombres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,12.851628537
2022,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años,IV,1516.991
2023,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años,IV,1469.918
2024,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años,IV,1539.572
2025,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años,IV,1550.142
2022,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años que trabajan,IV,146.675
2023,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años que trabajan,IV,136.406
2024,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años que trabajan,IV,125.135
2025,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años que trabajan,IV,122.707
2022,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,49.375
2023,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,43.741
2024,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,65.263
2025,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,56.98
2022,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,74.367
2023,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,75.613
2024,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,82.2
2025,Total centros poblados y rural disperso,Hombres,Hombres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,76.511
2022,Total centros poblados y rural disperso,Mujeres,Tasa de Trabajo Infantil (TTI),IV,4.2414327448
2023,Total centros poblados y rural disperso,Mujeres,Tasa de Trabajo Infantil (TTI),IV,3.0857933005
2024,Total centros poblados y rural disperso,Mujeres,Tasa de Trabajo Infantil (TTI),IV,3.6455330452
2025,Total centros poblados y rural disperso,Mujeres,Tasa de Trabajo Infantil (TTI),IV,2.3130023262
2022,Total centros poblados y rural disperso,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,19.497960134
2023,Total centros poblados y rural disperso,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,19.459250034
2024,Total centros poblados y rural disperso,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,18.9762007
2025,Total centros poblados y rural disperso,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico no remunerado (TTIAD),IV,18.059552835
2022,Total centros poblados y rural disperso,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,21.716310327
2023,Total centros poblados y rural disperso,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,21.725869065
2024,Total centros poblados y rural disperso,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,20.968995172
2025,Total centros poblados y rural disperso,Mujeres,Tasa de Trabajo Infantil Ampliada por Trabajo Doméstico y de Cuidado no remunerado (TTIADC),IV,20.552323798
2022,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años,IV,1387.818
2023,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años,IV,1343.125
2024,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años,IV,1335.711
2025,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años,IV,1424.559
2022,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años que trabajan,IV,58.863
2023,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años que trabajan,IV,41.446
2024,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años que trabajan,IV,48.694
2025,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años que trabajan,IV,32.95
2022,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,211.733
2023,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,219.916
2024,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,204.773
2025,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico no remunerado en su hogar por 15 horas o más,IV,224.319
2022,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,242.519
2023,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,250.36
2024,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,231.391
2025,Total centros poblados y rural disperso,Mujeres,Mujeres de 5 a 17 años que no trabajan y realizan trabajo doméstico y de cuidado no remunerado en su hogar por 15 horas o más,IV,259.83
