Concepto,Grupo,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
PAGOS TOTALES SIN INTERESES,2. PAGOS TOTALES,10.004512103899067,10.636761509716651,11.507427765136919,12.094202167071055,11.85973760864503,13.063929320908713,12.692365141505462,13.729347071386929,13.596251598458863,13.220201807733083,13.408093721040876,14.587091960931165,14.211359942077085,14.40526419084601,14.642990817390928,16.20073026827399,14.611551356448516,14.68668257314728,15.496409311459223,16.687064700135217,16.97971037383565,16.79684787778578,16.193169333577114,16.34814281148758,15.728850511276605,15.895456525180842,20.7203139306074,17.697040606636364,14.493388395118107,16.44880814473838,16.828059374197156,17.230359641403727
PAGOS CORRIENTES DE LA NACION,2. PAGOS TOTALES,9.280116389042199,9.900480499928266,11.13397673006113,11.609773661956627,12.965677730688974,14.62900319379679,14.660272185011738,15.826005606799484,15.679311611488544,15.74596947741918,15.767473945486163,16.216991481334762,16.27317220587428,15.96882195995466,15.374621082636871,16.84765308120586,15.140171108772243,14.797115641389382,15.096292891155382,15.768919438547965,16.040343769796916,15.99698298007373,16.413635463897393,16.803096649027736,16.717770087541634,16.583136300961577,21.136443971909856,20.549893637844463,17.648822344719253,19.34565754812119,20.613278685248165,19.468897751117094
INTERESES,2. PAGOS TOTALES > PAGOS CORRIENTES DE LA NACION,1.011250455302114,1.0747545142881756,1.6030557949926063,1.757282261580968,2.499815718621851,2.8386541158869356,3.3025266158536057,3.4222943727967774,3.3272481297195347,3.600865719682255,3.392875396020841,2.9237042925852714,3.4924436952728093,3.5043683975202153,2.9216340544095334,2.907369194476543,2.612354722726796,2.5260733510989533,2.412006808864068,2.2131894670357974,2.0440036433812256,2.189803328370757,2.492266636154721,2.570425640272994,2.5053396254755125,2.5370901384015747,2.6638683476446667,2.852853031208101,3.1554339496011474,2.8968494033828125,3.7852193110510077,2.2385381097133696
Intereses deuda externa,2. PAGOS TOTALES > PAGOS CORRIENTES DE LA NACION > INTERESES,0.486382757601759,0.3977037745179872,0.3985858255217831,0.46094620642878525,0.6369295925612395,0.8517216313766396,1.1028865897332014,1.377470440339638,1.5055355431636543,1.6242411436515205,1.39576258768897,1.3223982572552007,1.008534039431063,0.8927102313638033,0.7814438640808355,0.7700200512804777,0.671164466287276,0.5763743766536682,0.5300031548330548,0.4956064397456869,0.5086683207426802,0.6681779480023095,0.6901632167516493,0.6854347108286155,0.6713716551344465,0.7175770341852769,0.8388753004860636,0.785532656836692,0.7505972875919673,0.8684415397334244,0.8716613655081726,0.7732671299354349
Intereses deuda interna,2. PAGOS TOTALES > PAGOS CORRIENTES DE LA NACION > INTERESES,0.5248676977003551,0.6770507397701885,1.2044699694708232,1.2809169554128126,1.7695661762941275,1.9579359367936267,2.178606616770828,2.0005997012859313,1.8024369099049489,1.9788956979917893,1.9648569025291593,1.660902923924564,2.476907677350955,2.603899588680251,2.1532002584427,2.1406039779898327,1.9411902564395203,1.9496989744452848,1.8811963882759588,1.7175830272901107,1.5353353226385458,1.5216253803684476,1.802103419403072,1.8849909294443787,1.833967970341066,1.8195131042162977,1.824993047158603,2.067320374371409,2.4048366620091794,2.028407863649388,2.913557945542835,1.4652709797779346
Costo impuesto endeudamiento externo,2. PAGOS TOTALES > PAGOS CORRIENTES DE LA NACION > INTERESES,0.0,0.0,0.0,0.015419099739370137,0.09331994976648374,0.02899654771666891,0.021033409349576003,0.04422423117120818,0.019275676650930964,-0.0022711219610549384,0.032255905802712814,-0.059596888594492595,0.007001978490791506,0.007758577476161359,-0.013010068114001775,-0.003254834793767851,0.0,0.0,0.0008072657550544057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUNCIONAMIENTO,2. PAGOS TOTALES > PAGOS CORRIENTES DE LA NACION,8.268865933740084,8.82572598564009,9.530920935068526,9.852491400375657,10.465862012067122,11.790349077909855,11.357745569158133,12.40371123400271,12.352063481769012,12.145103757736923,12.374598549465322,13.293287188749492,12.780728510601472,12.464453562434445,12.452987028227339,13.940283886729318,12.527816386045448,12.27104229029043,12.684286082291315,13.555729971512168,13.99634012641569,13.807179651702972,13.921368827742672,14.23267100875474,14.21243046206612,14.04604616256,18.472575624265186,17.697040606636364,14.493388395118103,16.448808144738376,16.828059374197153,17.230359641403727
Servicios personales,2. PAGOS TOTALES > PAGOS CORRIENTES DE LA NACION > FUNCIONAMIENTO,2.1100700280929736,2.149198251187604,1.9584113521212383,2.0145263877038575,2.168659788149663,2.319393543274588,2.3284102205623594,2.410094067232355,2.408202740254918,2.2861326506377124,2.1771757812636126,2.1693548351500334,2.172318126680016,2.0490366747660462,2.0611226551798962,2.225638595775941,2.162350973160173,2.009153405235303,2.0873777444433417,2.291512779478581,2.461376879043033,2.411577808524291,2.3595456070170933,2.219215152161055,2.2513138693072863,2.064249257391092,2.368878945950761,2.1512799131121594,1.927028480121358,2.071321780816599,2.183500079096616,2.2793489538844516
Transferencias,2. PAGOS TOTALES > PAGOS CORRIENTES DE LA NACION > FUNCIONAMIENTO,5.37461048560372,5.91711434789503,6.844523500126162,6.898278887985181,7.493216045837913,8.73912785454609,8.34422224772085,9.183650448769416,9.109293502954841,9.05242409443919,9.461179079668074,10.284074792032673,9.685115095969023,9.502645873157691,9.621003316447558,10.981783517133596,9.567208547852097,9.537607617788721,9.75553584331534,10.43844046954998,10.72996836279924,10.649521444865858,10.893531257924788,11.36404187777131,11.298599324015942,11.28342581581297,15.436591042296662,14.838676690069793,11.882619603194062,13.701306757389316,13.967406424390871,14.129582461379206
Transferencias regionales (SGP desde 2002),2. PAGOS TOTALES > PAGOS CORRIENTES DE LA NACION > FUNCIONAMIENTO > Transferencias,3.0343152240721523,3.008399809225525,3.683784024783443,3.7041911580300617,3.958037275715694,4.556588470841874,4.0235385453887735,4.877674165713341,4.6982227016477465,4.675075999549732,4.49309387262729,4.327841151994631,4.098780338584191,3.963410901126938,3.9479764905394155,4.293223403713911,4.215575119854978,3.9918960307773728,3.8923194217813157,3.8275860378359674,3.765624942767036,3.6855619298513007,3.7201822762739494,3.8855130904460875,3.706908859978279,3.874543332757808,4.349282078873903,3.888085809836809,3.25515697543823,3.335203307425939,3.9642472422675104,4.25156101617742
Situado Fiscal,2. PAGOS TOTALES > PAGOS CORRIENTES DE LA NACION > FUNCIONAMIENTO > Transferencias > Transferencias regionales (SGP desde 2002),1.9577998063596533,1.9032521791486772,2.2460432619602533,2.104565654793387,2.017598463294812,2.5416539728987977,2.096733431473062,2.579651121914506,3.6964545526625634,3.8369429474790504,3.7293789137292137,4.327841151994631,4.098780338584191,3.963410901126938,3.9479764905394155,4.293223403713911,4.215575119854978,3.9918960307773728,3.8923194217813157,3.8275860378359674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Participaciones Municipales,2. PAGOS TOTALES > PAGOS CORRIENTES DE LA NACION > FUNCIONAMIENTO > Transferencias > Transferencias regionales (SGP desde 2002),1.0765154177124985,1.1051476300768481,1.3244145678428243,1.374280311632852,1.5160851827222865,1.7745344866388262,1.397950530626881,1.8238200800415816,0.8081355232510122,0.8381330520706824,0.7637149588980774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
"Fondo de Compensación Educativa 
Deuda Ley 60/93 (2002)",2. PAGOS TOTALES > PAGOS CORRIENTES DE LA NACION > FUNCIONAMIENTO > Transferencias > Transferencias regionales (SGP desde 2002),0.0,0.0,0.11332619498036539,0.22534519160382227,0.42435362969859575,0.2404000113042488,0.5288545832888313,0.4742029637572534,0.19363262573417095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Pensiones,2. PAGOS TOTALES > PAGOS CORRIENTES DE LA NACION > FUNCIONAMIENTO > Transferencias,1.0176775310343766,1.1745201761914195,1.388819687707554,1.4301394661996707,1.562720096244813,1.7303773539045455,1.882259396791763,2.1724542643238856,2.3833456826559196,2.2733091943513553,2.616906860446287,3.412133706419874,3.423813831867507,3.4979835884357713,3.492605066504548,3.5440790854872124,3.1448685254436297,3.3545621945728965,3.3996495294749596,3.743415790931887,3.600835404041787,3.4728936611561436,3.434271495793837,3.6240170755110497,3.4374673869166754,3.186927407353077,4.170479884737025,3.6264845487375985,2.579402649081609,3.3413073856706,3.5432873916238505,3.7974760666041947
Otras,2. PAGOS TOTALES > PAGOS CORRIENTES DE LA NACION > FUNCIONAMIENTO > Transferencias,1.3226177304971913,1.7341943624780847,1.7719197876351651,1.7639482637554482,1.9724586738774061,2.4521620297996707,2.438424305540314,2.1335220187321893,2.027725118651177,2.104038900538099,2.351178346594497,2.5440999336181656,0.0,2.041251383594982,2.180421759403595,3.1444810279324726,2.2067649025534894,2.191149392438453,2.4635668920590645,2.8674386407821264,3.363508015990418,3.4910658538584145,3.7390774858570035,3.8545117118141707,4.154223077120987,4.221955075702087,6.916829078685735,7.324106331495388,6.048059978674224,7.024796064292779,6.459871790499512,6.080545378597589
Gastos generales y otros,2. PAGOS TOTALES > PAGOS CORRIENTES DE LA NACION > FUNCIONAMIENTO,0.7841854200433913,0.7594133865574549,0.7279860828211251,0.9396861246866188,0.803986178079544,0.7318276800891784,0.6851131008749217,0.8099667180009383,0.8345672385592489,0.8065470126600239,0.7362436885336315,0.8398575615667847,0.9232952879524305,0.912771014510707,0.770861056599882,0.7328617738197815,0.7982568650331778,0.7242812672664056,0.8413724945326337,0.8257767224836066,0.8049948845734175,0.7460803983128234,0.6682919628007891,0.6494139788223764,0.6625172687428914,0.6983710893559363,0.6671056360177628,0.7070840034544087,0.683740311802684,0.6761796065324598,0.6771528707096676,0.8214282261400686
INVERSION,2. PAGOS TOTALES,1.7356461701589831,1.811035524076562,1.976506830068394,2.2417107666953995,1.3938755965779073,1.2735802429988572,1.334619572347329,1.3256358373842219,1.244188116689853,1.0750980499961615,1.0334951715755558,1.2938047721816723,1.4306314314756137,1.9408106284115667,2.1900037891635873,2.260446381544673,2.0837349704030683,2.415640282856852,2.812123229167908,3.1313347286230475,2.9833702474199617,2.989668226082805,2.2718005058344413,2.1154718027328356,1.5164200492104833,1.849410362620841,2.247738306342214,2.4332445750810456,2.6916675989315393,2.6011930662182206,1.9537466667773198,2.665904806741767
3. DEFICIT O SUPERAVIT EFECTIVO,,-1.0341392081569813,-1.7534448329916998,-2.9120025821639013,-3.1447407189955188,-4.135142669807368,-5.211860132530548,-4.697758483443325,-4.603199916849693,-4.194075662674333,-4.022512930315232,-3.6358624896271547,-3.972606728763523,-2.9536727947301524,-2.8183177493360327,-1.8178510767139926,-3.728763109288357,-3.4496499701248218,-1.9903049183135735,-1.8446686981532072,-2.1315190096986103,-2.520494409319171,-2.915773346031856,-3.824384727218587,-3.26761764139872,-3.1204437468799204,-2.220261666370551,-8.103998310802048,-6.879421351001409,-4.144019450571791,-3.2435549599480953,-6.139219576172415,-5.803949217517419
PRESTAMO NETO,4. DEFICIT O SUPERAVIT TOTAL,0.16773160150752234,0.17841692544886228,0.3583121690748173,0.14362042649439463,0.19901064436061836,0.5430758555515378,0.4144217655091687,0.6713240096800354,0.5299822554898995,0.32251084782466766,0.09858123036017995,0.09583055747796942,0.10802986557023195,0.06000741594903836,0.03486881131088043,0.03508169345602209,0.03932583923157894,0.029539954600748125,0.009130269894498897,-0.00029571292332791413,-0.0014720157948572743,-0.0022409065964846308,-0.010983233747793407,-0.009979887546358335,-0.027001435965731648,-0.016428294985999025,-0.009416121043911147,-0.0015962692637087367,-0.00038150443644924915,-0.004097259559883414,-0.008578218025184494,-0.005634912395316327
INGRESOS CAUSADOS,4. DEFICIT O SUPERAVIT TOTAL,0.0,0.0,0.0,0.0,0.029301216063910212,0.04043040013997507,0.05032296376793292,0.04838782452466821,0.04674364578378217,0.04731385053480402,0.04146040313585489,0.03633639619617206,0.016493849944574833,0.008883167786130658,0.0035166570839820902,0.003341235789733921,0.003080316509208543,0.0027072935900604687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GASTOS CAUSADOS,4. DEFICIT O SUPERAVIT TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.03168701499735398,0.12146172641562042,0.17713604668523364,0.2096179133668509,0.2033695539565985,0.18799858991132135,0.1669636886430168,0.2081319255512434,0.3026756889908321,0.11294980081630365,0.11659311467631976,0.18760554309558503,0.14645368671341127,0.07831748404932967,0.18163112895301023,0.375875766889082,0.44617290802031623,0.32124028077169603,0.2760183359522191,0.36842060439607244,0.1741258244336775,0.47403016156252703,1.1383345174329722,0.982336410413456,0.5461838372035027,0.5708516303561199
DEUDA FLOTANTE,4. DEFICIT O SUPERAVIT TOTAL,-0.20039648835442778,0.7819225488566999,0.8362073679311749,0.5226226053862657,0.22285662203027648,0.787849898683737,-0.27006352862095745,-0.394620512066183,0.38103104016921646,-0.20807618894528265,0.6367251460505745,-0.22276819709316276,0.2125093485166249,-0.36731380615922005,0.17057903052535286,0.25655011264274374,0.2609023596884579,0.623377147254418,0.3164785743833009,0.12144681192611552,-0.2945210612281373,-0.27352269038137306,-0.21625373539231507,0.07533614781808495,-0.3004126308183149,-0.11500362333666825,-0.480457379156859,-0.37997970865052255,-0.008328489971374878,0.0012436760039965323,0.00675620541853456,-0.014764103373169343
4. DEFICIT O SUPERAVIT TOTAL,,-1.0014743213100759,-2.7137843072972623,-4.106522119169894,-3.8109837508761792,-4.5277087201343535,-6.5023554866258495,-4.823480771560957,-4.952977316354497,-5.2354813592349005,-4.2992516520266655,-4.533078016858654,-3.997331282863479,-3.4246818475154517,-2.7102601168909635,-2.3224579504570757,-4.130003480413691,-3.86339096721197,-2.828120269674264,-2.3167312571360834,-2.330987592750727,-2.4061324612491863,-3.01588551594308,-4.043320666098794,-3.6542141824421432,-3.0690480160480926,-2.4572503524439564,-7.788250635034954,-6.971875534649706,-5.273643973596939,-4.223037786805665,-6.683581400769269,-6.354401832105054
5. COSTOS DE LA REEST. FINANCIERA,,0.0,0.0,0.0,0.0,0.0,0.005592026933525678,0.3952697986444252,0.6812424430201004,0.6203641673391864,0.5155226883096524,0.4571368823111881,0.3649074661537782,0.29162098679262805,0.27087379374216647,0.2665406029978932,0.2227617615478046,0.07217550651478963,0.045022797529306095,0.012908843789639959,0.008000545038201148,0.005072461997889724,0.003565072898680524,2.5860523618261678e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capitaliz. Intereses Fogafín,5. COSTOS DE LA REEST. FINANCIERA,0.0,0.0,0.0,0.0,0.0,0.0,0.024897503225868263,0.08612895818717757,0.028211883974419392,0.00963877932377014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indexación Tes Ley 546,5. COSTOS DE LA REEST. FINANCIERA,0.0,0.0,0.0,0.0,0.0,0.0,0.06793018282791735,0.08855637654433936,0.08160307113266499,0.06061383101373468,0.04236336280670751,0.028312388232940022,0.01748896347210112,0.015988834544912133,0.014647846093810212,0.003207725793586911,0.0005729917802057131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indexación TRD,5. COSTOS DE LA REEST. FINANCIERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0046479841209256904,0.01912241356497244,0.03005886412439661,0.03696020862534044,0.042029114111553946,0.04471591271339107,0.039710538188579295,0.04595024444478139,0.06415969892397778,0.05012834328515616,0.01879945628139311,0.021811372837895592,0.012908843789639959,0.008000545038201148,0.005072461997889724,0.003565072898680524,2.5860523618261678e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Intereses Ley 546,5. COSTOS DE LA REEST. FINANCIERA,0.0,0.0,0.0,0.0,0.0,0.0,0.05600538442178091,0.06419990139539544,0.0668475265430165,0.05151553517888267,0.03998637531611145,0.030458391424733288,0.022375169141124463,0.01626892722953237,0.01026910816864616,0.0042195538190855225,0.0005205459217531152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Intereses Fogafín,5. COSTOS DE LA REEST. FINANCIERA,0.0,0.0,0.0,0.0,0.0,0.0,0.05388312345943571,0.23911436924448584,0.21168436274313032,0.14723170177333092,0.14764355554551334,0.09213400901751208,0.05850960167083683,0.04843522023838451,0.03799034167398029,0.02298043340660004,0.00507126598048193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amortización TRD,5. COSTOS DE LA REEST. FINANCIERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018380325699371384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amortización Ley 546,5. COSTOS DE LA REEST. FINANCIERA,0.0,0.0,0.0,0.0,0.0,0.0,0.06345000909453692,0.10255173202515032,0.12301440523897966,0.11333488372818458,0.10773956844656138,0.1037235267026614,0.1003805711300826,0.10042140501411878,0.1001492754172833,0.10600835526700955,0.018298652891249118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liquidación Caja Agraria,5. COSTOS DE LA REEST. FINANCIERA,0.0,0.0,0.0,0.0,0.0,0.005592026933525678,0.12445561149396034,0.08156869205857935,0.07894405358257893,0.09622774866640907,0.07737490608474049,0.0655632380625404,0.05315614318990372,0.04380916227043728,0.039324332720195414,0.03621734997636643,0.02872879040271292,0.02321142469141051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6. DEFICIT A FINANCIAR,,-1.0014743213100759,-2.713784307297262,-4.106522119169894,-3.8109837508761792,-4.5277087201343535,-6.507947513559374,-5.218750570205382,-5.634219759374598,-5.855845526574087,-4.814774340336317,-4.990214899169842,-4.362238749017258,-3.716302834308079,-2.98113391063313,-2.588998553454969,-4.352765241961496,-3.93556647372676,-2.8731430672035705,-2.329640048791685,-2.338988137788929,-2.4112049232470762,-3.019450588841761,-4.043346526622413,-3.6542141824421432,-3.0690480160480926,-2.4572503524439564,-7.788250635034954,-6.971875534649706,-5.273643973596939,-4.223037786805665,-6.683581400769269,-6.354401832105054
BALANCE PRIMARIO,,0.009776133992038165,-1.6390297930090867,-2.5034663241772876,-2.053701489295211,-2.0278930015125027,-3.663701370738913,-1.489267140709998,-1.4092212171420992,-1.731097182830132,-0.48876801897755906,-0.9368330668812135,-0.8856284003668861,0.23472553640037477,1.0022402061804956,0.9018517929432899,-1.1096844851208456,-1.134443129808854,-0.11444137547972617,0.24172919414199692,-0.039480641665599926,-0.18049768891495047,-0.45020642068324107,-1.104881121923757,-0.7625482613974527,-0.28769005462036146,0.4482603903536909,-4.95025646295661,-3.6449923418790773,-0.9798755065628193,-0.3438519730093962,-2.3521782525147574,-3.5450120920355648
