Fecha,COP,UVR indexado (COP),USD,% Moneda local,% Moneda extranjera
2005-12-31,75.26775120093694,23.861531785325692,0.8707170137373769,99.12928298626262,0.8707170137373769
2006-01-31,75.35481040687756,23.79935653475245,0.8458330583699859,99.15416694163002,0.8458330583699859
2006-02-28,75.70225362213232,23.478792979077276,0.8189533987903995,99.1810466012096,0.8189533987903995
2006-03-31,76.31115045222974,23.339430482255274,0.3494190655149925,99.650580934485,0.3494190655149925
2006-04-30,75.21295939925335,24.415009432586526,0.37203116816011156,99.62796883183988,0.37203116816011156
2006-05-31,74.9098084347565,24.701495552906483,0.388696012337015,99.61130398766298,0.388696012337015
2006-06-30,75.62671537964196,23.973854926018795,0.39942969433925113,99.60057030566077,0.39942969433925113
2006-07-31,74.68735701021836,24.93496076282143,0.3776822269601972,99.62231777303981,0.3776822269601972
2006-08-31,75.02103149915301,24.613664511121737,0.3653039897252524,99.63469601027475,0.3653039897252524
2006-09-30,75.70528176245466,23.92074379107763,0.3739744464677081,99.62602555353229,0.3739744464677081
2006-10-31,75.7636613390863,23.877594190034447,0.3587444708792605,99.64125552912074,0.3587444708792605
2006-11-30,76.427277717887,23.218183400756708,0.3545388813562962,99.64546111864371,0.3545388813562962
2006-12-31,76.59708523509094,23.059882685474957,0.34303207943410435,99.6569679205659,0.34303207943410435
2007-01-31,77.42973615197981,22.22940692061387,0.3408569274063146,99.65914307259368,0.3408569274063146
2007-02-28,77.42976056563236,22.240933999640077,0.32930543472756235,99.67069456527244,0.32930543472756235
2007-03-31,76.21880942506003,23.45076517076888,0.3304254041710846,99.6695745958289,0.3304254041710846
2007-04-30,76.21800303067991,23.465720271971506,0.31627669734857866,99.68372330265142,0.31627669734857866
2007-05-01,76.39675719511081,23.32133420175995,0.2819086031292346,99.71809139687076,0.2819086031292346
2007-06-30,76.78260502368998,22.93610475241076,0.2812902238992424,99.71870977610074,0.2812902238992424
2007-07-31,77.8855665531479,21.83291170159579,0.28152174525631596,99.71847825474369,0.28152174525631596
2007-08-31,78.05330760006628,21.640354834063615,0.3063375658701101,99.69366243412989,0.3063375658701101
2007-09-30,77.95012126700858,21.76265119188337,0.2872275411080268,99.71277245889196,0.2872275411080268
2007-10-31,78.06211032410138,21.654925346188968,0.2829643297096331,99.71703567029036,0.2829643297096331
2007-11-30,77.20010101527478,22.49660128531313,0.3032976994120762,99.69670230058792,0.3032976994120762
2007-12-31,77.35632821837599,22.349498253904372,0.2941735277196153,99.70582647228036,0.2941735277196153
2008-01-31,77.79186374570796,21.930808431909593,0.2773278223824578,99.72267217761754,0.2773278223824578
2008-02-29,77.81937499177558,21.92129699386652,0.2593280143579096,99.7406719856421,0.2593280143579096
2008-03-31,77.88212274460886,21.867537102888218,0.250340152502922,99.74965984749709,0.250340152502922
2008-04-30,76.64520632847544,23.106865145755044,0.2479285257695043,99.75207147423049,0.2479285257695043
2008-05-31,76.72659201047404,23.034859102240432,0.23854888728553095,99.76145111271447,0.23854888728553095
2008-06-30,76.1182755687376,23.632064456337737,0.2496599749246551,99.75034002507535,0.2496599749246551
2008-07-31,76.20290848874377,23.558235149691843,0.23885636156439788,99.76114363843561,0.23885636156439788
2008-08-31,75.02198585066358,24.7131190664848,0.26489508285161667,99.73510491714839,0.26489508285161667
2008-09-30,74.82896582853343,24.875950805258952,0.2950833662076119,99.70491663379238,0.2950833662076119
2008-10-31,74.80339250566371,24.87757421429187,0.31903328004441567,99.68096671995558,0.31903328004441567
2008-11-30,74.86210004231387,24.82748117558015,0.31041878210597823,99.68958121789402,0.31041878210597823
2008-12-31,74.8544213043598,24.84707748935156,0.2985012062886333,99.70149879371138,0.2985012062886333
2009-01-01,75.10197382472322,24.583518628617938,0.3145075466588386,99.68549245334117,0.3145075466588386
2009-02-02,75.1496930566892,24.524228745578178,0.3260781977326066,99.67392180226739,0.3260781977326066
2009-03-02,75.87911054580901,23.80146412433594,0.3194253298550384,99.68057467014495,0.3194253298550384
2009-04-30,75.97107348589117,23.749137184333986,0.27978932977485277,99.72021067022514,0.27978932977485277
2009-05-31,75.1070912728666,24.62809774810563,0.2648109790277644,99.73518902097223,0.2648109790277644
2009-06-30,75.16001697190538,24.576239773612144,0.2637432544824775,99.73625674551752,0.2637432544824775
