Fecha,USD,EUR,JPY,CHF,UVR (COP),COP,% Moneda local,% Moneda extranjera
2008-09-30,26.00372421730312,1.2444912191789514,0.5610878543200841,0.0,16.807585394553893,55.383111314643955,72.19069670919784,27.809303290802156
2008-10-31,28.127548045866448,1.2084925782811653,0.6122203657228937,0.0,16.31819382629957,53.733545183829925,70.0517390101295,29.948260989870505
2008-11-30,27.617325144803605,1.1528162923354301,0.6035004485989135,0.0,16.42807374155191,54.198284372710134,70.62635811426205,29.37364188573795
2008-12-31,27.1557348678048,1.20234227880951,0.609755239513665,0.0,16.5407594296983,54.49140818417369,71.032167613872,28.967832386127974
2009-01-31,29.201272403961397,1.1594839365538054,0.6259432106070139,0.0,15.926900589804449,53.08639985907333,69.01330044887779,30.98669955112222
2009-02-28,29.969889288269723,1.1736865155611236,0.6062617759480247,0.0,15.732914485655222,52.517247934565894,68.25016242022112,31.749837579778873
2009-03-31,30.094397621610895,1.185250497654499,0.5891900625754963,0.0,15.263275706134733,52.86788611202438,68.1311618181591,31.868838181840893
2009-04-30,27.839100510973267,1.0747530535271914,0.5363646945871803,0.0,15.784205654727558,54.76557608618479,70.54978174091234,29.45021825908764
2009-05-31,26.69168725465381,1.048462712630217,0.5092994657280264,0.0,16.63218825318504,55.118362313802905,71.75055056698795,28.249449433012053
2009-06-30,26.63271028133044,1.0325588418368665,0.5020871632449987,0.0,16.628535292455233,55.20410842113246,71.83264371358769,28.167356286412303
2009-07-31,26.17246459351874,1.0174135325889975,0.4942291627763543,0.0,17.46932710311622,54.84656560799968,72.3158927111159,27.684107288884093
2009-08-31,25.63611937247242,1.0035738584399498,0.4905092817405894,0.0,17.267465428470867,55.60233205887619,72.86979748734706,27.13020251265296
2009-09-30,24.560923713788473,0.9769489470479455,0.4815401172850313,0.0,17.719377687608873,56.261209534269675,73.98058722187855,26.01941277812145
2009-10-31,26.01194545987567,0.982807777388668,0.4784267069978084,0.0,17.002886642108802,55.52393341362906,72.52682005573786,27.473179944262142
2009-11-30,25.436467397948213,0.9301861591012204,1.033502897257987,0.0,15.781825498541663,56.81801804715091,72.59984354569258,27.40015645430742
2009-12-31,26.237515390850692,0.8944095732800821,0.970438889194196,0.0,15.294195050079946,56.60344109659508,71.89763614667501,28.10236385332497
2010-01-31,25.340608604334363,0.8417198441822119,0.9583533584674249,0.0,15.35472795457307,57.50459023844293,72.859318193016,27.140681806983995
2010-02-28,25.110355772191124,0.678832920714962,0.8277521328406132,0.0,15.759469895560791,57.62358927869249,73.38305917425328,26.6169408257467
2010-03-31,25.004547337652905,0.6688497273761884,0.8104698456644694,0.0,15.923022796735353,57.59311029257108,73.51613308930644,26.48386691069356
2010-04-30,25.61954846085302,0.6574466584059173,0.7793517326084412,0.0,16.942401564829048,56.00125158330357,72.94365314813261,27.05634685186738
2010-05-31,25.51341982667775,0.5936875614792707,0.8058099474815258,0.0,17.260092054703215,55.826990609658246,73.08708266436146,26.912917335638554
2010-06-30,24.75052284440811,0.5694270429662752,0.7995023007748533,0.0,17.480947601793137,56.39960021005762,73.88054781185076,26.11945218814924
