Fecha,Nacionalidad,Femenino,Masculino,Total
2012-01,Alemania,215,416,631
2012-02,Alemania,225,392,617
2012-03,Alemania,194,326,520
2012-04,Alemania,943,306,489
2012-05,Alemania,954,257,422
2012-06,Alemania,1089,300,471
2012-07,Alemania,289,420,710
2012-08,Alemania,262,378,641
2012-09,Alemania,1120,303,504
2012-10,Alemania,1085,296,442
2012-11,Alemania,184,367,551
2012-12,Alemania,269,451,720
2013-01,Alemania,256,380,637
2013-02,Alemania,191,389,580
2013-03,Alemania,259,421,680
2013-04,Alemania,1127,291,479
2013-05,Alemania,162,285,447
2013-06,Alemania,1169,318,507
2013-07,Alemania,363,564,927
2013-08,Alemania,259,400,659
2013-09,Alemania,174,304,478
2013-10,Alemania,160,302,463
2013-11,Alemania,167,326,493
2013-12,Alemania,259,451,710
2014-01,Alemania,335,487,823
2014-02,Alemania,286,421,707
2014-03,Alemania,240,376,616
2014-04,Alemania,269,375,645
2014-05,Alemania,1169,331,520
2014-06,Alemania,1152,304,480
2014-07,Alemania,317,428,745
2014-08,Alemania,308,444,753
2014-09,Alemania,241,363,604
2014-10,Alemania,209,411,620
2014-11,Alemania,207,434,641
2014-12,Alemania,378,540,919
2015-01,Alemania,418,519,937
2015-02,Alemania,345,601,946
2015-03,Alemania,365,571,937
2015-04,Alemania,314,443,757
2015-05,Alemania,272,429,702
2015-06,Alemania,268,451,720
2015-07,Alemania,462,601,1064
2015-08,Alemania,438,544,982
2015-09,Alemania,333,492,825
2015-10,Alemania,283,455,738
2015-11,Alemania,305,550,856
2015-12,Alemania,455,692,1148
2016-01,Alemania,487,754,1242
2016-02,Alemania,501,650,1152
2016-03,Alemania,474,648,1122
2016-04,Alemania,329,548,877
2016-05,Alemania,337,513,850
2016-06,Alemania,319,484,803
2016-07,Alemania,620,711,1332
2016-08,Alemania,526,699,1225
2016-09,Alemania,349,526,875
2016-10,Alemania,331,503,835
2016-11,Alemania,334,589,923
2016-12,Alemania,444,720,1165
2017-01,Alemania,595,844,1440
2017-02,Alemania,549,742,1292
2017-03,Alemania,524,815,1339
2017-04,Alemania,454,625,1080
2017-05,Alemania,359,551,910
2017-06,Alemania,407,509,917
2017-07,Alemania,714,824,1538
2017-08,Alemania,598,761,1360
2017-09,Alemania,428,627,1055
2017-10,Alemania,448,712,1161
2017-11,Alemania,430,703,1134
2017-12,Alemania,697,996,1693
2018-01,Alemania,710,1020,1731
2018-02,Alemania,693,995,1688
2018-03,Alemania,787,949,1737
2018-04,Alemania,503,740,1243
2018-05,Alemania,386,630,1016
2018-06,Alemania,387,527,914
2018-07,Alemania,685,791,1476
2018-08,Alemania,630,753,1383
2018-09,Alemania,484,710,1195
2018-10,Alemania,412,569,982
2018-11,Alemania,459,736,1195
2018-12,Alemania,635,1041,1679
2019-01,Alemania,709,1063,1772
2019-02,Alemania,779,1101,1881
2019-03,Alemania,694,1007,1703
2019-04,Alemania,621,775,1396
2019-05,Alemania,481,700,1181
2019-06,Alemania,501,734,1236
2019-07,Alemania,742,809,1552
2019-08,Alemania,663,829,1493
2019-09,Alemania,451,680,1132
2019-10,Alemania,421,620,1042
2019-11,Alemania,494,816,1310
2019-12,Alemania,715,1093,1808
2020-01,Alemania,766,1090,1856
2020-02,Alemania,923,1162,2086
2020-03,Alemania,434,513,948
2020-04,Alemania,11,12,23
2020-05,Alemania,2,4,6
2020-06,Alemania,7,17,24
2020-07,Alemania,11,23,34
2020-08,Alemania,23,30,53
2020-09,Alemania,17,25,42
2020-10,Alemania,91,238,329
2020-11,Alemania,139,380,519
2020-12,Alemania,466,987,241
2021-01,Alemania,346,690,1036
2021-02,Alemania,331,543,874
