Fecha,Nacionalidad,Femenino,Masculino,Total
2012-01,República Democrática Del Congo,0,3,3
2012-02,República Democrática Del Congo,3,1,4
2012-03,República Democrática Del Congo,3,6,9
2012-04,República Democrática Del Congo,1,1,2
2012-05,República Democrática Del Congo,1,1,2
2012-06,República Democrática Del Congo,2,5,7
2012-07,República Democrática Del Congo,2,1,3
2012-08,República Democrática Del Congo,2,2,4
2012-10,República Democrática Del Congo,4,2,6
2012-11,República Democrática Del Congo,6,1,7
2012-12,República Democrática Del Congo,0,1,1
2013-01,República Democrática Del Congo,0,2,2
2013-02,República Democrática Del Congo,1,2,3
2013-03,República Democrática Del Congo,0,1,1
2013-04,República Democrática Del Congo,0,4,4
2013-05,República Democrática Del Congo,2,2,4
2013-06,República Democrática Del Congo,1,2,3
2013-07,República Democrática Del Congo,1,4,5
2013-08,República Democrática Del Congo,5,6,11
2013-09,República Democrática Del Congo,1,2,3
2013-10,República Democrática Del Congo,4,19,23
2013-11,República Democrática Del Congo,2,1,3
2013-12,República Democrática Del Congo,4,5,9
2014-01,República Democrática Del Congo,4,11,15
2014-02,República Democrática Del Congo,2,0,2
2014-03,República Democrática Del Congo,3,0,3
2014-04,República Democrática Del Congo,1,6,7
2014-05,República Democrática Del Congo,1,0,1
2014-06,República Democrática Del Congo,2,0,2
2014-07,República Democrática Del Congo,5,2,7
2014-08,República Democrática Del Congo,2,6,8
2014-09,República Democrática Del Congo,0,4,4
2014-10,República Democrática Del Congo,0,3,3
2014-11,República Democrática Del Congo,4,3,7
2014-12,República Democrática Del Congo,2,1,3
2015-01,República Democrática Del Congo,2,2,4
2015-02,República Democrática Del Congo,3,7,10
2015-04,República Democrática Del Congo,1,2,3
2015-06,República Democrática Del Congo,1,1,2
2015-07,República Democrática Del Congo,0,5,5
2015-08,República Democrática Del Congo,1,2,3
2015-09,República Democrática Del Congo,4,5,9
2015-10,República Democrática Del Congo,1,3,4
2015-11,República Democrática Del Congo,1,5,6
2015-12,República Democrática Del Congo,1,0,1
2016-01,República Democrática Del Congo,1,4,5
2016-02,República Democrática Del Congo,2,2,4
2016-03,República Democrática Del Congo,1,5,6
2016-04,República Democrática Del Congo,5,2,7
2016-05,República Democrática Del Congo,1,2,3
2016-06,República Democrática Del Congo,0,5,5
2016-07,República Democrática Del Congo,5,4,9
2016-08,República Democrática Del Congo,0,5,5
2016-09,República Democrática Del Congo,2,3,5
2016-10,República Democrática Del Congo,3,2,5
2016-11,República Democrática Del Congo,1,8,9
2016-12,República Democrática Del Congo,1,5,6
2017-01,República Democrática Del Congo,1,8,9
2017-02,República Democrática Del Congo,0,4,4
2017-03,República Democrática Del Congo,6,14,20
2017-04,República Democrática Del Congo,2,1,3
2017-05,República Democrática Del Congo,9,13,22
2017-06,República Democrática Del Congo,1,6,7
2017-07,República Democrática Del Congo,3,4,7
2017-08,República Democrática Del Congo,0,2,2
2017-09,República Democrática Del Congo,1,3,4
2017-10,República Democrática Del Congo,4,5,9
