Fecha,Nacionalidad,Femenino,Masculino,Total
2012-01,Ghana,0,5,5
2012-02,Ghana,2,6,8
2012-03,Ghana,2,3,5
2012-05,Ghana,2,11,13
2012-06,Ghana,1,4,5
2012-07,Ghana,1,4,5
2012-08,Ghana,0,2,2
2012-09,Ghana,0,3,3
2012-10,Ghana,1,3,4
2012-11,Ghana,0,11,11
2012-12,Ghana,1,6,7
2013-01,Ghana,0,3,3
2013-02,Ghana,1,5,6
2013-03,Ghana,2,4,6
2013-04,Ghana,1,1,2
2013-05,Ghana,1,3,4
2013-07,Ghana,1,1,2
2013-08,Ghana,3,4,7
2013-09,Ghana,1,7,8
2013-10,Ghana,0,5,5
2013-11,Ghana,1,7,8
2013-12,Ghana,2,0,2
2014-01,Ghana,1,2,3
2014-02,Ghana,5,3,8
2014-03,Ghana,0,2,2
2014-04,Ghana,17,56,73
2014-05,Ghana,0,5,5
2014-06,Ghana,1,10,11
2014-07,Ghana,2,12,14
2014-08,Ghana,5,10,15
2014-09,Ghana,1,2,3
2014-10,Ghana,7,16,23
2014-11,Ghana,2,5,7
2014-12,Ghana,1,8,9
2015-01,Ghana,3,4,7
2015-02,Ghana,2,10,12
2015-03,Ghana,2,9,11
2015-04,Ghana,0,3,3
2015-05,Ghana,1,9,10
2015-06,Ghana,2,7,9
2015-07,Ghana,3,20,23
2015-08,Ghana,2,14,16
2015-09,Ghana,1,14,15
2015-10,Ghana,0,2,2
2015-11,Ghana,2,6,8
2015-12,Ghana,0,6,6
2016-01,Ghana,1,6,7
2016-02,Ghana,1,14,15
2016-03,Ghana,1,11,12
2016-04,Ghana,3,10,13
2016-05,Ghana,4,13,17
2016-06,Ghana,2,3,5
2016-07,Ghana,0,14,14
2016-08,Ghana,0,4,4
2016-09,Ghana,2,7,9
2016-10,Ghana,2,9,11
2016-11,Ghana,5,11,16
2016-12,Ghana,2,13,15
2017-01,Ghana,4,8,12
2017-02,Ghana,3,10,13
2017-03,Ghana,1,11,12
2017-04,Ghana,3,11,14
2017-05,Ghana,8,6,14
2017-06,Ghana,8,9,17
2017-07,Ghana,8,11,19
2017-08,Ghana,0,9,9
2017-09,Ghana,1,7,8
2017-10,Ghana,8,28,36
2017-11,Ghana,1,4,5
2017-12,Ghana,0,5,5
2018-01,Ghana,2,16,18
2018-02,Ghana,6,15,21
2018-03,Ghana,11,15,26
2018-04,Ghana,3,17,20
2018-05,Ghana,4,5,9
2018-06,Ghana,1,4,5
2018-07,Ghana,7,10,17
2018-08,Ghana,2,8,10
2018-09,Ghana,2,4,6
2018-10,Ghana,10,13,23
2018-11,Ghana,5,8,13
2018-12,Ghana,5,13,18
2019-01,Ghana,1,9,10
2019-02,Ghana,4,6,10
2019-03,Ghana,1,16,17
2019-04,Ghana,2,7,9
2019-05,Ghana,5,9,14
2019-06,Ghana,4,14,18
2019-07,Ghana,1,7,8
2019-08,Ghana,3,9,12
2019-09,Ghana,12,14,26
2019-10,Ghana,7,18,25
2019-11,Ghana,4,7,11
2019-12,Ghana,5,7,12
2020-01,Ghana,4,9,13
2020-02,Ghana,1,4,5
2020-03,Ghana,0,2,2
2020-07,Ghana,0,1,1
2020-09,Ghana,0,1,1
2020-10,Ghana,0,1,1
2020-11,Ghana,1,4,5
2020-12,Ghana,0,2,2
2021-01,Ghana,2,7,9
2021-02,Ghana,1,2,3
2021-03,Ghana,1,2,3
2021-04,Ghana,0,1,1
2021-05,Ghana,0,2,2
2021-06,Ghana,4,1,5
2021-07,Ghana,3,4,7
2021-08,Ghana,2,8,10
2021-09,Ghana,1,4,5
2021-10,Ghana,0,4,4
2021-11,Ghana,2,4,6
2021-12,Ghana,3,12,15
2022-01,Ghana,1,7,8
2022-02,Ghana,2,5,7
2022-03,Ghana,3,9,12
2022-04,Ghana,4,10,14
2022-05,Ghana,0,9,9
2022-06,Ghana,0,18,18
2022-07,Ghana,2,10,12
2022-08,Ghana,5,9,14
2022-09,Ghana,1,27,28
2022-10,Ghana,12,12,24
2022-11,Ghana,8,18,26
2022-12,Ghana,7,53,60
2023-01,Ghana,7,42,49
2023-02,Ghana,5,27,32
2023-03,Ghana,3,35,38
2023-04,Ghana,12,38,50
2023-05,Ghana,6,23,29
2023-06,Ghana,4,37,41
2023-07,Ghana,6,10,16
2023-08,Ghana,6,23,29
2023-09,Ghana,3,21,24
2023-10,Ghana,2,6,8
2023-11,Ghana,3,15,18
2023-12,Ghana,8,21,29
2024-01,Ghana,7,17,24
2024-02,Ghana,4,6,10
2024-03,Ghana,6,8,14
2024-04,Ghana,3,6,9
2024-05,Ghana,3,16,19
2024-06,Ghana,7,16,23
2024-07,Ghana,3,8,11
2024-08,Ghana,33,18,51
2024-09,Ghana,15,26,41
2024-10,Ghana,29,65,94
2024-11,Ghana,11,13,24
2024-12,Ghana,4,3,7
2025-01,Ghana,3,11,14
2025-02,Ghana,1,9,10
2025-03,Ghana,7,17,24
2025-04,Ghana,3,10,13
2025-05,Ghana,4,11,15
2025-06,Ghana,2,13,15
2025-07,Ghana,1,9,10
2025-08,Ghana,0,14,14
2025-09,Ghana,11,8,19
2025-10,Ghana,10,13,23
2025-11,Ghana,13,20,33
2025-12,Ghana,3,8,11
