Fecha,Nacionalidad,Femenino,Masculino,Total
2012-01,Hungría,43,59,102
2012-02,Hungría,42,45,87
2012-03,Hungría,28,39,67
2012-04,Hungría,11,26,37
2012-05,Hungría,19,27,46
2012-06,Hungría,18,26,44
2012-07,Hungría,25,41,66
2012-08,Hungría,19,37,56
2012-09,Hungría,24,47,71
2012-10,Hungría,13,27,40
2012-11,Hungría,20,32,52
2012-12,Hungría,21,30,51
2013-01,Hungría,19,44,63
2013-02,Hungría,29,49,78
2013-03,Hungría,46,92,138
2013-04,Hungría,20,42,62
2013-05,Hungría,19,22,41
2013-06,Hungría,12,18,30
2013-07,Hungría,72,89,161
2013-08,Hungría,24,28,52
2013-09,Hungría,23,34,57
2013-10,Hungría,20,45,65
2013-11,Hungría,30,56,86
2013-12,Hungría,34,40,74
2014-01,Hungría,30,50,80
2014-02,Hungría,26,59,85
2014-03,Hungría,26,55,81
2014-04,Hungría,22,40,62
2014-05,Hungría,18,49,67
2014-06,Hungría,22,34,56
2014-07,Hungría,23,61,84
2014-08,Hungría,21,44,65
2014-09,Hungría,16,36,52
2014-10,Hungría,27,37,64
2014-11,Hungría,51,59,110
2014-12,Hungría,33,46,79
2015-01,Hungría,35,60,95
2015-02,Hungría,37,56,93
2015-03,Hungría,41,51,92
2015-04,Hungría,15,32,47
2015-05,Hungría,18,44,62
2015-06,Hungría,23,31,54
2015-07,Hungría,43,63,106
2015-08,Hungría,31,29,60
2015-09,Hungría,27,56,83
2015-10,Hungría,47,68,115
2015-11,Hungría,48,49,97
2015-12,Hungría,36,48,84
2016-01,Hungría,51,66,117
2016-02,Hungría,43,55,98
2016-03,Hungría,48,58,106
2016-04,Hungría,25,38,63
2016-05,Hungría,24,41,65
2016-06,Hungría,23,54,77
2016-07,Hungría,38,52,90
2016-08,Hungría,38,42,80
2016-09,Hungría,30,60,90
2016-10,Hungría,47,58,105
2016-11,Hungría,50,71,121
2016-12,Hungría,48,57,105
2017-01,Hungría,49,72,121
2017-02,Hungría,59,98,157
2017-03,Hungría,41,59,100
2017-04,Hungría,34,56,90
2017-05,Hungría,31,48,79
2017-06,Hungría,41,49,90
2017-07,Hungría,53,64,117
2017-08,Hungría,28,61,89
2017-09,Hungría,58,63,121
2017-10,Hungría,61,100,161
2017-11,Hungría,51,62,113
2017-12,Hungría,47,87,134
2018-01,Hungría,84,132,216
2018-02,Hungría,49,92,141
2018-03,Hungría,75,89,164
2018-04,Hungría,66,93,159
2018-05,Hungría,40,73,113
2018-06,Hungría,32,62,94
2018-07,Hungría,27,59,86
2018-08,Hungría,35,60,95
2018-09,Hungría,33,69,102
2018-10,Hungría,71,114,185
2018-11,Hungría,92,116,208
2018-12,Hungría,55,87,142
2019-01,Hungría,77,142,219
2019-02,Hungría,93,157,250
2019-03,Hungría,75,106,181
2019-04,Hungría,55,73,128
2019-05,Hungría,39,76,115
2019-06,Hungría,48,57,105
2019-07,Hungría,54,67,121
2019-08,Hungría,49,69,118
2019-09,Hungría,91,116,207
2019-10,Hungría,89,112,201
2019-11,Hungría,61,90,151
2019-12,Hungría,87,114,201
2020-01,Hungría,92,160,252
2020-02,Hungría,93,136,229
2020-03,Hungría,27,46,73
2020-08,Hungría,3,1,4
2020-09,Hungría,2,5,7
2020-10,Hungría,2,5,7
2020-11,Hungría,7,9,16
2020-12,Hungría,15,35,50
2021-01,Hungría,15,28,43
2021-02,Hungría,13,23,36
2021-03,Hungría,12,20,32
2021-04,Hungría,13,22,35
2021-05,Hungría,5,20,25
2021-06,Hungría,9,20,29
2021-07,Hungría,11,24,35
2021-08,Hungría,28,37,65
2021-09,Hungría,21,36,57
2021-10,Hungría,33,46,79
2021-11,Hungría,39,68,107
2021-12,Hungría,60,84,144
2022-01,Hungría,58,110,168
2022-02,Hungría,92,137,229
2022-03,Hungría,69,97,166
2022-04,Hungría,64,87,151
2022-05,Hungría,43,57,100
2022-06,Hungría,49,68,117
2022-07,Hungría,67,85,152
2022-08,Hungría,62,69,131
2022-09,Hungría,45,77,122
2022-10,Hungría,107,173,280
2022-11,Hungría,78,114,192
2022-12,Hungría,83,81,164
2023-01,Hungría,108,157,265
2023-02,Hungría,93,139,232
2023-03,Hungría,107,148,255
2023-04,Hungría,116,118,234
2023-05,Hungría,53,107,160
2023-06,Hungría,47,63,110
2023-07,Hungría,81,85,166
2023-08,Hungría,50,62,112
2023-09,Hungría,47,79,126
2023-10,Hungría,81,104,185
2023-11,Hungría,76,144,220
2023-12,Hungría,107,149,256
2024-01,Hungría,176,220,396
2024-02,Hungría,171,188,359
2024-03,Hungría,126,167,293
2024-04,Hungría,67,115,182
2024-05,Hungría,60,72,132
2024-06,Hungría,58,109,167
2024-07,Hungría,58,64,122
2024-08,Hungría,67,87,154
2024-09,Hungría,61,96,157
2024-10,Hungría,86,112,198
2024-11,Hungría,119,134,253
2024-12,Hungría,117,165,282
2025-01,Hungría,134,194,328
2025-02,Hungría,95,190,285
2025-03,Hungría,81,130,211
2025-04,Hungría,98,126,224
2025-05,Hungría,64,106,170
2025-06,Hungría,59,86,145
2025-07,Hungría,84,108,192
2025-08,Hungría,78,122,200
2025-09,Hungría,52,85,137
2025-10,Hungría,67,93,160
2025-11,Hungría,87,122,209
2025-12,Hungría,160,217,377
