Fecha,Nacionalidad,Femenino,Masculino,Total
2012-01,Polonia,110,167,277
2012-02,Polonia,111,235,346
2012-03,Polonia,100,189,289
2012-04,Polonia,74,161,235
2012-05,Polonia,52,80,132
2012-06,Polonia,78,107,185
2012-07,Polonia,74,83,157
2012-08,Polonia,98,134,232
2012-09,Polonia,63,125,188
2012-10,Polonia,84,139,223
2012-11,Polonia,127,148,275
2012-12,Polonia,98,131,229
2013-01,Polonia,98,160,258
2013-02,Polonia,113,161,274
2013-03,Polonia,86,124,210
2013-04,Polonia,71,146,217
2013-05,Polonia,59,108,167
2013-06,Polonia,63,80,143
2013-07,Polonia,110,179,289
2013-08,Polonia,106,126,232
2013-09,Polonia,71,121,192
2013-10,Polonia,86,122,208
2013-11,Polonia,106,160,266
2013-12,Polonia,88,168,256
2014-01,Polonia,159,192,351
2014-02,Polonia,186,215,401
2014-03,Polonia,116,151,267
2014-04,Polonia,91,154,245
2014-05,Polonia,80,173,253
2014-06,Polonia,101,129,230
2014-07,Polonia,164,187,351
2014-08,Polonia,136,200,336
2014-09,Polonia,111,179,290
2014-10,Polonia,160,238,398
2014-11,Polonia,160,241,401
2014-12,Polonia,169,223,392
2015-01,Polonia,172,268,440
2015-02,Polonia,207,330,537
2015-03,Polonia,160,250,410
2015-04,Polonia,132,188,320
2015-05,Polonia,159,213,372
2015-06,Polonia,101,149,250
2015-07,Polonia,117,184,301
2015-08,Polonia,160,193,353
2015-09,Polonia,133,228,361
2015-10,Polonia,136,264,400
2015-11,Polonia,228,294,522
2015-12,Polonia,146,195,341
2016-01,Polonia,192,322,514
2016-02,Polonia,230,333,563
2016-03,Polonia,187,235,422
2016-04,Polonia,128,250,378
2016-05,Polonia,112,169,281
2016-06,Polonia,107,195,302
2016-07,Polonia,168,238,406
2016-08,Polonia,139,206,345
2016-09,Polonia,119,186,305
2016-10,Polonia,244,286,530
2016-11,Polonia,224,321,545
2016-12,Polonia,165,228,393
2017-01,Polonia,217,300,517
2017-02,Polonia,185,302,487
2017-03,Polonia,162,272,434
2017-04,Polonia,162,233,395
2017-05,Polonia,151,216,367
2017-06,Polonia,135,178,313
2017-07,Polonia,210,205,415
2017-08,Polonia,164,219,383
2017-09,Polonia,190,243,433
2017-10,Polonia,178,259,437
2017-11,Polonia,298,416,714
2017-12,Polonia,207,203,410
2018-01,Polonia,277,381,658
2018-02,Polonia,286,342,628
2018-03,Polonia,243,360,603
2018-04,Polonia,212,267,479
2018-05,Polonia,173,241,414
2018-06,Polonia,148,216,364
2018-07,Polonia,240,251,491
2018-08,Polonia,185,195,380
2018-09,Polonia,189,274,463
2018-10,Polonia,207,297,504
2018-11,Polonia,475,523,998
2018-12,Polonia,262,309,571
2019-01,Polonia,481,628,1109
2019-02,Polonia,462,569,1031
2019-03,Polonia,347,438,785
2019-04,Polonia,250,316,566
2019-05,Polonia,193,245,438
2019-06,Polonia,170,234,404
2019-07,Polonia,210,230,440
2019-08,Polonia,211,217,428
2019-09,Polonia,201,308,509
2019-10,Polonia,268,373,641
2019-11,Polonia,395,482,877
2019-12,Polonia,313,383,697
2020-01,Polonia,369,492,861
2020-02,Polonia,399,523,922
2020-03,Polonia,152,183,336
2020-05,Polonia,0,2,2
2020-07,Polonia,1,0,1
2020-08,Polonia,0,33,33
2020-09,Polonia,0,1,1
2020-10,Polonia,13,18,31
2020-11,Polonia,25,45,70
2020-12,Polonia,44,124,168
2021-01,Polonia,42,127,169
2021-02,Polonia,45,118,163
2021-03,Polonia,54,99,153
2021-04,Polonia,44,96,140
2021-05,Polonia,25,74,99
2021-06,Polonia,74,107,181
2021-07,Polonia,126,204,330
2021-08,Polonia,106,186,292
2021-09,Polonia,141,225,366
2021-10,Polonia,120,190,310
2021-11,Polonia,265,374,639
2021-12,Polonia,243,307,550
2022-01,Polonia,294,483,777
2022-02,Polonia,337,497,834
2022-03,Polonia,247,365,612
2022-04,Polonia,217,273,490
2022-05,Polonia,189,292,481
2022-06,Polonia,151,209,360
2022-07,Polonia,202,282,484
2022-08,Polonia,179,284,463
2022-09,Polonia,213,285,498
2022-10,Polonia,284,396,680
2022-11,Polonia,363,423,786
2022-12,Polonia,261,397,658
2023-01,Polonia,373,650,1023
2023-02,Polonia,405,619,1024
2023-03,Polonia,309,445,754
2023-04,Polonia,248,320,568
2023-05,Polonia,139,291,430
2023-06,Polonia,206,321,527
2023-07,Polonia,282,347,629
2023-08,Polonia,231,311,542
2023-09,Polonia,230,316,546
2023-10,Polonia,243,365,608
2023-11,Polonia,452,599,1051
2023-12,Polonia,361,497,858
2024-01,Polonia,521,737,1258
2024-02,Polonia,509,653,1162
2024-03,Polonia,364,564,928
2024-04,Polonia,268,410,678
2024-05,Polonia,179,319,498
2024-06,Polonia,243,344,587
2024-07,Polonia,234,353,587
2024-08,Polonia,259,453,712
2024-09,Polonia,271,376,647
2024-10,Polonia,340,437,777
2024-11,Polonia,1109,1225,1165
2024-12,Polonia,998,1075,881
2025-01,Polonia,1112,1445,265
2025-02,Polonia,1257,1397,229
2025-03,Polonia,825,987,1812
2025-04,Polonia,241,394,635
2025-05,Polonia,223,348,572
2025-06,Polonia,234,346,580
2025-07,Polonia,359,428,787
2025-08,Polonia,324,370,694
2025-09,Polonia,356,472,828
2025-10,Polonia,398,560,958
2025-11,Polonia,1087,1208,1147
2025-12,Polonia,1338,1472,1097
