Fecha,Nacionalidad,Femenino,Masculino,Total
2012-01,San Vicente Y Las Granadinas,0,2,2
2012-02,San Vicente Y Las Granadinas,2,1,3
2012-03,San Vicente Y Las Granadinas,1,2,3
2012-04,San Vicente Y Las Granadinas,2,4,6
2012-05,San Vicente Y Las Granadinas,1,2,3
2012-07,San Vicente Y Las Granadinas,0,2,2
2012-08,San Vicente Y Las Granadinas,0,4,4
2012-10,San Vicente Y Las Granadinas,2,3,5
2012-11,San Vicente Y Las Granadinas,0,2,2
2012-12,San Vicente Y Las Granadinas,1,1,2
2013-01,San Vicente Y Las Granadinas,0,2,2
2013-02,San Vicente Y Las Granadinas,1,2,3
2013-03,San Vicente Y Las Granadinas,2,2,4
2013-04,San Vicente Y Las Granadinas,1,2,3
2013-05,San Vicente Y Las Granadinas,0,1,1
2013-06,San Vicente Y Las Granadinas,1,6,7
2013-07,San Vicente Y Las Granadinas,0,5,5
2013-08,San Vicente Y Las Granadinas,1,5,6
2013-09,San Vicente Y Las Granadinas,2,4,6
2013-10,San Vicente Y Las Granadinas,1,5,6
2013-11,San Vicente Y Las Granadinas,1,2,3
2014-01,San Vicente Y Las Granadinas,1,2,3
2014-02,San Vicente Y Las Granadinas,1,4,5
2014-03,San Vicente Y Las Granadinas,1,1,2
2014-04,San Vicente Y Las Granadinas,0,2,2
2014-06,San Vicente Y Las Granadinas,0,5,5
2014-07,San Vicente Y Las Granadinas,0,3,3
2014-08,San Vicente Y Las Granadinas,0,8,8
2014-09,San Vicente Y Las Granadinas,0,1,1
2014-10,San Vicente Y Las Granadinas,2,1,3
2014-11,San Vicente Y Las Granadinas,1,6,7
2014-12,San Vicente Y Las Granadinas,2,5,7
2015-01,San Vicente Y Las Granadinas,2,2,4
2015-02,San Vicente Y Las Granadinas,2,0,2
2015-04,San Vicente Y Las Granadinas,0,2,2
2015-05,San Vicente Y Las Granadinas,0,4,4
2015-06,San Vicente Y Las Granadinas,2,4,6
2015-07,San Vicente Y Las Granadinas,4,2,6
2015-08,San Vicente Y Las Granadinas,2,8,10
2015-09,San Vicente Y Las Granadinas,0,4,4
2015-10,San Vicente Y Las Granadinas,3,6,9
2015-11,San Vicente Y Las Granadinas,1,4,5
2015-12,San Vicente Y Las Granadinas,2,3,5
2016-01,San Vicente Y Las Granadinas,0,4,4
2016-02,San Vicente Y Las Granadinas,0,1,1
2016-03,San Vicente Y Las Granadinas,2,7,9
2016-04,San Vicente Y Las Granadinas,0,3,3
2016-05,San Vicente Y Las Granadinas,2,4,6
2016-06,San Vicente Y Las Granadinas,2,2,4
2016-07,San Vicente Y Las Granadinas,1,1,2
2016-08,San Vicente Y Las Granadinas,2,3,5
2016-09,San Vicente Y Las Granadinas,2,9,11
2016-10,San Vicente Y Las Granadinas,3,4,7
2016-11,San Vicente Y Las Granadinas,2,1,3
2016-12,San Vicente Y Las Granadinas,2,6,8
2017-01,San Vicente Y Las Granadinas,0,5,5
2017-02,San Vicente Y Las Granadinas,1,3,4
2017-03,San Vicente Y Las Granadinas,1,2,3
2017-04,San Vicente Y Las Granadinas,0,4,4
2017-05,San Vicente Y Las Granadinas,5,6,11
2017-06,San Vicente Y Las Granadinas,0,1,1
2017-07,San Vicente Y Las Granadinas,6,5,11
2017-08,San Vicente Y Las Granadinas,2,2,4
2017-09,San Vicente Y Las Granadinas,0,4,4
2017-10,San Vicente Y Las Granadinas,1,4,5
2017-11,San Vicente Y Las Granadinas,2,10,12
2017-12,San Vicente Y Las Granadinas,0,4,4
2018-01,San Vicente Y Las Granadinas,3,5,8
2018-02,San Vicente Y Las Granadinas,0,2,2
2018-03,San Vicente Y Las Granadinas,2,1,3
2018-04,San Vicente Y Las Granadinas,0,3,3
2018-05,San Vicente Y Las Granadinas,12,12,24
2018-06,San Vicente Y Las Granadinas,0,9,9
2018-07,San Vicente Y Las Granadinas,15,24,39
2018-08,San Vicente Y Las Granadinas,2,2,4
2018-09,San Vicente Y Las Granadinas,1,4,5
2018-10,San Vicente Y Las Granadinas,2,2,4
2018-11,San Vicente Y Las Granadinas,2,2,4
2018-12,San Vicente Y Las Granadinas,1,2,3
2019-01,San Vicente Y Las Granadinas,1,0,1
2019-02,San Vicente Y Las Granadinas,2,1,3
2019-03,San Vicente Y Las Granadinas,3,2,5
2019-04,San Vicente Y Las Granadinas,3,5,8
2019-05,San Vicente Y Las Granadinas,1,3,4
2019-06,San Vicente Y Las Granadinas,4,8,12
2019-07,San Vicente Y Las Granadinas,3,3,6
2019-08,San Vicente Y Las Granadinas,1,4,5
2019-09,San Vicente Y Las Granadinas,2,4,6
2019-10,San Vicente Y Las Granadinas,1,4,5
2019-11,San Vicente Y Las Granadinas,2,3,5
2019-12,San Vicente Y Las Granadinas,2,10,12
2020-01,San Vicente Y Las Granadinas,1,4,5
2020-02,San Vicente Y Las Granadinas,1,4,5
2020-03,San Vicente Y Las Granadinas,2,3,5
2020-10,San Vicente Y Las Granadinas,0,1,1
2020-11,San Vicente Y Las Granadinas,0,1,1
2020-12,San Vicente Y Las Granadinas,0,1,1
2021-02,San Vicente Y Las Granadinas,1,1,2
2021-03,San Vicente Y Las Granadinas,3,0,3
2021-04,San Vicente Y Las Granadinas,3,1,4
2021-05,San Vicente Y Las Granadinas,1,0,1
2021-06,San Vicente Y Las Granadinas,1,0,1
2021-07,San Vicente Y Las Granadinas,1,3,4
2021-08,San Vicente Y Las Granadinas,3,2,5
2021-09,San Vicente Y Las Granadinas,2,4,6
2021-10,San Vicente Y Las Granadinas,0,1,1
2021-11,San Vicente Y Las Granadinas,5,7,12
2021-12,San Vicente Y Las Granadinas,2,4,6
2022-01,San Vicente Y Las Granadinas,4,4,8
2022-02,San Vicente Y Las Granadinas,1,0,1
2022-03,San Vicente Y Las Granadinas,2,1,3
2022-04,San Vicente Y Las Granadinas,1,2,3
2022-05,San Vicente Y Las Granadinas,3,2,5
2022-06,San Vicente Y Las Granadinas,1,0,1
2022-07,San Vicente Y Las Granadinas,3,11,14
2022-08,San Vicente Y Las Granadinas,2,7,9
2022-09,San Vicente Y Las Granadinas,2,4,6
2022-10,San Vicente Y Las Granadinas,1,6,7
2022-11,San Vicente Y Las Granadinas,3,4,7
2022-12,San Vicente Y Las Granadinas,2,2,4
2023-01,San Vicente Y Las Granadinas,4,3,7
2023-02,San Vicente Y Las Granadinas,1,5,6
2023-03,San Vicente Y Las Granadinas,3,4,7
2023-04,San Vicente Y Las Granadinas,4,9,13
2023-05,San Vicente Y Las Granadinas,3,7,10
2023-06,San Vicente Y Las Granadinas,3,3,6
2023-07,San Vicente Y Las Granadinas,1,14,15
2023-08,San Vicente Y Las Granadinas,3,3,6
2023-09,San Vicente Y Las Granadinas,4,7,11
2023-10,San Vicente Y Las Granadinas,6,9,15
2023-11,San Vicente Y Las Granadinas,7,7,14
2023-12,San Vicente Y Las Granadinas,2,4,6
2024-01,San Vicente Y Las Granadinas,2,2,4
2024-02,San Vicente Y Las Granadinas,3,3,6
2024-03,San Vicente Y Las Granadinas,1,5,6
2024-04,San Vicente Y Las Granadinas,2,8,10
2024-05,San Vicente Y Las Granadinas,1,2,3
2024-06,San Vicente Y Las Granadinas,4,3,7
2024-07,San Vicente Y Las Granadinas,2,1,3
2024-08,San Vicente Y Las Granadinas,5,6,11
2024-09,San Vicente Y Las Granadinas,2,3,5
2024-10,San Vicente Y Las Granadinas,2,3,5
2024-11,San Vicente Y Las Granadinas,4,9,13
2024-12,San Vicente Y Las Granadinas,0,5,5
2025-01,San Vicente Y Las Granadinas,3,2,5
2025-02,San Vicente Y Las Granadinas,1,2,3
2025-03,San Vicente Y Las Granadinas,10,8,18
2025-04,San Vicente Y Las Granadinas,1,4,5
2025-05,San Vicente Y Las Granadinas,2,8,10
2025-06,San Vicente Y Las Granadinas,0,6,6
2025-07,San Vicente Y Las Granadinas,1,10,11
2025-08,San Vicente Y Las Granadinas,4,5,9
2025-09,San Vicente Y Las Granadinas,7,4,11
2025-10,San Vicente Y Las Granadinas,2,5,7
2025-11,San Vicente Y Las Granadinas,1,5,6
2025-12,San Vicente Y Las Granadinas,1,4,5
