Fecha,Nacionalidad,Femenino,Masculino,Total
2012-01,Trinidad Y Tobago,23,60,83
2012-02,Trinidad Y Tobago,20,51,71
2012-03,Trinidad Y Tobago,27,106,133
2012-04,Trinidad Y Tobago,26,122,148
2012-05,Trinidad Y Tobago,25,125,150
2012-06,Trinidad Y Tobago,18,113,131
2012-07,Trinidad Y Tobago,55,147,202
2012-08,Trinidad Y Tobago,97,144,241
2012-09,Trinidad Y Tobago,98,142,240
2012-10,Trinidad Y Tobago,18,122,140
2012-11,Trinidad Y Tobago,16,82,98
2012-12,Trinidad Y Tobago,54,78,132
2013-01,Trinidad Y Tobago,28,72,100
2013-02,Trinidad Y Tobago,24,52,76
2013-03,Trinidad Y Tobago,23,65,88
2013-04,Trinidad Y Tobago,17,75,92
2013-05,Trinidad Y Tobago,17,61,78
2013-06,Trinidad Y Tobago,30,71,101
2013-07,Trinidad Y Tobago,102,138,240
2013-08,Trinidad Y Tobago,35,69,104
2013-09,Trinidad Y Tobago,79,86,165
2013-10,Trinidad Y Tobago,55,103,158
2013-11,Trinidad Y Tobago,25,73,98
2013-12,Trinidad Y Tobago,33,82,115
2014-01,Trinidad Y Tobago,24,58,82
2014-02,Trinidad Y Tobago,40,81,121
2014-03,Trinidad Y Tobago,21,71,92
2014-04,Trinidad Y Tobago,37,78,115
2014-05,Trinidad Y Tobago,26,74,100
2014-06,Trinidad Y Tobago,149,196,345
2014-07,Trinidad Y Tobago,51,98,149
2014-08,Trinidad Y Tobago,33,111,144
2014-09,Trinidad Y Tobago,16,76,92
2014-10,Trinidad Y Tobago,54,114,168
2014-11,Trinidad Y Tobago,33,74,107
2014-12,Trinidad Y Tobago,32,81,113
2015-01,Trinidad Y Tobago,20,83,103
2015-02,Trinidad Y Tobago,35,96,131
2015-03,Trinidad Y Tobago,25,81,106
2015-04,Trinidad Y Tobago,33,91,124
2015-05,Trinidad Y Tobago,47,73,120
2015-06,Trinidad Y Tobago,33,99,132
2015-07,Trinidad Y Tobago,86,109,195
2015-08,Trinidad Y Tobago,63,94,157
2015-09,Trinidad Y Tobago,31,73,104
2015-10,Trinidad Y Tobago,43,82,125
2015-11,Trinidad Y Tobago,53,104,157
2015-12,Trinidad Y Tobago,36,98,134
2016-01,Trinidad Y Tobago,27,77,104
2016-02,Trinidad Y Tobago,24,75,99
2016-03,Trinidad Y Tobago,45,87,132
2016-04,Trinidad Y Tobago,30,65,95
2016-05,Trinidad Y Tobago,15,82,97
2016-06,Trinidad Y Tobago,25,65,90
2016-07,Trinidad Y Tobago,60,79,139
2016-08,Trinidad Y Tobago,50,91,141
2016-09,Trinidad Y Tobago,25,59,84
2016-10,Trinidad Y Tobago,36,68,104
2016-11,Trinidad Y Tobago,32,73,105
2016-12,Trinidad Y Tobago,32,100,132
2017-01,Trinidad Y Tobago,39,100,139
2017-02,Trinidad Y Tobago,48,98,146
2017-03,Trinidad Y Tobago,24,79,103
2017-04,Trinidad Y Tobago,24,71,95
2017-05,Trinidad Y Tobago,27,68,95
2017-06,Trinidad Y Tobago,38,65,103
2017-07,Trinidad Y Tobago,61,88,149
2017-08,Trinidad Y Tobago,42,73,115
2017-09,Trinidad Y Tobago,43,87,130
2017-10,Trinidad Y Tobago,38,102,140
2017-11,Trinidad Y Tobago,36,85,121
2017-12,Trinidad Y Tobago,52,83,135
2018-01,Trinidad Y Tobago,35,60,95
