Fecha,Nacionalidad,Femenino,Masculino,Total
2012-01,Federación De Rusia,296,405,701
2012-02,Federación De Rusia,200,249,449
2012-03,Federación De Rusia,176,249,425
2012-04,Federación De Rusia,162,255,417
2012-05,Federación De Rusia,115,183,298
2012-06,Federación De Rusia,128,172,300
2012-07,Federación De Rusia,119,152,271
2012-08,Federación De Rusia,163,209,372
2012-09,Federación De Rusia,145,183,328
2012-10,Federación De Rusia,152,288,440
2012-11,Federación De Rusia,155,215,370
2012-12,Federación De Rusia,164,262,426
2013-01,Federación De Rusia,350,431,781
2013-02,Federación De Rusia,188,266,454
2013-03,Federación De Rusia,154,214,368
2013-04,Federación De Rusia,159,272,431
2013-05,Federación De Rusia,112,204,316
2013-06,Federación De Rusia,113,179,292
2013-07,Federación De Rusia,220,372,592
2013-08,Federación De Rusia,134,155,289
2013-09,Federación De Rusia,167,223,390
2013-10,Federación De Rusia,186,256,442
2013-11,Federación De Rusia,206,292,498
2013-12,Federación De Rusia,167,216,383
2014-01,Federación De Rusia,400,497,897
2014-02,Federación De Rusia,246,277,523
2014-03,Federación De Rusia,228,275,503
2014-04,Federación De Rusia,153,193,346
2014-05,Federación De Rusia,140,206,346
2014-06,Federación De Rusia,124,155,279
2014-07,Federación De Rusia,156,179,335
2014-08,Federación De Rusia,148,179,327
2014-09,Federación De Rusia,168,204,372
2014-10,Federación De Rusia,218,341,559
2014-11,Federación De Rusia,175,369,544
2014-12,Federación De Rusia,206,239,445
2015-01,Federación De Rusia,392,516,908
2015-02,Federación De Rusia,182,217,399
2015-03,Federación De Rusia,197,306,503
2015-04,Federación De Rusia,158,218,376
2015-05,Federación De Rusia,179,244,423
2015-06,Federación De Rusia,149,202,351
2015-07,Federación De Rusia,173,213,386
2015-08,Federación De Rusia,193,216,409
2015-09,Federación De Rusia,190,292,482
2015-10,Federación De Rusia,233,314,547
2015-11,Federación De Rusia,186,381,567
2015-12,Federación De Rusia,206,249,455
2016-01,Federación De Rusia,318,429,747
2016-02,Federación De Rusia,203,278,481
2016-03,Federación De Rusia,199,301,500
2016-04,Federación De Rusia,161,239,400
2016-05,Federación De Rusia,155,226,381
2016-06,Federación De Rusia,128,217,345
2016-07,Federación De Rusia,178,200,378
2016-08,Federación De Rusia,164,227,391
2016-09,Federación De Rusia,207,241,448
2016-10,Federación De Rusia,240,351,591
2016-11,Federación De Rusia,205,308,513
2016-12,Federación De Rusia,235,288,523
2017-01,Federación De Rusia,339,390,729
2017-02,Federación De Rusia,195,283,478
2017-03,Federación De Rusia,195,253,448
2017-04,Federación De Rusia,236,366,602
2017-05,Federación De Rusia,176,226,402
2017-06,Federación De Rusia,178,219,397
2017-07,Federación De Rusia,182,194,376
2017-08,Federación De Rusia,182,213,395
2017-09,Federación De Rusia,176,225,401
2017-10,Federación De Rusia,228,321,549
2017-11,Federación De Rusia,186,299,485
2017-12,Federación De Rusia,250,324,574
2018-01,Federación De Rusia,335,374,709
2018-02,Federación De Rusia,208,286,494
2018-03,Federación De Rusia,220,274,494
2018-04,Federación De Rusia,209,259,468
2018-05,Federación De Rusia,190,234,424
2018-06,Federación De Rusia,164,165,329
2018-07,Federación De Rusia,197,230,427
2018-08,Federación De Rusia,205,235,441
2018-09,Federación De Rusia,199,252,451
2018-10,Federación De Rusia,230,245,475
2018-11,Federación De Rusia,247,369,616
2018-12,Federación De Rusia,311,288,599
2019-01,Federación De Rusia,393,475,868
2019-02,Federación De Rusia,257,296,553
2019-03,Federación De Rusia,249,305,554
2019-04,Federación De Rusia,263,309,573
2019-05,Federación De Rusia,215,265,481
2019-06,Federación De Rusia,181,220,401
2019-07,Federación De Rusia,198,244,442
2019-08,Federación De Rusia,246,265,511
2019-09,Federación De Rusia,221,277,498
2019-10,Federación De Rusia,197,284,481
2019-11,Federación De Rusia,251,308,559
2019-12,Federación De Rusia,310,347,657
2020-01,Federación De Rusia,412,499,911
2020-02,Federación De Rusia,283,338,621
2020-03,Federación De Rusia,143,205,348
2020-06,Federación De Rusia,13,96,109
2020-07,Federación De Rusia,22,37,59
2020-08,Federación De Rusia,2,5,7
2020-09,Federación De Rusia,3,0,3
2020-10,Federación De Rusia,30,40,70
2020-11,Federación De Rusia,80,109,190
2020-12,Federación De Rusia,138,139,278
2021-01,Federación De Rusia,128,189,318
2021-02,Federación De Rusia,109,209,318
2021-03,Federación De Rusia,117,154,271
2021-04,Federación De Rusia,112,183,295
2021-05,Federación De Rusia,115,158,273
2021-06,Federación De Rusia,110,140,250
2021-07,Federación De Rusia,167,257,424
2021-08,Federación De Rusia,212,205,417
2021-09,Federación De Rusia,162,220,382
2021-10,Federación De Rusia,210,296,506
2021-11,Federación De Rusia,252,286,539
2021-12,Federación De Rusia,379,340,719
2022-01,Federación De Rusia,354,387,741
2022-02,Federación De Rusia,314,316,630
2022-03,Federación De Rusia,276,238,514
2022-04,Federación De Rusia,236,297,533
2022-05,Federación De Rusia,215,382,597
2022-06,Federación De Rusia,218,216,434
2022-07,Federación De Rusia,225,236,461
2022-08,Federación De Rusia,278,268,547
2022-09,Federación De Rusia,228,314,542
2022-10,Federación De Rusia,416,634,1050
2022-11,Federación De Rusia,436,601,1037
2022-12,Federación De Rusia,412,467,880
2023-01,Federación De Rusia,399,433,832
2023-02,Federación De Rusia,348,437,785
2023-03,Federación De Rusia,336,415,752
2023-04,Federación De Rusia,271,423,694
2023-05,Federación De Rusia,263,366,629
2023-06,Federación De Rusia,270,408,678
2023-07,Federación De Rusia,289,371,660
2023-08,Federación De Rusia,303,375,678
2023-09,Federación De Rusia,232,311,543
2023-10,Federación De Rusia,205,328,533
2023-11,Federación De Rusia,304,469,773
2023-12,Federación De Rusia,317,423,740
2024-01,Federación De Rusia,372,524,896
2024-02,Federación De Rusia,287,428,715
2024-03,Federación De Rusia,289,437,726
2024-04,Federación De Rusia,342,425,767
2024-05,Federación De Rusia,286,428,714
2024-06,Federación De Rusia,283,417,700
2024-07,Federación De Rusia,305,338,643
2024-08,Federación De Rusia,309,373,682
2024-09,Federación De Rusia,268,385,653
2024-10,Federación De Rusia,251,372,623
2024-11,Federación De Rusia,321,463,785
2024-12,Federación De Rusia,395,402,797
2025-01,Federación De Rusia,462,634,1097
2025-02,Federación De Rusia,358,513,871
2025-03,Federación De Rusia,363,537,901
2025-04,Federación De Rusia,322,400,722
2025-05,Federación De Rusia,327,410,737
2025-06,Federación De Rusia,237,316,553
2025-07,Federación De Rusia,322,367,689
2025-08,Federación De Rusia,285,401,686
2025-09,Federación De Rusia,294,427,721
2025-10,Federación De Rusia,270,372,643
2025-11,Federación De Rusia,350,506,857
2025-12,Federación De Rusia,426,521,947
