Fecha,Perspectiva,Grupo,Concepto,Periodo,Valor
2023,Total nacional,Informal,Informal,Ago - Oct,12876.384211999999
2023,Total nacional,Informal,Informal,Sep - Nov,12825.963076
2023,Total nacional,Informal,Informal,Oct - Dic,12792.781065666668
2023,Total nacional,Informal,Informal,Nov - Ene,12637.433285333333
2023,Total nacional,Informal,Informal,Dic - Feb,12645.046650666665
2024,Total nacional,Informal,Informal,Ene - Mar,12594.984881333336
2024,Total nacional,Informal,Informal,Feb - Abr,12755.663953333331
2024,Total nacional,Informal,Informal,Mar - May,12755.769436
2024,Total nacional,Informal,Informal,Abr - Jun,12795.712739666667
2024,Total nacional,Informal,Informal,May - Jul,12879.178965
2024,Total nacional,Informal,Informal,Jun - Ago,12976.923639666667
2024,Total nacional,Informal,Informal,Jul - Sep,12997.165208666667
2024,Total nacional,Informal,Informal,Ago - Oct,12975.549089333334
2024,Total nacional,Informal,Informal,Sep - Nov,12951.693305666668
2024,Total nacional,Informal,Informal,Oct - Dic,13123.222070666665
2024,Total nacional,Informal,Informal,Nov - Ene,13098.148286
2024,Total nacional,Informal,Informal,Dic - Feb,13260.921476
2025,Total nacional,Informal,Informal,Ene - Mar,13353.986936
2025,Total nacional,Informal,Informal,Feb - Abr,13388.672717
2025,Total nacional,Informal,Informal,Mar - May,13219.455199
2025,Total nacional,Informal,Informal,Abr - Jun,13018.4283
2025,Total nacional,Informal,Informal,May - Jul,13075.14319
2025,Total nacional,Informal,Informal,Jun - Ago,13157.487706
2025,Total nacional,Informal,Informal,Jul - Sep,13147.757827
2025,Total nacional,Informal,Informal,Ago - Oct,13325.525561
2025,Total nacional,Informal,Informal,Sep - Nov,13450.283069
2025,Total nacional,Informal,Informal,Oct - Dic,13585.313668
2025,Total nacional,Informal,Informal,Nov - Ene,13289.432426
2025,Total nacional,Informal,Informal,Dic - Feb,13188.476735
2026,Total nacional,Informal,Informal,Ene - Mar,13218.2902
2026,Total nacional,Informal,Informal,Feb - Abr,13344.835103
2021,Total nacional,Informal,Microempresa,Ene - Mar,11073.670603333332
2021,Total nacional,Informal,Microempresa,Feb - Abr,11212.420225333333
2021,Total nacional,Informal,Microempresa,Mar - May,11045.548951333332
2021,Total nacional,Informal,Microempresa,Abr - Jun,10989.960820666667
2021,Total nacional,Informal,Microempresa,May - Jul,11149.003659
2021,Total nacional,Informal,Microempresa,Jun - Ago,11399.65992
2021,Total nacional,Informal,Microempresa,Jul - Sep,11399.318281666667
2021,Total nacional,Informal,Microempresa,Ago - Oct,11452.308965333335
2021,Total nacional,Informal,Microempresa,Sep - Nov,11423.236850333333
2021,Total nacional,Informal,Microempresa,Oct - Dic,11599.530220999999
2021,Total nacional,Informal,Microempresa,Nov - Ene,11445.366812333334
2021,Total nacional,Informal,Microempresa,Dic - Feb,11583.825235333332
2022,Total nacional,Informal,Microempresa,Ene - Mar,11629.032944999999
2022,Total nacional,Informal,Microempresa,Feb - Abr,11895.236954666667
2022,Total nacional,Informal,Microempresa,Mar - May,11813.990836666666
2022,Total nacional,Informal,Microempresa,Abr - Jun,11862.355443666665
2022,Total nacional,Informal,Microempresa,May - Jul,11924.092827
2022,Total nacional,Informal,Microempresa,Jun - Ago,11950.864740666666
2022,Total nacional,Informal,Microempresa,Jul - Sep,12024.885505
2022,Total nacional,Informal,Microempresa,Ago - Oct,12117.408397666666
2022,Total nacional,Informal,Microempresa,Sep - Nov,12169.319853
2022,Total nacional,Informal,Microempresa,Oct - Dic,12106.455603333334
2022,Total nacional,Informal,Microempresa,Nov - Ene,11873.817471333334
2022,Total nacional,Informal,Microempresa,Dic - Feb,11957.125248333332
2023,Total nacional,Informal,Microempresa,Ene - Mar,12118.350727333333
2023,Total nacional,Informal,Microempresa,Feb - Abr,12261.841409333334
2023,Total nacional,Informal,Microempresa,Mar - May,12134.180028666668
2023,Total nacional,Informal,Microempresa,Abr - Jun,11971.742084666666
2023,Total nacional,Informal,Microempresa,May - Jul,12095.424209333332
2023,Total nacional,Informal,Microempresa,Jun - Ago,12201.749164666666
2023,Total nacional,Informal,Microempresa,Jul - Sep,12233.545568333335
2023,Total nacional,Informal,Microempresa,Ago - Oct,12089.123697666664
2023,Total nacional,Informal,Microempresa,Sep - Nov,12055.495888999998
2023,Total nacional,Informal,Microempresa,Oct - Dic,12064.675641
2023,Total nacional,Informal,Microempresa,Nov - Ene,11955.277154000001
2023,Total nacional,Informal,Microempresa,Dic - Feb,11923.930927
2024,Total nacional,Informal,Microempresa,Ene - Mar,11870.751423666667
2024,Total nacional,Informal,Microempresa,Feb - Abr,11991.117248999997
2024,Total nacional,Informal,Microempresa,Mar - May,12011.286257666667
2024,Total nacional,Informal,Microempresa,Abr - Jun,11991.181404666668
2024,Total nacional,Informal,Microempresa,May - Jul,12118.186745333333
2024,Total nacional,Informal,Microempresa,Jun - Ago,12229.626478
2024,Total nacional,Informal,Microempresa,Jul - Sep,12315.319291333333
2024,Total nacional,Informal,Microempresa,Ago - Oct,12266.939916000001
2024,Total nacional,Informal,Microempresa,Sep - Nov,12258.964864333335
2024,Total nacional,Informal,Microempresa,Oct - Dic,12435.044016666667
2024,Total nacional,Informal,Microempresa,Nov - Ene,12417.905151
2024,Total nacional,Informal,Microempresa,Dic - Feb,12576.422536
2025,Total nacional,Informal,Microempresa,Ene - Mar,12684.108347
2025,Total nacional,Informal,Microempresa,Feb - Abr,12732.200264
2025,Total nacional,Informal,Microempresa,Mar - May,12562.932468
2025,Total nacional,Informal,Microempresa,Abr - Jun,12358.628011
2025,Total nacional,Informal,Microempresa,May - Jul,12402.883925
2025,Total nacional,Informal,Microempresa,Jun - Ago,12472.420956
2025,Total nacional,Informal,Microempresa,Jul - Sep,12440.72591
2025,Total nacional,Informal,Microempresa,Ago - Oct,12612.715189
2025,Total nacional,Informal,Microempresa,Sep - Nov,12711.526151
2025,Total nacional,Informal,Microempresa,Oct - Dic,12827.365509
2025,Total nacional,Informal,Microempresa,Nov - Ene,12561.288714
2025,Total nacional,Informal,Microempresa,Dic - Feb,12503.8453
2026,Total nacional,Informal,Microempresa,Ene - Mar,12554.702335
2026,Total nacional,Informal,Microempresa,Feb - Abr,12645.901508
2021,Total nacional,Informal,Empresa pequeña,Ene - Mar,554.1440636666666
2021,Total nacional,Informal,Empresa pequeña,Feb - Abr,542.225607
2021,Total nacional,Informal,Empresa pequeña,Mar - May,496.89981733333326
2021,Total nacional,Informal,Empresa pequeña,Abr - Jun,492.2590723333333
2021,Total nacional,Informal,Empresa pequeña,May - Jul,454.15729566666664
2021,Total nacional,Informal,Empresa pequeña,Jun - Ago,447.6877723333334
2021,Total nacional,Informal,Empresa pequeña,Jul - Sep,466.43823933333334
2021,Total nacional,Informal,Empresa pequeña,Ago - Oct,501.95479466666666
2021,Total nacional,Informal,Empresa pequeña,Sep - Nov,517.9701506666667
2021,Total nacional,Informal,Empresa pequeña,Oct - Dic,531.1358736666666
2021,Total nacional,Informal,Empresa pequeña,Nov - Ene,517.1472600000001
2021,Total nacional,Informal,Empresa pequeña,Dic - Feb,522.1647326666666
2022,Total nacional,Informal,Empresa pequeña,Ene - Mar,516.3452066666667
2022,Total nacional,Informal,Empresa pequeña,Feb - Abr,542.0910986666667
2022,Total nacional,Informal,Empresa pequeña,Mar - May,552.248311
2022,Total nacional,Informal,Empresa pequeña,Abr - Jun,534.53735
2022,Total nacional,Informal,Empresa pequeña,May - Jul,519.8825149999999
2022,Total nacional,Informal,Empresa pequeña,Jun - Ago,523.4326906666666
2022,Total nacional,Informal,Empresa pequeña,Jul - Sep,554.7835596666666
2022,Total nacional,Informal,Empresa pequeña,Ago - Oct,540.3439936666667
2022,Total nacional,Informal,Empresa pequeña,Sep - Nov,559.0633913333332
2022,Total nacional,Informal,Empresa pequeña,Oct - Dic,534.9247333333333
2022,Total nacional,Informal,Empresa pequeña,Nov - Ene,550.9719343333333
2022,Total nacional,Informal,Empresa pequeña,Dic - Feb,505.9248723333333
2023,Total nacional,Informal,Empresa pequeña,Ene - Mar,494.53673733333335
2023,Total nacional,Informal,Empresa pequeña,Feb - Abr,452.9504523333333
2023,Total nacional,Informal,Empresa pequeña,Mar - May,447.853672
2023,Total nacional,Informal,Empresa pequeña,Abr - Jun,471.05239466666666
2023,Total nacional,Informal,Empresa pequeña,May - Jul,505.30547900000005
2023,Total nacional,Informal,Empresa pequeña,Jun - Ago,518.3192336666667
2023,Total nacional,Informal,Empresa pequeña,Jul - Sep,502.6218013333334
2023,Total nacional,Informal,Empresa pequeña,Ago - Oct,527.7830766666666
2023,Total nacional,Informal,Empresa pequeña,Sep - Nov,526.990663
2023,Total nacional,Informal,Empresa pequeña,Oct - Dic,502.4802386666666
2023,Total nacional,Informal,Empresa pequeña,Nov - Ene,463.64232433333336
2023,Total nacional,Informal,Empresa pequeña,Dic - Feb,492.10444966666665
2024,Total nacional,Informal,Empresa pequeña,Ene - Mar,503.2900723333334
2024,Total nacional,Informal,Empresa pequeña,Feb - Abr,529.2486473333333
2024,Total nacional,Informal,Empresa pequeña,Mar - May,519.7585556666667
2024,Total nacional,Informal,Empresa pequeña,Abr - Jun,558.2251823333332
2024,Total nacional,Informal,Empresa pequeña,May - Jul,529.7650116666667
2024,Total nacional,Informal,Empresa pequeña,Jun - Ago,515.7568206666666
2024,Total nacional,Informal,Empresa pequeña,Jul - Sep,478.5588066666667
2024,Total nacional,Informal,Empresa pequeña,Ago - Oct,498.60598366666665
2024,Total nacional,Informal,Empresa pequeña,Sep - Nov,491.74162333333334
2024,Total nacional,Informal,Empresa pequeña,Oct - Dic,483.10983533333336
2024,Total nacional,Informal,Empresa pequeña,Nov - Ene,474.500771
2024,Total nacional,Informal,Empresa pequeña,Dic - Feb,460.649445
2025,Total nacional,Informal,Empresa pequeña,Ene - Mar,440.791367
2025,Total nacional,Informal,Empresa pequeña,Feb - Abr,437.457661
2025,Total nacional,Informal,Empresa pequeña,Mar - May,440.156427
2025,Total nacional,Informal,Empresa pequeña,Abr - Jun,463.588234
2025,Total nacional,Informal,Empresa pequeña,May - Jul,473.611247
2025,Total nacional,Informal,Empresa pequeña,Jun - Ago,485.292833
2025,Total nacional,Informal,Empresa pequeña,Jul - Sep,492.489347
2025,Total nacional,Informal,Empresa pequeña,Ago - Oct,507.575267
2025,Total nacional,Informal,Empresa pequeña,Sep - Nov,540.560551
2025,Total nacional,Informal,Empresa pequeña,Oct - Dic,554.942845
2025,Total nacional,Informal,Empresa pequeña,Nov - Ene,528.189178
2025,Total nacional,Informal,Empresa pequeña,Dic - Feb,500.456522
2026,Total nacional,Informal,Empresa pequeña,Ene - Mar,487.358793
2026,Total nacional,Informal,Empresa pequeña,Feb - Abr,510.682979
2021,Total nacional,Informal,Empresa mediana,Ene - Mar,173.43451800000003
2021,Total nacional,Informal,Empresa mediana,Feb - Abr,153.205253
2021,Total nacional,Informal,Empresa mediana,Mar - May,153.96439566666666
2021,Total nacional,Informal,Empresa mediana,Abr - Jun,169.86633966666668
2021,Total nacional,Informal,Empresa mediana,May - Jul,165.517418
2021,Total nacional,Informal,Empresa mediana,Jun - Ago,144.67850066666668
2021,Total nacional,Informal,Empresa mediana,Jul - Sep,146.31600633333332
2021,Total nacional,Informal,Empresa mediana,Ago - Oct,166.35555933333333
2021,Total nacional,Informal,Empresa mediana,Sep - Nov,174.486612
2021,Total nacional,Informal,Empresa mediana,Oct - Dic,159.52832700000002
2021,Total nacional,Informal,Empresa mediana,Nov - Ene,137.06171933333334
2021,Total nacional,Informal,Empresa mediana,Dic - Feb,132.15804133333333
2022,Total nacional,Informal,Empresa mediana,Ene - Mar,139.55895266666667
2022,Total nacional,Informal,Empresa mediana,Feb - Abr,140.30351733333336
2022,Total nacional,Informal,Empresa mediana,Mar - May,133.40536766666665
2022,Total nacional,Informal,Empresa mediana,Abr - Jun,127.54049866666666
2022,Total nacional,Informal,Empresa mediana,May - Jul,124.53428666666666
2022,Total nacional,Informal,Empresa mediana,Jun - Ago,125.63381333333332
2022,Total nacional,Informal,Empresa mediana,Jul - Sep,119.01282333333334
2022,Total nacional,Informal,Empresa mediana,Ago - Oct,122.166584
2022,Total nacional,Informal,Empresa mediana,Sep - Nov,138.247845
2022,Total nacional,Informal,Empresa mediana,Oct - Dic,145.33338966666668
2022,Total nacional,Informal,Empresa mediana,Nov - Ene,154.65577633333334
2022,Total nacional,Informal,Empresa mediana,Dic - Feb,128.199243
2023,Total nacional,Informal,Empresa mediana,Ene - Mar,124.88234466666665
2023,Total nacional,Informal,Empresa mediana,Feb - Abr,110.808465
2023,Total nacional,Informal,Empresa mediana,Mar - May,108.52903366666668
2023,Total nacional,Informal,Empresa mediana,Abr - Jun,99.47176333333333
2023,Total nacional,Informal,Empresa mediana,May - Jul,93.66742966666668
2023,Total nacional,Informal,Empresa mediana,Jun - Ago,106.27371233333332
2023,Total nacional,Informal,Empresa mediana,Jul - Sep,112.08203466666667
2023,Total nacional,Informal,Empresa mediana,Ago - Oct,114.10285866666668
2023,Total nacional,Informal,Empresa mediana,Sep - Nov,98.60996833333333
2023,Total nacional,Informal,Empresa mediana,Oct - Dic,92.62193966666666
2023,Total nacional,Informal,Empresa mediana,Nov - Ene,85.99618600000001
2023,Total nacional,Informal,Empresa mediana,Dic - Feb,86.86800899999999
2024,Total nacional,Informal,Empresa mediana,Ene - Mar,88.95544366666667
2024,Total nacional,Informal,Empresa mediana,Feb - Abr,89.60719166666667
2024,Total nacional,Informal,Empresa mediana,Mar - May,90.39592233333333
2024,Total nacional,Informal,Empresa mediana,Abr - Jun,99.38015233333333
2024,Total nacional,Informal,Empresa mediana,May - Jul,100.97280166666667
2024,Total nacional,Informal,Empresa mediana,Jun - Ago,103.69028366666667
2024,Total nacional,Informal,Empresa mediana,Jul - Sep,89.91966400000001
2024,Total nacional,Informal,Empresa mediana,Ago - Oct,85.89012100000001
2024,Total nacional,Informal,Empresa mediana,Sep - Nov,79.68064266666667
2024,Total nacional,Informal,Empresa mediana,Oct - Dic,68.93029633333333
2024,Total nacional,Informal,Empresa mediana,Nov - Ene,74.084112
2024,Total nacional,Informal,Empresa mediana,Dic - Feb,77.908954
2025,Total nacional,Informal,Empresa mediana,Ene - Mar,89.172008
2025,Total nacional,Informal,Empresa mediana,Feb - Abr,89.288924
2025,Total nacional,Informal,Empresa mediana,Mar - May,88.465782
2025,Total nacional,Informal,Empresa mediana,Abr - Jun,83.405407
2025,Total nacional,Informal,Empresa mediana,May - Jul,76.920622
2025,Total nacional,Informal,Empresa mediana,Jun - Ago,74.97959
2025,Total nacional,Informal,Empresa mediana,Jul - Sep,75.359192
2025,Total nacional,Informal,Empresa mediana,Ago - Oct,77.191095
2025,Total nacional,Informal,Empresa mediana,Sep - Nov,85.405597
2025,Total nacional,Informal,Empresa mediana,Oct - Dic,95.039691
2025,Total nacional,Informal,Empresa mediana,Nov - Ene,85.847908
2025,Total nacional,Informal,Empresa mediana,Dic - Feb,74.265013
2026,Total nacional,Informal,Empresa mediana,Ene - Mar,65.888299
2026,Total nacional,Informal,Empresa mediana,Feb - Abr,72.855513
2021,Total nacional,Informal,Empresa grande,Ene - Mar,200.30736533333334
2021,Total nacional,Informal,Empresa grande,Feb - Abr,186.951271
2021,Total nacional,Informal,Empresa grande,Mar - May,177.94049833333335
2021,Total nacional,Informal,Empresa grande,Abr - Jun,157.724871
2021,Total nacional,Informal,Empresa grande,May - Jul,152.4067806666667
2021,Total nacional,Informal,Empresa grande,Jun - Ago,150.17361633333334
2021,Total nacional,Informal,Empresa grande,Jul - Sep,166.634635
2021,Total nacional,Informal,Empresa grande,Ago - Oct,191.47217733333332
2021,Total nacional,Informal,Empresa grande,Sep - Nov,196.08734633333333
2021,Total nacional,Informal,Empresa grande,Oct - Dic,205.914124
2021,Total nacional,Informal,Empresa grande,Nov - Ene,176.141444
2021,Total nacional,Informal,Empresa grande,Dic - Feb,186.40762600000002
2022,Total nacional,Informal,Empresa grande,Ene - Mar,196.07611466666665
2022,Total nacional,Informal,Empresa grande,Feb - Abr,222.220691
2022,Total nacional,Informal,Empresa grande,Mar - May,231.19602133333333
2022,Total nacional,Informal,Empresa grande,Abr - Jun,210.52499233333333
2022,Total nacional,Informal,Empresa grande,May - Jul,198.38426
2022,Total nacional,Informal,Empresa grande,Jun - Ago,183.85342733333334
2022,Total nacional,Informal,Empresa grande,Jul - Sep,185.0920626666667
2022,Total nacional,Informal,Empresa grande,Ago - Oct,170.00053366666668
2022,Total nacional,Informal,Empresa grande,Sep - Nov,177.66129933333335
2022,Total nacional,Informal,Empresa grande,Oct - Dic,178.36012000000002
2022,Total nacional,Informal,Empresa grande,Nov - Ene,190.321063
2022,Total nacional,Informal,Empresa grande,Dic - Feb,166.44027300000002
2023,Total nacional,Informal,Empresa grande,Ene - Mar,159.35259033333332
2023,Total nacional,Informal,Empresa grande,Feb - Abr,157.21798633333333
2023,Total nacional,Informal,Empresa grande,Mar - May,166.174473
2023,Total nacional,Informal,Empresa grande,Abr - Jun,158.04353
2023,Total nacional,Informal,Empresa grande,May - Jul,129.952484
2023,Total nacional,Informal,Empresa grande,Jun - Ago,120.219831
2023,Total nacional,Informal,Empresa grande,Jul - Sep,138.08445733333335
2023,Total nacional,Informal,Empresa grande,Ago - Oct,145.37457866666668
2023,Total nacional,Informal,Empresa grande,Sep - Nov,144.86655533333337
2023,Total nacional,Informal,Empresa grande,Oct - Dic,133.003246
2023,Total nacional,Informal,Empresa grande,Nov - Ene,132.51762033333333
2023,Total nacional,Informal,Empresa grande,Dic - Feb,142.14326466666668
2024,Total nacional,Informal,Empresa grande,Ene - Mar,131.987941
2024,Total nacional,Informal,Empresa grande,Feb - Abr,145.69086533333333
2024,Total nacional,Informal,Empresa grande,Mar - May,134.32870066666666
2024,Total nacional,Informal,Empresa grande,Abr - Jun,146.926001
2024,Total nacional,Informal,Empresa grande,May - Jul,130.25440633333332
2024,Total nacional,Informal,Empresa grande,Jun - Ago,127.850057
2024,Total nacional,Informal,Empresa grande,Jul - Sep,113.36744633333335
2024,Total nacional,Informal,Empresa grande,Ago - Oct,124.113069
2024,Total nacional,Informal,Empresa grande,Sep - Nov,121.30617600000001
2024,Total nacional,Informal,Empresa grande,Oct - Dic,136.13792266666667
2024,Total nacional,Informal,Empresa grande,Nov - Ene,131.658252
2024,Total nacional,Informal,Empresa grande,Dic - Feb,145.940541
2025,Total nacional,Informal,Empresa grande,Ene - Mar,139.915215
2025,Total nacional,Informal,Empresa grande,Feb - Abr,129.725869
2025,Total nacional,Informal,Empresa grande,Mar - May,127.900521
2025,Total nacional,Informal,Empresa grande,Abr - Jun,112.806649
2025,Total nacional,Informal,Empresa grande,May - Jul,121.727396
2025,Total nacional,Informal,Empresa grande,Jun - Ago,124.794328
2025,Total nacional,Informal,Empresa grande,Jul - Sep,139.183378
2025,Total nacional,Informal,Empresa grande,Ago - Oct,128.04401
2025,Total nacional,Informal,Empresa grande,Sep - Nov,112.79077
2025,Total nacional,Informal,Empresa grande,Oct - Dic,107.965623
2025,Total nacional,Informal,Empresa grande,Nov - Ene,114.106626
2025,Total nacional,Informal,Empresa grande,Dic - Feb,109.9099
2026,Total nacional,Informal,Empresa grande,Ene - Mar,110.340773
2026,Total nacional,Informal,Empresa grande,Feb - Abr,115.395103
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Ene - Mar,9226.413326333335
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Feb - Abr,9320.446573000001
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Mar - May,9341.646440999999
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Abr - Jun,9363.296156666665
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,May - Jul,9458.353572
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Jun - Ago,9571.040949333334
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Jul - Sep,9635.599743
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Ago - Oct,9682.477314666667
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Sep - Nov,9739.247104333333
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Oct - Dic,9791.785053
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Nov - Ene,9830.614035999999
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Dic - Feb,9932.701805333332
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Ene - Mar,10076.746925333333
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Feb - Abr,10284.429300333333
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Mar - May,10340.785037666667
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Abr - Jun,10353.216290666665
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,May - Jul,10334.141717333334
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Jun - Ago,10351.432730333334
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Jul - Sep,10482.682782000002
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Ago - Oct,10583.102656000001
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Sep - Nov,10682.913694333334
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Oct - Dic,10641.614803999999
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Nov - Ene,10458.330681333333
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Dic - Feb,10358.300228333334
2023,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Ene - Mar,10427.190396333333
2023,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Feb - Abr,10598.516089000002
2023,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Mar - May,10647.422422000001
2023,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Abr - Jun,10714.183590666667
2023,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,May - Jul,10838.801381666666
2023,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Jun - Ago,10955.436066333334
2023,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Jul - Sep,10940.145749333335
2023,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Ago - Oct,10967.878106000002
2023,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Sep - Nov,11065.704729333333
2023,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Oct - Dic,11032.853552
2023,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Nov - Ene,10862.561842000001
2023,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Dic - Feb,10712.449294666667
2024,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Ene - Mar,10749.074610666668
2024,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Feb - Abr,10880.318776666667
2024,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Mar - May,10978.210743333335
2024,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Abr - Jun,11006.381083333334
2024,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,May - Jul,11045.467115000001
2024,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Jun - Ago,11079.693612000001
2024,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Jul - Sep,11092.936601
2024,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Ago - Oct,11121.628596333334
2024,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Sep - Nov,11187.507835333332
2024,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Oct - Dic,11195.437479333332
2024,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Nov - Ene,11082.729261
2024,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Dic - Feb,11027.648431
2025,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Ene - Mar,11102.831287
2025,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Feb - Abr,11222.503855
2025,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Mar - May,11253.949323
2025,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Abr - Jun,11254.18152
2025,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,May - Jul,11343.053505
2025,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Jun - Ago,11413.15094
2025,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Jul - Sep,11430.239366
2025,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Ago - Oct,11497.298445
2025,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Sep - Nov,11566.757859
2025,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Oct - Dic,11613.486667
2025,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Nov - Ene,11384.962974
2025,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Dic - Feb,11260.998726
2026,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Ene - Mar,11227.725964
2026,13 Ciudades y áreas metropolitanas,Población ocupada,Población ocupada,Feb - Abr,11386.328947
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Ene - Mar,5216.088568666667
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Feb - Abr,5222.334708333333
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Mar - May,5096.941271
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Abr - Jun,5040.2772786666665
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,May - Jul,5049.0975136666675
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Jun - Ago,5139.840832333333
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Jul - Sep,5130.885355333333
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Ago - Oct,5084.537310666667
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Sep - Nov,5044.147901666666
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Oct - Dic,5021.032715
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Nov - Ene,4958.596854333334
2021,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Dic - Feb,4989.8920450000005
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Ene - Mar,5094.420301333333
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Feb - Abr,5230.739959333333
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Mar - May,5216.015403666667
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Abr - Jun,5215.564237333333
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,May - Jul,5270.3683476666665
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Jun - Ago,5300.556902
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Jul - Sep,5425.989533
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Ago - Oct,5513.812747
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Sep - Nov,5530.018070333334
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Oct - Dic,5410.046638000001
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Nov - Ene,5189.551974999999
2022,13 Ciudades y áreas metropolitanas,Población ocupada,Microempresa,Dic - Feb,5237.933834666666
