Fecha,Perspectiva,Grupo,Concepto,Periodo,Valor
2023,Total nacional,Población ocupada,No informa,Dic - Feb,1.4187503333333333
2024,Total nacional,Población ocupada,No informa,Ene - Mar,0.5099629999999999
2024,Total nacional,Población ocupada,No informa,Feb - Abr,0.6783733333333334
2024,Total nacional,Población ocupada,No informa,Mar - May,0.9395243333333333
2024,Total nacional,Población ocupada,No informa,Abr - Jun,0.782026
2024,Total nacional,Población ocupada,No informa,May - Jul,0.487222
2024,Total nacional,Población ocupada,No informa,Jun - Ago,0.8678629999999999
2024,Total nacional,Población ocupada,No informa,Jul - Sep,0.919274
2024,Total nacional,Población ocupada,No informa,Ago - Oct,0.919274
2024,Total nacional,Población ocupada,No informa,Sep - Nov,0.16101000000000001
2024,Total nacional,Población ocupada,No informa,Oct - Dic,0.17041399999999998
2024,Total nacional,Población ocupada,No informa,Nov - Ene,0.618706
2024,Total nacional,Población ocupada,No informa,Dic - Feb,2.598843
2025,Total nacional,Población ocupada,No informa,Ene - Mar,2.538028
2025,Total nacional,Población ocupada,No informa,Feb - Abr,2.089737
2025,Total nacional,Población ocupada,No informa,Mar - May,0.0
2025,Total nacional,Población ocupada,No informa,Abr - Jun,0.0
2025,Total nacional,Población ocupada,No informa,May - Jul,0.0
2025,Total nacional,Población ocupada,No informa,Jun - Ago,0.069714
2025,Total nacional,Población ocupada,No informa,Jul - Sep,0.069714
2025,Total nacional,Población ocupada,No informa,Ago - Oct,0.069714
2025,Total nacional,Población ocupada,No informa,Sep - Nov,0.848781
2025,Total nacional,Población ocupada,No informa,Oct - Dic,0.848781
2025,Total nacional,Población ocupada,No informa,Nov - Ene,0.848781
2025,Total nacional,Población ocupada,No informa,Dic - Feb,0.0
2026,Total nacional,Población ocupada,No informa,Ene - Mar,0.072949
2026,Total nacional,Población ocupada,No informa,Feb - Abr,0.174989
2021,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Ene - Mar,3094.3434103333334
2021,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Feb - Abr,3044.6065433333333
2021,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Mar - May,3116.492306
2021,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Abr - Jun,3071.5439506666667
2021,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",May - Jul,3208.094081333333
2021,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Jun - Ago,3193.105836666667
2021,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Jul - Sep,3152.477267333333
2021,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Ago - Oct,3136.157078333333
2021,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Sep - Nov,3137.7072606666666
2021,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Oct - Dic,3199.1452123333333
2021,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Nov - Ene,3097.2880920000002
2021,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Dic - Feb,3083.839957333333
2022,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Ene - Mar,3139.6533670000003
2022,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Feb - Abr,3178.7150003333336
2022,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Mar - May,3319.4595796666667
2022,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Abr - Jun,3298.1415073333337
2022,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",May - Jul,3367.382293666667
2022,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Jun - Ago,3229.198562666667
2022,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Jul - Sep,3224.4185513333337
2022,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Ago - Oct,3261.4113936666668
2022,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Sep - Nov,3294.591236666667
2022,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Oct - Dic,3234.3298336666667
2022,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Nov - Ene,3087.012462
2022,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Dic - Feb,3096.1869446666665
2023,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Ene - Mar,3243.701885666667
2023,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Feb - Abr,3346.1679743333334
2023,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Mar - May,3410.8656866666665
2023,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Abr - Jun,3325.672346
2023,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",May - Jul,3353.709961666667
2023,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Jun - Ago,3306.0306149999997
2023,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Jul - Sep,3271.2483726666665
2023,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Ago - Oct,3289.1931163333334
2023,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Sep - Nov,3293.586793
2023,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Oct - Dic,3281.0796450000003
2023,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Nov - Ene,3214.049890333333
2023,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Dic - Feb,3181.280416666667
2024,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Ene - Mar,3244.735686666667
2024,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Feb - Abr,3229.520652333333
2024,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Mar - May,3298.5582740000004
2024,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Abr - Jun,3287.8649383333336
2024,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",May - Jul,3362.1023333333337
2024,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Jun - Ago,3346.9636256666668
2024,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Jul - Sep,3339.1617979999996
2024,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Ago - Oct,3329.3438300000003
2024,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Sep - Nov,3294.7119103333334
2024,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Oct - Dic,3261.9667999999997
2024,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Nov - Ene,3218.231481
2024,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Dic - Feb,3242.4975
2025,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Ene - Mar,3420.693414
2025,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Feb - Abr,3408.108911
2025,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Mar - May,3455.546185
2025,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Abr - Jun,3334.038983
2025,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",May - Jul,3421.336637
2025,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Jun - Ago,3305.309336
2025,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Jul - Sep,3322.016359
2025,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Ago - Oct,3406.853275
2025,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Sep - Nov,3555.183751
2025,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Oct - Dic,3467.6638
2025,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Nov - Ene,3308.408296
2025,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Dic - Feb,3107.75655
2026,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Ene - Mar,3219.391393
2026,Total nacional,Población ocupada,"Agricultura, ganadería, caza, silvicultura y pesca",Feb - Abr,3215.288264
2021,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Ene - Mar,430.89967500000006
2021,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Feb - Abr,480.789196
2021,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Mar - May,486.8532493333334
2021,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Abr - Jun,532.615052
2021,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",May - Jul,493.13193099999995
2021,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Jun - Ago,522.4364213333333
2021,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Jul - Sep,540.2879979999999
2021,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Ago - Oct,612.262963
2021,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Sep - Nov,586.7168156666667
2021,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Oct - Dic,548.4113249999999
2021,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Nov - Ene,544.8914066666666
2021,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Dic - Feb,546.048456
2022,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Ene - Mar,561.2756436666667
2022,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Feb - Abr,543.4248333333334
2022,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Mar - May,560.16997
2022,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Abr - Jun,589.3339553333334
2022,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",May - Jul,563.0752673333333
2022,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Jun - Ago,583.9736546666667
2022,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Jul - Sep,567.7325783333333
2022,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Ago - Oct,624.0899956666666
2022,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Sep - Nov,615.5264976666667
2022,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Oct - Dic,632.9352523333333
2022,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Nov - Ene,616.938841
2022,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Dic - Feb,598.8425036666666
2023,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Ene - Mar,528.1684786666666
2023,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Feb - Abr,515.2922636666667
2023,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Mar - May,511.17440866666675
2023,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Abr - Jun,586.5593466666667
2023,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",May - Jul,572.1805673333333
2023,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Jun - Ago,577.792798
2023,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Jul - Sep,565.179031
2023,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Ago - Oct,631.5365636666667
2023,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Sep - Nov,650.3125163333334
2023,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Oct - Dic,676.2332536666667
2023,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Nov - Ene,618.0636486666666
2023,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Dic - Feb,600.1457203333334
2024,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Ene - Mar,555.3904593333333
2024,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Feb - Abr,567.6735896666667
2024,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Mar - May,565.480085
2024,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Abr - Jun,586.9964269999999
2024,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",May - Jul,547.8932196666666
2024,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Jun - Ago,564.5443036666667
2024,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Jul - Sep,591.4384019999999
2024,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Ago - Oct,684.9928413333333
2024,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Sep - Nov,701.9107716666666
2024,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Oct - Dic,675.0921716666667
2024,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Nov - Ene,636.463591
2024,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Dic - Feb,613.957667
2025,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Ene - Mar,593.152452
2025,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Feb - Abr,569.614036
2025,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Mar - May,559.65574
2025,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Abr - Jun,626.113864
2025,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",May - Jul,612.174132
2025,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Jun - Ago,632.490893
2025,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Jul - Sep,587.270387
2025,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Ago - Oct,649.522432
2025,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Sep - Nov,672.858276
2025,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Oct - Dic,660.406029
2025,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Nov - Ene,612.490335
2025,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Dic - Feb,628.612154
2026,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Ene - Mar,661.635658
2026,Total nacional,Población ocupada,"Suministro de electricidad, gas, agua y gestión de desechos^",Feb - Abr,668.410097
2021,Total nacional,Población ocupada,Industrias manufactureras,Ene - Mar,1976.8792890000002
2021,Total nacional,Población ocupada,Industrias manufactureras,Feb - Abr,2046.9914496666668
2021,Total nacional,Población ocupada,Industrias manufactureras,Mar - May,2039.012866
2021,Total nacional,Población ocupada,Industrias manufactureras,Abr - Jun,2055.567335
2021,Total nacional,Población ocupada,Industrias manufactureras,May - Jul,2088.4277573333334
2021,Total nacional,Población ocupada,Industrias manufactureras,Jun - Ago,2075.806926333333
2021,Total nacional,Población ocupada,Industrias manufactureras,Jul - Sep,2145.578067666667
2021,Total nacional,Población ocupada,Industrias manufactureras,Ago - Oct,2154.6757686666665
2021,Total nacional,Población ocupada,Industrias manufactureras,Sep - Nov,2126.8887443333333
2021,Total nacional,Población ocupada,Industrias manufactureras,Oct - Dic,2147.910572333333
2021,Total nacional,Población ocupada,Industrias manufactureras,Nov - Ene,2101.9849513333334
2021,Total nacional,Población ocupada,Industrias manufactureras,Dic - Feb,2221.696895333333
2022,Total nacional,Población ocupada,Industrias manufactureras,Ene - Mar,2269.720989
2022,Total nacional,Población ocupada,Industrias manufactureras,Feb - Abr,2374.1529696666666
2022,Total nacional,Población ocupada,Industrias manufactureras,Mar - May,2328.7838626666667
2022,Total nacional,Población ocupada,Industrias manufactureras,Abr - Jun,2279.472278333333
2022,Total nacional,Población ocupada,Industrias manufactureras,May - Jul,2304.7446293333337
2022,Total nacional,Población ocupada,Industrias manufactureras,Jun - Ago,2318.3679639999996
2022,Total nacional,Población ocupada,Industrias manufactureras,Jul - Sep,2374.598748
2022,Total nacional,Población ocupada,Industrias manufactureras,Ago - Oct,2369.692762333333
2022,Total nacional,Población ocupada,Industrias manufactureras,Sep - Nov,2422.40596
2022,Total nacional,Población ocupada,Industrias manufactureras,Oct - Dic,2450.414437
2022,Total nacional,Población ocupada,Industrias manufactureras,Nov - Ene,2392.680316
2022,Total nacional,Población ocupada,Industrias manufactureras,Dic - Feb,2372.432007666667
2023,Total nacional,Población ocupada,Industrias manufactureras,Ene - Mar,2346.0067096666667
2023,Total nacional,Población ocupada,Industrias manufactureras,Feb - Abr,2437.5357596666668
2023,Total nacional,Población ocupada,Industrias manufactureras,Mar - May,2462.539798
2023,Total nacional,Población ocupada,Industrias manufactureras,Abr - Jun,2424.1303176666665
2023,Total nacional,Población ocupada,Industrias manufactureras,May - Jul,2407.363143666667
2023,Total nacional,Población ocupada,Industrias manufactureras,Jun - Ago,2418.440431666667
2023,Total nacional,Población ocupada,Industrias manufactureras,Jul - Sep,2468.777744
2023,Total nacional,Población ocupada,Industrias manufactureras,Ago - Oct,2415.840746
2023,Total nacional,Población ocupada,Industrias manufactureras,Sep - Nov,2396.168693
2023,Total nacional,Población ocupada,Industrias manufactureras,Oct - Dic,2365.7840936666666
2023,Total nacional,Población ocupada,Industrias manufactureras,Nov - Ene,2382.344074
2023,Total nacional,Población ocupada,Industrias manufactureras,Dic - Feb,2415.575157333333
2024,Total nacional,Población ocupada,Industrias manufactureras,Ene - Mar,2425.336945333333
2024,Total nacional,Población ocupada,Industrias manufactureras,Feb - Abr,2447.6059936666666
2024,Total nacional,Población ocupada,Industrias manufactureras,Mar - May,2452.8014609999996
2024,Total nacional,Población ocupada,Industrias manufactureras,Abr - Jun,2474.0074253333332
2024,Total nacional,Población ocupada,Industrias manufactureras,May - Jul,2510.325834333333
2024,Total nacional,Población ocupada,Industrias manufactureras,Jun - Ago,2477.1538480000004
2024,Total nacional,Población ocupada,Industrias manufactureras,Jul - Sep,2463.81998
2024,Total nacional,Población ocupada,Industrias manufactureras,Ago - Oct,2480.4114700000005
2024,Total nacional,Población ocupada,Industrias manufactureras,Sep - Nov,2524.0327926666664
2024,Total nacional,Población ocupada,Industrias manufactureras,Oct - Dic,2505.7157919999995
2024,Total nacional,Población ocupada,Industrias manufactureras,Nov - Ene,2441.276564
2024,Total nacional,Población ocupada,Industrias manufactureras,Dic - Feb,2456.802327
2025,Total nacional,Población ocupada,Industrias manufactureras,Ene - Mar,2539.75179
2025,Total nacional,Población ocupada,Industrias manufactureras,Feb - Abr,2588.776677
2025,Total nacional,Población ocupada,Industrias manufactureras,Mar - May,2522.231032
2025,Total nacional,Población ocupada,Industrias manufactureras,Abr - Jun,2576.360179
2025,Total nacional,Población ocupada,Industrias manufactureras,May - Jul,2599.570126
2025,Total nacional,Población ocupada,Industrias manufactureras,Jun - Ago,2673.235388
2025,Total nacional,Población ocupada,Industrias manufactureras,Jul - Sep,2635.96253
2025,Total nacional,Población ocupada,Industrias manufactureras,Ago - Oct,2671.517463
2025,Total nacional,Población ocupada,Industrias manufactureras,Sep - Nov,2614.89833
2025,Total nacional,Población ocupada,Industrias manufactureras,Oct - Dic,2685.221676
2025,Total nacional,Población ocupada,Industrias manufactureras,Nov - Ene,2622.173301
