Fecha,País destino,Femenino,Masculino,Total
2013-11,República Democrática Popular Lao,1,0,1
2015-01,República Democrática Popular Lao,1,1,2
2015-02,República Democrática Popular Lao,1,1,2
2015-03,República Democrática Popular Lao,1,1,2
2015-05,República Democrática Popular Lao,1,0,1
2015-06,República Democrática Popular Lao,1,0,1
2015-07,República Democrática Popular Lao,0,3,3
2015-10,República Democrática Popular Lao,0,3,3
2015-11,República Democrática Popular Lao,1,0,1
2016-01,República Democrática Popular Lao,0,1,1
2016-02,República Democrática Popular Lao,1,0,1
2016-03,República Democrática Popular Lao,2,1,3
2016-04,República Democrática Popular Lao,0,1,1
2016-05,República Democrática Popular Lao,0,2,2
2016-06,República Democrática Popular Lao,0,1,1
2016-08,República Democrática Popular Lao,1,1,2
2016-11,República Democrática Popular Lao,0,1,1
2017-01,República Democrática Popular Lao,0,1,1
2017-03,República Democrática Popular Lao,0,1,1
2017-04,República Democrática Popular Lao,0,1,1
2017-06,República Democrática Popular Lao,2,0,2
2018-04,República Democrática Popular Lao,0,1,1
2018-07,República Democrática Popular Lao,1,3,4
2018-08,República Democrática Popular Lao,1,2,3
2018-09,República Democrática Popular Lao,1,1,2
2018-11,República Democrática Popular Lao,1,0,1
2019-01,República Democrática Popular Lao,0,2,2
2019-02,República Democrática Popular Lao,0,1,1
2019-03,República Democrática Popular Lao,1,2,3
2019-04,República Democrática Popular Lao,0,1,1
2019-05,República Democrática Popular Lao,1,3,4
2019-06,República Democrática Popular Lao,0,1,1
2019-09,República Democrática Popular Lao,1,0,1
2019-10,República Democrática Popular Lao,1,1,2
2019-11,República Democrática Popular Lao,0,2,2
2020-01,República Democrática Popular Lao,1,3,4
2020-02,República Democrática Popular Lao,0,1,1
2020-03,República Democrática Popular Lao,0,1,1
2021-06,República Democrática Popular Lao,2,2,4
2022-08,República Democrática Popular Lao,1,0,1
2022-09,República Democrática Popular Lao,1,2,3
2022-11,República Democrática Popular Lao,1,1,2
2022-12,República Democrática Popular Lao,3,0,3
2023-01,República Democrática Popular Lao,1,1,2
2023-03,República Democrática Popular Lao,1,2,3
2023-04,República Democrática Popular Lao,0,1,1
2023-09,República Democrática Popular Lao,0,4,4
2023-10,República Democrática Popular Lao,1,0,1
2023-12,República Democrática Popular Lao,1,0,1
2024-01,República Democrática Popular Lao,2,0,2
2024-02,República Democrática Popular Lao,1,1,2
2024-03,República Democrática Popular Lao,2,0,2
2024-04,República Democrática Popular Lao,0,1,1
2024-05,República Democrática Popular Lao,0,3,3
2024-09,República Democrática Popular Lao,1,2,3
2025-01,República Democrática Popular Lao,2,1,3
2025-02,República Democrática Popular Lao,0,1,1
2025-05,República Democrática Popular Lao,0,1,1
2025-06,República Democrática Popular Lao,0,2,2
