Fecha,País destino,Femenino,Masculino,Total
2012-01,Suecia,168,152,320
2012-02,Suecia,85,76,161
2012-03,Suecia,55,50,105
2012-04,Suecia,67,52,119
2012-05,Suecia,70,63,133
2012-06,Suecia,97,97,194
2012-07,Suecia,101,74,175
2012-08,Suecia,136,66,202
2012-09,Suecia,52,54,106
2012-10,Suecia,50,37,87
2012-11,Suecia,41,38,79
2012-12,Suecia,68,46,114
2013-01,Suecia,223,182,405
2013-02,Suecia,89,65,154
2013-03,Suecia,67,47,114
2013-04,Suecia,69,51,120
2013-05,Suecia,95,55,150
2013-06,Suecia,105,84,189
2013-07,Suecia,153,131,284
2013-08,Suecia,133,96,229
2013-09,Suecia,64,71,135
2013-10,Suecia,45,38,83
2013-11,Suecia,52,46,98
2013-12,Suecia,59,34,93
2014-01,Suecia,255,170,425
2014-02,Suecia,70,78,148
2014-03,Suecia,71,53,124
2014-04,Suecia,83,76,159
2014-05,Suecia,78,73,151
2014-06,Suecia,110,64,174
2014-07,Suecia,106,96,202
2014-08,Suecia,111,75,186
2014-09,Suecia,50,45,95
2014-10,Suecia,49,34,83
2014-11,Suecia,48,50,98
2014-12,Suecia,77,49,126
2015-01,Suecia,249,203,452
2015-02,Suecia,69,69,138
2015-03,Suecia,77,53,130
2015-04,Suecia,62,64,126
2015-05,Suecia,87,70,157
2015-06,Suecia,93,63,156
2015-07,Suecia,142,127,269
2015-08,Suecia,111,97,208
2015-09,Suecia,68,79,147
2015-10,Suecia,64,71,135
2015-11,Suecia,42,66,108
2015-12,Suecia,86,71,157
2016-01,Suecia,344,274,618
2016-02,Suecia,115,101,216
2016-03,Suecia,91,82,173
2016-04,Suecia,57,59,116
2016-05,Suecia,103,67,170
2016-06,Suecia,136,100,236
2016-07,Suecia,170,126,296
2016-08,Suecia,130,99,229
2016-09,Suecia,68,62,130
2016-10,Suecia,58,67,125
2016-11,Suecia,74,63,137
2016-12,Suecia,96,59,155
2017-01,Suecia,229,177,406
2017-02,Suecia,97,82,179
2017-03,Suecia,92,63,155
2017-04,Suecia,95,92,187
2017-05,Suecia,126,99,225
2017-06,Suecia,131,128,259
2017-07,Suecia,156,117,273
2017-08,Suecia,145,119,264
2017-09,Suecia,51,39,90
2017-10,Suecia,12,5,17
2017-11,Suecia,62,39,101
2017-12,Suecia,78,51,129
2018-01,Suecia,250,213,463
2018-02,Suecia,113,97,210
2018-03,Suecia,100,75,175
2018-04,Suecia,84,76,160
2018-05,Suecia,112,76,188
2018-06,Suecia,159,127,286
2018-07,Suecia,149,109,258
2018-08,Suecia,113,95,208
2018-09,Suecia,76,69,145
2018-10,Suecia,67,54,121
2018-11,Suecia,80,60,140
2018-12,Suecia,109,84,193
2019-01,Suecia,281,206,487
2019-02,Suecia,115,98,213
2019-03,Suecia,118,81,199
2019-04,Suecia,75,53,128
2019-05,Suecia,99,108,207
2019-06,Suecia,151,91,242
2019-07,Suecia,170,120,290
2019-08,Suecia,137,109,246
2019-09,Suecia,78,83,161
2019-10,Suecia,96,85,181
2019-11,Suecia,76,52,128
2019-12,Suecia,123,80,203
2020-01,Suecia,238,220,458
2020-02,Suecia,134,77,211
2020-03,Suecia,77,44,121
2020-04,Suecia,27,19,46
2020-05,Suecia,2,1,3
2020-06,Suecia,2,2,4
2020-07,Suecia,5,5,10
2020-08,Suecia,8,5,13
2020-09,Suecia,17,8,25
2020-10,Suecia,32,31,63
2020-11,Suecia,40,35,75
2020-12,Suecia,39,27,66
2021-01,Suecia,68,65,133
2021-02,Suecia,48,37,85
2021-03,Suecia,39,33,72
2021-04,Suecia,55,31,86
2021-05,Suecia,41,27,68
2021-06,Suecia,46,47,93
2021-07,Suecia,101,69,170
2021-08,Suecia,138,96,234
2021-09,Suecia,74,53,127
2021-10,Suecia,70,47,117
2021-11,Suecia,126,90,216
2021-12,Suecia,185,136,321
2022-01,Suecia,338,271,609
2022-02,Suecia,142,106,248
2022-03,Suecia,117,105,222
2022-04,Suecia,158,133,291
2022-05,Suecia,196,142,338
2022-06,Suecia,238,158,396
2022-07,Suecia,258,158,416
2022-08,Suecia,194,148,342
2022-09,Suecia,101,102,203
2022-10,Suecia,108,102,210
2022-11,Suecia,99,60,159
2022-12,Suecia,132,90,222
2023-01,Suecia,271,184,455
2023-02,Suecia,113,102,215
2023-03,Suecia,131,97,228
2023-04,Suecia,96,70,166
2023-05,Suecia,133,113,246
2023-06,Suecia,194,159,353
2023-07,Suecia,188,163,351
2023-08,Suecia,130,116,246
2023-09,Suecia,69,52,121
2023-10,Suecia,63,36,99
2023-11,Suecia,59,41,100
2023-12,Suecia,85,64,149
2024-01,Suecia,189,162,351
2024-02,Suecia,85,67,152
2024-03,Suecia,63,53,116
2024-04,Suecia,72,52,124
2024-05,Suecia,104,84,188
2024-06,Suecia,129,121,250
2024-07,Suecia,156,79,235
2024-08,Suecia,91,57,148
2024-09,Suecia,68,41,109
2024-10,Suecia,71,43,114
2024-11,Suecia,58,37,95
2024-12,Suecia,80,42,122
2025-01,Suecia,170,131,301
2025-02,Suecia,76,46,122
2025-03,Suecia,59,46,105
2025-04,Suecia,58,41,99
2025-05,Suecia,83,51,134
2025-06,Suecia,125,69,194
2025-07,Suecia,147,109,256
2025-08,Suecia,91,78,169
2025-09,Suecia,40,40,80
2025-10,Suecia,38,27,65
2025-11,Suecia,48,27,75
2025-12,Suecia,68,40,108
