Fecha,País destino,Femenino,Masculino,Total
2012-01,Camerún,1,2,3
2012-04,Camerún,0,1,1
2012-05,Camerún,0,1,1
2012-06,Camerún,0,1,1
2012-07,Camerún,1,1,2
2012-08,Camerún,0,1,1
2012-10,Camerún,1,0,1
2012-12,Camerún,2,1,3
2013-01,Camerún,0,3,3
2013-02,Camerún,0,3,3
2013-03,Camerún,0,3,3
2013-04,Camerún,2,0,2
2013-05,Camerún,0,1,1
2013-08,Camerún,1,3,4
2013-11,Camerún,1,1,2
2014-01,Camerún,3,3,6
2014-02,Camerún,1,1,2
2014-03,Camerún,2,1,3
2014-04,Camerún,0,2,2
2014-05,Camerún,1,0,1
2014-06,Camerún,2,3,5
2014-07,Camerún,2,4,6
2014-08,Camerún,3,2,5
2014-09,Camerún,1,4,5
2014-10,Camerún,0,1,1
2014-11,Camerún,1,2,3
2014-12,Camerún,1,1,2
2015-01,Camerún,2,3,5
2015-02,Camerún,1,1,2
2015-03,Camerún,0,1,1
2015-05,Camerún,0,1,1
2015-06,Camerún,0,1,1
2015-07,Camerún,4,5,9
2015-08,Camerún,1,1,2
2015-11,Camerún,0,1,1
2015-12,Camerún,1,0,1
2016-01,Camerún,2,2,4
2016-03,Camerún,2,2,4
2016-04,Camerún,0,2,2
2016-05,Camerún,0,1,1
2016-06,Camerún,0,1,1
2016-07,Camerún,2,2,4
2016-08,Camerún,1,2,3
2016-09,Camerún,1,2,3
2016-11,Camerún,1,1,2
2016-12,Camerún,0,2,2
2017-01,Camerún,3,5,8
2017-02,Camerún,2,4,6
2017-03,Camerún,0,1,1
2017-04,Camerún,1,0,1
2017-05,Camerún,1,0,1
2017-06,Camerún,0,2,2
2017-07,Camerún,1,3,4
2017-08,Camerún,1,5,6
2017-09,Camerún,0,2,2
2017-10,Camerún,0,1,1
2017-12,Camerún,0,2,2
2018-01,Camerún,3,8,11
2018-02,Camerún,1,0,1
2018-04,Camerún,1,1,2
2018-05,Camerún,0,1,1
2018-07,Camerún,2,1,3
2018-08,Camerún,2,2,4
2018-09,Camerún,1,0,1
2019-01,Camerún,2,2,4
2019-02,Camerún,1,0,1
2019-03,Camerún,1,3,4
2019-05,Camerún,0,2,2
2019-06,Camerún,1,0,1
2019-07,Camerún,0,3,3
2019-08,Camerún,1,0,1
2019-09,Camerún,1,2,3
2019-10,Camerún,0,1,1
2020-01,Camerún,1,6,7
2020-02,Camerún,3,2,5
2020-03,Camerún,1,1,2
2020-11,Camerún,0,1,1
2020-12,Camerún,0,1,1
2021-01,Camerún,4,5,9
2021-02,Camerún,1,4,5
2021-03,Camerún,0,2,2
2021-04,Camerún,0,1,1
2021-05,Camerún,1,0,1
2021-06,Camerún,3,3,6
2021-07,Camerún,4,4,8
2021-08,Camerún,4,5,9
2021-09,Camerún,0,1,1
2021-10,Camerún,0,1,1
2021-11,Camerún,0,2,2
2021-12,Camerún,6,6,12
2022-01,Camerún,4,6,10
2022-02,Camerún,0,3,3
2022-03,Camerún,1,0,1
2022-04,Camerún,2,1,3
2022-05,Camerún,2,3,5
2022-07,Camerún,1,1,2
2022-08,Camerún,4,11,15
2022-09,Camerún,1,2,3
2022-10,Camerún,1,1,2
2022-11,Camerún,0,1,1
2022-12,Camerún,2,1,3
2023-01,Camerún,3,8,11
2023-02,Camerún,0,2,2
2023-04,Camerún,0,1,1
2023-05,Camerún,0,1,1
2023-06,Camerún,1,0,1
2023-07,Camerún,1,3,4
2023-08,Camerún,5,3,8
2023-12,Camerún,2,2,4
2024-01,Camerún,3,2,5
2024-04,Camerún,2,0,2
2024-05,Camerún,1,4,5
2024-07,Camerún,1,1,2
2024-08,Camerún,1,1,2
2024-09,Camerún,1,1,2
2024-10,Camerún,1,0,1
2024-11,Camerún,3,2,5
2024-12,Camerún,3,1,4
2025-01,Camerún,2,2,4
2025-02,Camerún,2,1,3
2025-04,Camerún,2,0,2
2025-05,Camerún,2,0,2
2025-06,Camerún,1,2,3
2025-07,Camerún,2,0,2
2025-08,Camerún,3,3,6
2025-09,Camerún,2,0,2
2025-11,Camerún,7,1,8
