Fecha,País destino,Femenino,Masculino,Total
2012-01,Japón,47,54,101
2012-02,Japón,50,58,108
2012-03,Japón,88,59,147
2012-04,Japón,61,53,114
2012-05,Japón,36,36,72
2012-06,Japón,81,86,167
2012-07,Japón,52,63,115
2012-08,Japón,50,43,93
2012-09,Japón,65,58,123
2012-10,Japón,91,125,216
2012-11,Japón,61,72,133
2012-12,Japón,47,57,104
2013-01,Japón,58,59,117
2013-02,Japón,37,56,93
2013-03,Japón,74,72,146
2013-04,Japón,60,66,126
2013-05,Japón,49,68,117
2013-06,Japón,65,75,140
2013-07,Japón,47,59,106
2013-08,Japón,67,57,124
2013-09,Japón,61,76,137
2013-10,Japón,78,75,153
2013-11,Japón,50,77,127
2013-12,Japón,52,47,99
2014-01,Japón,54,48,102
2014-02,Japón,45,40,85
2014-03,Japón,79,72,151
2014-04,Japón,93,101,194
2014-05,Japón,96,88,184
2014-06,Japón,66,60,126
2014-07,Japón,65,62,127
2014-08,Japón,64,82,146
2014-09,Japón,72,63,135
2014-10,Japón,82,102,184
2014-11,Japón,51,77,128
2014-12,Japón,49,45,94
2015-01,Japón,64,80,144
2015-02,Japón,53,53,106
2015-03,Japón,74,100,174
2015-04,Japón,50,44,94
2015-05,Japón,57,62,119
2015-06,Japón,110,102,212
2015-07,Japón,68,91,159
2015-08,Japón,73,61,134
2015-09,Japón,83,81,164
2015-10,Japón,59,83,142
2015-11,Japón,45,69,114
2015-12,Japón,47,67,114
2016-01,Japón,73,69,142
2016-02,Japón,42,48,90
2016-03,Japón,72,68,140
2016-04,Japón,80,84,164
2016-05,Japón,63,63,126
2016-06,Japón,93,95,188
2016-07,Japón,65,87,152
2016-08,Japón,79,100,179
2016-09,Japón,109,115,224
2016-10,Japón,81,102,183
2016-11,Japón,68,91,159
2016-12,Japón,309,826,1135
2017-01,Japón,85,79,164
2017-02,Japón,47,41,88
2017-03,Japón,102,99,201
2017-04,Japón,133,111,244
2017-05,Japón,100,124,224
2017-06,Japón,161,181,342
2017-07,Japón,77,75,152
2017-08,Japón,84,81,165
2017-09,Japón,65,76,141
2017-10,Japón,3,4,7
2017-11,Japón,42,49,91
2017-12,Japón,93,86,179
2018-01,Japón,82,72,154
2018-02,Japón,54,52,106
2018-03,Japón,146,141,287
2018-04,Japón,110,114,224
2018-05,Japón,124,113,237
2018-06,Japón,171,144,315
2018-07,Japón,100,102,202
2018-08,Japón,86,73,159
2018-09,Japón,189,143,332
2018-10,Japón,124,149,273
2018-11,Japón,89,72,161
2018-12,Japón,103,155,258
2019-01,Japón,78,72,150
2019-02,Japón,65,41,106
2019-03,Japón,167,171,338
2019-04,Japón,153,151,304
2019-05,Japón,99,135,234
2019-06,Japón,242,189,431
2019-07,Japón,81,88,169
2019-08,Japón,122,114,236
2019-09,Japón,148,131,279
2019-10,Japón,142,149,291
2019-11,Japón,116,133,249
2019-12,Japón,116,101,217
2020-01,Japón,66,79,145
2020-02,Japón,45,39,84
2020-03,Japón,34,28,62
2020-06,Japón,2,2,4
2020-07,Japón,10,10,20
2020-08,Japón,2,0,2
2020-09,Japón,2,1,3
2020-10,Japón,16,14,30
2020-11,Japón,25,17,42
2020-12,Japón,12,6,18
2021-01,Japón,12,14,26
2021-02,Japón,5,2,7
2021-03,Japón,10,2,12
2021-04,Japón,10,14,24
2021-05,Japón,8,5,13
2021-06,Japón,17,4,21
2021-07,Japón,20,46,66
2021-08,Japón,37,55,92
2021-09,Japón,9,8,17
2021-10,Japón,18,13,31
2021-11,Japón,13,10,23
2021-12,Japón,12,3,15
2022-01,Japón,19,25,44
2022-02,Japón,18,16,34
2022-03,Japón,33,29,62
2022-04,Japón,46,32,78
2022-05,Japón,26,18,44
2022-06,Japón,25,14,39
2022-07,Japón,23,17,40
2022-08,Japón,51,34,85
2022-09,Japón,43,33,76
2022-10,Japón,50,50,100
2022-11,Japón,55,51,106
2022-12,Japón,45,32,77
2023-01,Japón,68,83,151
2023-02,Japón,48,51,99
2023-03,Japón,83,81,164
2023-04,Japón,90,83,173
2023-05,Japón,75,36,111
2023-06,Japón,113,89,202
2023-07,Japón,73,73,146
2023-08,Japón,49,41,90
2023-09,Japón,102,96,198
2023-10,Japón,89,83,172
2023-11,Japón,54,58,112
2023-12,Japón,78,58,136
2024-01,Japón,62,68,130
2024-02,Japón,59,52,111
2024-03,Japón,111,105,216
2024-04,Japón,86,79,165
2024-05,Japón,70,74,144
2024-06,Japón,121,94,215
2024-07,Japón,68,65,133
2024-08,Japón,56,35,91
2024-09,Japón,83,76,159
2024-10,Japón,152,162,314
2024-11,Japón,71,71,142
2024-12,Japón,48,38,86
2025-01,Japón,49,45,94
2025-02,Japón,39,43,82
2025-03,Japón,102,89,191
2025-04,Japón,127,112,239
2025-05,Japón,78,86,164
2025-06,Japón,134,117,251
2025-07,Japón,60,59,119
2025-08,Japón,59,73,132
2025-09,Japón,123,116,239
2025-10,Japón,109,103,212
2025-11,Japón,230,179,409
2025-12,Japón,62,48,110
