Fecha,País destino,Femenino,Masculino,Total
2012-01,Hungría,7,6,13
2012-02,Hungría,3,2,5
2012-03,Hungría,7,7,14
2012-04,Hungría,4,2,6
2012-05,Hungría,2,5,7
2012-06,Hungría,8,10,18
2012-07,Hungría,5,6,11
2012-08,Hungría,13,17,30
2012-09,Hungría,2,3,5
2012-10,Hungría,2,4,6
2012-11,Hungría,1,3,4
2012-12,Hungría,2,6,8
2013-01,Hungría,9,6,15
2013-02,Hungría,0,3,3
2013-03,Hungría,1,4,5
2013-04,Hungría,4,4,8
2013-05,Hungría,5,9,14
2013-06,Hungría,10,9,19
2013-07,Hungría,17,11,28
2013-08,Hungría,38,35,73
2013-09,Hungría,11,8,19
2013-10,Hungría,2,3,5
2013-11,Hungría,3,3,6
2013-12,Hungría,5,8,13
2014-01,Hungría,2,1,3
2014-02,Hungría,2,3,5
2014-03,Hungría,0,3,3
2014-04,Hungría,2,1,3
2014-05,Hungría,2,4,6
2014-06,Hungría,8,8,16
2014-07,Hungría,1,2,3
2014-08,Hungría,7,6,13
2014-09,Hungría,4,3,7
2014-10,Hungría,4,6,10
2014-11,Hungría,2,4,6
2014-12,Hungría,1,4,5
2015-01,Hungría,6,15,21
2015-02,Hungría,6,5,11
2015-03,Hungría,4,4,8
2015-04,Hungría,1,1,2
2015-05,Hungría,2,7,9
2015-06,Hungría,4,3,7
2015-07,Hungría,6,7,13
2015-08,Hungría,9,10,19
2015-09,Hungría,8,8,16
2015-10,Hungría,7,15,22
2015-11,Hungría,3,4,7
2015-12,Hungría,4,0,4
2016-01,Hungría,4,8,12
2016-02,Hungría,4,4,8
2016-03,Hungría,1,1,2
2016-04,Hungría,2,2,4
2016-05,Hungría,6,2,8
2016-06,Hungría,4,8,12
2016-07,Hungría,6,8,14
2016-08,Hungría,6,6,12
2016-09,Hungría,9,4,13
2016-10,Hungría,5,6,11
2016-11,Hungría,3,4,7
2016-12,Hungría,6,11,17
2017-01,Hungría,4,13,17
2017-02,Hungría,10,13,23
2017-03,Hungría,2,4,6
2017-04,Hungría,8,2,10
2017-05,Hungría,12,6,18
2017-06,Hungría,14,19,33
2017-07,Hungría,6,8,14
2017-08,Hungría,25,26,51
2017-09,Hungría,14,7,21
2017-11,Hungría,6,2,8
2017-12,Hungría,6,4,10
2018-01,Hungría,9,19,28
2018-02,Hungría,6,5,11
2018-03,Hungría,6,7,13
2018-04,Hungría,5,6,11
2018-05,Hungría,11,11,22
2018-06,Hungría,9,11,20
2018-07,Hungría,11,5,16
2018-08,Hungría,10,13,23
2018-09,Hungría,10,7,17
2018-10,Hungría,4,10,14
2018-11,Hungría,20,18,38
2018-12,Hungría,7,4,11
2019-01,Hungría,6,10,16
2019-02,Hungría,10,5,15
2019-03,Hungría,6,11,17
2019-04,Hungría,9,5,14
2019-05,Hungría,12,8,20
2019-06,Hungría,10,16,26
2019-07,Hungría,10,16,26
2019-08,Hungría,14,22,36
2019-09,Hungría,21,10,31
2019-10,Hungría,12,10,22
2019-11,Hungría,18,6,24
2019-12,Hungría,41,6,47
2020-01,Hungría,25,13,38
2020-02,Hungría,1,8,9
2020-03,Hungría,3,3,6
2020-08,Hungría,1,0,1
2020-09,Hungría,4,2,6
2020-10,Hungría,7,6,13
2020-11,Hungría,4,10,14
2020-12,Hungría,3,2,5
2021-01,Hungría,11,11,22
2021-02,Hungría,4,5,9
2021-03,Hungría,7,1,8
2021-04,Hungría,1,8,9
2021-05,Hungría,5,6,11
2021-06,Hungría,11,17,28
2021-07,Hungría,8,6,14
2021-08,Hungría,38,29,67
2021-09,Hungría,18,18,36
2021-10,Hungría,7,3,10
2021-11,Hungría,8,18,26
2021-12,Hungría,21,10,31
2022-01,Hungría,21,15,36
2022-02,Hungría,19,30,49
2022-03,Hungría,19,18,37
2022-04,Hungría,15,14,29
2022-05,Hungría,10,12,22
2022-06,Hungría,42,28,70
2022-07,Hungría,30,24,54
2022-08,Hungría,30,26,56
2022-09,Hungría,36,23,59
2022-10,Hungría,7,15,22
2022-11,Hungría,9,5,14
2022-12,Hungría,19,12,31
2023-01,Hungría,21,24,45
2023-02,Hungría,17,21,38
2023-03,Hungría,8,13,21
2023-04,Hungría,25,31,56
2023-05,Hungría,21,16,37
2023-06,Hungría,17,12,29
2023-07,Hungría,9,9,18
2023-08,Hungría,25,23,48
2023-09,Hungría,11,18,29
2023-10,Hungría,7,13,20
2023-11,Hungría,10,5,15
2023-12,Hungría,4,3,7
2024-01,Hungría,12,15,27
2024-02,Hungría,6,15,21
2024-03,Hungría,13,10,23
2024-04,Hungría,11,10,21
2024-05,Hungría,16,7,23
2024-06,Hungría,24,27,51
2024-07,Hungría,14,12,26
2024-08,Hungría,24,19,43
2024-09,Hungría,13,13,26
2024-10,Hungría,12,10,22
2024-11,Hungría,9,10,19
2024-12,Hungría,15,16,31
2025-01,Hungría,8,11,19
2025-02,Hungría,9,10,19
2025-03,Hungría,12,8,20
2025-04,Hungría,3,5,8
2025-05,Hungría,8,5,13
2025-06,Hungría,17,10,27
2025-07,Hungría,11,9,20
2025-08,Hungría,7,14,21
2025-09,Hungría,12,10,22
2025-10,Hungría,6,13,19
2025-11,Hungría,3,3,6
2025-12,Hungría,16,6,22
