Fecha,País destino,Femenino,Masculino,Total
2012-01,Dinamarca,26,21,47
2012-02,Dinamarca,15,12,27
2012-03,Dinamarca,15,20,35
2012-04,Dinamarca,28,19,47
2012-05,Dinamarca,34,26,60
2012-06,Dinamarca,78,41,119
2012-07,Dinamarca,23,23,46
2012-08,Dinamarca,38,36,74
2012-09,Dinamarca,25,21,46
2012-10,Dinamarca,16,11,27
2012-11,Dinamarca,9,18,27
2012-12,Dinamarca,33,24,57
2013-01,Dinamarca,36,23,59
2013-02,Dinamarca,18,7,25
2013-03,Dinamarca,27,17,44
2013-04,Dinamarca,29,10,39
2013-05,Dinamarca,25,35,60
2013-06,Dinamarca,40,39,79
2013-07,Dinamarca,31,24,55
2013-08,Dinamarca,59,42,101
2013-09,Dinamarca,27,44,71
2013-10,Dinamarca,11,13,24
2013-11,Dinamarca,11,19,30
2013-12,Dinamarca,26,11,37
2014-01,Dinamarca,33,26,59
2014-02,Dinamarca,26,14,40
2014-03,Dinamarca,11,15,26
2014-04,Dinamarca,17,14,31
2014-05,Dinamarca,51,26,77
2014-06,Dinamarca,50,49,99
2014-07,Dinamarca,39,27,66
2014-08,Dinamarca,76,48,124
2014-09,Dinamarca,19,25,44
2014-10,Dinamarca,12,12,24
2014-11,Dinamarca,14,14,28
2014-12,Dinamarca,29,21,50
2015-01,Dinamarca,46,31,77
2015-02,Dinamarca,18,12,30
2015-03,Dinamarca,21,22,43
2015-04,Dinamarca,38,30,68
2015-05,Dinamarca,37,37,74
2015-06,Dinamarca,61,48,109
2015-07,Dinamarca,85,43,128
2015-08,Dinamarca,49,35,84
2015-09,Dinamarca,19,24,43
2015-10,Dinamarca,31,26,57
2015-11,Dinamarca,28,18,46
2015-12,Dinamarca,36,23,59
2016-01,Dinamarca,52,41,93
2016-02,Dinamarca,20,20,40
2016-03,Dinamarca,21,24,45
2016-04,Dinamarca,18,7,25
2016-05,Dinamarca,44,26,70
2016-06,Dinamarca,63,53,116
2016-07,Dinamarca,73,43,116
2016-08,Dinamarca,37,27,64
2016-09,Dinamarca,28,34,62
2016-10,Dinamarca,30,42,72
2016-11,Dinamarca,19,12,31
2016-12,Dinamarca,21,11,32
2017-01,Dinamarca,49,39,88
2017-02,Dinamarca,23,19,42
2017-03,Dinamarca,27,16,43
2017-04,Dinamarca,28,13,41
2017-05,Dinamarca,48,43,91
2017-06,Dinamarca,66,45,111
2017-07,Dinamarca,48,45,93
