Fecha,País destino,Femenino,Masculino,Total
2012-01,Papúa Nueva Guinea,0,4,4
2012-02,Papúa Nueva Guinea,0,4,4
2012-03,Papúa Nueva Guinea,0,6,6
2012-04,Papúa Nueva Guinea,1,9,10
2012-05,Papúa Nueva Guinea,1,2,3
2012-06,Papúa Nueva Guinea,0,10,10
2012-07,Papúa Nueva Guinea,2,7,9
2012-08,Papúa Nueva Guinea,1,10,11
2012-09,Papúa Nueva Guinea,0,8,8
2012-10,Papúa Nueva Guinea,0,6,6
2012-11,Papúa Nueva Guinea,0,7,7
2012-12,Papúa Nueva Guinea,0,8,8
2013-01,Papúa Nueva Guinea,1,15,16
2013-02,Papúa Nueva Guinea,1,5,6
2013-03,Papúa Nueva Guinea,1,6,7
2013-04,Papúa Nueva Guinea,2,7,9
2013-05,Papúa Nueva Guinea,1,16,17
2013-06,Papúa Nueva Guinea,0,15,15
2013-07,Papúa Nueva Guinea,2,6,8
2013-08,Papúa Nueva Guinea,0,15,15
2013-09,Papúa Nueva Guinea,0,3,3
2013-10,Papúa Nueva Guinea,0,9,9
2013-11,Papúa Nueva Guinea,2,4,6
2013-12,Papúa Nueva Guinea,0,5,5
2014-01,Papúa Nueva Guinea,0,7,7
2014-02,Papúa Nueva Guinea,0,6,6
2014-03,Papúa Nueva Guinea,0,4,4
2014-04,Papúa Nueva Guinea,0,2,2
2014-05,Papúa Nueva Guinea,0,2,2
2014-06,Papúa Nueva Guinea,0,3,3
2014-07,Papúa Nueva Guinea,0,1,1
2014-09,Papúa Nueva Guinea,0,1,1
2014-11,Papúa Nueva Guinea,0,1,1
2014-12,Papúa Nueva Guinea,1,0,1
2015-01,Papúa Nueva Guinea,1,2,3
2015-02,Papúa Nueva Guinea,1,2,3
2015-03,Papúa Nueva Guinea,0,1,1
2015-04,Papúa Nueva Guinea,1,1,2
2015-06,Papúa Nueva Guinea,0,3,3
2015-08,Papúa Nueva Guinea,1,1,2
2015-10,Papúa Nueva Guinea,0,1,1
2015-12,Papúa Nueva Guinea,0,1,1
2016-01,Papúa Nueva Guinea,0,2,2
2016-04,Papúa Nueva Guinea,1,2,3
2016-08,Papúa Nueva Guinea,1,0,1
2016-11,Papúa Nueva Guinea,1,1,2
2017-01,Papúa Nueva Guinea,0,1,1
2017-04,Papúa Nueva Guinea,1,0,1
2017-06,Papúa Nueva Guinea,1,1,2
2017-08,Papúa Nueva Guinea,0,1,1
2017-12,Papúa Nueva Guinea,1,0,1
2018-03,Papúa Nueva Guinea,0,2,2
2019-01,Papúa Nueva Guinea,0,2,2
2019-04,Papúa Nueva Guinea,0,1,1
2019-05,Papúa Nueva Guinea,0,1,1
2019-08,Papúa Nueva Guinea,0,2,2
2019-09,Papúa Nueva Guinea,0,1,1
2020-01,Papúa Nueva Guinea,0,1,1
2021-07,Papúa Nueva Guinea,1,0,1
2021-08,Papúa Nueva Guinea,1,0,1
2021-11,Papúa Nueva Guinea,0,1,1
2021-12,Papúa Nueva Guinea,0,1,1
2022-01,Papúa Nueva Guinea,1,0,1
2022-02,Papúa Nueva Guinea,0,1,1
2022-03,Papúa Nueva Guinea,0,2,2
2022-04,Papúa Nueva Guinea,1,2,3
2022-05,Papúa Nueva Guinea,2,2,4
2022-06,Papúa Nueva Guinea,2,2,4
2022-07,Papúa Nueva Guinea,1,2,3
2022-08,Papúa Nueva Guinea,3,2,5
2022-09,Papúa Nueva Guinea,3,2,5
2022-10,Papúa Nueva Guinea,3,4,7
2022-11,Papúa Nueva Guinea,3,3,6
2023-02,Papúa Nueva Guinea,2,2,4
2023-04,Papúa Nueva Guinea,0,1,1
2023-07,Papúa Nueva Guinea,1,0,1
2023-08,Papúa Nueva Guinea,1,0,1
2023-09,Papúa Nueva Guinea,1,0,1
2023-10,Papúa Nueva Guinea,1,0,1
2023-11,Papúa Nueva Guinea,1,2,3
2023-12,Papúa Nueva Guinea,0,1,1
2024-01,Papúa Nueva Guinea,1,0,1
2024-02,Papúa Nueva Guinea,1,1,2
2024-06,Papúa Nueva Guinea,1,0,1
2024-08,Papúa Nueva Guinea,0,1,1
2024-10,Papúa Nueva Guinea,1,1,2
2025-04,Papúa Nueva Guinea,1,0,1
2025-08,Papúa Nueva Guinea,0,1,1
2025-09,Papúa Nueva Guinea,1,0,1
