Fecha,País destino,Femenino,Masculino,Total
2015-07,Islas Malvinas (Falkland),1,0,1
2017-01,Islas Malvinas (Falkland),0,1,1
2017-02,Islas Malvinas (Falkland),1,0,1
2019-12,Islas Malvinas (Falkland),0,1,1
2021-04,Islas Malvinas (Falkland),1,0,1
2021-09,Islas Malvinas (Falkland),2,1,3
2021-12,Islas Malvinas (Falkland),1,1,2
2022-04,Islas Malvinas (Falkland),0,1,1
2022-10,Islas Malvinas (Falkland),0,2,2
2023-05,Islas Malvinas (Falkland),2,0,2
2023-06,Islas Malvinas (Falkland),1,0,1
2023-10,Islas Malvinas (Falkland),0,1,1
2024-08,Islas Malvinas (Falkland),1,0,1
2025-10,Islas Malvinas (Falkland),2,1,3
