Fecha,País destino,Femenino,Masculino,Total
2012-01,Noruega,46,29,75
2012-02,Noruega,27,22,49
2012-03,Noruega,30,17,47
2012-04,Noruega,30,24,54
2012-05,Noruega,22,19,41
2012-06,Noruega,38,30,68
2012-07,Noruega,43,33,76
2012-08,Noruega,41,26,67
2012-09,Noruega,24,22,46
2012-10,Noruega,22,36,58
2012-11,Noruega,13,19,32
2012-12,Noruega,35,25,60
2013-01,Noruega,41,43,84
2013-02,Noruega,39,26,65
2013-03,Noruega,21,15,36
2013-04,Noruega,20,20,40
2013-05,Noruega,32,34,66
2013-06,Noruega,54,42,96
2013-07,Noruega,43,26,69
2013-08,Noruega,36,32,68
2013-09,Noruega,22,21,43
2013-10,Noruega,13,17,30
2013-11,Noruega,19,11,30
2013-12,Noruega,28,19,47
2014-01,Noruega,57,48,105
2014-02,Noruega,25,18,43
2014-03,Noruega,24,25,49
2014-04,Noruega,20,17,37
2014-05,Noruega,27,23,50
2014-06,Noruega,48,47,95
2014-07,Noruega,31,25,56
2014-08,Noruega,31,31,62
2014-09,Noruega,12,14,26
2014-10,Noruega,18,20,38
2014-11,Noruega,16,12,28
2014-12,Noruega,30,14,44
2015-01,Noruega,54,44,98
2015-02,Noruega,24,15,39
2015-03,Noruega,17,16,33
2015-04,Noruega,36,29,65
2015-05,Noruega,26,22,48
2015-06,Noruega,34,30,64
2015-07,Noruega,55,34,89
2015-08,Noruega,54,31,85
2015-09,Noruega,17,23,40
2015-10,Noruega,18,22,40
2015-11,Noruega,22,10,32
2015-12,Noruega,34,27,61
2016-01,Noruega,52,37,89
2016-02,Noruega,30,24,54
2016-03,Noruega,28,20,48
2016-04,Noruega,24,30,54
2016-05,Noruega,20,21,41
2016-06,Noruega,62,39,101
2016-07,Noruega,44,30,74
2016-08,Noruega,38,47,85
2016-09,Noruega,27,13,40
2016-10,Noruega,23,21,44
2016-11,Noruega,27,26,53
2016-12,Noruega,47,37,84
2017-01,Noruega,52,40,92
2017-02,Noruega,26,21,47
2017-03,Noruega,29,25,54
2017-04,Noruega,25,25,50
2017-05,Noruega,29,24,53
2017-06,Noruega,54,46,100
2017-07,Noruega,55,35,90
2017-08,Noruega,65,40,105
2017-09,Noruega,18,24,42
2017-10,Noruega,4,3,7
2017-11,Noruega,10,9,19
2017-12,Noruega,42,22,64
2018-01,Noruega,50,45,95
2018-02,Noruega,21,14,35
2018-03,Noruega,30,15,45
2018-04,Noruega,30,19,49
2018-05,Noruega,29,12,41
2018-06,Noruega,73,38,111
2018-07,Noruega,73,36,109
2018-08,Noruega,51,47,98
2018-09,Noruega,33,23,56
2018-10,Noruega,25,20,45
2018-11,Noruega,34,19,53
2018-12,Noruega,40,36,76
2019-01,Noruega,63,48,111
2019-02,Noruega,19,18,37
2019-03,Noruega,21,16,37
2019-04,Noruega,28,25,53
2019-05,Noruega,32,26,58
2019-06,Noruega,58,38,96
2019-07,Noruega,61,37,98
2019-08,Noruega,55,37,92
2019-09,Noruega,29,35,64
2019-10,Noruega,28,13,41
2019-11,Noruega,48,21,69
2019-12,Noruega,50,29,79
2020-01,Noruega,72,54,126
2020-02,Noruega,30,26,56
2020-03,Noruega,24,11,35
2020-04,Noruega,3,1,4
2020-05,Noruega,0,1,1
2020-06,Noruega,1,2,3
2020-07,Noruega,2,2,4
2020-08,Noruega,8,3,11
2020-09,Noruega,2,3,5
2020-10,Noruega,14,10,24
2020-11,Noruega,23,8,31
2020-12,Noruega,12,12,24
2021-01,Noruega,28,24,52
2021-02,Noruega,7,5,12
2021-03,Noruega,7,15,22
2021-04,Noruega,6,9,15
2021-05,Noruega,7,7,14
2021-06,Noruega,8,10,18
2021-07,Noruega,41,29,70
2021-08,Noruega,25,28,53
2021-09,Noruega,21,12,33
2021-10,Noruega,34,20,54
2021-11,Noruega,48,22,70
2021-12,Noruega,68,43,111
2022-01,Noruega,117,101,218
2022-02,Noruega,51,36,87
2022-03,Noruega,58,38,96
2022-04,Noruega,59,47,106
2022-05,Noruega,74,60,134
2022-06,Noruega,107,89,196
2022-07,Noruega,90,64,154
2022-08,Noruega,71,63,134
2022-09,Noruega,58,42,100
2022-10,Noruega,57,46,103
2022-11,Noruega,55,28,83
2022-12,Noruega,88,48,136
2023-01,Noruega,86,65,151
2023-02,Noruega,41,28,69
2023-03,Noruega,54,29,83
2023-04,Noruega,43,27,70
2023-05,Noruega,71,36,107
2023-06,Noruega,100,70,170
2023-07,Noruega,71,57,128
2023-08,Noruega,45,28,73
2023-09,Noruega,40,29,69
2023-10,Noruega,33,24,57
2023-11,Noruega,37,18,55
2023-12,Noruega,51,32,83
2024-01,Noruega,79,67,146
2024-02,Noruega,43,24,67
2024-03,Noruega,35,22,57
2024-04,Noruega,41,13,54
2024-05,Noruega,50,32,82
2024-06,Noruega,67,38,105
2024-07,Noruega,79,48,127
2024-08,Noruega,58,39,97
2024-09,Noruega,38,18,56
2024-10,Noruega,25,27,52
2024-11,Noruega,36,26,62
2024-12,Noruega,58,27,85
2025-01,Noruega,38,39,77
2025-02,Noruega,32,17,49
2025-03,Noruega,28,26,54
2025-04,Noruega,27,13,40
2025-05,Noruega,38,23,61
2025-06,Noruega,64,54,118
2025-07,Noruega,58,52,110
2025-08,Noruega,44,27,71
2025-09,Noruega,38,22,60
2025-10,Noruega,20,15,35
2025-11,Noruega,20,7,27
2025-12,Noruega,42,30,72
