Fecha,País destino,Femenino,Masculino,Total
2012-01,Líbano,15,12,27
2012-02,Líbano,5,18,23
2012-03,Líbano,9,14,23
2012-04,Líbano,11,18,29
2012-05,Líbano,32,36,68
2012-06,Líbano,51,75,126
2012-07,Líbano,28,34,62
2012-08,Líbano,12,24,36
2012-09,Líbano,19,27,46
2012-10,Líbano,10,4,14
2012-11,Líbano,4,6,10
2012-12,Líbano,14,11,25
2013-01,Líbano,15,12,27
2013-02,Líbano,13,14,27
2013-03,Líbano,9,10,19
2013-04,Líbano,11,20,31
2013-05,Líbano,20,28,48
2013-06,Líbano,43,38,81
2013-07,Líbano,23,27,50
2013-08,Líbano,18,26,44
2013-09,Líbano,25,18,43
2013-10,Líbano,6,12,18
2013-11,Líbano,9,4,13
2013-12,Líbano,6,9,15
2014-01,Líbano,24,18,42
2014-02,Líbano,4,17,21
2014-03,Líbano,12,15,27
2014-04,Líbano,16,17,33
2014-05,Líbano,22,39,61
2014-06,Líbano,37,41,78
2014-07,Líbano,34,54,88
2014-08,Líbano,26,33,59
2014-09,Líbano,41,46,87
2014-10,Líbano,7,16,23
2014-11,Líbano,3,9,12
2014-12,Líbano,18,12,30
2015-01,Líbano,25,34,59
2015-02,Líbano,8,28,36
2015-03,Líbano,14,19,33
2015-04,Líbano,9,22,31
2015-05,Líbano,37,40,77
2015-06,Líbano,81,84,165
2015-07,Líbano,66,83,149
2015-08,Líbano,20,45,65
2015-09,Líbano,28,46,74
2015-10,Líbano,13,9,22
2015-11,Líbano,15,4,19
2015-12,Líbano,11,10,21
2016-01,Líbano,15,26,41
2016-02,Líbano,10,26,36
2016-03,Líbano,8,16,24
2016-04,Líbano,8,14,22
2016-05,Líbano,28,31,59
2016-06,Líbano,26,36,62
2016-07,Líbano,44,53,97
2016-08,Líbano,25,29,54
2016-09,Líbano,17,17,34
2016-10,Líbano,5,16,21
2016-11,Líbano,7,10,17
2016-12,Líbano,10,13,23
2017-01,Líbano,13,16,29
2017-02,Líbano,8,19,27
2017-03,Líbano,8,19,27
2017-04,Líbano,17,16,33
2017-05,Líbano,8,20,28
2017-06,Líbano,68,69,137
2017-07,Líbano,17,24,41
2017-08,Líbano,19,22,41
2017-09,Líbano,11,15,26
2017-10,Líbano,2,2,4
2017-11,Líbano,5,2,7
2017-12,Líbano,8,17,25
2018-01,Líbano,10,10,20
2018-02,Líbano,7,13,20
2018-03,Líbano,13,14,27
2018-04,Líbano,12,18,30
2018-05,Líbano,17,18,35
2018-06,Líbano,57,46,103
2018-07,Líbano,24,35,59
2018-08,Líbano,20,23,43
2018-09,Líbano,18,16,34
2018-10,Líbano,13,9,22
2018-11,Líbano,10,11,21
2018-12,Líbano,9,17,26
2019-01,Líbano,9,18,27
2019-02,Líbano,4,11,15
2019-03,Líbano,6,10,16
2019-04,Líbano,10,13,23
2019-05,Líbano,37,26,63
2019-06,Líbano,70,55,125
2019-07,Líbano,27,37,64
2019-08,Líbano,21,23,44
2019-09,Líbano,18,15,33
2019-10,Líbano,9,10,19
2019-11,Líbano,6,5,11
2019-12,Líbano,3,4,7
2020-01,Líbano,4,15,19
2020-02,Líbano,5,6,11
2020-03,Líbano,1,3,4
2020-07,Líbano,1,0,1
2020-08,Líbano,2,7,9
2020-09,Líbano,6,11,17
2020-10,Líbano,2,1,3
2020-11,Líbano,10,8,18
2020-12,Líbano,10,17,27
2021-01,Líbano,7,12,19
2021-02,Líbano,7,8,15
2021-03,Líbano,3,8,11
2021-04,Líbano,14,11,25
2021-05,Líbano,29,19,48
2021-06,Líbano,38,52,90
2021-07,Líbano,28,43,71
2021-08,Líbano,11,17,28
2021-09,Líbano,15,19,34
2021-10,Líbano,9,10,19
2021-11,Líbano,15,6,21
2021-12,Líbano,10,14,24
2022-01,Líbano,7,11,18
2022-02,Líbano,14,16,30
2022-03,Líbano,13,12,25
2022-04,Líbano,17,19,36
2022-05,Líbano,28,30,58
2022-06,Líbano,42,37,79
2022-07,Líbano,20,25,45
2022-08,Líbano,6,17,23
2022-09,Líbano,9,13,22
2022-10,Líbano,9,7,16
2022-11,Líbano,6,7,13
2022-12,Líbano,10,18,28
2023-01,Líbano,8,16,24
2023-02,Líbano,7,11,18
2023-03,Líbano,9,12,21
2023-04,Líbano,10,12,22
2023-05,Líbano,18,23,41
2023-06,Líbano,30,32,62
2023-07,Líbano,21,21,42
2023-08,Líbano,21,16,37
2023-09,Líbano,9,5,14
2023-10,Líbano,3,1,4
2023-11,Líbano,4,7,11
2023-12,Líbano,5,5,10
2024-01,Líbano,14,12,26
2024-02,Líbano,7,6,13
2024-03,Líbano,15,10,25
2024-04,Líbano,7,8,15
2024-05,Líbano,14,22,36
2024-06,Líbano,45,25,70
2024-07,Líbano,13,24,37
2024-08,Líbano,4,3,7
2024-09,Líbano,7,6,13
2024-10,Líbano,1,1,2
2024-12,Líbano,13,6,19
2025-01,Líbano,21,14,35
2025-02,Líbano,15,14,29
2025-03,Líbano,11,3,14
2025-04,Líbano,6,6,12
2025-05,Líbano,4,4,8
2025-06,Líbano,26,19,45
2025-07,Líbano,29,28,57
2025-08,Líbano,6,9,15
2025-09,Líbano,8,9,17
2025-10,Líbano,4,5,9
2025-11,Líbano,0,1,1
2025-12,Líbano,11,9,20
