Fecha,País destino,Femenino,Masculino,Total
2012-06,Santo Tomé Y Príncipe,0,1,1
2012-07,Santo Tomé Y Príncipe,0,1,1
2012-08,Santo Tomé Y Príncipe,1,1,2
2013-02,Santo Tomé Y Príncipe,3,3,6
2014-02,Santo Tomé Y Príncipe,1,0,1
2014-04,Santo Tomé Y Príncipe,1,0,1
2014-06,Santo Tomé Y Príncipe,1,0,1
2014-08,Santo Tomé Y Príncipe,0,1,1
2014-10,Santo Tomé Y Príncipe,1,0,1
2015-01,Santo Tomé Y Príncipe,2,1,3
2015-07,Santo Tomé Y Príncipe,2,0,2
2016-07,Santo Tomé Y Príncipe,0,1,1
2017-04,Santo Tomé Y Príncipe,1,0,1
2017-05,Santo Tomé Y Príncipe,1,5,6
2017-06,Santo Tomé Y Príncipe,1,0,1
2018-08,Santo Tomé Y Príncipe,0,2,2
2018-09,Santo Tomé Y Príncipe,1,0,1
2019-01,Santo Tomé Y Príncipe,0,1,1
2019-09,Santo Tomé Y Príncipe,0,1,1
2021-01,Santo Tomé Y Príncipe,0,1,1
2021-07,Santo Tomé Y Príncipe,0,1,1
2022-06,Santo Tomé Y Príncipe,0,1,1
2022-09,Santo Tomé Y Príncipe,1,0,1
2022-12,Santo Tomé Y Príncipe,1,0,1
2023-01,Santo Tomé Y Príncipe,1,1,2
2023-03,Santo Tomé Y Príncipe,1,0,1
2023-07,Santo Tomé Y Príncipe,0,1,1
2023-08,Santo Tomé Y Príncipe,3,1,4
2023-10,Santo Tomé Y Príncipe,1,2,3
2023-11,Santo Tomé Y Príncipe,2,0,2
2024-01,Santo Tomé Y Príncipe,1,0,1
2024-03,Santo Tomé Y Príncipe,0,1,1
2024-05,Santo Tomé Y Príncipe,2,0,2
2024-06,Santo Tomé Y Príncipe,3,2,5
2024-08,Santo Tomé Y Príncipe,1,0,1
2024-12,Santo Tomé Y Príncipe,1,1,2
2025-03,Santo Tomé Y Príncipe,2,0,2
2025-05,Santo Tomé Y Príncipe,0,1,1
2025-08,Santo Tomé Y Príncipe,1,0,1
2025-09,Santo Tomé Y Príncipe,1,0,1
