Fecha,País destino,Femenino,Masculino,Total
2012-01,Costa De Marfil,0,2,2
2012-03,Costa De Marfil,0,1,1
2012-07,Costa De Marfil,0,1,1
2012-09,Costa De Marfil,0,1,1
2012-12,Costa De Marfil,1,2,3
2013-02,Costa De Marfil,1,1,2
2013-03,Costa De Marfil,3,0,3
2013-04,Costa De Marfil,0,1,1
2013-05,Costa De Marfil,0,1,1
2013-07,Costa De Marfil,0,2,2
2013-08,Costa De Marfil,0,1,1
2013-09,Costa De Marfil,3,5,8
2013-10,Costa De Marfil,4,9,13
2013-11,Costa De Marfil,5,5,10
2013-12,Costa De Marfil,6,6,12
2014-01,Costa De Marfil,6,9,15
2014-02,Costa De Marfil,6,9,15
2014-03,Costa De Marfil,7,10,17
2014-04,Costa De Marfil,1,1,2
2014-05,Costa De Marfil,1,5,6
2014-06,Costa De Marfil,6,1,7
2014-07,Costa De Marfil,4,5,9
2014-08,Costa De Marfil,2,7,9
2014-09,Costa De Marfil,4,6,10
2014-10,Costa De Marfil,3,2,5
2014-11,Costa De Marfil,2,3,5
2014-12,Costa De Marfil,5,2,7
2015-01,Costa De Marfil,5,14,19
2015-02,Costa De Marfil,3,5,8
2015-03,Costa De Marfil,2,6,8
2015-04,Costa De Marfil,1,6,7
2015-05,Costa De Marfil,5,4,9
2015-06,Costa De Marfil,6,12,18
2015-07,Costa De Marfil,3,5,8
2015-08,Costa De Marfil,5,5,10
2015-09,Costa De Marfil,8,7,15
2015-10,Costa De Marfil,3,4,7
2015-11,Costa De Marfil,4,6,10
2015-12,Costa De Marfil,0,3,3
2016-01,Costa De Marfil,8,18,26
2016-02,Costa De Marfil,2,1,3
2016-03,Costa De Marfil,2,2,4
2016-04,Costa De Marfil,3,6,9
2016-05,Costa De Marfil,5,1,6
2016-06,Costa De Marfil,3,8,11
2016-07,Costa De Marfil,3,5,8
2016-08,Costa De Marfil,7,6,13
2016-09,Costa De Marfil,5,7,12
2016-10,Costa De Marfil,0,21,21
2016-11,Costa De Marfil,4,7,11
2016-12,Costa De Marfil,3,6,9
2017-01,Costa De Marfil,4,7,11
2017-02,Costa De Marfil,4,6,10
2017-03,Costa De Marfil,4,5,9
2017-04,Costa De Marfil,3,30,33
2017-05,Costa De Marfil,8,6,14
2017-06,Costa De Marfil,7,7,14
2017-07,Costa De Marfil,5,9,14
2017-08,Costa De Marfil,6,10,16
2017-09,Costa De Marfil,6,3,9
2017-10,Costa De Marfil,0,1,1
2017-11,Costa De Marfil,1,1,2
2017-12,Costa De Marfil,4,1,5
2018-01,Costa De Marfil,6,10,16
2018-02,Costa De Marfil,2,4,6
2018-03,Costa De Marfil,5,3,8
2018-04,Costa De Marfil,4,8,12
2018-05,Costa De Marfil,4,9,13
2018-06,Costa De Marfil,4,9,13
2018-07,Costa De Marfil,1,3,4
