Fecha,País destino,Femenino,Masculino,Total
2012-06,Maldivas,0,1,1
2012-08,Maldivas,1,1,2
2013-06,Maldivas,0,1,1
2013-08,Maldivas,1,0,1
2014-04,Maldivas,1,1,2
2014-10,Maldivas,0,1,1
2015-02,Maldivas,0,1,1
2015-08,Maldivas,1,0,1
2015-11,Maldivas,1,0,1
2016-07,Maldivas,0,1,1
2016-09,Maldivas,1,2,3
2016-10,Maldivas,1,0,1
2017-09,Maldivas,1,0,1
2017-12,Maldivas,3,3,6
2018-01,Maldivas,1,1,2
2018-11,Maldivas,0,1,1
2019-03,Maldivas,1,0,1
2019-04,Maldivas,1,0,1
2019-06,Maldivas,0,1,1
2019-08,Maldivas,0,1,1
2019-11,Maldivas,1,2,3
2019-12,Maldivas,7,3,10
2020-11,Maldivas,0,1,1
2020-12,Maldivas,1,0,1
2021-01,Maldivas,0,1,1
2021-02,Maldivas,2,0,2
2021-03,Maldivas,0,4,4
2021-04,Maldivas,3,3,6
2021-05,Maldivas,1,3,4
2021-06,Maldivas,1,2,3
2021-07,Maldivas,2,1,3
2021-08,Maldivas,6,5,11
2021-09,Maldivas,8,5,13
2021-10,Maldivas,1,0,1
2021-11,Maldivas,5,3,8
2021-12,Maldivas,3,2,5
2022-01,Maldivas,1,1,2
2022-02,Maldivas,7,6,13
2022-03,Maldivas,5,3,8
2022-04,Maldivas,1,4,5
2022-05,Maldivas,5,6,11
2022-06,Maldivas,0,2,2
2022-07,Maldivas,3,4,7
2022-08,Maldivas,2,2,4
2022-09,Maldivas,7,3,10
2022-10,Maldivas,54,65,119
2022-11,Maldivas,8,8,16
2022-12,Maldivas,3,6,9
2023-01,Maldivas,1,0,1
2023-03,Maldivas,2,1,3
2023-04,Maldivas,1,2,3
2023-05,Maldivas,0,1,1
2023-06,Maldivas,1,1,2
2023-07,Maldivas,1,3,4
2023-08,Maldivas,1,1,2
2023-09,Maldivas,1,2,3
2023-10,Maldivas,2,3,5
2023-12,Maldivas,2,1,3
2024-01,Maldivas,2,1,3
2024-02,Maldivas,1,0,1
2024-04,Maldivas,2,1,3
2024-08,Maldivas,1,1,2
2024-09,Maldivas,1,0,1
2024-10,Maldivas,1,4,5
2024-11,Maldivas,2,3,5
2025-03,Maldivas,0,1,1
2025-04,Maldivas,1,3,4
2025-05,Maldivas,2,0,2
2025-09,Maldivas,5,7,12
2025-10,Maldivas,1,4,5
2025-11,Maldivas,5,1,6
