año,actividad económica,producción (%),composición del trabajo (pp),horas trabajadas (pp),laboral total (pp)
2012,"Transporte, almacenamiento y comunicaciones",2.414708155861511,-0.0271075418456002,1.088504058747838,1.061396516902238
2012,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",5.100954841830241,-0.7822501298836088,2.586797950911495,1.8045478210278865
2012,"Actividades de servicios sociales, comunales y personales ",5.50934344110896,0.7185616143610916,0.6174453545739478,1.3360069689350393
2012,Total de la economía,3.294319422660301,-0.1069079459268348,0.7603231075720144,0.6534151616451795
2013,"Agricultura, ganadería, caza, silvicultura y pesca",5.931989292172268,0.09990292114106271,-0.5072298193824274,-0.4073268982413647
2013,Minería y extracción,3.92678458073723,1.311019917543759,-0.8658546021068676,0.4451653154368913
2013,Industrias manufactureras,1.540174155857699,0.4819934590328042,-0.7188196868176155,-0.23682622778481133
2013,"Electricidad, gas y agua",3.771982794594653,-0.07753575209534237,0.003528239608503423,-0.07400751248683896
2013,Construcción,9.6170571444965,0.01122803755741554,-0.4307920832509653,-0.41956404569354977
2013,"Comercio, hoteles y restaurantes",4.18645749807478,0.2830654850975311,0.9363396560986846,1.2194051411962157
2013,"Transporte, almacenamiento y comunicaciones",5.368728503847287,0.2742165068111925,-0.9450969890064006,-0.6708804821952081
2013,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",4.922508236129364,0.9041935519063542,2.368722889873924,3.272916441780278
2013,"Actividades de servicios sociales, comunales y personales ",6.873471363057071,1.50505589385022,1.881042553125713,3.386098446975933
2013,Total de la economía,4.763238623685755,0.6487729460018317,0.3632075280787222,1.0119804740805538
2014,"Agricultura, ganadería, caza, silvicultura y pesca",2.557183832071175,-0.2049222977659499,-0.3615948423179039,-0.5665171400838538
2014,Minería y extracción,-2.202977536476869,1.569329598875586,-0.1578976817863749,1.4114319170892111
2014,Industrias manufactureras,0.9203612284743201,0.07014571271773028,0.4991585461521289,0.5693042588698591
2014,"Electricidad, gas y agua",5.483972451620112,0.1424652530869032,0.6067308339590236,0.7491960870459268
2014,Construcción,8.799313094679917,0.1480914636148709,1.411440289452063,1.559531753066934
2014,"Comercio, hoteles y restaurantes",4.26102240886177,-0.04358627198251713,0.6706176228255323,0.6270313508430152
2014,"Transporte, almacenamiento y comunicaciones",4.291399971232046,0.5729145305916332,1.211749259713855,1.7846637903054883
2014,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",6.191105067172664,-0.05831375149186867,1.476812709072262,1.4184989575803935
2014,"Actividades de servicios sociales, comunales y personales ",4.401123694153952,1.16766354342157,3.576822708453979,4.744486251875549
2014,Total de la economía,3.738562582352405,0.3667809459120409,1.213451014169923,1.580231960081964
2015,"Agricultura, ganadería, caza, silvicultura y pesca",4.660559598596681,-0.1698427387052327,-0.5625665259289695,-0.7324092646342022
2015,Minería y extracción,-0.6781495444389662,-0.2210445530933419,-0.3970404076984484,-0.6180849607917903
2015,Industrias manufactureras,2.330465530253978,-0.04823463053174594,0.6761085375569432,0.6278739070251973
2015,"Electricidad, gas y agua",3.146202066399173,0.06563342603134775,-0.2366185828353298,-0.17098515680398205
2015,Construcción,5.756590922360694,-0.120353847519144,3.102475629986619,2.982121782467475
2015,"Comercio, hoteles y restaurantes",3.205947708883095,-0.3033147118650842,-1.585633902417081,-1.8889486142821652
2015,"Transporte, almacenamiento y comunicaciones",2.01583449046181,0.0221961407673981,1.847156003739584,1.869352144506982
2015,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",2.351043875712389,-1.041005031764876,-0.8345591700314371,-1.8755642017963132
2015,"Actividades de servicios sociales, comunales y personales ",5.206248105566491,-0.3432445781224214,1.792055752048862,1.4488111739264407
2015,Total de la economía,3.178792758244401,-0.2937558123624812,0.5434337357037062,0.24967792334122502
2016,"Agricultura, ganadería, caza, silvicultura y pesca",2.568006586502758,-0.3025582552048577,0.1237103137389103,-0.1788479414659474
2016,Minería y extracción,-4.069960810439799,-0.9882957468195341,-0.7481841604696151,-1.7364799072891492
2016,Industrias manufactureras,2.323537526663877,0.03631272583099025,0.01496260605445687,0.051275331885447126
2016,"Electricidad, gas y agua",0.02646283513829673,0.1644836395223663,-0.05635427064159511,0.1081293688807712
2016,Construcción,2.478166217861588,0.1040848997437476,0.2220763884680079,0.3261612882117555
2016,"Comercio, hoteles y restaurantes",2.163473823621942,-0.2100834189809235,2.116208354122159,1.9061249351412355
2016,"Transporte, almacenamiento y comunicaciones",-0.5154889256735018,0.1498223347295373,-0.4778369559347032,-0.3280146212051659
2016,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",0.7754604156270162,0.1614735194438329,2.218201404889014,2.3796749243328468
2016,"Actividades de servicios sociales, comunales y personales ",2.61905025543685,1.052140987145822,1.408804725261276,2.4609457124070984
2016,Total de la economía,1.467999858889725,0.1351155360240452,0.7774962565670027,0.912611792591048
2017,"Agricultura, ganadería, caza, silvicultura y pesca",4.916686302220352,-0.08627309834893854,1.477241599910589,1.3909685015616504
2017,Minería y extracción,-4.553722914319724,-0.400993445885046,-0.270630338631261,-0.671623784516307
2017,Industrias manufactureras,-1.290404816407964,0.008147517090581431,-0.2864553011855944,-0.278307784095013
2017,"Electricidad, gas y agua",0.9001127909175288,-0.04169653668326522,0.2027339049638718,0.16103736828060658
2017,Construcción,-4.427004388496503,-0.01180612836479816,-0.5346621347640473,-0.5464682631288454
2017,"Comercio, hoteles y restaurantes",2.035730591156604,-0.007674281039459547,-0.1609747260178455,-0.16864900705730504
2017,"Transporte, almacenamiento y comunicaciones",0.475685104032042,-0.000531084043490991,-0.3085352371028363,-0.3090663211463273
2017,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",2.276816666406045,0.3775265414292628,0.6440980046200676,1.0216245460493303
2017,"Actividades de servicios sociales, comunales y personales ",2.61432781914035,-0.6679601402526495,-0.6413873516077693,-1.3093474918604189
2017,Total de la economía,0.4200472577350662,-0.07939611657948178,-0.09422135205096219,-0.17361746863044397
2018,"Agricultura, ganadería, caza, silvicultura y pesca",1.921920462526394,0.0528363549642431,-0.3387385450239553,-0.2859021900597122
2018,Minería y extracción,-0.4607984560788481,1.209446157269503,1.532353281901528,2.741799439171031
2018,Industrias manufactureras,2.166871414412075,-0.02716069270358267,0.1397093081230022,0.11254861541941952
2018,"Electricidad, gas y agua",3.226174482023847,-0.05787254788227512,0.2484896378669017,0.1906170899846266
2018,Construcción,-2.2740901075883,-0.1638787005350278,-0.318604827975543,-0.4824835285105708
2018,"Comercio, hoteles y restaurantes",2.095451548741156,0.05656339242495645,-0.006905555782767726,0.04965783664218872
2018,"Transporte, almacenamiento y comunicaciones",2.910502507226109,-0.04443121980356463,-0.6115347341867293,-0.655965953990294
2018,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",3.431698688602935,0.4884220978658184,0.3835862548616065,0.8720083527274249
2018,"Actividades de servicios sociales, comunales y personales ",4.484158709186392,0.9339520095946499,1.105652526295508,2.0396045358901578
2018,Total de la economía,2.24346944203088,0.2829960655694896,0.2642398444751214,0.5472359100446109
2019,"Agricultura, ganadería, caza, silvicultura y pesca",3.377299599853512,-0.2062495799302093,-1.567971078933853,-1.7742206588640623
2019,Minería y extracción,1.781628376146926,0.8151604065161507,-0.0797230714679651,0.7354373350481856
2019,Industrias manufactureras,1.048017564674986,0.0005403418997694247,-0.1507199263464349,-0.1501795844466655
2019,"Electricidad, gas y agua",3.278873618006006,0.2662264371042375,0.2810034638034594,0.5472299009076969
2019,Construcción,-2.965465176324322,-0.178791501881407,0.4842679686462785,0.3054764667648715
2019,"Comercio, hoteles y restaurantes",2.919909100467954,0.09953805552115046,1.48949475012214,1.5890328056432905
2019,"Transporte, almacenamiento y comunicaciones",1.834649449113712,0.2367532467285033,0.2776108263692966,0.5143640730978
2019,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",3.423022509146811,0.3596195266896048,0.6444533248070589,1.0040728514966637
2019,"Actividades de servicios sociales, comunales y personales ",6.247624287490883,0.6589731476512748,1.633825528130127,2.292798675781402
2019,Total de la economía,2.49828693451361,0.2302582650524309,0.5289369954191494,0.7591952604715804
2020,"Agricultura, ganadería, caza, silvicultura y pesca",2.572923352608303,0.0826718147141844,-2.543261450352532,-2.4605896356383474
2020,Minería y extracción,-14.51975404382742,0.1341144972815989,-0.9129792370757288,-0.77886473979413
2020,Industrias manufactureras,-7.016095894799079,0.5900486513594665,-1.900630304457156,-1.3105816530976895
2020,"Electricidad, gas y agua",-1.700895896874943,-0.0840504602590694,0.03317111344227726,-0.05087934681679214
2020,Construcción,-31.16413547168166,0.4955665539184271,-3.370244296240652,-2.874677742322225
2020,"Comercio, hoteles y restaurantes",-11.51822752059282,1.068033621871074,-9.266819956372911,-8.198786334501838
2020,"Transporte, almacenamiento y comunicaciones",-17.14479078426239,0.3093404892033028,-7.867628773944374,-7.558288284741072
2020,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",-0.7989009277815207,0.604529079776608,-2.893448996424939,-2.288919916648331
2020,"Actividades de servicios sociales, comunales y personales ",-4.372590210361071,4.075884372619429,-7.306574923392755,-3.2306905507733257
2020,Total de la economía,-8.554652568163663,1.163024031096736,-4.531327459056143,-3.3683034279594075
2021,"Agricultura, ganadería, caza, silvicultura y pesca",3.596780554619627,-0.3318477244632747,1.439426029834574,1.1075783053712993
2021,Minería y extracción,0.01574823819838755,-2.302171790912451,3.605913236978761,1.3037414460663102
2021,Industrias manufactureras,12.66967005444508,-0.3393959781676923,-0.1964634619419242,-0.5358594401096165
2021,"Electricidad, gas y agua",5.357630574668537,0.1571870912065041,0.3049425389744503,0.4621296301809544
2021,Construcción,6.667275989432397,0.07209293258594823,3.658136434799348,3.730229367385296
2021,"Comercio, hoteles y restaurantes",17.95562087948381,0.201930408786527,3.204104440252551,3.4060348490390777
2021,"Transporte, almacenamiento y comunicaciones",16.46633731419769,0.1186895391102509,6.584715582802157,6.703405121912407
2021,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",5.112681527491425,0.4715643102400505,8.293994818676996,8.765559128917047
2021,"Actividades de servicios sociales, comunales y personales ",12.4950814029722,2.249829966104651,4.052860858149962,6.30269082425461
2021,Total de la economía,10.57476198098776,0.3145915619098808,3.487720306238178,3.8023118681480588
2022,"Agricultura, ganadería, caza, silvicultura y pesca",1.689640719001151,0.5023480996047922,-0.2512183760158637,0.251129723588928
2022,Minería y extracción,2.047737052456622,-0.6263225053633282,0.7376822654661029,0.1113597601027747
2022,Industrias manufactureras,7.576710835337686,0.3055986851824145,1.794973979523232,2.100572664705647
2022,"Electricidad, gas y agua",3.989417645527116,0.02403309954949311,0.02702091095133984,0.05105401050083295
2022,Construcción,7.408015614248242,0.4666771534764678,0.6989724742420669,1.165649627718535
2022,"Comercio, hoteles y restaurantes",13.55094582646528,0.3618766658370152,2.916989584105615,3.27886624994263
2022,"Transporte, almacenamiento y comunicaciones",18.48385113417832,0.2689025125589073,3.57094855645642,3.839851069015327
2022,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",5.652919726788319,0.2742317187259589,1.464758593807631,1.73899031253359
2022,"Actividades de servicios sociales, comunales y personales ",6.713881064685001,-0.6957275873659852,4.120768046360002,3.425040458994017
2022,Total de la economía,8.048415621681285,0.0992678370348871,2.099638049849056,2.198905886883943
2023,"Agricultura, ganadería, caza, silvicultura y pesca",1.423165648945179,-0.02103090161444906,0.5079499131105443,0.4869190114960952
2023,Minería y extracción,2.699971856519046,1.448569680635944,0.0127406767613318,1.461310357397276
2023,Industrias manufactureras,-1.164133231868725,0.1738274753372957,-0.03597077066837248,0.1378567046689232
2023,"Electricidad, gas y agua",3.10550195373116,0.04806493236090378,0.5142706566975969,0.5623355890585007
2023,Construcción,-2.900427473561251,0.1411321005626177,0.02021260109100534,0.1613447016536231
2023,"Comercio, hoteles y restaurantes",-4.812392767027163,-0.05631910643116242,0.855280285961946,0.7989611795307836
2023,"Transporte, almacenamiento y comunicaciones",1.03441380324707,0.7012841077408005,2.164129170612733,2.865413278353533
2023,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",3.492018459165624,0.2308995386617054,1.346655103945318,1.577554642607023
2023,"Actividades de servicios sociales, comunales y personales ",5.71208111081063,-0.5818786127356564,0.4451434305235745,-0.1367351822120819
2023,Total de la economía,0.6911439906250468,0.1178374324152691,0.613102411741655,0.7309398441569241
2024,"Agricultura, ganadería, caza, silvicultura y pesca",5.127293751259554,0.1190598305557091,-0.4362446317003547,-0.3171848011446456
2024,Minería y extracción,-2.65111255483319,-0.8459867685548982,0.5816113168820743,-0.2643754516728238
2024,Industrias manufactureras,-2.092910879496568,0.08186247896495631,0.09468310424059709,0.1765455832055534
2024,"Electricidad, gas y agua",2.245218958817041,-0.1299003515717326,-0.2947725801016929,-0.4246729316734255
2024,Construcción,-0.9773641581781511,0.01539527419192558,-0.502895258941376,-0.4874999847494504
2024,"Comercio, hoteles y restaurantes",0.6009751908511163,0.2684571204986083,0.3861499967825134,0.6546071172811216
2024,"Transporte, almacenamiento y comunicaciones",0.4665398270097931,-0.187967182088929,-0.8385721651930859,-1.026539347282015
2024,"Intermediación financiera, actividades inmobiliarias, empresariales y de alquiler",0.8949776529115105,0.2033497918223426,-0.8648786953916612,-0.6615289035693186
2024,"Actividades de servicios sociales, comunales y personales ",4.13876479256432,-0.2177649953067567,0.2651054459290929,0.04734045062233622
2024,Total de la economía,0.8444873596331464,-0.004640594902465066,-0.1096209111323213,-0.1142615060347864
