Fecha,Concepto,Rama,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2011,Actividades secundarias,Industrias manufactureras; Construcción,5.61310522592413,3.9574130703769868,3.9912164601538507,4.297495172277749,4.862267859569869,5.118077809553711,5.43381553228744,6.236722904340212,6.392225766425554,6.134625910395599,6.013169575560838,5.763619056536157
2012,Actividades secundarias,Industrias manufactureras; Construcción,5.023841087595343,5.825381274761156,6.119770229932129,5.761950128909348,5.79455119561581,5.682485221592131,4.987316357403145,3.8196911031953817,2.9916747832628943,2.8312000881262946,2.624372015437018,2.3363555214562552
2013,Actividades secundarias,Industrias manufactureras; Construcción,1.5680293075217975,1.216755576338329,-0.752979353880761,0.6395882723929702,1.1098785993387992,1.28899727425906,2.4041895043938695,3.1573380657865755,3.8526736158188015,4.141108731029533,4.31998744110669,4.599913494809698
2014,Actividades secundarias,Industrias manufactureras; Construcción,5.545420900571216,6.5459263337476585,7.770275498016076,6.7719867644693466,6.302319533828111,5.750889769560374,5.5392423759951726,5.503449824250424,5.567847411832005,5.511751076965709,5.183862577346062,4.989627914349384
2015,Actividades secundarias,Industrias manufactureras; Construcción,1.892323574676297,2.1455321461527177,2.885764392660036,2.786450656166849,2.8832696787982854,3.4138624933555946,3.2366712177139334,3.0752594761333825,2.957069864456983,3.0368005160551093,3.3866057846571493,3.603757360132988
2016,Actividades secundarias,Industrias manufactureras; Construcción,6.454451135189785,6.474630720009088,5.56262986389153,5.323602436071553,5.223941228799305,5.071699427175133,3.811439673529307,4.343699068792191,4.318903740937529,3.8360767824761552,3.63435317268916,3.358022188290093
2017,Actividades secundarias,Industrias manufactureras; Construcción,-0.898608429934427,-1.6025186310831003,-1.5092624730248474,-1.779817008523679,-1.9522606724177791,-1.9082564022633903,-1.350283260209082,-1.7397358671836116,-1.8398320363676675,-1.8228269948092048,-1.8686790644594282,-1.895409211002459
2018,Actividades secundarias,Industrias manufactureras; Construcción,-2.018688427129078,-1.6181804570219498,-1.2031075499283332,-0.7413615737821573,-0.8227456122125147,-1.0217853126973466,-0.57064849015363,-0.12997428721669735,0.06660965908891114,0.421261539992031,0.6251700731476433,0.4286455176551982
2019,Actividades secundarias,Industrias manufactureras; Construcción,0.6235290228642896,0.603684529676201,0.11417360019900968,0.13383509406739336,0.6027991541565711,0.26727354467462305,0.30392734537265653,-0.14683746204102022,-0.6076016249611911,-0.7695443211554078,-0.9759019918082572,-0.6906206252914586
2020,Actividades secundarias,Industrias manufactureras; Construcción,0.7794161212050028,-1.2757146763815115,-8.226808968076355,-17.09001923761805,-20.560382224202485,-20.244101105284102,-19.702300699081647,-19.33584037410951,-18.666191449882334,-17.7162861053817,-17.179298040098345,-16.577389343107
2021,Actividades secundarias,Industrias manufactureras; Construcción,-8.67748950976221,-6.916595197986169,1.740754622306568,12.277946515681549,12.200328310316323,12.420598057310343,12.20246376733391,12.0086885372329,11.83070093948811,11.048178814804118,10.879540750476082,10.733355863467324
2022,Actividades secundarias,Industrias manufactureras; Construcción,7.644273220619695,6.938478207069011,5.806973022640463,6.848010558857936,10.890251135001435,10.5645845898174,9.966199367601774,10.28206533438194,9.813584324313823,9.117854783091886,8.521513348640326,7.745155886522113
2023,Actividades secundarias,Industrias manufactureras; Construcción,1.6067493725903716,1.8566234616498605,1.4840610982464995,0.0009099671401742171,0.26347090734380174,-0.018961417295997762,-0.7159573203883696,-1.488842208740806,-1.6839366120183712,-2.0111409028806264,-1.991379458756299,-2.0041921859167218
2024,Actividades secundarias,Industrias manufactureras; Construcción,-3.0776155941584733,-2.6219988072397626,-3.645548616367691,-2.6745677146691236,-2.6350461274278274,-2.9457834309390734,-2.3381541539111765,-2.161137034972242,-2.303505408988528,-1.8642921783577293,-1.9313912337549652,-1.8467013097125573
2025,Actividades secundarias,Industrias manufactureras; Construcción,0.18380224758975316,-0.877115295529066,-0.6017933067266341,-0.7737258938813341,-0.8298563965122696,-0.3637530719460642,0.32267118075995427,0.18836502770831487,0.5647074629657709,0.6534473983253406,0.5967820468884639,0.5225963902021391
2026,Actividades secundarias,Industrias manufactureras; Construcción,-1.2934936048144436,-0.924736595560816,0.7061661598420415,0.6518527352593395,0.7222970088765805,1.0932125581669823,,,,,,
2006,Actividades terciarias,Actividades terciarias,5.368292359179065,5.611641473995107,5.761809211175134,5.804063578934745,5.865063657249408,5.962338707785236,6.104098607312466,6.1832109629741865,6.311510048297862,6.352771721347892,6.435200588306671,6.430993337350259
2007,Actividades terciarias,Actividades terciarias,6.845517570409214,6.653260524481411,6.691436297772739,6.364419951021304,6.3989805134604865,6.514309597943438,6.571803006060321,6.665605629948288,6.714778312328946,6.750588296204569,6.7528136749507155,6.753664159945785
2008,Actividades terciarias,Actividades terciarias,5.233632451308395,5.18238978162195,4.9186067561435465,4.701309851667318,4.461958931647672,4.19892533263571,4.01128738416277,3.7655756790296664,3.608259518908042,3.4764450171071957,3.268753588246497,3.0873489565334467
2009,Actividades terciarias,Actividades terciarias,1.1895054978997166,1.1407571639210516,1.0191729696192482,1.101844719946726,1.2012190309332595,1.2342929718733586,1.306427271274032,1.3015737488267973,1.248310805334981,1.2385937930828845,1.3205866897728669,1.441761363636246
