Fecha,Concepto,Rama,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2026,Actividades primarias,"Agricultura, ganadería, caza, silvicultura y pesca; Explotación de minas y canteras",102.47429428456898,102.94891762974278,105.02562210052587,102.88739080458038,102.76375860086826,,,,,,,
2005,Actividades secundarias,Industrias manufactureras; Construcción,69.44240727058265,69.5930105793667,68.82826793380622,69.39517271168695,66.09742702102265,67.7022007993955,67.08489876595418,68.27018431726474,67.5747085381748,67.55590778208386,68.3154737108524,73.13455590139866
2006,Actividades secundarias,Industrias manufactureras; Construcción,71.4636961487475,72.8662092365329,73.38161000751528,70.85148676052465,72.36085553539976,71.85177349624836,72.67870867019009,75.87819031906251,77.42296763178817,76.46401401026996,78.69720585410114,77.4975167359193
2007,Actividades secundarias,Industrias manufactureras; Construcción,78.42848308208322,79.10551120747002,79.97676984843966,76.8877052615846,79.62660034891879,79.37418569768853,78.57735158383966,79.98645205901781,79.75217656075803,82.66498625186688,82.69371526812807,81.90877218387897
2008,Actividades secundarias,Industrias manufactureras; Construcción,83.33247770360931,83.97514824026788,79.80817736804912,84.38943817874032,81.31732457706433,82.17991648364112,85.02312144280732,82.17963170501436,83.5149789322673,81.29797136374883,77.28445380356533,79.11633366017702
2009,Actividades secundarias,Industrias manufactureras; Construcción,78.14826060558926,80.12346665186686,79.06918359215895,81.12159758260114,80.83331088437278,80.33973902792329,82.84501559440669,77.94961073747412,80.46363605762315,81.97423067373305,79.36889493759173,80.98827556923925
2010,Actividades secundarias,Industrias manufactureras; Construcción,79.48712050473024,81.39556419140017,81.34088100226597,79.93995305580451,79.01437415945587,80.40415073807706,79.62403278361893,78.45763326215763,82.22265159695421,83.35207906531113,83.56983024134524,85.64668438237408
2011,Actividades secundarias,Industrias manufactureras; Construcción,83.9497688884645,83.29801693129689,84.64473510978883,84.1128007054381,84.66847202186365,85.55615658885442,85.47449243430178,87.85839403701176,88.4715494246839,86.60421023825384,87.61614155759011,88.36408852873595
2012,Actividades secundarias,Industrias manufactureras; Construcción,88.16907680181919,88.85530938817547,90.3066939452009,88.05451412192487,89.67357240831957,89.95178053350715,86.2165143747715,84.3073538114378,85.4872403362014,87.81691230423404,88.14416263959907,87.71461565840933
2013,Actividades secundarias,Industrias manufactureras; Construcción,89.55714181241913,89.59274317868862,86.13380232129356,92.34824120218491,92.3389015124877,91.91178090750793,94.26548255514726,91.65333875255916,93.69214262606057,93.73528259503854,93.52533287968248,94.45873994312275
2014,Actividades secundarias,Industrias manufactureras; Construcción,94.53015045238216,96.35760184811481,95.03033624810237,95.93515470154715,96.4775551467669,94.7170245347794,98.34072187799259,96.47086526782299,99.37671847969872,98.43457048640867,95.36833145262038,97.22012011422908
2015,Actividades secundarias,Industrias manufactureras; Construcción,96.32970032300376,98.66757155131228,99.18001819170638,98.32385985601111,99.62808104884674,100.48025875573525,100.51088085189556,98.3503973568316,101.4054885875143,102.11402676493091,101.97240450401056,103.0373122082015
2016,Actividades secundarias,Industrias manufactureras; Construcción,102.55399438546857,105.10679122447944,102.90459579549753,102.8531967986817,104.43723141197619,104.81153029629142,96.86820238702416,106.31047637292377,105.58210512138486,101.71815148067293,103.67036186200968,103.47962912306994
2017,Actividades secundarias,Industrias manufactureras; Construcción,101.64313513198276,102.6641532050556,101.54916101185401,100.17720333312042,101.6866366615743,103.03088800122188,99.04065722213741,101.66406538887398,102.81585912752813,100.02728483936623,101.26428444247284,101.22424821989553
2018,Actividades secundarias,Industrias manufactureras; Construcción,99.59562485686064,101.41299241017627,101.1547101548523,100.86398720693153,100.51798483070202,100.96464349338402,101.22926410255356,104.66680621245644,104.47919190808656,103.686824711089,103.96532514921336,99.46592695519315
2019,Actividades secundarias,Industrias manufactureras; Construcción,100.21594647067641,102.01092415353645,100.2914448246586,101.05178355693755,103.01460723837835,99.5445281264946,101.7602235942088,101.33192529601645,100.11707078993437,101.40530268755626,100.84987483187365,101.97024371405472
2020,Actividades secundarias,Industrias manufactureras; Construcción,100.98098842209204,98.6849911841953,77.96981954760547,56.957407466738196,67.82018804213259,80.96810589037185,84.98814563511986,84.3241230329284,86.86516470824543,92.09711506046192,88.9704687830201,91.76014897823549
2021,Actividades secundarias,Industrias manufactureras; Construcción,92.17777778244378,93.56268698798871,96.56399697231373,93.19356745836551,75.84925749899304,91.92625588628701,94.30760458478198,93.3415451737583,95.99362486884888,96.5244173886953,97.30628571041639,100.30271009495073
2022,Actividades secundarias,Industrias manufactureras; Construcción,99.2413898402398,99.42989983835602,100.11264979219906,102.54407940652908,99.34101149822156,100.20916886645139,100.50437523826885,104.98236072181746,101.97373127704881,99.49691649848667,99.9874812390474,100.05371537669869
2023,Actividades secundarias,Industrias manufactureras; Construcción,100.86058582077595,101.53743355650239,100.92377000593325,98.16086452373088,100.70443826110566,98.71626949940334,95.60639968145071,97.95220940387357,98.62708329108128,94.50229331263216,98.17901665819065,97.8982435465738
2024,Actividades secundarias,Industrias manufactureras; Construcción,97.68468205138439,99.333591892904,95.13090492415081,98.53625461109623,98.27318004026414,94.18140405205673,96.98197260370452,97.12377605622653,95.24155314243976,96.70639283780757,95.64785480632327,96.96821686440565
2025,Actividades secundarias,Industrias manufactureras; Construcción,97.81528406501896,97.31153782662878,95.09338402259763,97.31818340351165,97.30827503821968,96.15933614527898,101.31799380660436,96.4174518439643,98.67525842388307,98.04990933633424,95.62938955580442,96.78535640061868
2026,Actividades secundarias,Industrias manufactureras; Construcción,96.76261335230119,97.0632632973191,99.10880977375732,97.38295130525466,97.68048611456183,,,,,,,
2005,Actividades terciarias,Actividades terciarias,61.73257820630214,61.90559488495764,62.10057576124212,63.14525820929987,62.765056716818115,62.79197120312554,62.86574314815727,63.22145135626032,63.296200014437154,63.84948837741072,63.944660119561725,64.49104102788354
2006,Actividades terciarias,Actividades terciarias,65.04676409319327,65.52876356863769,65.85761707664577,66.89684849865361,66.59806787508488,66.8389642178787,67.23390230892664,67.47649422581166,67.933306596525,68.1383627719026,68.57692281530238,68.6089641986434
2007,Actividades terciarias,Actividades terciarias,69.49850251756031,69.77270196141218,70.31315317166384,70.51085067943443,70.94997866147698,71.57301475393687,71.87975654516306,72.40862152374447,72.75519599412657,72.95158216366092,73.22175399597805,73.24896408837502
2008,Actividades terciarias,Actividades terciarias,73.13629080981288,73.35032030976369,73.4133781685373,73.36186051235283,73.4451663654427,73.65478743014032,73.97009251465416,73.92043823287237,74.48883156081591,74.64482444364785,74.13554075274456,74.08546821362476
2009,Actividades terciarias,Actividades terciarias,74.0069646542047,74.14522021077045,73.97586116575795,74.35999866180354,74.61959542723217,74.68600034044368,75.25471362531854,74.8582450229342,75.1060945239339,75.5056107323273,75.71957175702617,76.13746274243177
2010,Actividades terciarias,Actividades terciarias,76.65857102547831,76.9302998567918,77.43457599510324,78.0233564142998,78.19251219882682,78.56278129548807,78.83462507100907,79.13881557420041,79.39164149962274,79.86852415250053,80.32322665152522,80.84657134385907
2011,Actividades terciarias,Actividades terciarias,81.75543289828452,81.82474602210243,82.18946267349708,83.05273605473606,82.89045989450308,83.12246703930006,83.63346847299515,84.33213555824314,84.7080364873143,84.94410873026322,85.19129103122997,85.4816968893731
2012,Actividades terciarias,Actividades terciarias,85.53017663726745,85.95566323639594,86.27650085230239,86.21896239764611,86.7768566783991,87.30964095903767,87.38433515698894,86.94239913535547,87.94712631007944,87.69442446557491,88.44815812753923,88.8943090068627
2013,Actividades terciarias,Actividades terciarias,89.43381144625711,89.79476791107147,90.3963071425616,90.86746775959847,91.41320976648782,91.52838266703391,92.04361207066087,91.5998311264984,92.62219209465529,93.18720282065654,94.01099001975483,94.36710846710864
2014,Actividades terciarias,Actividades terciarias,94.67706173161076,95.53972403079548,95.59363411793845,96.44367637520426,96.02761757039809,96.1336254543798,96.48164004292175,96.67104992272625,97.42634764972331,98.10086477188423,98.5017274087967,99.07906103929078
2015,Actividades terciarias,Actividades terciarias,99.16849929429374,99.02700425777957,99.16597003879689,99.34730894803349,99.72820848176744,99.68904897070729,101.9339114253593,100.99345296680484,100.76521498508558,100.61388664915773,99.56237995008422,100.00511403212992
2016,Actividades terciarias,Actividades terciarias,101.02958058906376,101.28916665489707,101.76746984324403,101.49580586642153,101.84170436764236,101.80585985106983,102.07344457779115,102.22531230191375,102.93191410412123,103.0955516002531,103.09771994668016,104.38767492369514
2017,Actividades terciarias,Actividades terciarias,103.31274525486435,103.52553511613377,103.28673221909538,104.20840167888745,104.21814348157471,105.37797530444277,105.11816725518892,105.1387326551293,105.24060683472334,105.23831637134357,105.990260013584,107.87495549699383
2018,Actividades terciarias,Actividades terciarias,106.63366743729563,106.93591358676923,107.52953864444288,107.21030442567454,107.87958700479561,109.12902717449526,108.38008340260399,109.48331156716486,109.46581753462911,109.96416823030538,110.27042497558139,110.91783775122619
2019,Actividades terciarias,Actividades terciarias,111.24540040332707,111.87856296003447,110.40422388494908,112.23170281840353,113.21268119311641,113.5263216689148,114.29775521166938,114.57300181017315,114.47252699593224,114.70082519139704,114.48417491051721,114.93810313170512
2020,Actividades terciarias,Actividades terciarias,116.05503059801518,116.57475547651165,107.24887582737632,94.83413158680419,97.65730692914767,101.09397842196759,103.50600233860405,104.80908585538667,109.69409757757175,112.15051273023202,113.95893874096299,114.68646315848969
2021,Actividades terciarias,Actividades terciarias,115.19529329390681,116.77920226849893,117.34486372525679,113.98424137390353,112.77268060463963,118.52618439394288,119.79027615642185,119.76492351629378,127.08835917108165,126.0334890947285,126.42191739254179,127.99380195235787
2022,Actividades terciarias,Actividades terciarias,125.03393549040034,126.18495835075396,128.20761258328946,128.70236390997502,129.76272870231276,129.76063591276898,128.20998985160296,129.55873179950336,133.3897683176622,132.40404156202283,126.97245262884059,130.69665189918874
2023,Actividades terciarias,Actividades terciarias,130.23952159399775,130.15950219963722,130.37703015451376,129.57869752915775,129.58942754528408,134.73109399012725,130.26969367727725,132.06457799473242,132.45917343742823,131.66162846829513,133.2773767907177,132.6168132161623
2024,Actividades terciarias,Actividades terciarias,133.08074491582832,132.5421091410533,132.15457793263172,135.29255551605806,133.4361631129013,133.13261155658688,133.70402986057525,134.20840882777887,134.72826511960702,136.23504255461617,135.66850921316436,138.4620412791823
2025,Actividades terciarias,Actividades terciarias,137.46990273826816,137.81911484178028,136.46804528687147,138.14750055860492,138.33395568385816,138.8023899637452,141.64744653843346,139.844000696189,140.3322709253788,140.965429403431,140.75205819799302,140.90258912985112
2026,Actividades terciarias,Actividades terciarias,141.42288094296816,142.2610988718567,143.72165070261542,144.36380506590652,145.64754905083836,,,,,,,
2005,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",74.51967125772201,75.39492583854188,75.29024035910825,76.22767725474499,75.45536976840587,76.44454494825756,76.08587585019147,77.03779479890322,76.88939787691533,74.73863224366339,76.14558707107491,77.27075023114598
2006,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",77.62341478588154,79.08075426179781,79.24676039276231,79.43064935615708,80.29423917548259,79.89365678703689,79.79862894958738,80.29946202454377,81.12811029093947,81.09301831268654,81.26100767113395,80.8405417448285
2007,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",83.05614567872028,84.19205877131022,83.87516029070353,82.53659349863199,83.13584799582455,83.44065920416458,83.07893336289867,83.49444518899647,82.83424635632458,83.22626609828109,83.53364584871679,84.17325694360439
2008,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",82.74623552831059,82.83109035874566,80.94322490130884,83.78866979245939,83.60019744355007,83.7742814572399,84.655796560314,83.72591796171389,85.1039610891082,85.75645143687241,84.62579691541478,84.29414264301282
2009,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",84.09300961235384,83.12807816602708,81.74622352583715,84.07554297352935,84.56731228139893,85.02788132926624,86.0108557768859,86.11615061484095,87.89454956738764,88.61300005895168,88.6952251536996,89.97647761895364
2010,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",89.3675068356496,90.08843315814742,89.72849162922869,89.69628067704137,89.19918156877469,89.15601743952894,89.20091147591124,89.47454939611856,88.73897271638411,88.96468442710128,87.79854739526665,88.62992098400538
2011,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",91.76514974247915,91.23278664763073,92.55602081027688,91.1606599142702,91.48786423739847,91.64063990233964,91.33744109851428,92.44352502476966,92.15986805686444,91.51343627885039,92.73709150488202,92.83961735491853
2012,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",92.57442379167676,92.79134502429255,94.29840904569035,93.2656520669769,93.69114030172709,94.22125123385638,94.16729503417052,94.31675774645494,94.54319015765815,93.54697251664267,94.45881278589003,94.70713169257941
2013,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",96.08457399343084,96.15773316708342,96.16608923532537,98.27762134681382,97.88435608811972,96.59001648148806,97.60824485981044,97.28570029999418,97.66109846780671,97.93580918164302,98.19248320723091,98.4964501011887
2014,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",100.17695177648838,100.01157814239802,100.00545921954425,101.50006591310172,101.96647644063974,101.51156722153651,102.02641354714555,100.85026047818029,100.42627004657152,100.43255856291984,99.5397745927139,100.04077398355255
2015,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",99.31731236587589,99.6979047092757,99.51508848506725,98.90076486070463,100.13097894489505,100.00076440786655,100.26697163271649,100.11520961689374,101.27780239626478,101.2739098471901,99.40971139415737,100.09358133909252
2016,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",100.46050129384223,101.0865339205235,99.95423925789493,98.25094337714204,98.76685510753629,99.96632228325188,97.8739653855344,100.93159106448314,100.43097399697099,100.45641404297578,100.93022634509359,100.793868983087
2017,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",100.56308713037284,102.0390084637028,102.02391543310254,102.10308566586859,102.34577330070398,102.72897838097799,102.40893569524489,103.44909023173645,104.17706605387103,103.85710741455934,104.44459908648585,104.39734249253488
2018,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",104.18171236891196,103.19283298228632,104.57032809196834,104.54674492731921,104.83176639498896,105.62567964189785,106.1141134673919,106.8150084324913,106.25118017390925,106.22974441606137,107.23839248550905,106.40517965315995
2019,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",106.98594254657937,106.9781053678124,106.88790777250546,107.85890236436886,108.38445509586201,108.25266718499766,108.74301062524125,109.34302848767663,108.89505236327726,108.13723142662764,108.27997346735059,109.16014225782045
2020,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",109.59295911134588,110.28257486716669,105.44211193184559,96.71395720293805,97.67235182906042,101.01163682865504,102.07880032914562,102.7998859352584,103.64877198085244,105.50774845318027,106.06527045407574,107.38101225863839
