Concepto,Grupo,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-01,2025-12-01,2026-01-01,2026-02-01,2026-03-01,2026-04-01,2026-05-01,2026-06-01
INGRESOS TOTALES,,0.9612588727956753,0.937542775754573,1.0523184287988347,1.2036417068059888,1.2200214258957485,1.2940486746204132,0.9863250323826831,1.1361133512691337,1.3587561272389652,1.0856861887796225,1.0297378013028233,0.9411166449259564,1.050007186122805,0.9502819377385183,0.9530880333594407,1.263249496819535,1.2092012886111307,1.3910117072769521,0.9778627421326005,1.3893540688039072,1.2480330160454653,1.1946429262491702,0.981632941803968,0.9661513292221936,1.1878935511619715,0.9655043117780547,1.0185140475651084,0.6298101506504614,1.9374820113577318,1.398053571023187,1.567369453890632,1.463542348481622,1.3061272682723177,1.1104684152066608,1.095041079050894,1.085974218836787,1.3667028306738704,0.9967326363805435,1.0874461789036913,0.8399752989533626,2.3574074501669706,1.3375031637290502,1.2099732789664257,1.5205908006978586,1.1882859007366606,0.9587302883449627,1.2487752392743618,0.988074960991771,2.0843782164019413,1.0127189322261319,1.0770046057795752,1.5179672928966554,1.3111330383232875,1.3268116181376743,1.3659117977091486,1.0260034898240347,1.404708524451744,1.1856160530038646,1.1665147593219853,1.2715221240944115,1.4853735923820441,0.9359343026450233,1.035364566495824,2.0513953924725987,1.2041923200426539,1.327912950980446,1.0866592709142933,1.7394406264669537,1.2880053619729699,0.8034949005801014,1.0914621989275972,1.333442105371403,1.4945759002123506,1.0474960076505306,1.0459380029158174,1.3726827003975357,1.1955018299625846,1.0365013009168023,1.1171893976617504,1.2095993397709621,1.2883896454084391,0.8348646452152877,1.0982426845226785,1.03636298342561,1.4219627371238024,0.8646704981674419,1.0382185088524962,1.8165615668046982,1.4945893109351212,1.534834712679798,1.410273233221857,0.8361224531402065,1.6528730305055181,1.061821666547729,1.2426820757412917,0.8505485058027588,1.317224468296181,0.984632859912442,1.012244116159157,2.652669602714538,1.413985037941277,2.0976918018627817,1.6346113190812477,0.8252868785555447,1.3898222003184757,0.7580636772042604,1.1612074707869038,0.8163079870673339,1.879835454396109,1.1085229773994967,0.9557468119387557,1.943542009129133,1.3960486273460804,2.000850842570005,1.1563735299454172,0.9021299272690874,1.7493615858447609,1.014853053644901,1.3968033086439908,1.264667029344671,1.7365208135797152,1.1634111539998473,1.050433175703015,1.6409886712472135,1.5453061407858892,1.4698682537749836,1.3274129089830964,0.9835417302964007,1.830896610913207,0.992006116821492,1.4196409941228565,1.3431930376699925,1.5931634651147306,0.890041932847948,1.0748864116608443,1.6985727803749346,1.577525090025429,1.5290313823884325,1.6000065247889754,0.866780412116742,1.716053861386652,1.0716363679580478,1.38906746388728,1.06411216757466,1.6007981001143872,0.8219843136170918,1.1280848231085276,1.591044345950066,1.5099692750046643,1.557057311738963,1.1260976452199483,0.7679521065206996,1.5152955835857689,0.8147991336919967,1.1800652138585757,1.2479033901025605,1.4742829521467251,0.7544078145713948,1.0908350164374665,1.5789277900641787,1.5529985107497375,1.472955026523496,1.2371315446384437,1.2708224783537887,2.0022639717115527,0.8161253238738524,1.2815376701176568,1.1186607368872437,1.564662639552963,0.781323813826619,1.1525867248212942,1.449780390906736,1.4033378073263136,1.3119899539157016,1.2550952093863714,0.8374332965567876,1.6187521668039964,0.8482599170187868,1.3232139836490668,1.567310486107558,1.5412354293929003,0.942508788390781,1.3677613953245187,1.5670935267028971,1.469435548435651,1.627806147248035,1.348171892448276,0.8662165138261131,1.8787233906270553,0.865860941355395,1.3278441753363686,1.409627248123879,1.900580078066484,1.1117837588944515,1.8568312150880566,1.136991829024977,1.27067075516525,1.06033875460724,1.0565890612205024,0.796590040689455,1.4218669407579991,0.9800769297629593,1.4937821269157148,1.194082477256931,1.4609726829187046,0.8381502914618237,1.691194275322612,1.2319549633100038,1.3355979605869754,1.163262787928851,1.2557381372327874,2.0486773932058324,1.4496297510363052,0.9513429799254628,1.557019870875559,1.1201757918732438,1.4974990763571399,0.8996033053641677,1.1834657967710587,1.5542243226761256,1.469449837435938,1.6579273320134795,1.5950347944342798,1.101995817034676,1.6519995848217819,1.0719245613046624,1.4713543700454568,1.041991694211834,1.680176411511011,0.968464624215244,1.3927306729764295,2.0269256163353355,1.5743763699583486,2.2416249349100728,1.6163074584118617,1.4620400162559055,2.140047479265733,1.0086324172814374,1.3407669384722662,1.2201169796412397,1.7347061028403432,1.055125971828601,1.7576420381403839,1.3340862817971515,1.6586344659714196,1.3019397515216575,1.6476920559327763,0.8529598524193771,1.6812177713208376,0.8544924250486159,1.2496971671728219,1.299611891859088,1.5938693897012277,0.9319215835762552,1.6662657045552784,1.3649759512985704,1.7070515521175955,1.3043232147982478,1.689913755742933,0.9407056112542247,1.6152436326063602,0.9233924512397207,1.141819481766617,1.4513710116844083,1.613031017090064,0.9329232382323348,1.843147559426936,1.2232647641223953,1.8902764026613827,1.1720889813707553
Ingresos corrientes de la Nación,INGRESOS TOTALES,0.9232510422521503,0.9013288538731413,1.013130591978783,1.1649903827623822,1.1884721258775341,1.2527475617215476,0.9498554044956687,1.1017674181274437,0.9695193725985837,0.9009151870883821,0.9947427257384903,0.8493127733510196,1.0064373216881994,0.9244705611910369,0.9235224143310721,1.2264689619147955,1.1787539076047928,1.3489297143685524,0.870712711061435,1.229655429790686,0.9939711793924111,1.0161424472807288,0.9374809805073426,0.924270795381972,1.1228931491352305,0.9254136839474961,0.9919654867079495,0.5720798422603017,1.874450954219035,1.333961729179989,1.1458271694693984,1.2294717066228356,1.125737167117746,1.0597032391201362,1.0585115944830252,1.0489527270136065,1.336323219516412,0.9704625534489598,1.0229322100575013,0.7918988847122326,1.8654925461526792,1.1903475087676716,1.1699840687579632,1.140206828986992,1.1621464980915082,0.9216810652753987,1.2126475398052765,0.809392687701971,1.5712423169441454,0.932611687153817,1.0172024632392136,1.255035896130135,1.2773469995060376,1.2719220699188347,1.1022079499970627,0.9947000957734068,1.3212916631240117,0.9184751468803121,1.1326226924665415,0.8444760956720542,1.2735543660068114,0.8690418896495836,0.9955441090622729,1.4697465317773655,1.1548464190903047,1.30083058577857,1.0423650842900558,1.1808077788304425,1.2582246914102413,0.7624114489808089,1.0398959892424655,0.7433219200209745,1.2522629035632096,0.9552582008697568,0.9744633062777995,1.0575068842879458,1.1797456610892179,1.0068364130187846,1.0789992552780938,0.9840664130364293,1.2619329416297829,0.799159080904863,1.0619200589304485,0.7777116486492295,1.2889149949093983,0.8123996066730966,1.010513310713011,1.4926429642488253,1.4134390698773713,1.5328287906736915,1.0865223993027728,0.7805339924897623,1.4748583535960709,0.7390048088775382,1.1959117037948515,0.8031971576733182,1.2862891948818238,0.9046689631709792,0.9866025090228605,2.0739296193228274,1.3635496387754362,2.012684286523022,1.0855522698798357,0.7778577934776378,1.3617650623030209,0.707911659520905,1.125318347651562,0.769225396215043,1.3053749244034036,1.0370110726544017,0.9282758206737775,1.6978600006010418,1.3720494920427726,1.7642914794355913,1.1284121868374284,0.878873528474302,1.5030612404485126,0.743930726824797,1.1406472004919521,0.7509152334924161,1.494221357204651,1.0899977364705604,1.0303502417425283,1.5921887212880275,1.4844199866844148,1.4436971904957767,1.141593068055834,0.7339859075940193,1.5638292586355018,0.7416115833742952,1.1627394868904695,0.8034045042361878,1.5578951547789726,0.7874428078475996,1.0641946535480669,1.652531202105155,1.5736682308559065,1.4554218767393001,1.161631778955303,0.807938330985645,1.6810407383387695,0.825946789362266,1.1632584554271708,0.8191737339772243,1.5580602470558538,0.7553518524602272,1.0120684668020403,1.556767347305454,1.4506519420976587,1.49879191474805,1.010565504404699,0.7224183156893753,1.4641322432191222,0.7276146607669526,1.1191423399495475,0.7831522799406561,1.435632589709508,0.6777163090287474,1.081874519128059,1.4781517966365052,1.5204689042735735,1.3749916779047489,1.160533851666158,1.2375390502725792,1.6280807518305744,0.7425024405469758,1.2548933251691816,0.7924788549262766,1.549079899774752,0.7176557401140532,1.0495274170745619,1.2690275897259538,1.3195741808400778,1.2456972934779742,1.1843876318611475,0.8229727925599485,1.4270448863631087,0.817931921342437,1.2541815752595848,1.1123955484035402,1.536263496246779,0.8150770763032347,1.0954405045109916,1.2345563851004095,1.4429080927245075,1.2910935123985334,1.268792437150312,0.8570388833191791,1.5362456994235527,0.8609606185671081,1.306474075396657,0.8952783077224895,1.878187813924802,0.9941149255435187,1.2084389808976774,1.0037832371071007,1.1563650350483685,1.011717958785804,0.9400892495060961,0.6612205824509212,1.2995976082597818,0.8188814567547347,1.353452957513056,0.9365241058723862,1.4726040553979836,0.7516649990641774,1.078111846382773,1.1543115853613253,1.3139696556716023,1.111347811487736,1.1689788259228249,0.8661774284288101,1.46351051398639,0.8707417685771055,1.4151548983788769,1.0576232691769236,1.4860856449044726,0.8101416650264015,1.1353612921889056,1.4109852130478995,1.3350578466311922,1.138902591349479,1.459066555342422,0.9443798985647953,1.5319045524916286,0.9228295492513549,1.3798199347793614,0.9452091873748159,1.735053544415939,0.8645969883046566,1.2198564070129378,1.965369180099256,1.5762680094489778,1.6481612714071985,1.5531495898517904,1.393659828871167,1.6204243950690713,0.8883989549611344,1.3082104040638116,0.8843129284077565,1.684451209440757,0.832162067167884,1.2071567316749745,1.0664170133220747,1.6376812981063322,0.990526350031286,1.6293642583012,0.8005639801633765,1.505760816729469,0.8318805387777654,1.1392857164653236,1.0874578131674644,1.5613758656269583,0.8123824281939612,1.106777087175244,1.0984707513193823,1.63929876450154,1.1062003182974025,1.671344436759585,0.8677842942850431,1.60432702972299,0.8842708471143987,1.1198568758608554,1.2368814178590473,1.5605340624781603,0.8804379370994528,1.1676221165896528,0.990287454369276,1.8217095926413562,1.1791131292557628
Tributarios,INGRESOS TOTALES > Ingresos corrientes de la Nación,0.9184577669225633,0.8958356540381374,1.007807810051465,1.1621068538094197,1.1833936025777223,1.2443752089665927,0.9427074430048846,1.097238043238946,0.9640619718473732,0.8947579797026359,0.988514872588263,0.8441175745848446,1.0018616683371915,0.9208313304159108,0.9205273983196149,1.22069861477521,1.1608783311017954,1.3439298042614778,0.8659092341145954,1.2244435921954817,0.9891568457201797,1.0122030024517854,0.9321586488954262,0.9203244645938268,1.1181229653260987,0.9222558907325404,0.9873424772657005,0.5656402081013306,1.8676116416898165,1.3297944435178892,1.1348270492770003,1.2211616225802153,1.1210665010508285,1.0543770481926302,1.0549558857076977,1.0453638928997084,1.3316930673780525,0.9671125675768835,1.0194596334891455,0.7844345659428338,1.8608004457113785,1.1863031638686503,1.1647771020069726,1.1349217681400026,1.1587770057623459,0.9178847297783461,1.2062513442339193,0.7717214148056267,1.558378531503041,0.9265290084748006,1.0068383872960884,1.246569474602879,1.268377865834932,1.2622214991877108,1.0909424948274493,0.9885262833240307,1.314968146199172,0.9096787868680154,1.1259826117476723,0.803883342155139,1.2670024577139174,0.8629875172405272,0.9889689805554124,1.4568857407881992,1.1502225159860766,1.2936541653474871,1.0345223802882535,1.1759445359282985,1.250943777181633,0.7521098091444139,1.0319832030013525,0.733053494269241,1.2463589855148327,0.9392974618990549,0.9589075633112151,1.0500523684286656,1.1759957121947944,1.0040680464726315,1.0709592082033226,0.9732711463821999,1.2552278094066824,0.7898202521841338,1.0560256538879902,0.7546560071946106,1.281712125621989,0.8057747151264175,1.006990734221669,1.4887027509648278,1.40563970020807,1.5275043042568701,1.079449068400367,0.7727949964650589,1.4625906332459386,0.7318018182695962,1.185150032872931,0.7906224404204859,1.2668503934363777,0.8917701565815511,0.9820963725860339,2.068474054110759,1.3404188367017895,2.0016509121151014,1.0789637399152592,0.7589398264364814,1.3456299469777506,0.6996711763339317,1.111034328849359,0.7288070437477773,1.2993012237134374,1.0297681614274328,0.9185323349595919,1.6907087592336005,1.3538623768930655,1.7374351699316473,1.123986017399694,0.8586660295166032,1.496476817810705,0.738509716179545,1.1327125397187756,0.7330400171091158,1.4894465194448046,1.077711747071384,1.025527880017643,1.587048399211302,1.4805476630960948,1.4397566001468072,1.1376308827695,0.7288392087981042,1.5593208942332122,0.7376295829844685,1.160212128633653,0.7776729631489199,1.5471372445307037,0.7763442888551154,1.0611720783282312,1.646699674696407,1.5685234207337726,1.4495691345360722,1.1563554966677942,0.8046536582548361,1.6731836371788225,0.8211046401126153,1.1596378837936763,0.8011723039990463,1.5515960438482157,0.7520468202192219,1.0046031436037102,1.5487416018261548,1.4453535640934865,1.4871718278290125,1.0070025588612634,0.7141463660482621,1.4608688990136398,0.7231506964920544,1.115347752140239,0.7730943506026982,1.4301609298363558,0.6721192176531364,1.0562637540303828,1.4707860147574454,1.5149666843392138,1.3706186642737253,1.1547643270050878,0.7666953069223258,1.5908579108906207,0.7363764752072582,1.2420180009192034,0.787079898180497,1.5432333177949606,0.7145503381935053,1.043300861196145,1.2557348025925539,1.309312051278764,1.2365586973141096,1.1792538092501363,0.8184171551502303,1.4242065722689328,0.8108390949161989,1.25027183229904,1.100128766502227,1.5276827435262657,0.8002919542971778,1.0911789032836583,1.2298100100885991,1.435367290261758,1.2802806039847454,1.2512825209662035,0.8499628226730745,1.5315326857800597,0.8391346194434702,1.28722025185941,0.8770579174502035,1.868893756614265,0.9792612668083509,1.196013185475296,0.9937679494585232,1.1521986233836543,1.0085459353316197,0.9191740694308606,0.6589034032637908,1.271973103050265,0.8071596335670247,1.3336033903994213,0.9068243174405873,1.4663203020633957,0.7456613465792101,1.0641280929143537,1.1490445085116996,1.2996300728094727,1.0915046290785853,1.1596391444465433,0.8616136446094664,1.4531267626379951,0.8591094569851296,1.4083833873083995,1.0443444401227089,1.477924370648212,0.8053784136096772,1.1286249147949878,1.396027167939876,1.3280491919336452,1.13519988222705,1.4474192552651108,0.9377301959490624,1.5254070247821312,0.9179704374475302,1.3751053732064396,0.9362573874410338,1.7313341636568211,0.8575295578918087,1.2148895219223796,1.9618734107352191,1.5699359487510878,1.6448354935134208,1.5486320825850564,1.3884960747435113,1.6103121416450366,0.8795765113897434,1.3041011014829265,0.8705113503325359,1.6688180856769566,0.8268742696790378,1.1985915792350275,1.0464539850713024,1.6339916486030535,0.9878729246667881,1.6201258535005008,0.7978797728918049,1.5026977786113984,0.8265399665349292,1.1351644427070093,1.0576683874930943,1.559508906310007,0.8091772427986871,1.1049203025215235,1.0952172027632716,1.6319095674427408,1.1040458434337108,1.664495544115505,0.8600126786092778,1.6019407796972691,0.875761494200274,1.116514642088182,1.24369560792522,1.557927976280291,0.877904272294294,1.164621924319753,0.9872639573445049,1.8183113158911066,1.1765338750422292
No tributarios,INGRESOS TOTALES > Ingresos corrientes de la Nación,0.004793275329586996,0.00549319983500381,0.005322781927318018,0.002883528952962279,0.005078523299811972,0.008372352754954817,0.007147961490784054,0.004529374888497585,0.005457400751210564,0.006157207385746265,0.006227853150227331,0.0051951987661751145,0.004575653351008119,0.003639230775125908,0.0029950160114570494,0.005770347139585401,0.017875576502997436,0.004999910107074444,0.004803476946839555,0.005211837595204144,0.004814333672231468,0.003939444828943248,0.005322331611916281,0.003946330788145278,0.0047701838091319835,0.0031577932149558213,0.004623009442249037,0.006439634158971088,0.006839312529218777,0.004167285662099982,0.011000120192398414,0.008310084042620106,0.004670666066917542,0.005326190927506007,0.0035557087753273053,0.0035888341138981808,0.004630152138359788,0.0033499858720764703,0.003472576568356101,0.007464318769398794,0.004692100441300704,0.004044344899021249,0.0052069667509906485,0.005285060846989307,0.0033694923291622504,0.003796335497052549,0.006396195571357224,0.03767127289634416,0.012863785441104267,0.0060826786790164405,0.010364075943125025,0.008466421527256095,0.008969133671105481,0.009700570731123861,0.011265455169613523,0.006173812449376146,0.00632351692483958,0.008796360012296616,0.006640080718869219,0.0405927535169152,0.006551908292893975,0.006054372409056295,0.006575128506860408,0.012860790989166114,0.004623903104227894,0.007176420431082957,0.007842704001802333,0.004863242902144053,0.007280914228608345,0.010301639836395038,0.007912786241112985,0.01026842575173355,0.005903918048377015,0.01596073897070176,0.015555742966584562,0.0074545158592802235,0.003749948894423407,0.0027683665461529965,0.008040047074771161,0.010795266654229307,0.006705132223100389,0.009338828720729329,0.00589440504245855,0.02305564145461897,0.007202869287409358,0.006624891546679206,0.003522576491342004,0.003940213283997528,0.007799369669301465,0.005324486416821351,0.007073330902405892,0.007738996024703447,0.012267720350132391,0.007202990607941875,0.01076167092192052,0.012574717252832292,0.019438801445446175,0.01289880658942817,0.004506136436826618,0.005455565212068289,0.02313080207364663,0.01103337440792069,0.006588529964576513,0.01891796704115635,0.016135115325270392,0.008240483186973275,0.014284018802203124,0.040418352467265904,0.006073700689966149,0.007242911226969035,0.009743485714185684,0.007151241367440932,0.018187115149707386,0.026856309503944152,0.004426169437734299,0.02020749895769878,0.006584422637807678,0.005421010645252087,0.0079346607731766,0.01787521638330021,0.0047748377598462715,0.012285989399176566,0.004822361724885077,0.005140322076725351,0.003872323588319877,0.0039405903489696595,0.0039621852863339115,0.005146698795915078,0.0045083644022896755,0.003982000389826754,0.0025273582568163975,0.025731541087267978,0.010757910248268917,0.01109851899248409,0.0030225752198356657,0.0058315274087477,0.005144810122133691,0.005852742203228072,0.005276282287508767,0.0032846727308088086,0.007857101159946919,0.004842149249650802,0.0036205716334945575,0.018001429978178,0.006464203207638037,0.003305032241005253,0.007465323198330135,0.008025745479299172,0.005298378004172349,0.011620086919037443,0.0035629455434357275,0.00827194964111315,0.0032633442054824002,0.004463964274898064,0.0037945878093083663,0.010057929337957955,0.005471659873151898,0.005597091375610966,0.025610765097676295,0.0073657818790597435,0.005502219934359693,0.00437301363102352,0.005769524661070257,0.47084374335025353,0.03722284093995394,0.006125965339717514,0.012875324249978275,0.005398956745779687,0.005846581979791278,0.003105401920547974,0.006226555878416909,0.013292787133399693,0.010262129561314094,0.009138596163864636,0.005133822611010988,0.004555637409718164,0.0028383140941757954,0.007092826426237947,0.003909742960544543,0.012266781901313145,0.00858075272051323,0.014785122006056887,0.0042616012273333425,0.004746375011810332,0.007540802462749456,0.010812908413788085,0.017509916184108767,0.007076060646104547,0.0047130136434929155,0.021825999123637987,0.019253823537247,0.018220390272286186,0.009294057310537346,0.014853658735167684,0.012425795422381595,0.010015287648577585,0.0041664116647143,0.0031720234541843984,0.0209151800752356,0.002317179187130388,0.02762450520951674,0.011721823187709974,0.01984956711363461,0.029699788431798914,0.006283753334587903,0.006003652484967379,0.013983753468419234,0.005267076849625648,0.0143395828621296,0.01984318240915066,0.009339681476281432,0.00456378381934351,0.010383751348395032,0.011632311591975924,0.00677151107047729,0.013278829054214656,0.008161274256260488,0.004763251416724269,0.006736377393917714,0.014958045108023654,0.007008654697546974,0.003702709122429055,0.011647300077311153,0.006649702615732939,0.00649752770949745,0.00485911180382465,0.004714561572921814,0.00895179993378192,0.003719380759117946,0.007067430412847786,0.004966885090558219,0.0034957693640373,0.006332060697889999,0.003325777893777724,0.0045175072667338724,0.0051637541276556235,0.010112253424034785,0.008822443571391133,0.004109302580885209,0.013801578075220523,0.01563312376380073,0.005287797488846192,0.008565152439946865,0.019963028250772192,0.003689649503278467,0.002653425364497852,0.009238404800699188,0.0026842072715716203,0.003063038118070456,0.005340572242836089,0.004121273758314287,0.029789425674369922,0.0018669593169514378,0.0032051853952741265,0.0018567846537206325,0.0032535485561109453,0.007389197058799146,0.0021544748636916173,0.006848892644080027,0.007771615675765253,0.002386250025720605,0.008509352914124921,0.0033422337726733567,-0.006814190066172583,0.0026060861978693755,0.0025336648051587102,0.003000192269899751,0.0030234970247709973,0.0033982767502499,0.0025792542135336612
